R%_5;HLC_CCI_14;K%_10;K%_14
-7.999999999999829;-54.91872498020873;-10.500000000000398;-18.000000000000682
-7.000000000000739;-69.97513887647416;-14.000000000000057;-25.99999999999909
-22.500000000000853;-78.43434391420904;-9.999999999999432;-22.999999999998977
-25.499999999999545;-111.37710320763225;-6.000000000000227;-25.500000000000966
-18.500000000000227;-124.6096860677656;-9.000000000000341;-20.000000000000284
1.999999999999602;-86.65259835642941;-18.500000000000227;-32.500000000000284
-16.500000000000625;-32.745431546235096;3.50000000000108;-6.999999999999318
-10.999999999999943;-91.10925760120035;-6.499999999999773;-12.5
-21.999999999999886;-125.4230044810954;-1.999999999999602;-10.999999999999943
-18.499999999998806;-162.74933086046323;3.999999999999204;-14.500000000001023
2.000000000001023;-177.63129058215338;-29.50000000000017;-26.500000000000057
-9.499999999999886;-138.62875092021952;-3.0000000000001137;-9.499999999999886
-15.500000000000114;-98.36824600733328;-6.000000000000227;-7.999999999999829
-25.99999999999909;-86.7982881635426;-8.500000000000796;-4.000000000000625
-46.50000000000034;-101.87636512125395;-6.499999999999773;-35.99999999999994
-53.000000000000114;-112.7185156384012;-26.00000000000051;-29.50000000000017
-18.999999999999773;-111.49965828800208;-61.49999999999949;-67.49999999999972
4.5000000000001705;-119.3112235210125;-69.0000000000012;-77.00000000000102
-13.500000000000512;-95.73995784335509;-48.49999999999994;-54.99999999999972
-41.4999999999992;-76.77820264466955;-29.50000000000017;-56.00000000000023
-34.99999999999943;-43.03156308934487;-1.0000000000005116;-62.5
-13.49999999999909;-39.5893327204747;-15.500000000000114;-84.50000000000131
-32.00000000000074;-32.913557972374846;-9.999999999999432;-58.499999999999375
-3.0000000000001137;-69.01291967134425;-48.99999999999949;-78.49999999999966
-2.000000000001023;-56.72817610928876;-42.99999999999926;-43.99999999999977
19.50000000000074;-8.870592459092817;-12.000000000000457;-28.000000000000117
3.499999999999659;14.26791499268742;-6.999999999999318;-16.499999999999204
-24.50000000000045;35.32338259321272;41.4999999999992;-7.999999999999829
-14.999999999999147;-12.98513475333952;36.99999999999904;-6.000000000000227
0.4999999999995452;-189.6098724894739;21.0000000000008;9.000000000000341
6.999999999999318;-157.46373986994487;1.5000000000000568;-4.999999999999716
-16.500000000000625;-108.74286678499637;3.0000000000001137;44.49999999999932
-20.99999999999937;-103.76227623090465;0.0;36.99999999999904
-20.49999999999983;-95.70421780820222;9.499999999999886;31.000000000000227
-61.89999999999998;-99.87047179359112;-10.000000000000853;-8.500000000000796
-71.99999999999989;-78.42327791817395;-22.999999999998977;-19.49999999999932
-3.09999999999917;-123.41780456243708;-80.90000000000117;-80.4000000000002
-7.199999999998852;-100.95309871846318;-78.90000000000015;-69.40000000000026
-10.699999999999932;-81.27193667740124;-59.89999999999896;-69.8999999999998
-7.099999999999795;-73.21753896628786;-26.500000000000057;-94.49999999999932
-5.60000000000116;-76.3215345779608;-9.69999999999942;-91.10000000000014
-18.299999999999272;-81.02485620582073;-2.600000000001046;-81.00000000000023
-4.099999999999682;-90.36674513695856;-15.800000000000123;-75.69999999999908
-1.5000000000000568;-78.3643074636084;-10.699999999999932;-37.19999999999999
-4.099999999999682;-47.72685152158298;-0.4999999999995452;-10.699999999999932
-13.800000000000525;-54.04715124348844;-6.599999999998829;-9.199999999999877
-19.40000000000026;-71.9566199904722;4.100000000001103;-12.199999999999989
-3.499999999999659;-76.21161781130644;-9.199999999999877;-19.40000000000026
-2.5000000000005684;-93.45298267416536;-14.300000000000068;-14.799999999999612
3.6000000000001364;-89.27224344853654;-13.799999999999102;-20.899999999998897
-16.799999999999216;-61.78266583878133;-3.6000000000001364;0.0
-17.40000000000066;-35.63579560373521;6.700000000000728;-1.999999999999602
-3.6000000000001364;-68.84321854441802;-6.100000000000705;-20.90000000000032
-12.199999999999989;-72.86664522610496;-0.4999999999995452;-14.799999999999612
-0.9999999999990904;-157.82660414664494;-19.40000000000026;-23.499999999999943
-7.599999999999341;-102.63609841407803;-12.300000000000466;-5.5999999999997385
0.0;-32.962616984134414;1.0000000000005116;-5.5999999999997385
-2.499999999999148;20.43489866981832;-4.099999999999682;-4.099999999999682
-10.699999999999932;53.332115752371664;8.200000000000784;-11.199999999999475
-25.0;156.99356708729223;-0.9999999999990904;-13.299999999999557
-7.200000000000273;97.73583917793488;-6.100000000000705;-5.100000000000193
5.099999999998772;70.55384507968279;-15.29999999999916;-19.39999999999884
-1.6000000000005343;143.95208938842353;0.0;8.70000000000033
-5.100000000000193;123.09085158194354;5.5999999999997385;5.100000000000193
13.299999999999557;88.01963480636184;18.80000000000024;12.699999999999534
-8.100000000000307;100.99011562087402;39.699999999999136;25.0
-4.600000000000648;72.73827901969737;21.90000000000083;22.40000000000037
12.299999999999043;31.77411177015808;16.800000000000637;22.40000000000037
-5.100000000000193;25.35742736346086;25.499999999999545;43.80000000000024
-18.299999999999272;103.71206218206996;18.299999999999272;57.49999999999886
-5.60000000000116;118.49431693927072;8.200000000000784;30.60000000000116
-12.800000000000011;112.05198728003757;12.199999999999989;29.600000000000648
-21.399999999999864;99.57638367192968;-5.5999999999997385;20.399999999999352
-20.90000000000032;65.70320494801885;-19.299999999999784;-1.0000000000005116
10.699999999999932;44.87445738890923;-15.800000000000123;-7.599999999999341
8.70000000000033;63.865989681938906;-3.6000000000001364;8.099999999998886
-2.000000000001023;55.36966840201163;15.30000000000058;9.70000000000084
-2.5000000000005684;44.49908977089649;22.40000000000037;3.100000000000591
-8.199999999999363;19.257664950210508;33.10000000000031;16.799999999999216
-3.0000000000001137;17.616712447170414;15.29999999999916;12.199999999999989
-9.70000000000084;89.52539109190266;0.0;15.30000000000058
-16.799999999999216;113.97196869450332;4.599999999999227;26.500000000000057
-4.499999999998749;130.27812774696866;-12.300000000000466;20.79999999999984
-16.29999999999967;102.2222183383287;-11.200000000000898;4.599999999999227
-8.199999999999363;59.230657041468895;-6.60000000000025;-7.100000000001216
14.200000000001012;56.32308488714355;-17.300000000000182;-12.700000000000957
-0.4999999999995452;101.35961684176384;9.70000000000084;-2.599999999999625
1.100000000000989;82.03195266262617;17.799999999999727;6.599999999998829
-6.199999999999761;61.66913763249115;20.90000000000032;14.300000000000068
-12.199999999999989;117.23537454630912;29.100000000001103;11.200000000000898
0.0;51.41091748331157;6.099999999999284;15.30000000000058
-1.999999999999602;39.04872289197292;3.100000000000591;20.90000000000032
-14.300000000000068;73.80759064949494;-2.10000000000008;18.80000000000024
-14.300000000000068;156.98971033697202;0.5000000000009663;29.100000000001103
6.700000000000728;185.7378006303314;-5.5999999999997385;0.9999999999990904
-16.800000000000637;152.14134005247303;5.5999999999997385;8.200000000000784
-13.300000000000978;125.46629898211846;4.100000000001103;2.000000000001023
0.0;63.55889928549925;-7.700000000001239;-7.200000000000273
4.099999999999682;28.03203392474787;10.699999999999932;5.100000000000193
19.40000000000026;89.14713989352148;5.100000000000193;11.199999999999475
-6.100000000000705;132.3007297954203;30.100000000000197;34.70000000000084
-1.0000000000005116;93.89911628376784;36.2000000000009;28.49999999999966
-19.899999999999807;100.43585181426084;33.200000000000784;43.90000000000072
-21.89999999999941;68.05520146123764;21.89999999999941;26.9999999999996
11.199999999999475;8.88382294516569;-19.40000000000026;10.699999999999932
3.0000000000001137;13.988689439892294;-4.000000000000625;32.20000000000027
-10.200000000000388;78.72758677387034;6.100000000000705;38.80000000000052
0.5000000000009663;-29.15190332212269;0.4999999999995452;21.89999999999941
-14.300000000000068;-111.76547633292824;25.500000000000966;6.60000000000025
-17.300000000000182;-103.00732331878606;7.600000000000762;3.6000000000001364
-10.699999999999932;38.52651188426301;-12.800000000000011;-6.199999999999761
6.60000000000025;20.21741061763087;-7.099999999999795;-7.099999999999795
-36.70000000000044;10.747353756637636;-8.100000000000307;17.900000000000205
-50.900000000000034;105.90539695447002;-3.100000000000591;4.5000000000001705
-20.300000000000296;6.966113216624862;-26.500000000000057;-39.30000000000007
25.499999999999545;97.77440416389112;-20.90000000000032;-28.49999999999966
-9.70000000000084;76.2713739577005;-1.999999999999602;-10.699999999999932
-15.29999999999916;95.8850187409148;1.999999999999602;-0.5000000000009663
10.699999999999932;65.50072691087789;25.0;-1.5000000000000568
-24.399999999999977;105.2950136029354;56.49999999999977;35.599999999999454
6.099999999999284;83.81797331341619;14.300000000000068;12.300000000000466
-38.2000000000005;106.65319540272996;39.70000000000056;41.70000000000016
-12.699999999999534;80.09068250493824;26.00000000000051;51.00000000000051
-12.700000000000957;142.43618451407983;3.100000000000591;59.60000000000037
-3.6000000000001364;96.46862923069337;5.5999999999997385;19.899999999999807
-5.100000000000193;59.43204109530466;-18.80000000000024;20.400000000000773
-7.699999999999818;52.91017633418009;8.199999999999363;34.199999999999875
-0.5000000000009663;1.3545200558549713;-3.6000000000001364;-0.4999999999995452
19.899999999999807;-46.236223932408336;12.199999999999989;17.300000000000182
-16.800000000000637;-27.384113057755844;29.000000000000625;9.69999999999942
-31.099999999999284;-12.79914839238972;32.59999999999934;40.29999999999916
-16.800000000000637;-85.63382430622599;14.799999999999612;11.199999999999475
-31.60000000000025;-74.17705900198884;10.200000000000388;22.89999999999992
-23.499999999999943;-94.17369003139169;-22.89999999999992;6.100000000000705
-23.399999999999466;-86.50465036759641;-49.500000000000455;-17.40000000000066
-21.399999999999864;-37.18153026212296;-22.40000000000037;-8.100000000000307
-18.80000000000024;-32.81944229075276;-30.59999999999974;-19.899999999999807
-5.100000000000193;-74.45070112763634;-26.500000000000057;-49.39999999999998
-5.60000000000116;-75.42828163664288;-4.599999999999227;-54.59999999999923
4.600000000000648;-88.49557658833963;-17.900000000000205;-40.30000000000058
-2.10000000000008;-59.16493632987712;2.10000000000008;-28.49999999999966
-4.099999999999682;11.228351969995725;15.800000000000123;-10.699999999999932
-30.59999999999974;112.7779170356861;34.69999999999942;30.100000000000197
-7.599999999999341;-26.202869571588035;14.799999999999612;-3.100000000000591
-6.60000000000025;-138.07171948552838;-1.099999999999568;0.4999999999995452
-7.699999999999818;-148.81859750765545;-6.60000000000025;10.200000000000388
1.999999999999602;-50.69160630094142;-15.30000000000058;3.09999999999917
0.5000000000009663;-56.64285988239104;-2.5000000000005684;11.7999999999995
-12.699999999999534;-40.22776354725421;3.0000000000001137;2.5000000000005684
-28.49999999999966;-8.557825677233868;2.5000000000005684;-4.600000000000648
-18.90000000000072;1.234761110089111;-6.099999999999284;-21.399999999999864
10.699999999999932;-24.74461742124323;-25.499999999999545;-28.000000000000117
-13.2000000000005;7.1441515227633134;-9.199999999999877;-6.199999999999761
-5.5999999999997385;-57.78614239286625;-11.700000000000443;-9.199999999999877
1.5000000000000568;-82.2989229839376;-3.6000000000001364;-9.199999999999877
3.6000000000001364;-33.14650219111363;18.300000000000693;-7.199999999998852
1.0000000000005116;-15.922777498481578;4.599999999999227;-4.600000000000648
-12.199999999999989;42.43070023880428;12.199999999999989;0.0
-18.89999999999929;-15.954450506938214;14.799999999999612;11.199999999999475
-8.70000000000033;-137.72372146999575;-1.999999999999602;15.800000000000123
1.4999999999986358;-133.92529678936148;-13.699999999998624;-9.099999999999396
-2.9999999999986926;-124.27055170384511;-14.800000000001036;-3.100000000000591
0.0;-131.8121891950203;-15.30000000000058;-1.0000000000005116
-11.7999999999995;-117.06521452957772;-1.5000000000000568;-3.499999999999659
-11.7999999999995;-79.18167009398874;5.5999999999997385;-8.599999999999852
-5.5999999999997385;-100.26769625697274;-7.599999999999341;-22.40000000000037
-12.199999999999989;-38.42419331512722;-3.100000000000591;-17.900000000000205
-13.299999999999557;-72.23820646008961;-11.199999999999475;-12.199999999999989
-8.70000000000033;-81.90322134870061;-15.29999999999916;-9.69999999999942
-0.9999999999990904;-85.66389915590744;-12.800000000000011;-19.899999999999807
-5.5999999999997385;-87.13811214884664;-9.600000000000364;-12.700000000000957
2.5000000000005684;-82.21528245869841;-9.199999999999877;-20.399999999999352
-10.200000000000388;-21.76077895279668;5.5999999999997385;-9.69999999999942
-4.099999999999682;-94.40539642138545;6.6999999999993065;-6.60000000000025
-4.600000000000648;-68.54784949315348;-3.599999999998716;-13.19999999999908
-12.199999999999989;-72.52293520160941;6.60000000000025;-2.599999999999625
-2.5000000000005684;-78.96759462200633;-13.299999999999557;-7.200000000000273
-5.100000000000193;46.58240515919746;-3.09999999999917;3.6000000000001364
-13.799999999999102;51.380103961263785;3.09999999999917;0.0
-4.099999999999682;79.60471560897956;-6.60000000000025;0.0
-9.199999999999877;112.56450568148529;4.099999999999682;-9.199999999999877
0.5000000000009663;-3.400145881645511;-5.100000000000193;-7.699999999999818
6.6999999999993065;10.91066492932795;-7.199999999998852;-4.099999999999682
-4.600000000000648;95.82793692709376;8.599999999999852;1.5000000000000568
2.5000000000005684;108.56670430432813;4.099999999999682;7.699999999999818
-3.100000000000591;112.45363999573242;13.800000000000525;8.70000000000033
-14.799999999999612;83.72723268787223;14.799999999999612;8.100000000000307
-6.700000000000728;23.58139587274193;2.10000000000008;10.699999999999932
-0.9999999999990904;-57.15706152044618;0.9999999999990904;4.599999999999227
2.10000000000008;-39.84548047296583;-3.100000000000591;10.699999999999932
-3.100000000000591;47.41776834083719;-0.9999999999990904;13.800000000000525
-6.60000000000025;127.24211563713068;3.0000000000001137;4.599999999999227
-9.69999999999942;87.14160061297406;4.099999999999682;4.599999999999227
-11.200000000000898;28.29878932367529;0.0;-2.599999999999625
-1.5000000000000568;57.55328654092667;-10.699999999999932;-11.699999999999022
3.6000000000001364;96.37793021092162;-11.199999999999475;-8.199999999999363
6.60000000000025;144.07666258178088;-3.100000000000591;1.5000000000000568
-5.5999999999997385;125.36821563143592;6.099999999999284;6.099999999999284
-9.69999999999942;112.83353963506045;16.799999999999216;6.099999999999284
1.0000000000005116;53.43141802128534;9.199999999999877;-1.999999999999602
0.4999999999995452;143.52782216022013;12.800000000000011;9.69999999999942
4.000000000000625;132.852219197059;6.6999999999993065;12.299999999999043
-3.6000000000001364;113.831959174532;8.70000000000033;25.499999999999545
-3.6000000000001364;99.06873693889872;14.799999999999612;23.499999999999943
-8.200000000000784;61.14932203200252;6.60000000000025;19.40000000000026
13.2000000000005;-25.15690901462861;1.5000000000000568;8.199999999999363
-6.100000000000705;-3.803548329335176;10.200000000000388;19.40000000000026
-13.700000000000044;27.462970209894088;25.900000000000038;40.69999999999965
-1.999999999999602;-49.78823695709678;13.700000000000044;20.300000000000296
-22.500000000000853;-14.46562689239768;18.90000000000072;20.400000000000773
-32.59999999999934;-79.32019655641744;8.599999999999852;18.80000000000024
-8.70000000000033;-178.44473982246004;-31.60000000000025;-5.100000000000193
-8.099999999998886;-147.08543327767606;-21.90000000000083;-8.200000000000784
-14.300000000000068;-118.94514876736828;-19.899999999999807;-0.9999999999990904
-0.9999999999990904;-101.94677287409765;-35.20000000000039;-26.00000000000051
-30.09999999999877;-77.9733504199724;0.0;-31.100000000000705
-38.30000000000098;-88.00478058020137;-2.9999999999986926;-24.899999999999523
-15.800000000000123;-96.26015408335871;-29.600000000000648;-49.500000000000455
-6.60000000000025;-105.17958858309385;-29.09999999999968;-64.30000000000007
-1.0000000000005116;-101.230447909109;-40.800000000000125;-40.29999999999916
-10.699999999999932;-68.97880768462149;-32.099999999999795;-34.59999999999894
-15.30000000000058;-87.80381323582787;-2.499999999999148;-32.099999999999795
-3.100000000000591;-101.71505872375738;-7.599999999999341;-36.19999999999948
-13.2000000000005;-101.6532953327275;1.999999999999602;-38.80000000000052
-16.29999999999967;-30.01403192737939;-9.199999999999877;-41.80000000000064
-10.699999999999932;-41.626168903409145;-14.800000000001036;-17.300000000000182
-33.19999999999936;16.676490629569255;8.199999999999363;0.6000000000000227
-23.399999999999466;-29.147720300552123;-16.29999999999967;-13.800000000000525
-18.40000000000117;40.39017093179497;-9.69999999999942;-19.39999999999884
16.800000000000637;46.83597753291221;-25.0;-40.30000000000058
-15.800000000000123;154.50439094186964;1.0000000000005116;9.199999999999877
-3.0000000000001137;147.2090108090961;3.6000000000001364;-12.199999999999989
-19.899999999999807;141.3524439240927;25.499999999999545;16.29999999999967
9.600000000000364;114.5579362532918;28.600000000000136;4.099999999999682
-0.4999999999995452;134.14423168661358;8.099999999998886;8.599999999999852
-3.09999999999917;127.35424716554678;29.09999999999968;32.20000000000027
6.60000000000025;110.083919334333;19.40000000000026;44.89999999999981
-3.100000000000591;86.30591741948994;43.80000000000024;72.40000000000038
2.10000000000008;90.3499812516426;32.60000000000076;40.69999999999965
13.300000000000978;86.00419726069983;29.49999999999875;59.0999999999994
7.599999999999341;84.90067488766584;38.2000000000005;58.10000000000031
-11.700000000000443;62.692246656195614;34.600000000000364;78.4000000000006
-24.399999999999977;15.161813585173697;37.699999999999534;69.80000000000075
5.5999999999997385;-113.3617358137874;15.30000000000058;44.79999999999933
1.099999999999568;-101.87393057362446;3.0000000000001137;41.20000000000061
-12.199999999999989;-52.737738672246245;-0.9999999999990904;33.10000000000031
-28.000000000000117;-45.09143636693225;-2.10000000000008;36.19999999999948
-55.50000000000068;-76.33741565180404;0.0;14.800000000001036
-81.5000000000012;-72.83379118852424;-11.199999999999475;-8.199999999999363
-40.2000000000001;-92.32302201642251;-46.90000000000083;-47.89999999999992
19.899999999999807;-113.5079653911434;-90.2000000000001;-92.30000000000018
-5.5999999999997385;-82.17116158928083;-53.000000000000114;-52.50000000000057
-13.700000000000044;-55.995540484311846;-42.30000000000018;-54.00000000000063
-3.0000000000001137;-50.84197230235009;9.69999999999942;-68.3000000000007
-3.6000000000001364;-41.87063587518686;14.800000000001036;-74.89999999999952
-8.200000000000784;-57.84174704992513;-5.5999999999997385;-59.0999999999994
-4.5000000000001705;-69.77579846512;-14.799999999999612;-57.0999999999998
2.9999999999986926;-89.18158527213991;-8.599999999999852;1.6000000000005343
-2.599999999999625;-53.72691424611337;3.09999999999917;17.900000000000205
-6.60000000000025;-35.36991876394357;6.60000000000025;1.5000000000000568
-14.799999999999612;-75.8008554275419;14.799999999999612;-0.4999999999995452
-12.199999999999989;-103.79269560703518;7.599999999999341;-1.0000000000005116
-14.699999999999136;-50.721782768039205;-1.100000000000989;2.499999999999148
-1.5000000000000568;-81.74749609068543;-17.300000000000182;-10.699999999999932
-10.200000000000388;-63.76105367461928;-17.300000000000182;-2.5000000000005684
-25.499999999999545;-3.8846180009121887;0.9999999999990904;8.099999999998886
-7.099999999999795;-78.11591504322982;-18.299999999999272;-19.40000000000026
7.099999999999795;-129.91842746829158;-10.699999999999932;-28.49999999999966
-3.09999999999917;-121.08596405442144;-7.099999999999795;-23.900000000000432
-5.5999999999997385;-90.83304917718183;-12.700000000000957;-11.200000000000898
-1.999999999999602;-84.99010513375443;6.099999999999284;-12.199999999999989
-9.199999999999877;109.81798762618207;15.29999999999916;4.599999999999227
-16.800000000000637;89.28650748011495;4.100000000001103;-3.599999999998716
-16.799999999999216;111.2626279662791;-2.600000000001046;-14.800000000001036
-5.5999999999997385;83.15383635592391;-10.699999999999932;-4.600000000000648
-6.099999999999284;72.09441919722144;-14.300000000000068;0.9999999999990904
22.89999999999992;72.5720677494339;-14.700000000000555;-10.099999999999907
-4.600000000000648;109.47219882242568;18.90000000000072;16.29999999999967
5.100000000000193;77.66800347900177;22.399999999998958;12.199999999999989
-4.100000000001103;69.88487197813009;31.60000000000025;16.800000000000637
-3.999999999999204;86.23743324113242;37.19999999999999;21.89999999999941
0.9999999999990904;59.72493774068367;5.100000000000193;24.00000000000091
-4.599999999999227;60.40901489969349;11.299999999999956;33.69999999999891
-7.099999999999795;65.05130797610217;2.000000000001023;33.10000000000031
-8.70000000000033;55.01138763956263;-1.5000000000000568;35.20000000000039
0.5000000000009663;106.72317851642312;-3.6000000000001364;0.9999999999990904
-10.699999999999932;166.8458321381727;0.0;11.80000000000092
-3.6000000000001364;124.71818116626388;-1.999999999999602;0.5000000000009663
-0.6000000000000227;100.33285603413798;-3.0000000000001137;-4.5000000000001705
-8.099999999998886;107.04936838683184;7.099999999999795;3.0000000000001137
6.60000000000025;57.94544425750179;-3.6000000000001364;-3.100000000000591
11.200000000000898;65.88578699038668;7.699999999999818;6.199999999999761
-2.10000000000008;94.02430417715276;22.89999999999992;19.899999999999807
-2.499999999999148;90.0456852155605;19.40000000000026;26.500000000000057
-3.6000000000001364;66.94686796420162;20.90000000000032;17.300000000000182
-13.700000000000044;95.7453297996954;18.300000000000693;26.500000000000057
-4.5000000000001705;72.18120449696087;-2.10000000000008;20.79999999999984
-1.5000000000000568;132.57428653734698;-6.599999999998829;13.300000000000978
-2.10000000000008;114.95370186634702;-2.5000000000005684;18.39999999999975
-7.200000000000273;19.787051202676096;-8.100000000000307;10.200000000000388
0.4999999999995452;-0.5643647935801558;1.100000000000989;-0.9999999999990904
1.0000000000005116;7.772660798989055;4.599999999999227;-1.5000000000000568
13.300000000000978;40.24944222992515;3.499999999999659;0.9999999999990904
-18.39999999999975;75.63153844562648;21.999999999999886;13.299999999999557
-29.50000000000017;70.10726821919361;28.999999999999204;30.100000000000197
-8.100000000000307;57.16589377997583;2.000000000001023;6.60000000000025
-4.599999999999227;-20.46113781210255;0.0;3.499999999999659
1.5000000000000568;-124.53191095766982;-19.899999999999807;2.10000000000008
-7.699999999999818;-46.630593743536586;-22.89999999999992;5.5999999999997385
-9.199999999999877;-82.90527082571882;1.5999999999991132;3.6000000000001364
9.10000000000082;-52.17282941176631;-3.0000000000001137;-3.499999999999659
-15.800000000000123;2.1080305386694005;8.70000000000033;-10.699999999999932
-22.999999999998977;1.1873163923804049;4.099999999999682;-18.300000000000693
-0.4999999999995452;-144.14899694000576;-10.200000000000388;-9.10000000000082
-13.800000000000525;-28.394354253468048;3.100000000000591;-0.4999999999995452
-1.5000000000000568;-111.98937527193674;-12.800000000000011;-4.099999999999682
-4.099999999999682;3.691380538932912;-8.70000000000033;-4.600000000000648
-9.200000000001296;68.5229258884408;5.100000000000193;-4.599999999999227
-19.79999999999933;71.54567731545454;2.5000000000005684;5.100000000000193
