ADX_14;Fechamento_TSI_13:25;R%_14;Mínimo_ROC_5
32.351354314421435;-4.824114154215908;1930.8999999999287;0.0806594159988783
30.00209754868906;-2.651987284677278;2867.0000000000077;0.2064324460634344
27.72365597076865;-3.646178068222366;3861.8000000000393;0.1706157297328905
25.65429231752334;-0.7447137800685499;4446.900000000005;-0.071737539606225
23.33984381804402;1.946228395930796;4037.30000000005;-0.3757422342527663
21.55135511849525;4.202849722225353;1053.2000000000153;-0.2865647008120072
22.60366967412441;6.865267476746591;877.7000000000044;-0.3761797041444183
22.35384228900307;4.845755767013469;643.5999999999694;0.2240821776614627
20.323463317135964;2.862038330601726;-1930.90000000002;0.3679169093630128
18.959363446279685;1.4144072827450085;58.50000000000364;0.4220655196826582
18.06693879629957;0.5760097180397271;-526.6000000000531;0.4310823811538174
18.098770766316832;-0.2503889083283282;-585.1999999999862;0.5394266039786375
18.499706092712724;-0.7665996134889583;877.7000000000044;-0.0804935018999068
18.877826232732023;-0.3066125868510687;1579.7999999999774;-0.151990592382839
18.45881606836779;0.3171752144511489;-1287.1999999999389;-0.1609581933558461
17.688835830680627;1.0859795982988287;-1404.1999999999462;-0.1609581933558461
17.11901962468504;1.2066252439411962;-1638.300000000072;-0.1430773458220113
15.967678912822269;0.9485317019316476;-2457.5000000000728;0.0358122081844195
14.671788391112662;0.730286925454985;-2867.100000000028;0.0447621614201615
13.604388034202442;0.4475625638546431;-2223.400000000038;0.0895636805269127
12.445245820118307;0.0041603301767044;-2808.500000000004;0.0626838611789013
11.624584472673934;-0.8972857634652844;819.0999999999804;0.0985008766516756
11.041477971555484;-0.905847825163392;702.1999999999935;-0.017892047642395
10.05134281344326;-0.5734173995833532;292.60000000003856;0.0
9.034439962126942;-0.6372648413159112;351.1000000000422;-0.0268557663352478
8.130767014795705;-0.5694840554055269;234.10000000003487;0.0268629805945469
7.328021889013438;-0.6376944021199065;-526.5999999999622;-0.035777693922748
6.782738018097388;-0.9621521015104704;-994.7000000000116;0.0089476247344778
6.430015806160641;-2.7457488960284;-819.0999999999804;0.0358090035551937
6.238599412958274;-2.787309505470052;-585.0999999999658;-0.0178984551797452
6.108919491230454;-2.2242814666299;-643.5999999999694;-0.0805367115725813
6.121887368590159;-0.247366647599001;-58.50000000000364;-0.0715962929608284
6.283626195635264;-0.2792107868733525;-234.099999999944;-0.0984456537016207
6.125718893360046;0.3004077044260717;-351.0000000000218;-0.044741408877293
5.699018279007258;-0.6042478407496557;-1111.699999999928;0.053720278464128
6.039649175139592;-1.1803952999302043;-234.00000000001452;0.0268621064758815
6.407343570835201;-0.2296423613470324;-175.5000000000109;0.0626782484437236
6.046164428057161;-0.716000694592866;292.5000000000182;0.0985426646720321
5.6774377424114215;-0.1534539695867527;-351.09999999995125;-0.0268476827696178
5.67550794818509;0.6201206081782458;58.50000000000364;-0.0894755305603767
5.771406888427051;1.2535361174537585;-526.6000000000531;-0.0447734564098479
6.158295493779654;1.9448883161227493;-351.0000000000218;-0.0805511374291817
6.903089427942411;2.861997810795092;175.5000000000109;-0.1342329505265098
7.537444170883403;3.979599963435661;-702.0999999999731;-0.1253534364010343
8.474494471908432;6.822064745733251;-526.5999999999622;-0.1253871089745916
9.810390447082554;8.562783456788608;-351.0000000000218;-0.1970547117692166
10.408157435090615;10.005272161170272;-526.6000000000531;-0.0806160745942041
9.719741205649973;8.451576125413311;0.0;0.098562663556449
9.582847140134724;2.2167666466632503;292.5999999999476;0.3765169842483344
10.918677045259583;-4.78037844307956;58.50000000000364;0.4483557912239809
12.416305820177296;-8.69230909242679;877.6000000000749;0.4038762301122147
13.611117425106023;-9.962680600079866;936.200000000008;0.3317026534680107
14.766406530330034;-11.376877553363403;526.6000000000531;0.1611311122575191
15.5475856596194;-11.364963549586776;-351.0000000000218;-0.0535907398376468
15.469607571670124;-11.35561431832517;-1989.4000000000235;-0.1428346716900242
14.716536085923588;-10.42269409300168;-2750.1000000000204;-0.0268116829884394
13.80475032208614;-11.899174239936102;-2574.499999999989;0.0535994062835029
12.936526469617492;-12.50194361597259;-2281.999999999971;0.0268221659846104
12.231432464144666;-12.053909776239456;-2691.4999999999964;-0.09828964412612
11.776412897496812;-10.04659424036648;-2984.100000000035;-0.0357673845760884
11.663491177830542;-7.913167695923416;-2164.999999999964;-0.1073060571381058
11.788544735072128;-5.665468046762659;-936.200000000008;-0.25004235289808
12.100281627538722;-2.450657701091058;-351.09999999995125;-0.2769913477425659
13.058667886724054;0.649408462190662;175.59999999994034;-0.1431157531584995
12.897393120875076;-2.67911619932755;-409.5999999999549;0.160972609590375
12.15851689523457;-6.792925004656612;351.09999999995125;0.3580455927195776
12.557362261584254;-10.2900188968333;350.9999999999309;0.4028638370722543
14.011947293373016;-14.792942225079802;760.5999999999767;0.5017425316299547
15.637640035208983;-16.340329258364815;819.2000000000007;0.4210069630488767
17.957716601942984;-19.935256901810767;936.200000000008;0.3392967774817368
21.447921055017183;-23.45537293595492;-234.099999999944;0.1872937779199165
22.98489824768153;-24.135264954038977;-1287.2000000000298;0.1694138573129074
22.1910641956097;-24.750277050181182;-2164.900000000034;0.0267552128098261
20.686655636195106;-22.99279568219073;-2925.6000000000317;-0.0713600033660166
19.77292536089296;-20.705676673460783;-2867.0999999999367;-0.3381494473039623
19.50764007467866;-17.12445066222373;-4212.79999999997;-0.3649866589456951
18.54209282662624;-16.818424707078826;-5148.999999999978;-0.0533990227522467
17.20380425926648;-17.57642957944109;-4329.899999999998;0.1247684107282967
16.205587500888047;-19.675452899913875;-2281.999999999971;0.3838282011821293
15.365537738864896;-21.141238379058823;-702.0999999999731;0.3660773416589572
14.815851754635332;-21.039980755387187;-117.00000000000728;0.4288716026986008
15.392661996874448;-22.118821234996886;702.100000000064;0.2582788352002003
17.87075944491027;-24.50556717978704;-1111.700000000019;0.1335279836741864
20.0602010427318;-26.35915828620513;-117.00000000000728;0.2667557828240442
21.47010280846277;-29.414251628253187;-1345.799999999963;0.3825306929187708
22.427365291143893;-31.878138867377025;-1228.7999999999556;0.4270401487684113
22.588288014229484;-33.25979780546342;-1521.3000000000648;0.1332551545468299
22.53547818376078;-32.745330097746624;-3276.600000000053;0.2844757868169715
22.709852521164063;-33.81424021586834;-4505.400000000009;0.2305793402548018
22.86375313738976;-35.509880345936786;-4914.900000000034;0.2392762642731938
23.4902860524044;-37.9309051748501;-4037.199999999939;0.3809379613157175
24.565476483512388;-41.02730108473521;-3744.799999999941;0.6653587832347692
25.50845104761556;-43.59785879283529;-2866.9999999999163;0.5407190650018794
26.105624241266867;-44.11355092804511;-2457.499999999982;0.353912071208239
27.205460056717037;-44.98297413751374;-3686.200000000008;0.3271127169167295
28.13078443010718;-45.7904973133093;-3393.599999999969;0.0088236491898085
27.02702745847389;-43.69195400421344;-4856.400000000031;-0.1321982289624531
24.858395225915505;-42.86183151026414;-4329.799999999977;0.0264603442918785
22.61942348150771;-42.68365612006068;-4037.30000000005;-0.0264452757586659
21.04677654111623;-39.90030449241024;-3218.199999999979;-0.1762387352619224
19.982011097538837;-37.56559810179694;-4563.799999999992;-0.0794209180460828
19.463142951200293;-34.14255053789782;-4212.800000000061;-0.1411810128806352
19.56231436723075;-30.981452750820733;-1930.90000000002;-0.2379897145298426
18.63968197540957;-28.71185956663821;-2223.400000000038;-0.1234590044812214
17.268881521545477;-28.018906057840898;-1462.7999999999702;0.0264779565354176
17.164702080577477;-25.95420170724627;409.5999999999549;-0.035319533860643
16.968537041262362;-23.616222616812237;292.49999999992724;0.053012067117207
16.444689245284582;-21.580067567017323;877.599999999984;-0.0618515851884851
16.489464012580022;-18.559590749698195;1404.2999999999663;-0.2560817336713759
17.378045001378887;-13.615209079650514;234.00000000001452;-0.4765675552156749
19.521781858337857;-7.5843089098519165;-643.6999999999898;-0.5035868787775223
23.15458713436897;-1.2404395050520889;760.6999999999971;-0.6270978485787398
26.993918373595942;4.479350897862338;702.100000000064;-0.5746570672907114
29.93678639997356;9.61381923744074;175.5000000000109;-0.4514760801648316
32.551414879977024;11.99086270787872;409.5000000000255;-0.3458307682841467
34.58063099121818;16.00264225553582;1111.8000000000393;-0.2042176863108946
35.39193733524617;18.98899219270883;2164.900000000034;-0.1510990033420299
35.00287426197515;22.11873344865837;3393.69999999999;-0.1244951502816947
33.07198150323554;23.2882918935138;4271.299999999974;-0.0089063286760566
29.746283969470813;22.767932083544487;3861.8000000000393;0.1245685686020566
26.16460324973188;22.436002223704204;3159.600000000046;0.0889739784187488
23.82391805452952;22.673799857958905;4154.299999999967;0.0890135846505293
22.018224218687447;22.59611972236269;3042.599999999948;0.1157489123527989
19.851451465719556;22.531876987542525;2457.5000000000728;0.0444748104006529
18.121296032195016;22.65947861933638;936.0999999999876;-0.0888711885712602
16.457461323140475;23.50972290875468;-292.60000000003856;-0.0711189467042359
14.527837908626536;21.952442992150612;-585.0999999999658;0.0889496208013196
13.039364282714404;19.48383918887481;-292.49999999992724;0.1511644112833139
12.25370142597151;17.464124211337825;-819.0999999999804;-0.0177759383986122
11.288641235842;16.862760666174292;-702.0999999999731;0.0978437434201328
10.101193832967876;16.2158862763237;-936.199999999917;0.1067467406590859
9.14450132190554;15.790486737303535;-585.0999999999658;-0.0088992061634784
8.691510669461016;15.27210982611554;-702.1999999999935;-0.1243031187168493
8.081552104009075;14.666635658556364;-702.1999999999935;0.0711315910120362
7.541797537760244;14.405959627350192;-936.200000000008;-0.0088848104824366
7.848634056535032;13.47336733699231;-643.6999999999898;-0.0799784820521455
8.27333522994939;14.609923261242104;-702.0999999999731;-0.1332873449467654
8.789061961194216;16.365803426592226;-409.6000000000458;-0.1333617773628545
9.071658461606392;16.850495332493647;-877.7000000000044;-0.1155123680384698
9.24687066672556;17.38828482391667;-936.200000000008;-0.1421847882781754
9.986578387352631;18.39878108902112;-58.50000000000364;-0.1422859535750448
10.917506030943708;20.08624089532832;117.00000000000728;-0.1067904393509528
11.84965760777026;22.18033368531549;117.00000000000728;-0.0445031463344117
11.637674688638931;19.138555104338664;819.0999999999804;0.0355892174248875
10.643199015867957;17.05517211582926;526.5999999999622;0.0889977298049696
9.80088200422836;14.994154659904806;585.0999999999658;0.1246795107923626
9.171231070331212;12.529875035729727;585.0999999999658;0.2137939822543179
9.4335240704775;8.578596514930599;1287.2999999999593;0.2582788352002003
10.413120861080428;5.420175883555813;1404.1999999999462;-0.1422758297042523
10.273023793888726;8.349707835044102;-351.09999999995125;-0.1867427254225489
9.84784919279877;10.16686456209029;-643.5999999999694;-0.1067372471337412
10.26228358613982;11.711444829437765;-994.6999999999208;-0.222225058017325
10.43202196513062;11.62151472371668;-643.5999999999694;-0.204323558150983
10.58185236977978;11.180619923754898;-1579.7999999999774;0.0
11.466776815713825;12.29935339278908;-2106.39999999994;0.0267361440999041
12.33404943076145;10.79036590990726;-292.60000000003856;0.062336264578476
12.252623792374196;9.433182608829732;-234.00000000001452;0.0712710082754227
11.878350143867108;7.466467951189585;760.6999999999971;0.1068284722980769
12.28397964849425;3.328009025924969;468.1000000000495;0.2315238264239367
13.017220457266388;-0.2349623153108086;58.50000000000364;0.276088019381262
13.20963392010707;-2.2464508395298357;1111.699999999928;0.026692380580116
12.835901778378528;-1.2181027408100351;819.2000000000007;0.0890215074196962
11.793143446023306;-0.2554017371333895;-877.7000000000044;-0.0533572354295754
10.454724319886813;0.0317429614619516;-1404.2999999999663;-0.0888395993517739
9.42018964866379;-0.8618287961392256;-2047.899999999936;-0.0976960075485285
9.34279769550862;-1.4170104477586054;-2398.999999999978;0.0177901717663903
10.14220562182172;-0.2087008765186184;-1638.299999999981;-0.0533562770391707
10.801525824626458;1.5815012005740796;-877.7000000000044;-0.0088950858831951
10.695946190866756;2.688159526440592;-936.0999999999876;-0.1156048105704159
10.41494384160832;3.594753522699801;-643.5999999999694;-0.1866943327398278
10.77041799606052;6.317186192494365;-1287.2999999999593;-0.186793983126671
11.816905120395315;9.317849209644212;-526.5999999999622;-0.1601847021480165
12.71549396148547;9.254750611299844;702.1999999999935;-0.1067657327769694
13.162709052334998;10.294109344623145;1111.700000000019;-0.142440497771877
12.845366892976008;10.546185613337784;0.0;0.0178107701574924
11.8236417834363;9.793339375243104;58.50000000000364;0.1069369990136488
11.211218117073344;8.995846686210154;643.5999999999694;0.0534704125813629
11.168012844320666;6.443757501637575;1228.8000000000466;0.1425013841404054
11.36463970317308;4.558484115321786;702.0999999999731;0.2228788456618799
10.933182980845237;4.059902181088155;760.5999999999767;0.1068608110919684
10.31956810720873;3.27637323501976;292.5999999999476;0.0445183610852845
9.90483045481896;2.99326499069639;58.50000000000364;0.0890849539456162
9.113605441795418;3.3119385828158405;-351.09999999995125;-0.0800496167772751
8.33594852574644;3.577062981820643;-1287.1999999999389;-0.0889502397065243
8.021336341361154;2.968057822992755;-1638.299999999981;-0.0444714736402019
7.798815305370103;0.376808927542172;-1404.200000000037;0.0177933372316467
7.92089231227308;-3.738705965129237;-994.5999999999912;0.1869255837507462
8.42517333730327;-7.224401153893459;-1404.2999999999663;0.2670559673483867
9.44728832090092;-12.080455439709777;-585.0999999999658;0.3027091971008956
10.798397497161774;-15.22555960623057;-409.5999999999549;0.1690972076981315
11.306215926111658;-14.431816554707488;-1053.2000000000153;0.1245616129147524
11.53734427882057;-15.678025143205984;-585.0999999999658;0.0977220409208722
11.943860279739756;-17.914902381004012;-1170.2000000000226;0.0
11.847602718631636;-19.63271221324697;-1404.2999999999663;0.0354982297912695
11.688903308528394;-22.330782071199504;-2106.4000000000306;0.2665424735348042
11.643292391200829;-25.29184132165693;-2165.0000000000546;0.2487981136112722
11.453334358088354;-26.907585201593616;-1462.7999999999702;0.1331368867750952
11.753989777009902;-27.95438169936442;-2164.8999999999432;0.1775530034102592
12.11490542578956;-29.07458321356366;-2398.9000000000487;-0.0177428165098586
11.970770416636702;-25.35817372109931;-2106.4000000000306;-0.2215358333604629
11.82629150394231;-21.09848076877556;-1755.2999999999884;-0.2304567020741517
11.976933589130942;-18.517481582338156;-1696.8000000000757;-0.1772848737509849
13.130051967723048;-16.26459277642903;-1345.8000000000538;-0.3190350190309343
14.931902181550514;-10.518559476172893;-1872.299999999996;-0.2218700667733604
17.07299617639139;-4.959893145050723;-2164.900000000034;-0.284182711740253
19.35768240049156;0.5945230251946323;-234.00000000001452;-0.2043417070716477
20.80001998518792;3.834174361379569;-117.00000000000728;-0.3285359806007666
22.03327922525807;8.292020329339273;58.50000000000364;-0.3378336285616874
23.631451519033146;14.364492503445206;994.7000000000116;-0.3023978402108717
24.40917703078108;16.483608968547884;1872.400000000016;-0.0178244057060059
23.92971533143882;16.795426529943832;2223.4999999999677;-0.1157233952203571
23.539200906294628;17.5381150960016;2808.500000000004;-0.1959838535614538
23.264888404503004;20.763760446181625;1521.2999999999738;-0.0624474776463713
22.361222331521684;19.388674074206826;1755.2999999999884;0.0802924193191492
20.83406411589024;15.99793602195905;2515.999999999985;0.1247169623746646
20.026036519485764;12.90444020846201;2106.4000000000306;0.1158574694175835
19.66850307879236;10.130030995596002;877.6999999999134;0.3213417022933324
19.581578858762864;5.145639348029313;819.0999999999804;0.5444990523287816
20.932796915689703;-0.8503329862227311;1170.300000000043;0.5437557217298096
23.61119066026442;-4.878474400840721;234.00000000001452;0.3825647193524356
26.75716047699104;-10.729911480973492;-1170.300000000043;0.640967025222553
29.37216765148742;-15.987771487374417;-2281.8999999999505;0.6050413012007224
31.51037386938433;-20.621417502857454;-2457.399999999961;0.2130575349416234
33.2214049725141;-23.678338892871512;-2691.6000000000167;0.3103121395551434
33.442093833321785;-25.54550741904844;-4154.3000000000575;0.3013409170948977
32.01731465554554;-27.204364862152712;-4856.400000000031;0.0177030028737563
29.87423936813944;-26.845144301810013;-6319.200000000001;-0.0353846237561019
27.470836023816076;-28.01452591463419;-5968.1000000000495;0.3543661758582799
25.05075312540251;-29.491922723585084;-5148.999999999978;0.1149100078051791
22.504776518205954;-29.9481612938718;-4973.499999999967;0.0441728197768612
20.682701553873724;-31.170024071220613;-4797.900000000027;0.2653166598849898
19.59391753716679;-32.15285749802344;-3393.6000000000604;0.2831167091326634
18.83423329411598;-33.571535092267226;-1813.8999999999212;0.1588979135219401
19.1816879025196;-35.187128938072696;-2632.9999999999927;0.1942189973097274
19.21529618218373;-35.86896144218011;-1755.4000000000087;0.2208118655130706
18.154951929321157;-36.43251698331446;-1404.1999999999462;0.0529289487279566
17.734782148268817;-37.99079973410214;-3101.100000000042;0.2029024534807175
17.437606433261525;-38.57403343749173;-1579.8000000000684;0.1057588646670603
16.63120652787421;-38.8777787147911;-1813.799999999992;0.0881116046190849
15.68711232415762;-39.29235835219506;-2750.0;0.0793159249990002
14.35340687141276;-39.26138617989647;-2867.100000000028;0.1146011440225659
12.907681193319547;-38.8425005981326;-1345.7000000000337;-0.0616337642279731
11.73829989135306;-38.57578158980729;-2281.900000000041;-0.0176053476920754
10.922683715363082;-38.72144206590198;-2223.4999999999677;-0.0352075961742769
10.449816362838448;-39.891359569675984;-1287.1999999999389;0.1497019055350442
10.6919979906505;-41.98416166972604;-1521.2999999999738;0.1849188009760838
11.53994111570666;-44.2304439894153;-819.2000000000007;0.3435912847664047
12.879396585993424;-46.92297224673792;-526.5999999999622;0.2994038110700884
14.062605612622916;-46.48525027593716;-702.0999999999731;0.237780128787783
14.720339149987506;-46.13735968007869;-1228.7000000000262;-0.035164253882896
14.209303453798672;-41.24877954122663;-936.200000000008;-0.1494105673500492
13.15336299329214;-36.57543587297656;-1638.300000000072;-0.2633832860774914
12.867857451329389;-32.25551207728783;-1930.90000000002;-0.2370494589786462
13.030052648294996;-29.354548787814128;-2633.000000000084;-0.1317917141346582
13.493826580903322;-27.249788317408655;-2047.900000000027;0.0087941558700107
13.611549703449612;-26.60608989897836;-2281.999999999971;0.1056285212954791
13.487943076322985;-24.8666803774574;-819.2000000000007;0.0528067383203488
13.22752209471805;-24.935334539022065;-702.0999999999731;0.0968018392951047
12.3359143868509;-22.608777918150583;585.0999999999658;0.0615849648487507
12.114901992413593;-22.87079338901649;526.5999999999622;0.0791554745194909
12.015338869615574;-21.0259129455778;1111.700000000019;0.0
11.14056035366686;-19.256810823009676;526.5999999999622;0.0264044704753408
10.702785639844654;-16.82096869413683;526.6000000000531;-0.1054985146662579
10.38187136405583;-13.70902021499717;-1053.1999999999243;-0.0967082239555661
9.944969467895984;-12.284552799294383;-819.0999999999804;-0.0527335853010488
9.335097348367023;-11.93668779477579;-1813.799999999992;-0.0175836727332853
9.27462246382285;-10.837824756513015;-994.7000000000116;-0.0176033444851288
9.492477563884544;-9.46553050489153;-702.1999999999935;0.0351982965227865
9.151866269652295;-8.763907720307353;-117.00000000000728;0.0528078399262227
8.41917933846048;-8.188788825371846;409.5999999999549;-0.035164253882896
7.823193521903771;-7.855752151735901;-468.0999999999585;-0.043981944254456
8.10359152850703;-6.359529184533673;-292.60000000003856;-0.1407613381137872
9.44444122946795;-3.05735444938838;0.0;-0.2199570581510299
10.773634779824574;1.269071703620379;468.1000000000495;-0.2111048391158126
11.432407285371742;3.0386692706326754;-175.5000000000109;-0.2023106832457882
11.942057742560236;4.601593883732308;-292.49999999992724;-0.1495833561410248
12.414397662599796;6.179072825806951;-819.0999999999804;-0.0264243078337022
12.74575892663407;6.032506185679156;-351.1000000000422;0.0881737603268058
13.163938688797131;7.1779287910897365;994.7000000000116;-0.044078864711622
13.127923054100313;9.336829363734283;1345.799999999963;-0.0528869639433145
12.96015712307734;6.363016060990528;643.6000000000604;0.0969297983375198
12.60296474476229;4.574213523203182;585.1000000000568;0.1586178738487915
11.984131350222595;2.698202717121721;877.7000000000044;0.1762072219816442
11.807228122573829;0.5783705367411295;526.6000000000531;0.2116447250231141
11.82941199194491;-1.896239339389974;760.5999999999767;0.2910096130079939
12.063209440637964;-3.5493936103116352;351.0000000000218;0.1056528804854064
13.23546722950526;-6.569387483757853;-1813.8999999999212;0.1583666759944441
14.192904932237932;-10.439325109910657;-1345.7000000000337;0.1758822481725309
14.532346179368162;-13.328439569545573;-1521.2999999999738;0.167192568029421
14.308304784023845;-13.628041338607677;-1579.7999999999774;0.1055077891076565
13.737940336630205;-14.829985804974676;-1872.400000000016;0.0879411240862722
12.970553053650926;-14.862190151980622;-1579.8999999999978;-0.0790581362547391
11.859636456021272;-14.148129851501304;-2808.599999999933;-0.0877867228245578
10.949780166647;-14.410638522133556;-3510.699999999997;-0.0439167033014577
10.980442811094091;-14.622932535646344;-2223.500000000058;-0.1053965874983921
11.957140912472084;-12.336942643685;-1228.7999999999556;-0.1669428273750825
12.591888790809133;-9.404094112132588;-1404.200000000037;-0.0966997237687304
13.16701314251075;-5.454820335878495;-1404.2999999999663;-0.1757277112479284
13.47881139017595;-3.7488449954835024;-760.6000000000677;-0.0879020387955597
13.283750823866765;-2.718351155099638;-1170.2000000000226;-0.0703435352247331
13.568779285446444;-0.8764157347909214;-409.5999999999549;-0.0175991482613932
13.760080142625029;0.1033678195580049;702.0999999999731;0.0528031938788527
13.772669456941689;-0.2876044888053635;702.100000000064;-0.0704178315219094
13.672142100777965;3.519792070870949;1228.7000000000262;-0.1407339241822838
12.829956487340826;3.4056833549503054;468.1000000000495;0.0263917553058723
11.916143241409625;2.3680377949316536;117.00000000000728;0.0
11.299671761602593;3.196564148395266;819.2000000000007;-0.0791554745194773
10.394896479103142;3.0651742364525063;351.1000000000422;0.1056936527958196
9.446400758079802;2.5124877650860835;-292.60000000003856;0.1145102871067644
9.234513990335811;-1.2574536631813962;526.5999999999622;0.2551131246073296
11.99315498210052;-8.62114606098536;-409.5999999999549;0.5281576511322046
15.804981936868025;-13.93505386806432;-936.0999999999876;0.5545272603206287
18.456584345285624;-18.564039236360376;117.00000000000728;0.6335224316385821
22.50999690877134;-25.04355278741869;-351.09999999995125;0.8359043364285661
27.209835416173245;-29.3724339483766;-819.0999999999804;0.5966384185535302
31.035047836873986;-32.985666327872046;-1579.8000000000684;0.411569316602779
33.63415098243365;-36.17147185137187;-4680.899999999929;0.2450957658259009
32.85244989906156;-35.391447091083435;-4622.299999999996;0.087433643976068
29.901461341091476;-33.729941268912;-4095.799999999963;-0.1657919971843575
26.995723638469748;-32.6538064101366;-6377.700000000004;-0.1918812697376224
26.046060486673746;-32.78264702572858;-6143.599999999969;-0.4447583615197862
26.499052421783887;-28.136665021892632;-6143.69999999999;-0.2968939555500803
28.00615495602224;-23.286146207452955;-6436.200000000008;-0.4892066524102159
31.18741524760024;-16.730074457670884;-3393.599999999969;-0.5506497867654946
33.63521226220592;-10.414636922175871;-1638.300000000072;-0.5418162771305803
33.5443696748642;-7.869457588177527;-1521.2999999999738;-0.078836524994974
32.47939181345377;-6.662645465227556;-1521.3000000000648;-0.1226197701927086
32.61517766689806;-5.734387388122208;1813.9000000000124;0.0439008632686216
31.570920644645017;-4.405399459153413;2632.9999999999927;0.2636610538240749
28.832588368216182;-5.594362915684583;4095.799999999963;0.3602403063686891
27.06679563340637;-6.030108393002346;3920.299999999952;-0.1139731501612355
27.27506573942834;-7.589065379833093;2106.4000000000306;0.3244601111137336
27.143537926552188;-8.421921569699578;1345.8000000000538;0.2632446018209796
25.10700429825004;-7.773389118309251;1521.3000000000648;0.1227122723058851
22.4921799156263;-6.8503612746949605;175.6000000000313;-0.0525201046511611
19.95021306973326;-5.295267621184588;-1111.700000000019;0.1843170877900199
18.354532279483035;-4.397057867570698;-2340.400000000045;-0.2272539527443792
16.913027975551937;-4.412113119737486;-2223.400000000038;0.0
15.298743293097385;-4.215618604486564;-3686.200000000008;0.0175216645431727
14.451401330208204;-4.052028285441899;-1287.2000000000298;0.0788365249949603
13.338100200466176;-3.914065436999096;-1228.8000000000466;0.0963608651516784
11.877258268975469;-4.115574007215532;-1170.2000000000226;0.1226370177839367
11.226980975969171;-4.727218877633297;-760.5999999999767;0.0350011427723559
11.468673988697091;-6.700562793855713;-468.1000000000495;0.131292220038338
11.299274599727983;-7.441133059871674;-1930.90000000002;0.1137786277184507
10.949042748335687;-8.740364485703116;819.2000000000007;0.1575350579822372
11.389365619986169;-10.956381181338877;-117.00000000000728;0.0612508787243001
11.42275496589276;-10.509569621342049;-526.6000000000531;-0.0437361203235273
11.12848763710707;-8.345753137326732;-1111.699999999928;-0.236034054165016
11.670313095016626;-5.149223656318685;-1813.799999999992;-0.305998475610899
13.112304682347744;-1.2043233349349556;-1462.7999999999702;-0.3670086206330054
14.880306915177574;1.408667620183808;-1228.7000000000262;-0.3672653652545566
16.86113742172537;5.297801072717732;-1872.299999999996;-0.288844533607107
19.2381429083525;6.774243173471682;-936.200000000008;-0.166489349593791
20.87756194914361;8.946425662197596;0.0;-0.0701584733180414
21.473687022591125;10.25630556538777;819.0999999999804;-0.1490979551231211
20.764338276721823;10.623251631820136;1462.7000000000407;0.0438893065489623
18.700669363635114;10.506213816857157;1755.2999999999884;0.1228996270704432
16.942818210388538;10.270418930701226;2574.499999999989;0.0087756314066802
15.477899591860576;11.117760321196238;2223.400000000038;0.0263372727754088
13.840527265326774;10.936638553875769;2281.8999999999505;0.1405387910781748
12.844971248997464;10.906962760605955;1404.2999999999663;-0.1579081991418525
12.798503653893093;13.736309805053772;409.5000000000255;-0.2717944245806826
13.41300792861216;16.54852987761897;-292.60000000003856;-0.1930769493842042
