R%_5;Fechamento_TSI_13:25;K%_8;K%_14_SMA_3
-33.69999999999891;10.682097934966684;59.69999999999942;6.300000000000239
-25.499999999999545;9.681526873448634;-14.700000000000555;37.4
-15.30000000000058;9.259107176272984;-25.0;32.13333333333329
-11.200000000000898;10.279435420869286;-24.499999999999037;30.93333333333324
7.599999999999341;10.540749109337009;-12.199999999999989;8.000000000000304
-15.800000000000123;11.232368542977394;6.60000000000025;25.80000000000003
-2.10000000000008;9.999568663235948;10.200000000000388;26.33333333333354
-37.80000000000001;10.108429134263362;7.199999999998852;21.59999999999987
-32.099999999999795;8.464487256769406;1.5000000000000568;-5.56666666666672
-18.39999999999975;10.591389278037706;-36.69999999999902;-32.59999999999982
-20.299999999998875;13.034865657713569;-18.40000000000117;-30.26666666666671
-7.200000000000273;17.36417511039202;0.6000000000000227;-29.7333333333332
-27.50000000000057;21.50175785649191;19.40000000000026;-9.866666666666882
-42.30000000000018;24.21749449556078;7.200000000000273;-11.366666666666466
-91.1999999999992;21.878615530550977;6.099999999999284;-0.8666666666670153
-61.70000000000044;18.646575932609263;-40.30000000000058;-28.40000000000013
-83.1000000000003;14.473451172352965;-85.59999999999945;-47.10000000000037
-62.70000000000096;11.509936854868917;-36.69999999999902;-72.89999999999992
4.600000000000648;8.384038343745162;-76.50000000000006;-94.80000000000028
38.2000000000005;5.907942827200099;-14.300000000000068;-108.20000000000032
19.299999999999784;4.844224160710597;80.60000000000116;-110.06666666666688
21.89999999999941;3.081609795316085;98.90000000000045;-73.86666666666694
-11.299999999999956;2.120337580306251;57.60000000000076;-42.0999999999997
-3.100000000000591;1.596623762637468;26.500000000000057;-4.199999999999686
-34.69999999999942;-1.0771951969087286;10.699999999999932;29.10000000000063
-23.0000000000004;-6.168994301388541;16.29999999999967;79.53333333333366
-2.10000000000008;-8.67106191007951;-21.399999999999864;109.10000000000036
-22.89999999999992;-6.531588377500319;-3.09999999999917;131.16666666666725
-17.300000000000182;-3.940921249790402;8.599999999999852;107.36666666666726
9.199999999999877;-2.9206601317162497;-15.30000000000058;73.16666666666691
13.800000000000525;-2.343943532832319;40.800000000000125;39.8666666666666
-115.09999999999962;-1.6698570850481111;111.59999999999997;57.69999999999982
-117.70000000000068;-0.998370478331375;36.70000000000044;70.96666666666682
-46.90000000000083;-0.4492637619643729;-111.59999999999997;51.76666666666705
17.799999999999727;0.4393692877636926;-104.99999999999972;8.800000000000333
24.50000000000045;1.9163543691744256;-27.000000000001023;-27.200000000000085
-12.199999999999989;3.6103814088823327;28.49999999999966;-20.733333333333803
-26.9999999999996;4.619674271103687;0.0;-14.100000000000534
-16.899999999999693;4.8275311337630695;-8.599999999999852;-16.133333333333628
-26.500000000000057;6.177586832649214;-2.499999999999148;-54.00000000000015
-29.599999999999227;7.545091500454182;-9.199999999999877;-85.59999999999992
-17.300000000000182;8.569571454319135;-25.99999999999909;-78.46666666666664
-2.10000000000008;9.315634805154474;-26.500000000000057;-46.199999999999854
-20.90000000000032;9.184474767042492;-2.10000000000008;-25.133333333333024
-40.799999999998704;8.479156761513549;20.399999999999352;-23.766666666666463
-13.800000000000525;7.542542311551646;-12.199999999999989;-32.76666666666633
-14.300000000000068;7.615903033124328;-29.599999999999227;-37.53333333333302
-9.70000000000084;8.62431299328966;-3.0000000000001137;-43.9999999999993
-34.70000000000084;9.27977084557266;3.6000000000001364;-40.26666666666614
-18.799999999998818;9.934206761145774;14.699999999999136;-26.00000000000004
-20.90000000000032;12.040319502689709;20.90000000000032;-6.300000000000239
-20.399999999999352;13.08600884225258;14.799999999999612;8.999999999999394
-25.499999999999545;14.76790966619428;-9.69999999999942;5.266666666666708
-54.60000000000065;16.196653202045276;15.30000000000058;13.600000000000042
-26.500000000000057;17.075715560166753;-13.2000000000005;9.866666666666882
-31.60000000000025;17.5230238220844;1.0000000000005116;14.10000000000006
-5.100000000000193;18.706843022316004;-25.99999999999909;-8.666666666666364
-31.59999999999883;17.677757562346038;-16.30000000000109;-20.06666666666632
-7.099999999999795;16.623540244926392;-4.100000000001103;-37.3666666666665
-22.89999999999992;14.48712092986668;-12.700000000000957;-47.56666666666689
-16.29999999999967;11.675170989590224;2.5000000000005684;-50.63333333333352
-13.700000000000044;9.645468092861806;7.099999999999795;-39.93333333333359
11.700000000000443;15.736250971634515;-9.099999999999396;-32.633333333333304
1.0000000000005116;19.402605039987908;8.199999999999363;-23.766666666666936
-19.899999999999807;21.885057458221294;22.40000000000037;-12.566666666666984
-28.50000000000108;19.526871039567997;14.200000000001012;4.766666666666215
-121.79999999999892;15.058141988413078;22.399999999998958;22.399999999999903
-131.49999999999977;12.993828416457392;6.6999999999993065;30.066666666666706
-6.100000000000705;12.273273709632386;-100.39999999999908;3.2333333333336136
-22.49999999999943;11.72385961983961;-89.70000000000056;-29.86666666666669
43.30000000000069;13.157025943573348;10.199999999998964;-57.06666666666678
9.69999999999942;14.188800781534717;46.30000000000081;-43.000000000000206
-44.80000000000075;15.335485489594111;73.90000000000043;-20.933333333333337
-19.299999999999784;19.43260180450035;11.199999999999475;-14.133333333333551
-30.59999999999974;22.991431740047258;-33.10000000000031;-23.100000000000403
-42.79999999999973;24.92736963345208;-13.700000000000044;-40.266666666667085
-18.299999999999272;26.458741064410034;-30.60000000000116;-24.800000000000463
-63.19999999999908;28.237524005874903;-29.100000000001103;-3.2666666666671063
-66.70000000000016;26.91554501759704;-4.599999999999227;14.233333333333084
-23.499999999999943;27.64428478173178;-62.09999999999951;-23.96666666666647
8.200000000000784;29.245268100784998;-64.70000000000056;-73.19999999999993
-15.30000000000058;31.431805162923627;1.999999999999602;-109.69999999999987
-21.89999999999941;30.774720057064016;10.200000000000388;-108.36666666666684
-34.199999999999875;24.0813143753914;-10.699999999999932;-97.6666666666669
-78.00000000000011;19.26984430385783;21.399999999999864;-75.93333333333352
-79.00000000000063;16.174868469544556;-5.100000000000193;-71.49999999999987
-28.600000000000136;13.829166748323765;-59.10000000000082;-68.93333333333327
18.299999999999272;12.524279140044476;-42.79999999999973;-75.2333333333335
62.19999999999999;12.160108235003872;6.60000000000025;-56.90000000000026
28.600000000000136;12.579851966682948;50.900000000000034;-28.900000000000148
-16.29999999999967;13.703873437136137;79.00000000000063;5.933333333333242
-16.29999999999967;13.307580695610602;-13.700000000000044;28.699999999999665
-25.0;12.921770188939776;-12.699999999999534;36.36666666666647
-29.000000000000625;12.869238138145814;-12.299999999999043;33.63333333333335
-42.30000000000018;12.75690228693943;-24.50000000000045;34.30000000000035
-26.9999999999996;13.984449197606237;-28.50000000000108;47.8666666666669
9.69999999999942;13.674869213560257;-30.100000000000197;38.366666666667015
-18.299999999999272;13.676293941254912;4.599999999999227;5.766666666666727
-21.399999999999864;11.575715112497512;20.399999999999352;-28.366666666666635
-26.500000000000057;11.41493570639892;-3.6000000000001364;-45.36666666666681
-35.69999999999993;11.523484263348358;-4.600000000000648;-42.00000000000017
2.499999999999148;8.27524545892325;-22.89999999999992;-43.16666666666672
-73.89999999999901;5.631299708690279;-5.5999999999997385;-36.20000000000042
-16.29999999999967;5.6127647410359245;13.2000000000005;-26.666666666667044
-42.79999999999973;5.844992706938534;23.99999999999949;1.8666666666661056
-22.999999999998977;6.644615830142558;2.10000000000008;4.266666666666197
36.70000000000044;5.885697577422512;-30.59999999999974;2.066666666666113
12.199999999999989;4.483250431544291;-3.6000000000001364;-13.233333333333992
-46.89999999999941;3.216822966055771;47.89999999999992;2.399999999999617
-19.40000000000026;1.5885813153810306;-32.59999999999934;16.500000000000153
-17.900000000000205;-1.8289628516016263;-38.700000000000045;21.100000000000325
13.700000000000044;-1.4026729780465044;-14.300000000000068;8.533333333333815
2.000000000001023;-0.7364888349598008;10.200000000000388;-3.533333333333152
-4.600000000000648;2.017913848675623;32.099999999999795;4.766666666667163
2.599999999999625;4.713526103364322;13.700000000000044;16.800000000000164
-21.90000000000083;7.7726915106465775;10.200000000000388;18.83333333333373
-72.89999999999992;15.364829129479718;39.79999999999961;18.166666666666725
-40.29999999999916;22.02005536925158;-15.30000000000058;11.366666666666466
-67.30000000000018;25.660420229558014;-50.99999999999909;17.133333333333194
-31.60000000000025;27.374973923294576;-39.79999999999961;4.533333333333189
-124.39999999999998;28.0901961147646;-43.30000000000069;-13.63333333333306
-122.39999999999895;26.66723572246453;-25.40000000000049;-41.13333333333363
-37.30000000000047;25.31544155750262;-111.59999999999997;-92.73333333333322
-5.100000000000193;24.317745788101675;-120.79999999999984;-145.89999999999984
14.800000000001036;23.99602095463534;-6.200000000001182;-193.6666666666663
28.49999999999966;22.21106522101594;10.699999999999932;-196.0666666666664
8.599999999999852;19.709200562061334;23.500000000001364;-175.16666666666652
-3.999999999999204;17.609057708910893;37.699999999999534;-128.93333333333317
-20.400000000000773;15.40227989740136;32.099999999999795;-91.56666666666666
-45.40000000000077;13.126439787837626;1.6000000000005343;-61.499999999999964
3.6000000000001364;13.098737263941343;-13.800000000000525;-24.66666666666697
11.700000000000443;10.889106586878578;10.199999999998964;23.599999999999472
-6.199999999999761;11.215428062003596;37.80000000000001;66.26666666666618
-13.800000000000525;11.703612606060483;17.300000000000182;76.66666666666657
-39.19999999999959;11.291144135966194;8.099999999998886;70.86666666666635
-76.39999999999958;11.012506230048665;13.700000000000044;58.43333333333286
-22.500000000000853;11.418397087533112;-28.999999999999204;37.19999999999951
-70.8999999999989;15.791079744827224;-3.0000000000001137;28.199999999999648
-36.099999999999;18.26467984744939;-6.700000000000728;17.499999999999716
-21.399999999999864;20.97971696690532;-43.29999999999927;11.033333333332962
-17.80000000000115;23.821181152563973;7.700000000001239;-8.333333333333334
-93.3000000000007;25.69956212708902;11.199999999999475;-19.19999999999978
-77.90000000000106;26.31969378420973;-12.800000000000011;-27.53333333333264
-64.19999999999959;27.680412927276816;-36.70000000000044;-44.99999999999934
-37.19999999999999;30.77370283155893;-65.2000000000001;-63.36666666666607
-28.599999999998715;33.58999819449144;-5.100000000000193;-92.2333333333332
-26.00000000000051;37.21862426436072;-33.59999999999985;-102.76666666666614
-9.69999999999942;40.956636420442;-11.200000000000898;-108.53333333333336
-70.90000000000032;45.72624068446852;16.799999999999216;-97.6666666666669
-73.39999999999947;49.18935717892344;-8.199999999999363;-100.933333333334
-52.49999999999915;52.29926035407654;-69.29999999999978;-119.76666666666726
-73.40000000000089;54.99344431250604;-60.09999999999991;-116.20000000000014
-90.2000000000001;56.15572069627566;-50.499999999999545;-123.83333333333344
-75.50000000000097;57.37878835995709;-67.79999999999973;-122.66666666666642
-25.500000000000966;58.71975822071352;-90.69999999999963;-159.03333333333336
-51.9999999999996;57.14873913400098;-62.19999999999999;-179.43333333333317
-35.69999999999993;57.58627041440897;-15.800000000000123;-205.93333333333325
-18.39999999999975;58.0670348733718;-28.49999999999966;-214.06666666666655
-58.59999999999985;58.5259503922668;1.0000000000005116;-200.13333333333352
-38.19999999999908;56.74384158016122;-1.6000000000005343;-177.56666666666706
-51.90000000000055;55.7089916428415;-29.599999999999227;-150.2333333333335
-62.70000000000096;51.51555252213934;-10.199999999998964;-132.03333333333327
-17.80000000000115;48.84986628002621;-43.80000000000024;-108.39999999999937
-20.400000000000773;48.57448056301142;-84.0999999999994;-95.79999999999936
-3.6000000000001364;49.24668102908181;-11.199999999999475;-90.03333333333264
-21.399999999999864;50.15074024064295;23.400000000000887;-75.76666666666607
9.70000000000084;50.91219268853824;9.69999999999942;-68.29999999999974
-115.10000000000105;48.93751647903535;28.000000000000117;-45.73333333333286
-114.70000000000056;47.46056608663199;19.40000000000026;-39.233333333333086
-60.69999999999993;41.98758826381769;-98.3000000000004;-57.76666666666633
-38.699999999998624;32.65943631278369;-111.2000000000009;-83.06666666666682
-8.199999999999363;26.841921743524;-56.09999999999928;-108.93333333333337
25.900000000000038;24.31668418441287;-20.79999999999984;-99.23333333333346
-4.099999999999682;23.365008433414083;36.70000000000044;-98.36666666666692
52.50000000000057;21.9930041916125;36.10000000000042;-89.20000000000054
50.499999999999545;21.091292464142715;65.69999999999965;-72.56666666666689
-111.59999999999997;20.313061531445324;159.60000000000036;-21.433333333333355
-103.4000000000006;18.38276681497124;52.50000000000057;36.83333333333394
-32.10000000000122;16.825791580589687;-101.50000000000006;78.46666666666759
-7.099999999999795;16.012898115247527;-90.2000000000001;78.46666666666759
-27.50000000000057;15.850393065078276;-17.300000000000182;71.16666666666731
-9.69999999999942;15.997948531027442;8.70000000000033;57.23333333333329
9.70000000000084;15.860811281364269;-4.600000000000648;47.89999999999992
-29.09999999999968;15.74539254086205;31.100000000000705;21.266666666666367
-32.60000000000076;15.943935368789852;30.60000000000116;-19.866666666666788
-33.10000000000031;15.561016527918472;-13.299999999999557;-54.366666666666674
-21.399999999999864;16.223171902276103;-30.59999999999974;-60.83333333333343
-0.6000000000000227;17.07991725472674;-24.399999999999977;-29.53333333333319
-25.99999999999909;14.743325886826309;-3.0000000000001137;-9.466666666666868
-17.900000000000205;12.881333193393528;5.100000000000193;-2.8333333333331248
-17.799999999999727;11.924400636507622;-8.199999999999363;-7.2666666666663104
-47.39999999999896;12.783457060875843;1.999999999999602;-15.26666666666614
-17.300000000000182;12.31525544676536;-15.30000000000058;-33.46666666666636
15.30000000000058;11.552679091035158;-33.10000000000031;-46.03333333333334
-19.40000000000026;9.820970721472662;46.90000000000083;-28.53333333333315
-35.199999999998965;8.722856007959576;53.49999999999966;0.0
-37.19999999999999;7.970131489368551;-14.300000000000068;19.66666666666678
-14.799999999999612;6.914589106229078;-20.90000000000032;13.36666666666654
4.599999999999227;7.189287760917795;-16.29999999999967;4.366666666666674
2.499999999999148;6.07090454592541;27.10000000000008;0.166666666666515
-13.2000000000005;5.1210442166348775;26.00000000000051;13.433333333333527
-13.800000000000525;4.329032992920008;13.2000000000005;27.366666666667072
-15.800000000000123;5.200441276234505;-9.69999999999942;23.433333333333906
-23.0000000000004;3.849806918716858;3.6000000000001364;7.133333333333762
12.699999999999534;3.4666799427033936;-14.700000000000555;-12.366666666666504
-11.199999999999475;-0.243494333292037;0.0;7.1999999999998
-33.10000000000031;-9.810060049053742;22.40000000000037;17.566666666666702
-42.79999999999973;-17.840166730053365;0.5000000000009663;28.40000000000013
12.699999999999534;-21.43887250537472;-26.00000000000051;4.43333333333366
-21.89999999999941;-25.320001253256976;5.5999999999997385;-0.166666666666515
40.69999999999965;-29.49568876618261;20.400000000000773;-5.233333333333216
114.69999999999914;-33.06940826023747;42.30000000000018;20.233333333333785
-10.699999999999932;-34.60662313381777;173.79999999999995;80.2000000000002
-35.20000000000039;-35.21418159071297;148.79999999999995;145.06666666666726
33.59999999999985;-35.96714264099023;-6.099999999999284;182.8000000000003
42.30000000000018;-36.918089381426725;-8.70000000000033;181.93333333333376
-25.399999999999068;-37.94546347547107;72.79999999999944;203.16666666666663
-35.199999999998965;-39.1267683417095;53.9999999999992;230.49999999999972
-24.00000000000091;-39.494778678840746;-3.499999999999659;246.83333333333337
-2.599999999999625;-36.85877318366095;-28.49999999999966;217.79999999999973
3.999999999999204;-34.88969069809912;0.6000000000000227;157.50000000000028
-0.4999999999995452;-29.713258318709084;21.399999999999864;93.79999999999976
-5.099999999998772;-27.819914820012787;20.899999999998897;65.73333333333314
-55.59999999999974;-19.163334677061865;21.399999999999864;67.59999999999924
-48.399999999999466;-13.08847733679595;3.0000000000001137;59.26666666666591
-81.60000000000025;-10.58377436109766;-53.9999999999992;16.33333333333316
-58.10000000000031;-7.024037928649986;-39.699999999999136;-11.499999999999964
-82.0999999999998;-4.595401029753757;-51.50000000000006;-39.03333333333308
-167.1999999999997;-3.0187632104027227;7.599999999999341;-28.333333333333616
-25.0;-1.331363282925361;-67.79999999999973;-73.89999999999996
