K%_8;Abertura|T-7|_TSI_13:25;R%_21;R%_14
-0.999999999999801;-2.3173326087511428;-6.000000000000227;-4.999999999999716
3.0000000000001137;-3.2444504630575786;-6.000000000000227;-4.999999999999716
0.999999999999801;-4.8023004972146;-4.999999999999716;-5.999999999999517
5.000000000000426;-9.93301216463421;-9.000000000000341;-10.000000000000142
0.999999999999801;-11.108888013763954;-3.9999999999999143;-5.000000000000426
-9.000000000000341;-6.963681336035031;2.0000000000003126;3.0000000000001137
-5.000000000000426;-3.993617194360752;0.999999999999801;0.999999999999801
1.999999999999602;-2.458113637007946;-2.999999999999403;-0.999999999999801
-2.0000000000003126;1.4716443302607816;1.0000000000005116;5.000000000000426
0.0;3.045706016964048;-0.999999999999801;3.0000000000001137
0.0;5.4722140547974565;2.0000000000003126;7.000000000000028
-4.999999999999716;9.06864971555588;6.999999999999318;10.999999999999943
-7.000000000000028;13.417066088797776;11.999999999999744;8.99999999999963
2.999999999999403;12.658037956777315;3.9999999999999143;2.0000000000003126
3.0000000000001137;13.082936375677088;4.999999999999716;3.9999999999999143
3.0000000000001137;10.959707571664426;3.0000000000001137;-2.0000000000003126
4.999999999999716;8.799171070536296;2.0000000000003126;-3.9999999999999143
-2.0000000000003126;8.573668722989183;7.000000000000028;0.0
-7.999999999999829;9.77996018360011;10.999999999999943;0.0
-4.999999999999716;12.023202734812774;8.99999999999963;0.0
-5.000000000000426;14.58500499376238;10.000000000000142;3.0000000000001137
0.0;15.462649378860368;7.999999999999829;3.9999999999999143
6.000000000000227;14.503239203761348;2.999999999999403;-1.0000000000005116
0.0;14.56133889523357;3.9999999999999143;4.999999999999716
-3.0000000000001137;15.00805335951522;5.999999999999517;5.999999999999517
-2.0000000000003126;15.765467592802022;4.000000000000625;3.0000000000001137
-1.0000000000005116;16.378538604587423;1.0000000000005116;1.0000000000005116
3.9999999999999143;15.744630901059235;0.0;-3.0000000000001137
3.9999999999999143;13.52632676634461;0.0;-7.000000000000028
2.0000000000003126;12.165054886636955;-1.0000000000005116;-2.0000000000003126
1.999999999999602;9.934479283061762;0.999999999999801;-4.999999999999716
-0.999999999999801;9.961467841654365;4.999999999999716;-0.999999999999801
-3.9999999999999143;9.98304492030461;0.999999999999801;-2.0000000000003126
-5.000000000000426;11.378352612300024;2.0000000000003126;-0.999999999999801
-0.999999999999801;11.350344412826766;-2.0000000000003126;-2.0000000000003126
2.0000000000003126;11.32776676839456;-3.0000000000001137;0.0
0.0;11.309226289064874;0.999999999999801;1.999999999999602
-5.999999999999517;13.195933976526057;3.9999999999999143;4.999999999999716
3.0000000000001137;10.507205247769596;-3.0000000000001137;-2.0000000000003126
7.000000000000028;8.431752575857516;-4.000000000000625;-3.0000000000001137
4.999999999999716;4.044487641803202;-10.999999999999943;-10.000000000000142
0.0;3.1272207497965168;-5.000000000000426;-5.000000000000426
-3.0000000000001137;0.9372876439792196;-5.999999999999517;-5.999999999999517
1.999999999999602;-0.7348681706151;-3.9999999999999143;-5.999999999999517
0.999999999999801;-2.050232832179744;-4.999999999999716;-10.999999999999943
0.999999999999801;-4.049282874431038;-7.000000000000028;-11.999999999999744
2.999999999999403;-6.580043802293943;-9.999999999999432;-6.999999999999318
4.999999999999716;-9.957448947722636;-14.999999999999858;-9.999999999999432
-3.0000000000001137;-9.950730994439862;-10.000000000000142;-7.000000000000028
-7.000000000000028;-9.419008639895692;-7.000000000000028;-3.9999999999999143
-3.9999999999999143;-6.932882356995805;-3.0000000000001137;0.999999999999801
0.0;-6.753582942387924;-12.000000000000457;-5.000000000000426
9.000000000000341;-8.317812484101477;-14.999999999999858;-6.000000000000227
3.9999999999999143;-9.029348758212407;-6.999999999999318;-2.999999999999403
0.999999999999801;-9.588802819037866;-6.999999999999318;-0.999999999999801
1.0000000000005116;-10.45054309105717;-10.000000000000142;-3.0000000000001137
1.999999999999602;-11.971664927046758;-9.999999999999432;-7.999999999999829
1.0000000000005116;-12.154296400095848;-7.000000000000028;-9.000000000000341
-8.00000000000054;-9.70054574945748;-3.9999999999999143;-3.9999999999999143
0.0;-9.85876354156134;-6.000000000000227;-5.000000000000426
4.999999999999716;-9.48324330293187;-2.999999999999403;-0.999999999999801
-7.000000000000028;-7.229945178467101;3.0000000000001137;3.0000000000001137
-5.999999999999517;-4.527512856533175;3.9999999999999143;5.999999999999517
-4.999999999999716;-0.5952466360909385;4.999999999999716;7.999999999999829
3.0000000000001137;-0.578629909045098;-5.000000000000426;1.999999999999602
10.000000000000142;-2.214909226298209;-9.000000000000341;-7.000000000000028
-0.999999999999801;-1.790082033866514;-1.0000000000005116;-2.0000000000003126
-7.999999999999829;0.5194735122039094;7.000000000000028;6.000000000000227
-8.00000000000054;3.39137446933345;10.000000000000142;7.000000000000028
-5.000000000000426;5.949702214745016;11.999999999999744;3.9999999999999143
0.999999999999801;6.742463427576335;7.000000000000028;-0.999999999999801
4.000000000000625;6.565437440689166;5.999999999999517;-4.000000000000625
-1.999999999999602;7.468238690912619;3.9999999999999143;4.999999999999716
-7.000000000000028;9.875542384174736;10.000000000000142;9.000000000000341
-3.9999999999999143;11.766878620737517;13.000000000000256;7.000000000000028
-5.999999999999517;15.191954416450216;16.99999999999946;8.99999999999963
-4.000000000000625;16.604321436325904;10.000000000000142;4.000000000000625
7.999999999999829;15.607950525270947;3.0000000000001137;-0.999999999999801
4.999999999999716;14.009138723757564;0.0;0.0
16.00000000000037;8.087171837128635;-6.000000000000227;-12.000000000000457
13.000000000000256;3.641985675725649;-7.000000000000028;-16.00000000000037
-1.0000000000005116;0.5268022565944454;-7.999999999999829;-16.99999999999946
-2.0000000000003126;-1.5964510962647571;-10.999999999999943;-22.999999999999687
4.000000000000625;-4.932367938580755;-17.99999999999997;-25.0
2.0000000000003126;-6.500816079727613;-14.999999999999858;-20.000000000000284
0.999999999999801;-8.986839045445494;-16.00000000000037;-21.000000000000085
5.999999999999517;-11.558961198839722;-17.99999999999997;-19.999999999999574
7.999999999999829;-15.344563474532164;-28.000000000000117;-13.000000000000256
6.000000000000227;-18.32954005982841;-29.99999999999972;-13.000000000000256
-3.0000000000001137;-19.522090060405223;-33.99999999999963;-10.999999999999943
0.999999999999801;-21.288421162795267;-33.99999999999963;-15.99999999999966
6.000000000000227;-23.49859362662384;-35.00000000000014;-14.999999999999858
7.999999999999829;-26.543658862062973;-36.999999999999744;-19.999999999999574
3.9999999999999143;-28.969532422708355;-33.99999999999963;-15.99999999999966
0.999999999999801;-31.419178252445118;-23.0000000000004;-16.00000000000037
-0.999999999999801;-31.567380965144043;-19.000000000000483;-7.999999999999829
-9.000000000000341;-28.95716465059164;-14.000000000000057;-3.0000000000001137
-6.000000000000227;-26.88675387006065;-15.99999999999966;-3.0000000000001137
3.0000000000001137;-26.252783263907443;-15.99999999999966;-3.9999999999999143
10.999999999999943;-27.286246678535925;-21.999999999999886;-7.999999999999829
8.99999999999963;-28.598792786391456;-19.999999999999574;-3.9999999999999143
0.999999999999801;-29.64508520364516;-17.99999999999997;-4.999999999999716
-2.0000000000003126;-30.034211367576784;-12.999999999999543;-4.999999999999716
-3.0000000000001137;-29.88313331334474;-13.000000000000256;-10.000000000000142
-1.999999999999602;-29.75787116584853;-13.000000000000256;-14.000000000000057
3.9999999999999143;-30.71633041009234;-14.000000000000057;-14.999999999999858
-1.999999999999602;-29.00665317882323;-7.000000000000028;-7.000000000000028
-4.999999999999716;-26.643184060808217;0.999999999999801;0.0
-0.999999999999801;-24.237437521292414;0.999999999999801;4.999999999999716
-3.0000000000001137;-21.29754874690235;2.0000000000003126;6.000000000000227
3.9999999999999143;-20.489190187567104;-9.000000000000341;0.999999999999801
4.999999999999716;-19.3601848246652;-11.999999999999744;1.0000000000005116
0.0;-17.961316287723175;-7.999999999999829;-0.999999999999801
3.9999999999999143;-18.170542208461825;-8.99999999999963;-3.0000000000001137
-2.0000000000003126;-16.40848545596961;0.0;-3.0000000000001137
-2.0000000000003126;-14.999616639452842;3.9999999999999143;-3.9999999999999143
3.0000000000001137;-14.923990110572284;0.0;-6.000000000000227
3.9999999999999143;-14.379427363823988;0.999999999999801;-6.000000000000227
0.0;-13.446103214342196;1.0000000000005116;-0.999999999999801
4.999999999999716;-13.810476278819811;-4.999999999999716;-5.999999999999517
9.000000000000341;-16.327412576389612;-9.000000000000341;-10.999999999999943
3.0000000000001137;-16.304300660759825;-9.000000000000341;-7.999999999999829
-3.0000000000001137;-16.642269209446617;-10.999999999999943;-10.999999999999943
5.000000000000426;-17.61961839874347;-12.000000000000457;-10.999999999999943
5.000000000000426;-19.786271559961563;-17.00000000000017;-13.000000000000256
3.0000000000001137;-21.503864350907072;-13.000000000000256;-14.000000000000057
-0.999999999999801;-22.89543197742054;-14.999999999999858;-12.000000000000457
0.999999999999801;-22.949308611319594;-11.999999999999744;-7.999999999999829
0.999999999999801;-23.33972783833001;-13.999999999999346;-8.99999999999963
3.0000000000001137;-25.38533613059897;-21.000000000000085;-14.000000000000057
-1.999999999999602;-24.749847691648775;-14.999999999999858;-7.000000000000028
-5.000000000000426;-23.12942434338424;-10.999999999999943;-3.9999999999999143
-2.0000000000003126;-21.835608825742423;-11.999999999999744;0.999999999999801
-3.9999999999999143;-19.67465229722685;-8.00000000000054;0.999999999999801
-1.0000000000005116;-17.36604071712315;-4.999999999999716;2.0000000000003126
-8.00000000000054;-11.749891218276067;2.0000000000003126;8.00000000000054
-17.00000000000017;-3.5128604437311783;10.000000000000142;21.999999999999886
0.0;-0.3599378908082991;6.000000000000227;13.000000000000256
1.999999999999602;4.356039285237316;13.000000000000256;16.00000000000037
-2.999999999999403;6.142768703868489;13.999999999999346;10.999999999999943
4.000000000000625;7.470767216505727;11.999999999999744;4.999999999999716
13.000000000000256;4.151436507253734;0.999999999999801;-6.000000000000227
10.999999999999943;2.3976978043363006;2.0000000000003126;-7.999999999999829
-8.00000000000054;3.093771713643401;14.000000000000057;-7.999999999999829
-8.99999999999963;4.260276534894579;14.000000000000057;-7.000000000000028
0.0;3.7825336067712296;7.000000000000028;-10.999999999999943
3.9999999999999143;3.413410746403405;6.000000000000227;-10.999999999999943
1.999999999999602;2.448415005220946;-1.999999999999602;-8.99999999999963
0.0;1.9980073719509268;-0.999999999999801;-7.999999999999829
-3.9999999999999143;2.6096612405655497;-1.999999999999602;3.9999999999999143
0.0;1.7341580621431492;-11.999999999999744;-4.999999999999716
5.000000000000426;0.6887242695664123;-14.000000000000057;-7.999999999999829
-1.0000000000005116;0.1780845991036843;-12.999999999999543;-5.999999999999517
7.000000000000028;-2.2969626051995093;-18.999999999999773;-7.999999999999829
3.9999999999999143;-3.9283794758119264;-14.000000000000057;-7.000000000000028
4.999999999999716;-6.580066735392837;-17.99999999999997;-11.999999999999744
4.999999999999716;-9.044641698061472;-10.000000000000142;-14.999999999999858
3.0000000000001137;-11.378581635957357;-16.00000000000037;-15.000000000000568
-0.999999999999801;-13.304501861977108;-17.99999999999997;-11.000000000000654
3.9999999999999143;-15.875291939410031;-19.999999999999574;-14.999999999999858
7.999999999999829;-18.947023977432178;-18.999999999999773;-15.99999999999966
5.000000000000426;-21.782104063298625;-20.000000000000284;-15.000000000000568
-2.0000000000003126;-23.148835213920247;-18.999999999999773;-11.999999999999744
27.999999999999403;-32.53467339544608;-50.9999999999998;-41.99999999999946
-17.00000000000017;-36.6207575462609;-45.00000000000029;-29.99999999999972
-2.0000000000003126;-39.504426217295055;-41.00000000000037;-32.99999999999983
2.0000000000003126;-42.01095763854017;-44.00000000000048;-34.00000000000034
1.999999999999602;-43.47090632073917;-40.99999999999966;-33.99999999999963
1.0000000000005116;-44.781370095648896;-40.00000000000057;-25.0
3.0000000000001137;-46.1601264002165;-40.99999999999966;-35.99999999999994
-0.999999999999801;-45.43852191069986;-36.999999999999744;-2.0000000000003126
-4.999999999999716;-44.40728426990055;-28.999999999999915;-1.0000000000005116
-3.9999999999999143;-42.21037631748547;-28.999999999999915;3.0000000000001137
0.0;-40.99542460688303;-31.000000000000227;-1.0000000000005116
3.0000000000001137;-40.202888144886494;-32.99999999999983;-3.0000000000001137
-0.999999999999801;-39.0929811248582;-21.999999999999886;1.999999999999602
4.999999999999716;-39.40236963388222;-36.999999999999744;-4.999999999999716
3.9999999999999143;-38.71847673752647;-5.000000000000426;-7.000000000000028
-3.9999999999999143;-37.22593050704573;-3.0000000000001137;-1.999999999999602
3.9999999999999143;-36.87844300098899;-5.999999999999517;-8.99999999999963
5.000000000000426;-36.81599361280147;-8.00000000000054;-13.000000000000256
2.0000000000003126;-36.98740649255372;-10.000000000000142;-7.999999999999829
0.999999999999801;-37.129165248323446;-6.000000000000227;-9.000000000000341
0.0;-36.737864991867376;-6.000000000000227;-8.00000000000054
0.0;-36.65185499062296;-10.999999999999943;-3.9999999999999143
-3.0000000000001137;-34.96971423337797;-4.999999999999716;-3.0000000000001137
-2.0000000000003126;-33.83098307299511;-8.99999999999963;-3.9999999999999143
-1.999999999999602;-31.774766897408117;-10.000000000000142;0.999999999999801
-3.9999999999999143;-28.409223193437818;-0.999999999999801;6.000000000000227
-2.0000000000003126;-25.62403231618665;-2.0000000000003126;6.000000000000227
2.0000000000003126;-23.966664654352797;-4.000000000000625;0.0
0.0;-22.582532144722585;0.999999999999801;2.999999999999403
3.9999999999999143;-22.872907381187524;-5.000000000000426;-2.0000000000003126
2.0000000000003126;-23.11259765985536;-5.000000000000426;-2.0000000000003126
2.0000000000003126;-23.688582059300444;-3.0000000000001137;-6.000000000000227
0.0;-24.17229148810052;-0.999999999999801;-9.000000000000341
-2.0000000000003126;-23.2876239693746;1.0000000000005116;-4.999999999999716
0.0;-23.36756942070945;-4.999999999999716;-7.000000000000028
-3.0000000000001137;-20.78526969169921;1.999999999999602;-0.999999999999801
-0.999999999999801;-19.99912647316053;-2.0000000000003126;-3.9999999999999143
4.999999999999716;-19.80475478901064;-3.0000000000001137;-2.0000000000003126
2.999999999999403;-20.521517365173068;-7.999999999999829;-3.9999999999999143
-0.999999999999801;-19.77724494352211;-9.000000000000341;-0.999999999999801
0.0;-19.17693838281962;-7.000000000000028;-2.0000000000003126
-5.999999999999517;-16.04987923652299;-3.0000000000001137;1.999999999999602
-4.999999999999716;-13.54589414711042;-0.999999999999801;0.0
1.999999999999602;-12.004711225897664;-1.999999999999602;-1.999999999999602
2.0000000000003126;-11.766899089731576;-1.0000000000005116;-1.0000000000005116
0.0;-10.920858855393789;0.0;2.0000000000003126
1.0000000000005116;-10.759576415633695;0.0;0.999999999999801
0.0;-10.626585317842732;-1.0000000000005116;0.999999999999801
0.0;-10.51532275165088;-1.0000000000005116;-3.0000000000001137
1.999999999999602;-11.573617945868511;-4.999999999999716;-5.999999999999517
3.0000000000001137;-12.457633004408269;-5.999999999999517;-3.9999999999999143
-2.0000000000003126;-13.205245873797796;-3.0000000000001137;-5.999999999999517
-3.9999999999999143;-10.673047507977566;3.0000000000001137;0.999999999999801
-1.999999999999602;-9.8824422636301;0.999999999999801;0.0
2.0000000000003126;-9.241713755906003;0.999999999999801;0.0
1.999999999999602;-10.028874556304755;-4.999999999999716;-3.9999999999999143
1.999999999999602;-10.670321496943924;-5.999999999999517;-3.0000000000001137
-1.999999999999602;-10.368967710120003;-3.0000000000001137;0.999999999999801
-1.999999999999602;-9.27879006528263;-3.9999999999999143;1.999999999999602
-3.0000000000001137;-5.886082210984349;1.999999999999602;0.999999999999801
-3.9999999999999143;-2.360956280625862;3.9999999999999143;-2.0000000000003126
-5.000000000000426;3.510661968391892;8.00000000000054;8.00000000000054
-5.000000000000426;8.775574029179056;7.000000000000028;9.000000000000341
3.0000000000001137;10.420666382476252;4.999999999999716;7.000000000000028
1.999999999999602;10.87798515428126;7.000000000000028;5.000000000000426
-5.999999999999517;14.97923869855552;12.999999999999543;9.999999999999432
-8.99999999999963;19.693272339642697;11.999999999999744;10.999999999999943
-2.0000000000003126;22.39392654710152;7.000000000000028;7.000000000000028
3.0000000000001137;22.85550161704737;10.999999999999943;1.999999999999602
-0.999999999999801;23.210031875036385;10.999999999999943;-2.0000000000003126
0.0;23.97772423736782;13.000000000000256;3.9999999999999143
0.0;23.793921627948954;10.999999999999943;3.9999999999999143
2.0000000000003126;22.848570927736205;8.99999999999963;-2.0000000000003126
0.999999999999801;22.081564297591747;7.000000000000028;-3.9999999999999143
-1.999999999999602;21.448373532645608;3.9999999999999143;-5.000000000000426
0.0;20.91812890238244;0.999999999999801;-2.0000000000003126
0.0;21.5986804983306;-0.999999999999801;0.0
-6.000000000000227;24.379531672024164;7.999999999999829;3.9999999999999143
-2.0000000000003126;25.70325507186208;8.00000000000054;2.0000000000003126
1.999999999999602;24.073321710108893;0.0;0.0
-0.999999999999801;25.4443143117492;3.0000000000001137;3.9999999999999143
2.0000000000003126;21.52257705708416;-4.000000000000625;0.0
3.0000000000001137;19.173336218410565;0.0;0.0
3.9999999999999143;13.869158660188376;-5.000000000000426;-10.000000000000142
0.0;11.522271157379388;-2.0000000000003126;-6.000000000000227
-5.000000000000426;10.788964330813556;-0.999999999999801;-3.9999999999999143
-5.000000000000426;11.695487563788706;3.0000000000001137;-0.999999999999801
-3.9999999999999143;12.848478285820631;3.0000000000001137;-0.999999999999801
-4.999999999999716;14.646979808079086;7.000000000000028;1.999999999999602
-3.0000000000001137;16.488944856204302;7.000000000000028;7.000000000000028
-0.999999999999801;18.37822429809433;3.0000000000001137;10.000000000000142
-1.999999999999602;20.31639043936498;4.999999999999716;10.999999999999943
-3.0000000000001137;22.71528115878641;7.000000000000028;10.000000000000142
-2.0000000000003126;24.65573606189472;7.000000000000028;6.000000000000227
0.0;26.65841013886841;7.000000000000028;7.999999999999829
0.999999999999801;27.596505298108315;7.000000000000028;3.9999999999999143
0.999999999999801;27.640323942940054;10.000000000000142;2.0000000000003126
-2.0000000000003126;28.10064023021419;13.000000000000256;3.0000000000001137
0.0;28.48470572967413;13.000000000000256;0.999999999999801
2.0000000000003126;27.217008355758622;7.999999999999829;-2.0000000000003126
3.9999999999999143;25.36070405793483;3.0000000000001137;-3.9999999999999143
0.0;23.810329719618764;3.9999999999999143;-4.999999999999716
-0.999999999999801;23.02000120781073;1.999999999999602;-3.0000000000001137
-1.0000000000005116;22.889613007621637;2.0000000000003126;-0.999999999999801
0.0;21.908063948094373;0.999999999999801;-2.0000000000003126
1.0000000000005116;21.08315532431572;-1.0000000000005116;-3.0000000000001137
0.0;20.381945825431515;-2.0000000000003126;-3.0000000000001137
0.0;19.780090296207256;-3.0000000000001137;0.999999999999801
-0.999999999999801;20.584476410991577;-1.999999999999602;2.0000000000003126
0.0;21.264421833374968;-0.999999999999801;2.0000000000003126
-0.999999999999801;21.84524911467416;0.0;0.999999999999801
-0.999999999999801;23.058910222624384;0.999999999999801;1.999999999999602
0.0;22.91982618517952;-0.999999999999801;0.999999999999801
4.000000000000625;17.052536167469817;-6.000000000000227;-3.0000000000001137
4.999999999999716;13.26736815830154;-0.999999999999801;-3.0000000000001137
-6.000000000000227;14.283615041279957;3.0000000000001137;0.0
-3.9999999999999143;14.042620634106544;2.0000000000003126;0.0
-0.999999999999801;15.311818067658864;2.999999999999403;0.999999999999801
0.0;16.277019327287817;2.999999999999403;0.999999999999801
2.999999999999403;14.17214400061807;0.0;-1.999999999999602
3.9999999999999143;11.650571737188248;0.0;-3.0000000000001137
2.0000000000003126;8.81213889216886;-2.0000000000003126;0.999999999999801
1.999999999999602;5.730315476595233;-4.999999999999716;-4.999999999999716
3.0000000000001137;1.654942545550964;-6.000000000000227;-9.000000000000341
2.0000000000003126;-0.7630455950085271;-6.000000000000227;-7.000000000000028
0.999999999999801;-3.451446960616177;-7.000000000000028;-10.000000000000142
0.0;-3.952818837935692;-4.999999999999716;-7.000000000000028
-1.0000000000005116;-4.35096823759517;-4.999999999999716;-3.0000000000001137
0.0;-4.673992559344506;0.0;-1.999999999999602
0.0;-4.084452728529494;-3.9999999999999143;0.0
0.0;-4.397722494942466;-7.000000000000028;-1.999999999999602
0.999999999999801;-6.249597807374845;-7.999999999999829;-2.0000000000003126
1.0000000000005116;-6.843108450734747;-9.000000000000341;-1.0000000000005116
0.0;-7.325421796857763;-8.00000000000054;-2.0000000000003126
-2.0000000000003126;-5.859378831807381;-2.0000000000003126;-0.999999999999801
-3.0000000000001137;-3.754844856251885;0.0;0.999999999999801
-0.999999999999801;-2.0438021584182207;0.999999999999801;-1.0000000000005116
0.0;-0.6288821036850751;0.0;1.999999999999602
0.999999999999801;-0.3813865890511348;0.999999999999801;0.999999999999801
-3.0000000000001137;3.537047754187601;4.999999999999716;4.999999999999716
-7.000000000000028;9.163362980949042;7.000000000000028;9.000000000000341
-0.999999999999801;11.479602800550031;3.9999999999999143;4.999999999999716
-1.0000000000005116;14.00618165694386;6.000000000000227;3.9999999999999143
3.0000000000001137;13.028934380660182;0.999999999999801;0.999999999999801
0.0;14.42977676405732;7.000000000000028;3.9999999999999143
-3.0000000000001137;15.481902136842656;7.000000000000028;3.0000000000001137
-7.000000000000028;19.518666974439032;11.999999999999744;7.000000000000028
-1.999999999999602;20.70181177594797;10.999999999999943;1.999999999999602
1.0000000000005116;21.5902375697749;8.99999999999963;2.999999999999403
2.0000000000003126;21.395667564004132;5.999999999999517;0.999999999999801
-1.0000000000005116;22.36979663713348;7.999999999999829;3.0000000000001137
-3.0000000000001137;23.134237453105357;7.999999999999829;3.9999999999999143
1.999999999999602;23.74859262615522;7.000000000000028;3.0000000000001137
-2.0000000000003126;24.81035516543195;7.000000000000028;0.0
0.0;24.741199768081422;3.0000000000001137;-1.999999999999602
-5.999999999999517;27.994349743928048;9.999999999999432;5.999999999999517
-3.0000000000001137;28.62505019180325;7.000000000000028;3.9999999999999143
5.999999999999517;25.525980048127597;3.0000000000001137;0.0
5.000000000000426;22.35145590433164;2.999999999999403;-3.0000000000001137
-1.999999999999602;21.49845612932058;4.999999999999716;0.999999999999801
-3.0000000000001137;20.846831602064107;0.999999999999801;0.999999999999801
-1.999999999999602;20.334060415886952;0.0;0.999999999999801
-1.0000000000005116;20.452323644238717;3.0000000000001137;-2.999999999999403
0.0;19.740189086742497;1.999999999999602;-5.000000000000426
3.0000000000001137;17.553100155795505;0.0;-5.999999999999517
3.9999999999999143;14.220619613722334;-3.9999999999999143;-3.9999999999999143
6.000000000000227;8.572937394533362;-7.000000000000028;-7.999999999999829
2.0000000000003126;4.802632467492271;-6.000000000000227;-7.000000000000028
-0.999999999999801;1.8233013436091448;-6.000000000000227;-8.00000000000054
-0.999999999999801;-0.5843470502721022;-10.999999999999943;-9.000000000000341
-2.0000000000003126;-1.1658037341548757;-10.000000000000142;-6.000000000000227
1.999999999999602;-4.301590955083066;-12.999999999999543;-11.999999999999744
7.000000000000028;-8.635608640464316;-11.999999999999744;-10.000000000000142
1.999999999999602;-12.58767875146846;-12.999999999999543;-7.999999999999829
-1.0000000000005116;-13.444919861997494;-9.999999999999432;-2.999999999999403
-2.0000000000003126;-14.112494593962468;-10.999999999999943;-3.9999999999999143
-0.999999999999801;-13.897336095036428;-10.999999999999943;-1.999999999999602
0.0;-14.291494423192946;-10.999999999999943;-4.999999999999716
1.0000000000005116;-15.178683139334506;-14.000000000000057;-6.000000000000227
2.0000000000003126;-16.468093647349843;-10.000000000000142;-0.999999999999801
0.999999999999801;-17.523662035005728;-7.000000000000028;-0.999999999999801
-1.0000000000005116;-16.749347032866908;-2.999999999999403;0.0
4.000000000000625;-18.44194625902016;-8.00000000000054;-4.000000000000625
0.0;-17.323989089577992;-3.9999999999999143;-2.0000000000003126
1.999999999999602;-19.21565715522056;-10.999999999999943;-7.000000000000028
5.000000000000426;-19.86001016051586;-10.000000000000142;-6.000000000000227
3.0000000000001137;-22.35523771695756;-7.999999999999829;-7.999999999999829
3.0000000000001137;-24.243342982939403;-7.999999999999829;-9.000000000000341
-0.999999999999801;-25.71826186134168;-9.000000000000341;-9.000000000000341
-4.999999999999716;-23.04356105044286;-4.000000000000625;-4.000000000000625
-6.000000000000227;-20.248929247125776;-3.9999999999999143;-1.999999999999602
-1.0000000000005116;-18.05382270663428;-3.9999999999999143;-3.0000000000001137
2.0000000000003126;-15.581688569856809;-3.0000000000001137;3.0000000000001137
0.0;-14.108574582174624;-1.999999999999602;2.0000000000003126
-1.0000000000005116;-12.90688974590938;-3.0000000000001137;6.000000000000227
-0.999999999999801;-11.194581505987546;-2.0000000000003126;4.999999999999716
-0.999999999999801;-9.772218356599105;-2.0000000000003126;2.0000000000003126
0.999999999999801;-10.404160003230794;-3.9999999999999143;-2.0000000000003126
3.9999999999999143;-12.120976348830098;-7.000000000000028;-7.000000000000028
2.999999999999403;-13.516080663732824;-1.999999999999602;-4.999999999999716
0.0;-13.868972908284237;-0.999999999999801;-3.9999999999999143
0.0;-14.771680085548317;2.0000000000003126;-3.9999999999999143
1.0000000000005116;-16.13207823659434;-1.0000000000005116;-6.000000000000227
2.0000000000003126;-17.25927159281769;-3.9999999999999143;-6.000000000000227
-1.0000000000005116;-17.30286733861089;-3.9999999999999143;-3.9999999999999143
-3.9999999999999143;-14.62684474943858;-4.000000000000625;0.0
-7.000000000000028;-9.032106284560072;2.0000000000003126;6.000000000000227
-5.000000000000426;-4.659796056062549;2.0000000000003126;6.000000000000227
3.9999999999999143;-3.389168969133401;0.0;3.9999999999999143
3.0000000000001137;-1.6263491816163151;0.0;3.9999999999999143
2.0000000000003126;-2.435668506699436;-3.0000000000001137;1.999999999999602
7.000000000000028;-5.159854853065393;-5.000000000000426;-1.0000000000005116
