R%_5;Abertura|T-7|_ROC_12;K%_14;K%_10
-11.999999999999922;1.130369253956295;10.999999999999943;7.000000000000028
-0.9999999999999788;0.1502629601803123;0.0;6.00000000000005
-2.999999999999936;0.2252252252252204;-6.00000000000005;0.0
-1.9999999999999571;0.2250562640660117;0.0;-0.9999999999999788
-2.999999999999936;0.3005259203606247;0.0;1.9999999999999571
-3.9999999999999143;0.2250562640660117;8.999999999999986;0.9999999999999788
-1.9999999999999571;-0.5219985085756919;-0.9999999999999788;0.0
0.9999999999999788;-0.2247191011235907;-4.999999999999893;-3.9999999999999143
-0.9999999999999788;-0.0749063670411969;0.9999999999999788;-0.9999999999999788
-2.999999999999936;0.527505651846272;-0.9999999999999788;-1.9999999999999571
-6.00000000000005;-0.1498127340823938;-0.9999999999999788;-0.9999999999999788
-4.000000000000092;-0.4487658937920623;-4.999999999999893;-1.9999999999999571
1.9999999999999571;-1.117734724292104;-8.000000000000007;-8.000000000000007
1.0000000000001563;-0.3000750187546956;-7.000000000000028;-5.000000000000071
1.9999999999999571;-0.3745318352059845;-3.9999999999999143;-3.9999999999999143
-1.9999999999999571;-0.149700598802392;0.9999999999999788;2.999999999999936
-1.9999999999999571;-0.1498127340823938;-1.9999999999999571;6.00000000000005
-2.999999999999936;-0.149700598802392;0.0;5.000000000000071
-0.9999999999999788;-0.2248875562218842;-2.999999999999936;0.0
0.0;-0.0750750750750734;0.0;-2.999999999999936
0.0;-0.1499250374812561;5.000000000000071;-0.9999999999999788
-6.00000000000005;0.074962518740628;6.00000000000005;0.9999999999999788
-1.9999999999999571;-0.0750187546886705;0.9999999999999788;0.0
0.9999999999999788;-0.0751314800901561;-3.9999999999999143;-0.9999999999999788
-4.000000000000092;0.3767897513187695;-0.9999999999999788;0.9999999999999788
-6.00000000000005;0.225733634311521;-1.9999999999999571;-2.999999999999936
-4.999999999999893;-0.1503759398496341;-4.000000000000092;-4.000000000000092
-1.9999999999999571;-0.5247376311844099;-4.000000000000092;-3.0000000000001137
0.0;-0.5251312828207073;-5.000000000000071;-6.00000000000005
0.0;-0.5247376311844099;-8.000000000000007;-4.000000000000092
0.9999999999999788;-0.2253944402704818;-4.000000000000092;0.0
0.0;-0.1502629601803257;-1.0000000000001563;1.9999999999999571
0.0;-0.1501501501501469;-1.9999999999999571;5.000000000000071
-1.0000000000001563;-0.3745318352059845;-0.9999999999999788;3.0000000000001137
-2.000000000000135;-0.0750750750750734;3.0000000000001137;3.0000000000001137
0.9999999999999788;0.0;3.0000000000001137;0.0
-0.9999999999999788;0.0;7.000000000000028;1.9999999999999571
-2.999999999999936;0.0750750750750734;6.00000000000005;2.999999999999936
-0.9999999999999788;0.2259036144578399;3.0000000000001137;0.0
-0.9999999999999788;0.3767897513187695;1.9999999999999571;1.9999999999999571
0.0;0.3770739064856765;0.9999999999999788;-0.9999999999999788
-4.000000000000092;0.4521477015825207;2.999999999999936;0.0
-2.000000000000135;0.2259036144578399;0.0;0.0
1.9999999999999571;0.0752445447705159;0.0;-1.9999999999999571
0.9999999999999788;0.2255639097744313;0.9999999999999788;1.9999999999999571
0.0;0.3759398496240521;1.9999999999999571;1.9999999999999571
0.0;0.450788880540937;5.999999999999872;4.999999999999893
-2.999999999999936;0.526315789473673;4.999999999999893;6.999999999999851
-2.000000000000135;0.4504504504504542;7.000000000000028;4.000000000000092
-2.999999999999936;0.3000750187546823;3.9999999999999143;1.9999999999999571
-2.999999999999936;0.450788880540937;4.999999999999893;0.0
0.0;0.2252252252252204;4.999999999999893;-3.0000000000001137
1.9999999999999571;0.3005259203606247;0.9999999999999788;-3.0000000000001137
1.0000000000001563;0.3000750187546823;1.9999999999999571;0.0
-0.9999999999999788;0.7513148009015751;4.000000000000092;2.999999999999936
-0.9999999999999788;0.8270676691729281;2.999999999999936;6.00000000000005
0.9999999999999788;0.5251312828207073;1.9999999999999571;4.000000000000092
-1.9999999999999571;0.5243445692883917;5.000000000000071;5.000000000000071
-4.000000000000092;0.2991772625280548;2.999999999999936;0.0
-3.0000000000001137;0.2243829468960444;5.000000000000071;-0.9999999999999788
-1.0000000000001563;0.0;2.000000000000135;-1.9999999999999571
-0.9999999999999788;0.149588631264034;2.000000000000135;-3.9999999999999143
-4.000000000000092;0.2243829468960444;-0.9999999999999788;-0.9999999999999788
-7.000000000000028;0.3745318352059978;-0.9999999999999788;0.0
-5.999999999999872;0.0749063670411969;-4.000000000000092;-2.000000000000135
-1.9999999999999571;-0.2991772625280415;-9.999999999999964;-5.000000000000071
0.9999999999999788;-0.5965697240865032;-8.000000000000007;-6.00000000000005
0.0;-0.5219985085756919;-6.00000000000005;-6.00000000000005
-5.999999999999872;-0.2985074626865741;-2.000000000000135;0.0
-7.000000000000028;-0.5961251862891213;-4.000000000000092;0.9999999999999788
-6.00000000000005;-0.7457121551081256;-8.000000000000007;-1.9999999999999571
-4.999999999999893;-0.9701492537313492;-13.000000000000078;-7.000000000000028
-7.000000000000028;-0.8221225710015037;-8.999999999999986;-8.999999999999986
-16.000000000000014;-0.9708737864077728;-7.000000000000028;-8.000000000000007
-14.999999999999858;-1.4925373134328437;-13.000000000000078;-10.000000000000142
-6.999999999999851;-2.0895522388059784;-22.000000000000064;-16.000000000000014
3.9999999999999143;-2.24550898203592;-29.999999999999893;-19.99999999999993
12.0000000000001;-1.6504126031507926;-23.000000000000043;-15.000000000000036
3.9999999999999143;-0.750187546886719;-7.000000000000028;3.0000000000001137
-6.999999999999851;-0.3748125937031538;0.9999999999999788;15.999999999999837
-4.999999999999893;-0.5239520958083854;2.999999999999936;22.999999999999865
-3.0000000000001137;-0.2998500749625123;4.000000000000092;18.00000000000015
-21.000000000000085;0.0;11.00000000000012;8.000000000000007
-13.99999999999988;0.0;13.99999999999988;-3.0000000000001137
0.9999999999999788;-0.904295403165028;8.999999999999986;-13.99999999999988
0.0;-0.7541478129713397;4.000000000000092;-15.000000000000036
-2.999999999999936;-0.1515151515151482;-5.000000000000071;-12.0000000000001
0.9999999999999788;0.3048780487804949;-14.000000000000057;4.000000000000092
-0.9999999999999788;0.9188361408882024;-10.999999999999943;2.999999999999936
5.000000000000071;0.457665903890164;-14.000000000000057;0.0
2.999999999999936;-0.0755857898715025;-8.000000000000007;4.000000000000092
0.9999999999999788;-0.3009781790820102;13.000000000000078;8.999999999999986
-11.00000000000012;0.1504890895410184;16.000000000000014;13.000000000000078
-6.00000000000005;-0.300751879699255;8.999999999999986;8.999999999999986
0.0;-0.7513148009015751;3.0000000000001137;-0.9999999999999788
-0.9999999999999788;-0.3767897513187561;6.00000000000005;-2.999999999999936
-0.9999999999999788;0.5323193916349831;4.000000000000092;-8.999999999999986
-4.000000000000092;0.5319148936170235;6.00000000000005;-3.9999999999999143
-5.000000000000071;0.3034901365705685;0.0;0.9999999999999788
-2.999999999999936;0.3039513677811485;-5.000000000000071;-2.000000000000135
0.0;0.0;-13.000000000000078;-4.000000000000092
-6.00000000000005;0.3037205770691034;-5.999999999999872;-0.9999999999999788
-9.999999999999964;-0.1512859304084822;-1.0000000000001563;-2.000000000000135
-7.000000000000028;-0.7547169811320728;-7.000000000000028;-4.999999999999893
3.0000000000001137;-1.5777610818933197;-12.0000000000001;-8.000000000000007
-0.9999999999999788;-0.9049773755656052;-8.000000000000007;-7.000000000000028
-0.9999999999999788;-0.5299015897047712;-8.000000000000007;-7.000000000000028
1.9999999999999571;-0.6051437216338886;-5.999999999999872;-1.9999999999999571
1.9999999999999571;-0.3782148260211854;-0.9999999999999788;7.000000000000028
0.9999999999999788;-0.3023431594860236;-2.000000000000135;4.999999999999893
1.0000000000001563;-0.1512859304084822;-1.0000000000001563;5.999999999999872
-0.9999999999999788;0.1515151515151617;6.00000000000005;8.999999999999986
2.999999999999936;0.3034901365705685;12.0000000000001;5.000000000000071
-4.999999999999893;0.4542013626040781;12.9999999999999;8.000000000000007
-3.9999999999999143;0.4545454545454583;11.999999999999922;6.00000000000005
-5.000000000000071;0.6844106463878316;10.999999999999943;1.9999999999999571
-0.9999999999999788;0.9160305343511528;5.000000000000071;0.0
0.0;0.684931506849314;4.000000000000092;-3.9999999999999143
-1.9999999999999571;0.8371385083713807;5.000000000000071;-0.9999999999999788
-0.9999999999999788;0.7610350076103474;1.9999999999999571;0.9999999999999788
-4.999999999999893;0.6833712984054658;3.9999999999999143;3.9999999999999143
0.0;0.3032600454890138;-3.9999999999999143;-0.9999999999999788
3.9999999999999143;0.2272727272727359;-2.999999999999936;-1.9999999999999571
-1.9999999999999571;0.4538577912254063;4.999999999999893;3.9999999999999143
0.9999999999999788;0.4538577912254063;5.999999999999872;2.999999999999936
0.0;0.1507159005275024;4.999999999999893;5.999999999999872
-0.9999999999999788;0.3770739064856765;6.00000000000005;8.000000000000007
0.9999999999999788;0.4531722054380702;6.00000000000005;2.000000000000135
-1.9999999999999571;0.8320726172465918;8.000000000000007;5.000000000000071
-0.9999999999999788;0.6046863189720338;8.000000000000007;0.9999999999999788
-4.000000000000092;0.6037735849056609;9.999999999999964;1.9999999999999571
-1.0000000000001563;0.4531722054380702;2.000000000000135;0.0
-2.000000000000135;0.3770739064856765;3.0000000000001137;-1.9999999999999571
0.9999999999999788;0.5291005291005313;0.0;-0.9999999999999788
-0.9999999999999788;0.6802721088435364;0.9999999999999788;-0.9999999999999788
-2.999999999999936;0.4518072289156664;3.9999999999999143;3.9999999999999143
-5.000000000000071;0.4518072289156664;0.9999999999999788;2.999999999999936
-5.000000000000071;0.3009781790820235;1.9999999999999571;1.9999999999999571
-7.000000000000028;0.0751314800901561;-0.9999999999999788;0.0
-0.9999999999999788;-0.1503759398496341;-2.000000000000135;-6.00000000000005
-0.9999999999999788;-0.3750937734433661;-3.0000000000001137;-5.000000000000071
-0.9999999999999788;-0.1502629601803257;-2.000000000000135;-4.000000000000092
-5.000000000000071;-0.0750187546886705;0.0;0.0
0.0;0.0;-3.9999999999999143;2.000000000000135
8.999999999999986;-0.0751314800901561;-2.999999999999936;2.000000000000135
-3.0000000000001137;0.6766917293233071;6.00000000000005;10.000000000000142
-16.999999999999993;0.750750750750748;9.999999999999964;9.999999999999964
-24.00000000000002;0.8995502248875636;18.00000000000015;16.000000000000014
6.00000000000005;-0.674662668665666;-2.999999999999936;-5.000000000000071
-0.9999999999999788;0.0750187546886705;5.000000000000071;-6.00000000000005
2.999999999999936;0.1501501501501469;1.9999999999999571;-8.999999999999986
6.00000000000005;0.677710843373493;6.999999999999851;-9.000000000000163
0.0;1.2801204819277106;14.999999999999858;19.99999999999993
-0.9999999999999788;1.2039127163280674;4.999999999999893;10.999999999999943
2.999999999999936;1.1261261261261288;4.000000000000092;13.000000000000078
-2.999999999999936;1.654135338345856;5.999999999999872;15.000000000000036
3.9999999999999143;1.5037593984962352;25.0;5.000000000000071
3.9999999999999143;1.2696041822255408;22.000000000000064;11.00000000000012
-3.9999999999999143;1.4903129657227965;27.999999999999936;14.999999999999858
-13.000000000000078;1.2630014858841003;26.00000000000016;12.0000000000001
-11.999999999999922;2.4905660377358494;13.000000000000078;8.999999999999986
-17.99999999999997;1.274362818590704;6.00000000000005;-5.000000000000071
-21.000000000000085;0.8995502248875636;-0.9999999999999788;-15.999999999999837
-11.999999999999922;-0.2991772625280415;-17.99999999999997;-30.00000000000007
-3.9999999999999143;-1.4126394052044573;-23.000000000000043;-31.00000000000005
0.0;-1.7100371747211796;-33.999999999999986;-28.999999999999915
-6.999999999999851;-1.3363028953229508;-33.00000000000001;-17.00000000000017
0.0;-2.071005917159759;-39.00000000000006;-8.000000000000007
0.0;-1.7037037037037068;-30.00000000000007;0.9999999999999788
1.9999999999999571;-2.138643067846614;-24.00000000000002;4.999999999999893
-13.000000000000078;-2.3494860499265675;-16.000000000000014;2.000000000000135
-13.000000000000078;-2.3477622890682337;-0.9999999999999788;7.000000000000028
0.0;-2.871870397643597;-7.000000000000028;-7.000000000000028
-0.9999999999999788;-2.3686158401184327;-3.0000000000001137;-8.999999999999986
-0.9999999999999788;-2.0059435364041702;-8.999999999999986;-9.999999999999964
-1.9999999999999571;-0.975243810952744;-4.000000000000092;-11.00000000000012
-1.9999999999999571;-0.4524886877828092;-6.00000000000005;0.9999999999999788
-2.999999999999936;-0.2269288956127166;-8.999999999999986;0.0
-6.00000000000005;-0.6019563581640204;-7.999999999999829;2.000000000000135
-0.9999999999999788;-0.528700906344413;-14.000000000000057;-1.9999999999999571
0.0;-0.7535795026375256;-1.9999999999999571;-2.999999999999936
-2.999999999999936;-0.6782215523737744;-0.9999999999999788;-0.9999999999999788
-3.9999999999999143;-0.977443609022562;-1.9999999999999571;-2.999999999999936
-3.0000000000001137;-1.2021036814425254;-3.9999999999999143;-1.9999999999999571
0.9999999999999788;-0.3032600454890004;-4.999999999999893;-1.9999999999999571
-8.000000000000007;-0.0758150113722501;-0.9999999999999788;0.0
-8.999999999999986;-0.0758150113722501;-1.9999999999999571;0.9999999999999788
-17.99999999999997;-0.4545454545454448;-2.999999999999936;-0.9999999999999788
9.999999999999964;-0.8333333333333292;-8.000000000000007;-6.00000000000005
8.000000000000007;0.0;0.9999999999999788;0.9999999999999788
-2.999999999999936;0.6056018168054375;11.999999999999922;10.999999999999943
-0.9999999999999788;0.7593014426727384;11.999999999999922;12.9999999999999
-3.9999999999999143;0.6833712984054658;10.999999999999943;16.999999999999993
-3.9999999999999143;0.6069802731411235;8.000000000000007;6.00000000000005
-0.9999999999999788;0.4555808656036484;5.000000000000071;-5.999999999999872
0.0;0.5323193916349831;8.000000000000007;-4.999999999999893
2.999999999999936;0.6083650190114074;14.000000000000057;-3.9999999999999143
2.999999999999936;0.6069802731411235;6.00000000000005;0.0
-1.0000000000001563;0.910470409711692;1.0000000000001563;7.000000000000028
-1.0000000000001563;1.2176560121765612;3.0000000000001137;8.000000000000007
0.9999999999999788;1.6806722689075675;4.000000000000092;8.000000000000007
1.9999999999999571;0.9855951478392782;6.00000000000005;6.00000000000005
0.9999999999999788;0.3762227238525261;10.999999999999943;2.999999999999936
0.9999999999999788;0.6028636021100231;12.9999999999999;4.999999999999893
-2.000000000000135;0.9049773755656184;15.000000000000036;7.000000000000028
0.0;0.8295625942684723;10.999999999999943;4.999999999999893
-0.9999999999999788;1.058201058201049;5.999999999999872;2.999999999999936
-4.000000000000092;1.2859304084720116;8.999999999999986;4.000000000000092
0.0;0.9826152683295464;4.999999999999893;-2.000000000000135
0.9999999999999788;0.6787330316742071;2.999999999999936;-1.9999999999999571
-3.0000000000001137;0.6015037593984968;4.000000000000092;1.0000000000001563
-2.999999999999936;0.526315789473673;1.9999999999999571;-1.0000000000001563
-3.9999999999999143;0.3005259203606247;-3.0000000000001137;-1.9999999999999571
-2.999999999999936;0.1501501501501469;-2.999999999999936;-1.9999999999999571
-0.9999999999999788;-0.1499250374812561;-4.999999999999893;-4.999999999999893
-0.9999999999999788;-0.2996254681647876;-7.000000000000028;-5.999999999999872
-0.9999999999999788;-0.5231689088191351;-5.999999999999872;-3.9999999999999143
-2.000000000000135;-0.4487658937920623;-4.999999999999893;-3.9999999999999143
-3.0000000000001137;-0.5235602094240727;-6.999999999999851;-1.9999999999999571
-1.9999999999999571;-0.7468259895444468;-8.000000000000007;-2.000000000000135
-0.9999999999999788;-0.5988023952095813;-7.000000000000028;-3.0000000000001137
-0.9999999999999788;-0.5243445692883917;-7.000000000000028;-3.0000000000001137
-3.0000000000001137;-0.5979073243647239;-1.9999999999999571;0.0
-0.9999999999999788;-0.6731488406881067;-3.0000000000001137;-0.9999999999999788
0.0;-0.5243445692883917;-3.0000000000001137;0.0
0.0;-0.3748125937031538;-2.000000000000135;0.9999999999999788
0.0;-0.1501501501501469;0.0;1.0000000000001563
0.0;-0.0751314800901561;1.0000000000001563;2.000000000000135
-4.000000000000092;-0.0751314800901561;2.000000000000135;2.000000000000135
-5.000000000000071;-0.0751314800901561;2.000000000000135;1.0000000000001563
2.999999999999936;-0.300751879699255;-2.999999999999936;-5.000000000000071
1.0000000000001563;0.0;0.9999999999999788;-1.0000000000001563
-2.000000000000135;0.2259036144578399;3.0000000000001137;0.9999999999999788
-3.0000000000001137;0.3012048192771154;3.0000000000001137;1.9999999999999571
0.0;0.0;-0.9999999999999788;4.000000000000092
-2.000000000000135;0.1506024096385644;0.0;0.0
-0.9999999999999788;0.2259036144578399;0.9999999999999788;0.0
-0.9999999999999788;0.225733634311521;1.9999999999999571;0.0
-0.9999999999999788;0.2255639097744313;7.000000000000028;2.999999999999936
-1.9999999999999571;0.2255639097744313;2.999999999999936;2.999999999999936
-5.000000000000071;0.1503759398496208;0.9999999999999788;0.9999999999999788
-6.00000000000005;0.0751879699248104;-0.9999999999999788;-0.9999999999999788
-5.999999999999872;0.1508295625942652;-2.000000000000135;-5.000000000000071
-6.00000000000005;-0.3009781790820102;-5.000000000000071;-8.999999999999986
-8.999999999999986;-0.4507888805409503;-6.00000000000005;-7.000000000000028
-2.999999999999936;-0.975975975975982;-13.000000000000078;-12.0000000000001
-0.9999999999999788;-0.902255639097752;-15.000000000000036;-9.999999999999964
-2.999999999999936;-0.977443609022562;-16.999999999999993;-8.000000000000007
-8.000000000000007;-0.8264462809917446;-12.0000000000001;-6.00000000000005
-9.999999999999964;-1.2012012012012023;-15.000000000000036;-2.999999999999936
-5.999999999999872;-1.575393848462122;-16.000000000000014;-7.000000000000028
1.9999999999999571;-2.025506376594145;-18.99999999999995;-10.999999999999943
-1.9999999999999571;-1.801801801801804;-17.99999999999997;-13.000000000000078
-2.999999999999936;-1.652892561983476;-9.999999999999964;-7.000000000000028
1.9999999999999571;-1.5813253012048123;-11.999999999999922;-2.999999999999936
-2.999999999999936;-1.1320754716981158;-7.000000000000028;3.9999999999999143
-1.9999999999999571;-1.2075471698113218;-12.0000000000001;0.9999999999999788
-0.9999999999999788;-0.7581501137225144;-7.000000000000028;0.9999999999999788
0.0;-0.758725341426401;-1.9999999999999571;0.0
-3.9999999999999143;-0.5315110098709209;3.9999999999999143;0.0
-0.9999999999999788;-0.9090909090909032;0.0;-0.9999999999999788
0.9999999999999788;-0.6079027355623106;0.0;-0.9999999999999788
-2.999999999999936;-0.1524390243902406;1.9999999999999571;1.9999999999999571
-4.999999999999893;0.3062787136293962;0.0;0.0
-1.9999999999999571;-0.0764525993883775;-1.9999999999999571;-0.9999999999999788
0.0;-0.3055767761650049;-3.9999999999999143;-2.999999999999936
0.0;-0.1530221882172882;-2.999999999999936;-4.999999999999893
-1.0000000000001563;-0.3816793893129689;-4.999999999999893;-4.999999999999893
-3.0000000000001137;-0.2291825821237537;-1.9999999999999571;-1.9999999999999571
-2.000000000000135;-0.3055767761650049;-2.999999999999936;0.0
-0.9999999999999788;-0.3058103975535239;-6.00000000000005;-2.000000000000135
