ADX_14;HLC_CCI_18;Máximo_MACD_12:26;K%_8
12.439126616448911;-125.71750051175788;-2.571826283581686;468.0999999999585
14.547600210446657;-158.31394348882446;-2.8149437138272333;-994.7000000000116
15.034720182387565;-45.948291069890864;-2.7865947888294613;-468.0999999999585
14.503938443783312;-71.82932354798572;-2.545961383710164;-234.00000000001452
14.275275222707483;-81.2197361902043;-2.6084170990261555;-760.5999999999767
14.308448050155986;-146.6860579488444;-3.187783569356725;-1170.2000000000226
13.61825973870668;-105.03328201133432;-2.4384692875783003;-936.200000000008
12.574206059259897;-71.93161489389745;-2.337023926231268;-117.10000000002763
11.984278584691843;-66.04701597138491;-2.464324275345461;643.5999999999694
11.985712868637624;-91.24814561075232;-2.535977548093797;936.0999999999876
11.992446390914523;-21.075996261470262;-1.4896435548844238;234.10000000003487
11.772586872125832;68.35129816475833;-0.2794771363451218;-819.0999999999804
12.431889574889922;89.18523366343956;1.6520033505357787;-819.2000000000007
14.669480488714145;188.9216154059405;3.893271453523084;877.7000000000044
17.592268804504773;174.1319013815727;7.098535306938175;468.0999999999585
21.457209154380443;161.0433108250768;9.90230001015152;-1287.2000000000298
26.89092888617753;150.711451546147;11.612721944178702;117.00000000000728
31.38841932040168;130.4383739100375;13.24053714906404;2574.499999999989
32.95969198244348;96.745093446084;13.338095687499845;1462.7999999999702
33.006294956213004;105.83673860109948;13.449275780025346;1638.300000000072
32.1801842001465;112.00736339552616;13.989861006473802;2516.0000000000764
30.73424059250782;123.4389564091954;14.954127345088637;2340.4999999999745
28.650732323030525;113.6848156956618;15.912602357544529;1872.299999999996
26.532982299007354;106.59066696037384;16.388791017164294;0.0
24.981794182949223;83.72375777176816;16.20177312658052;-936.200000000008
23.935583529984594;75.86636992344582;16.617359967176526;-702.1999999999935
23.36049144027239;66.42195918959997;15.820097711645758;292.5999999999476
21.937006867283745;50.87521234683052;15.20192246201259;1345.799999999963
21.124063094503065;25.819328373412315;12.7239570162601;1111.700000000019
22.34204515809312;11.963825421903604;10.450862074723773;1228.7000000000262
25.041467708442635;-19.981245773236708;7.897356224440045;468.1000000000495
