ADX_14;Máximo_ROC_10;Fechamento_MACD_8:17;Fechamento_ROC_10
0.2222424623224601;1.5576323987538916;-0.0879785322368853;0.6585788561525051
0.2233244197270815;1.1042097998619749;-0.0450907093583232;1.2816072047107636
0.2164049732872824;-0.1036627505183176;-0.0576598513330957;-0.2765295540960881
0.2019795482775449;-0.2417962003454241;-0.0682592618011348;-0.2077562326869761
0.1964775132691091;0.0345423143350658;-0.0727907243024823;-0.3800967519004941
0.1893757495951323;0.0345661942620171;-0.0641262854320068;0.1731901627987555
0.1751256496491135;-0.1035196687370639;-0.0598860243503196;-0.1037344398340288
0.1691565154101821;-0.2066827419910515;-0.053253596334617;-0.2071108042802855
0.1875546943078724;-0.172294968986908;-0.051797754833931;-0.2418797512093997
0.1980235922096824;-0.3095975232198137;-0.0406234013315227;0.4162330905307007
0.1901918751531529;-1.192910702113161;-0.0318948754204377;-0.3099173553719003
0.1835948632279702;-1.0238907849829375;-0.0217394778666353;-0.8891928864569015
0.1791155481309072;0.1037703216880011;-0.0208483517092048;0.242634315424611
0.1780906179039289;-0.2077562326869761;-0.0341619348172734;-0.1040943789035431
0.1853928212310242;-0.4488950276243182;-0.0436339938841392;-0.1734304543877806
0.1866737784002213;0.5874222529371049;-0.0524385286986301;-0.5878284923928137
0.1734029888992392;0.6217616580310871;-0.0338975026767442;0.2422983731394956
0.1926635427602926;-1.208146358301684;-0.0780198179531836;-1.6257350397786192
0.2438798322970165;-1.5533310321021725;-0.1021532749849924;-1.3508832698302755
0.2849339498955103;-1.5873015873015903;-0.1229824977480547;-1.8307426597581955
0.3077998994332522;-1.6557433597792235;-0.1299018987262847;-1.6925734024179566
0.3171408652231043;-1.655172413793105;-0.1292560056068943;-1.725327812284334
0.3186649403362142;-1.3476157567380809;-0.1222846225710974;-1.4177040110650072
0.3339381863866236;-1.0062456627342091;-0.1144455275692806;-0.972559916637713
0.3671273805826928;-0.9018383628165036;-0.1106445352823506;-1.077136900625442
0.3694151584097624;-2.267262109240811;-0.1086180582621878;-1.078260869565213
0.3391598039551274;-2.197047717130108;-0.1123128875257073;-2.0372928176795573
0.3193194491420627;-0.5590496156533897;-0.1043164018924578;0.0
0.3349816178278827;-0.4908835904628351;-0.1051011426424821;-0.421348314606745
0.3804126402127367;-2.0336605890603026;-0.1530485895154427;-1.794510907811406
0.4318338119938958;-2.104524728165561;-0.1935295752667265;-2.283907238229101
0.4761131132518528;-2.0336605890603026;-0.2211823660264507;-2.4929775280898907
0.5147742219611294;-2.802101576182139;-0.2448390518349796;-2.911259207295692
0.5437090876044075;-2.3133543638275507;-0.2551488827190233;-2.911259207295692
0.5667859711619154;-2.520126006300311;-0.247087805732221;-2.4938531787846765
0.5848811750069933;-2.4253075571177423;-0.2354137819948683;-2.390998593530238
0.5612303516727274;-2.246402246402236;-0.2237523882506487;-2.2206556221360683
0.499685352402078;-1.8622628250175728;-0.1990543286682182;-2.109704641350216
0.4392034958913247;-1.6913319238900648;-0.1803975386194167;-1.9393511988716527
0.3915001726296242;-0.035790980672876;-0.156378090224706;-0.1433178072375462
0.3633477686599601;0.107488355428166;-0.129244197748747;0.4314994606256778
0.338234732838632;0.250536864710094;-0.1128493042407008;0.3961109110550934
0.3135177208411002;1.0090090090090131;-0.0920614938094459;0.9393063583815084
0.3013344056813345;0.5023322569070706;-0.0698609953925455;1.1199421965317873
0.2852041039714423;0.2872531418312326;-0.0716764286995577;0.2161383285302547
0.2696054615371549;0.1440922190201698;-0.0778284213883644;0.0
0.2788009238083914;-0.3231597845601431;-0.0834932948179449;-0.0360490266762725
0.2737703244434629;0.2864303616183382;-0.0564592987984582;0.5387931034482708
0.2495533288033821;0.6451612903225797;-0.0330417386171255;0.755124056094933
0.2251366944867407;0.3222341568206224;-0.0215915306246685;0.3588087549336127
0.1977851352218418;0.3937007874015727;-0.0109199910095156;0.2148227712137441
0.1819375933827393;0.0;-0.0066058403864595;0.286944045911054
0.1800125809317075;-0.0713521227256495;-0.0034601105634486;0.0715819613457393
0.1833918558550989;-0.1785076758300632;-0.0045331835114019;-0.2143622722400812
0.1862253226934666;0.1790189760114597;-0.0107186862035355;0.2156721782889961
0.1816333749057665;0.791366906474816;-0.0036193130967667;0.7925072046109469
0.1749394011088074;0.8285302593659829;-0.0052884054403179;0.6851785070320998
0.1716141476276332;-0.2142092109960809;-0.0063117679138819;-0.2500893176134217
0.1665894041344249;0.0;-0.0124189872063702;-0.5353319057815795
0.1575203407260253;0.4639543183440364;0.0025542682755244;0.2502681444404729
0.1521842952958884;0.9982174688056956;0.0172875247006452;0.3215434083601281
