ADX_14;Fechamento_MACD_12:26;Fechamento_MACD_8:17;Fechamento_ROC_10
0.1880075631951157;-0.0459690257156619;-0.0358460846482096;-0.7565337001375477
0.1729875071500482;-0.0443050757364158;-0.0325514098898089;-0.4837595024187994
0.1755891728633722;-0.0448896721211617;-0.0328032048742521;-0.8281573498964871
0.1872725212434972;-0.0552064950209825;-0.0466117741253881;-0.9046624913013152
0.1950171374586513;-0.0698398283651418;-0.0650075312832694;-1.1871508379888265
0.2030624715117846;-0.0749247502017915;-0.0683426836078417;-0.5594405594405599
0.2120827134054524;-0.0796502614247405;-0.0711832164838401;-0.8379888268156493
0.2268526373323454;-0.0872312140535829;-0.0780560980650353;-1.4634146341463352
0.2453199047356536;-0.0937720603768514;-0.0831026310577875;-2.148302148302152
0.256943917437568;-0.0978280275860417;-0.0845396753229508;-2.012491325468431
0.2612561570173213;-0.0967000473910584;-0.079001343572429;-1.871101871101868
0.2573267646531071;-0.1042869562673249;-0.0865550563478905;-2.5000000000000084
0.2619212912707876;-0.1154244262483406;-0.0985291032950694;-2.8531663187195435
0.2826651191013501;-0.1324076351644532;-0.1177079727079224;-2.8089887640449462
0.3085478651259331;-0.1458000906392556;-0.130283290506707;-2.3321554770318027
0.3312176735853333;-0.165799306258302;-0.1513160215648312;-3.797468354430386
0.3669600790120512;-0.1795787565761539;-0.1621209708997106;-3.661971830985913
0.4476034970485408;-0.2050802766395314;-0.1889214057261483;-4.738330975954738
0.529446840299214;-0.2322956520334411;-0.2161187086745659;-5.453257790368269
0.579806309211701;-0.2693185733160437;-0.2551410734616226;-7.0821529745042495
0.6084988013168082;-0.2888742118562941;-0.2669308300190849;-6.779661016949159
0.6261275325698055;-0.306487612650125;-0.276268665910159;-6.48148148148147
0.618358147274784;-0.3056264584574357;-0.2603474495902063;-4.942693409742129
0.5812913466857649;-0.2903007515272939;-0.2273563012804054;-3.1069364161849693
0.5268334528419482;-0.2686033943840797;-0.1900449814296934;-2.387843704775688
0.4643985162725451;-0.2557225201538884;-0.1695570323617765;-2.0467836257309897
0.4185263331504911;-0.2347392425632346;-0.1400948198614671;-1.3157894736842086
0.3901990125399491;-0.2515216967832039;-0.1662667514695126;-3.118040089086859
0.36679152515367;-0.2657926030293112;-0.1858111300758196;-2.621722846441945
0.365885988466514;-0.2763376992878985;-0.198068697258547;-1.1432926829268184
0.3902916661947885;-0.2894275871073173;-0.2127635906871212;-2.500000000000001
0.4232527773688167;-0.2963848771310822;-0.2176696011886747;-1.980198019801992
0.440438121338689;-0.2912786528583595;-0.2056868528641118;-2.336096458176328
0.4474273242078162;-0.2831609141545819;-0.1912126848159179;-3.2811334824757608
0.4448655857420121;-0.2671921911485757;-0.1675956628365327;-3.26167531504818
0.4108835076430771;-0.2508384373325292;-0.1460185695461806;-2.53731343283582
0.3733847542430477;-0.2271899016602336;-0.1163845650603594;-2.5185185185185177
0.3596477393915938;-0.2020841839856739;-0.0874676097353397;1.2260536398467443
0.3455994693774767;-0.1928750411469622;-0.0830937243319756;0.3846153846153901
0.3156623972700036;-0.1922368232803428;-0.0902403288844109;-0.2313030069390989
