OutPut |T+1|;OutPut_class |T+1|
6350.074;1
6347.153;0
6345.4;0
6346.569;1
6350.074;1
6349.49;0
6346.569;0
6344.816;0
6343.063;0
6344.232;1
6343.648;0
6352.995;1
6354.748;1
6360.006;1
6362.343;1
6366.433;1
6371.107;1
6375.781;1
6373.444;0
6372.275;0
6374.612;1
6373.444;0
6372.859;0
6371.691;0
6369.354;0
6369.938;1
6371.691;1
6373.444;1
6376.365;1
6377.533;1
6376.365;0
6376.949;1
6379.87;1
6379.286;0
6377.533;0
6376.949;0
6379.87;1
6378.702;0
6378.118;0
6382.207;1
6381.039;0
6381.623;1
6382.791;1
6381.039;0
6381.039;1
6379.286;0
6382.207;1
6378.118;0
6378.118;1
6375.196;0
6378.118;1
6378.118;1
6372.859;0
6371.691;0
6371.107;0
6374.028;1
6376.365;1
6370.522;0
6371.107;1
6371.691;1
6371.107;0
6370.522;0
6371.691;1
6371.107;0
6371.691;1
6371.691;1
6372.859;1
6372.859;1
6371.691;0
6373.444;1
6375.196;1
6376.365;1
6377.533;1
6382.791;1
6381.039;0
6378.118;0
6381.623;1
6382.207;1
6383.376;1
6379.87;0
6381.623;1
6381.623;1
6379.87;0
6384.544;1
6385.128;1
6386.881;1
6386.297;0
6383.376;0
6376.365;0
6376.365;1
6380.454;1
6379.87;0
6381.623;1
6386.297;1
6386.297;1
6389.218;1
6389.218;1
6392.723;1
6389.802;0
6394.476;1
6393.308;0
6389.218;0
6382.207;0
6381.623;0
6381.039;0
6379.286;0
6379.286;1
6381.623;1
6382.207;1
6381.039;0
6380.454;0
6379.87;0
6378.118;0
6381.039;1
6376.949;0
6377.533;1
6376.949;0
6377.533;1
6376.949;0
6377.533;1
6378.118;1
6379.87;1
6382.791;1
6386.881;1
6386.881;1
6388.634;1
6390.387;1
6390.387;1
6386.297;0
6389.218;1
6390.387;1
6391.555;1
6388.634;0
6385.713;0
6379.87;0
6382.207;1
6385.713;1
6382.791;0
6379.286;0
6376.949;0
6381.039;1
6381.623;1
6382.791;1
6378.702;0
6378.702;1
6372.275;0
6371.107;0
6369.354;0
6369.354;1
6369.938;1
6369.354;0
6369.938;1
6365.264;0
6365.264;1
6368.77;1
6366.433;0
6362.927;0
6362.927;1
6368.185;1
6369.938;1
6370.522;1
6373.444;1
6369.354;0
6369.938;1
6369.354;0
6368.77;0
6373.444;1
6376.365;1
6372.275;0
6371.691;0
6370.522;0
6369.938;0
6371.107;1
6369.354;0
6364.096;0
6369.938;1
6374.612;1
6376.365;1
6378.118;1
6374.028;0
6378.118;1
6377.533;0
6378.702;1
6381.623;1
6379.286;0
6388.05;1
6383.96;0
6386.297;1
6389.218;1
6389.218;1
6390.387;1
6386.881;0
6392.723;1
6393.892;1
6396.813;1
6393.308;0
6395.06;1
6390.387;0
6387.465;0
6385.713;0
6387.465;1
6387.465;1
6393.308;1
6395.06;1
6395.645;1
6400.903;1
6403.824;1
6403.24;0
6409.666;1
6409.082;0
6408.498;0
6409.082;1
6408.498;0
6405.577;0
6400.319;0
6403.24;1
6399.15;0
6402.071;1
6407.914;1
