OutPut |T+1|;OutPut_class |T+1|
5131.5;0
5151.0;1
5115.0;0
5103.5;0
5093.5;0
5092.0;0
5095.5;1
5066.5;0
5071.526;1
5069.515;0
5070.018;1
5070.521;1
5080.07;1
5079.064;0
5082.08;1
5090.121;1
5087.106;0
5089.116;1
5082.583;0
5087.106;1
5082.583;0
5088.613;1
5085.095;0
5073.034;0
5058.459;0
5048.407;0
5046.397;0
5040.366;0
5040.366;1
5043.884;1
5033.33;0
5039.361;1
5038.356;0
5030.817;0
5029.812;0
5031.822;1
5039.361;1
5037.35;0
5023.781;0
5020.263;0
5009.206;0
5013.227;1
5023.278;1
5027.801;1
5022.776;0
5016.242;0
5018.755;1
5015.237;0
5011.719;0
5021.268;1
5014.734;0
5022.776;1
5028.807;1
5032.827;1
5042.376;1
5039.361;0
5034.335;0
5048.91;1
5049.915;1
5031.319;0
5044.387;1
5067.505;1
5070.018;1
5065.495;0
5068.008;1
5065.997;0
5044.889;0
5048.91;1
5053.433;1
5058.961;1
5045.894;0
5046.397;1
5040.868;0
5031.822;0
5038.356;1
5025.289;0
5017.247;0
5019.76;1
5004.683;0
4991.616;0
4985.585;0
4984.58;0
4983.574;0
4986.087;1
4982.569;0
4979.051;0
4982.569;1
4981.564;0
4983.072;1
4975.533;0
4981.564;1
4985.585;1
4985.082;0
4988.098;1
4974.025;0
4972.015;0
4975.031;1
5006.693;1
5002.17;0
5005.688;1
5004.683;0
5010.211;1
5007.196;0
4996.139;0
4993.123;0
4990.108;0
4992.621;1
4987.595;0
4992.621;1
4997.144;1
4996.139;0
5009.709;1
5003.175;0
5022.776;1
5015.237;0
5004.18;0
5003.175;0
5006.191;1
5004.18;0
4996.642;0
4993.123;0
4992.118;0
4998.652;1
5002.17;1
4999.154;0
4998.149;0
4998.149;1
4999.657;1
5004.683;1
5004.18;0
5009.206;1
5019.258;1
5019.76;1
5035.843;1
5033.33;0
5032.827;0
5035.843;1
5035.34;0
5028.807;0
5030.817;1
5020.263;0
5015.237;0
5020.765;1
5021.77;1
5020.263;0
5028.807;1
5024.786;0
5033.832;1
5031.319;0
5009.206;0
4996.642;0
5005.688;1
5009.709;1
5005.688;0
5008.201;1
5003.678;0
5003.678;1
5010.714;1
5013.729;1
5013.729;1
5006.191;0
5003.175;0
5007.698;1
5016.745;1
5001.667;0
5004.683;1
4998.652;0
5008.201;1
4998.149;0
4978.549;0
4970.507;0
4972.015;1
4977.543;1
4974.528;0
4972.518;0
4964.476;0
4971.01;1
4966.487;0
4980.056;1
4981.062;1
4976.036;0
4997.144;1
4986.087;0
4997.144;1
4981.564;0
4991.113;1
4990.611;0
4980.559;0
4983.072;1
4982.067;0
4978.549;0
4974.528;0
4968.497;0
4975.533;1
4979.554;1
4988.098;1
4971.01;0
4954.425;0
4960.456;1
4956.435;0
4936.332;0
4941.358;1
4940.353;0
4953.922;1
4942.363;0
4935.829;0
4933.819;0
4930.301;0
4934.824;1
4931.809;0
4940.353;1
4954.927;1
4956.938;1
4951.912;0
4945.881;0
4948.394;1
4950.404;1
4950.907;1
4957.44;1
4964.979;1
4960.958;0
4946.384;0
4948.394;1
4964.979;1
4967.994;1
4966.487;0
4970.507;1
4970.005;0
4972.015;1
4967.994;0
4968.497;1
4969.502;1
4975.031;1
4969.502;0
4979.554;1
4969.0;0
4965.482;0
4954.425;0
4966.989;1
4976.036;1
4997.647;1
4977.543;0
4975.533;0
4982.569;1
4989.103;1
4988.6;0
4983.574;0
4989.605;1
4996.139;1
5003.678;1
5000.16;0
5004.683;1
5012.724;1
5020.263;1
5024.283;1
5017.247;0
5023.278;1
5018.755;0
5003.678;0
4991.616;0
4995.134;1
4995.134;1
4997.144;1
5001.667;1
5004.18;1
5007.698;1
5000.16;0
4993.626;0
4996.642;1
5001.667;1
5009.206;1
5003.175;0
5004.18;1
5001.165;0
4991.113;0
4991.616;1
5023.781;1
5035.34;1
5035.34;1
5036.345;1
5035.34;0
5045.894;1
5036.345;0
5028.304;0
5027.801;0
5032.827;1
5026.796;0
5033.33;1
5043.884;1
5055.946;1
5051.423;0
5045.392;0
5072.028;1
5081.075;1
5054.941;0
5059.966;1
5062.982;1
5062.479;0
5061.977;0
5055.946;0
5056.951;1
5043.381;0
5043.381;1
5048.407;1
5042.879;0
5040.868;0
5026.294;0
5005.688;0
5015.237;1
5023.278;1
5003.678;0
5009.709;1
5009.709;1
5004.18;0
4993.626;0
4993.123;0
4994.631;1
4991.113;0
4983.574;0
4983.574;1
4982.569;0
4991.113;1
5001.667;1
5004.683;1
5010.714;1
5018.252;1
5006.693;0
5022.273;1
5028.807;1
5043.884;1
5043.381;0
5038.356;0
5039.361;1
5045.392;1
5045.894;1
5044.387;0
5050.92;1
5048.91;0
5053.433;1
5061.977;1
5072.028;1
5073.536;1
5074.039;1
5071.023;0
5084.593;1
5071.023;0
5053.433;0
5049.915;0
5031.822;0
5048.91;1
5038.356;0
5045.392;1
5044.889;0
5042.879;0
5043.884;1
5057.956;1
5063.485;1
5065.997;1
5067.003;1
5067.505;1
5065.495;0
5064.49;0
5069.013;1
5084.593;1
5090.121;1
5106.204;1
5093.137;0
5093.639;1
5103.691;1
5102.183;0
5102.183;1
5101.178;0
5104.193;1
5107.711;1
5108.717;1
5105.199;0
5102.183;0
5098.665;0
5104.696;1
5095.147;0
5096.655;1
5086.603;0
5070.018;0
5080.572;1
5068.008;0
5041.874;0
5044.889;1
5045.392;1
5046.397;1
5046.397;1
5043.884;0
5043.884;1
5052.428;1
5057.454;1
5058.459;1
5062.982;1
5063.987;1
5060.469;0
5051.925;0
5060.972;1
5053.433;0
5052.428;0
5068.51;1
5032.827;0
5035.862;1
5038.897;1
5042.943;1
5038.897;0
5035.862;0
5048.002;1
5056.095;1
5068.234;1
5072.281;1
5072.281;1
5065.199;0
5066.211;1
5080.879;1
5079.362;0
5076.833;0
5083.914;1
5091.501;1
5106.17;1
5117.804;1
5118.309;1
5116.792;0
5116.792;1
5113.251;0
5110.722;0
5102.123;0
5099.594;0
5102.629;1
5109.205;1
5106.676;0
5111.228;1
5112.745;1
5128.931;1
5124.379;0
5127.414;1
5115.275;0
5122.862;1
5120.333;0
5125.391;1
5130.449;1
5131.46;1
5135.507;1
5132.978;0
5140.565;1
5132.472;0
5123.368;0
5124.885;1
5128.426;1
5132.472;1
5125.897;0
5140.059;1
5111.734;0
5097.571;0
5125.897;1
5098.077;0
5103.641;1
5104.147;1
5103.641;0
5103.641;1
5102.629;0
5110.216;1
5115.78;1
5112.24;0
5116.792;1
5118.815;1
5120.838;1
5129.943;1
5134.495;1
5128.931;0
5122.356;0
5125.391;1
5127.92;1
5114.769;0
5119.321;1
5124.379;1
5116.286;0
5112.24;0
5107.182;0
5106.17;0
5103.641;0
5108.699;1
5109.711;1
5107.182;0
5107.687;1
5109.205;1
5113.251;1
5125.391;1
5127.92;1
5124.885;0
5131.46;1
5142.083;1
5147.141;1
5152.705;1
5141.071;0
5144.612;1
5134.495;0
5127.414;0
5124.885;0
5115.275;0
5112.24;0
5118.309;1
5110.722;0
5102.123;0
5101.618;0
5127.414;1
5101.112;0
5099.089;0
5077.844;0
5051.542;0
5043.449;0
5040.414;0
5038.897;0
5052.048;1
5049.519;0
5037.38;0
5035.356;0
5031.816;0
5036.368;1
5038.391;1
5033.839;0
5036.874;1
5035.862;0
5043.449;1
5050.025;1
5008.042;0
4991.351;0
5008.042;1
5006.525;0
5002.478;0
4999.444;0
4995.903;0
4987.81;0
4996.409;1
5006.525;1
5012.595;1
5012.089;0
5013.606;1
5020.182;1
5017.653;0
5012.089;0
5012.595;1
5001.467;0
4996.409;0
4983.763;0
4976.176;0
4980.729;1
4983.763;1
4984.775;1
4985.787;1
4995.903;1
4995.397;0
4997.42;1
4999.444;1
5001.467;1
5007.537;1
5024.228;1
5024.734;1
5025.24;1
5013.101;0
5025.24;1
4990.845;0
4972.636;0
4997.42;1
4995.903;0
4996.409;1
4996.409;1
4998.432;1
4978.2;0
4977.694;0
4979.211;1
4981.234;1
4981.234;1
4972.636;0
4975.67;1
4974.153;0
4982.752;1
4976.176;0
4993.374;1
4996.915;1
4988.822;0
4990.845;1
5002.478;1
5010.571;1
5013.101;1
5005.008;0
5004.502;0
5002.984;0
4994.386;0
4996.409;1
5009.56;1
5007.537;0
5004.502;0
5006.019;1
4989.327;0
5016.641;1
5025.24;1
5041.932;1
5037.885;0
5079.868;1
5075.315;0
5079.868;1
5078.856;0
5080.374;1
5075.821;0
5076.327;1
5078.35;1
5079.868;1
5082.397;1
5080.879;0
5080.374;0
5078.35;0
5071.269;0
5078.35;1
5076.327;0
5109.711;1
5128.931;1
5146.635;1
5142.588;0
5141.071;0
5143.6;1
5152.199;1
5146.129;0
5145.117;0
5146.635;1
5153.21;1
5158.774;1
5159.28;1
5154.728;0
5157.257;1
5158.269;1
5160.292;1
5164.338;1
5157.257;0
5143.094;0
5137.53;0
5133.484;0
5135.001;1
5136.519;1
5132.978;0
5134.495;1
5138.036;1
5131.966;0
5141.577;1
5143.6;1
5142.083;0
5146.129;1
5137.024;0
5144.106;1
5156.751;1
5144.612;0
5149.164;1
5134.495;0
5116.792;0
5125.391;1
5128.426;1
5133.99;1
5141.071;1
5134.495;0
5136.519;1
5134.495;0
5137.53;1
5126.908;0
5118.309;0
5123.873;1
5130.449;1
5125.897;0
5126.402;1
5132.472;1
5133.484;1
5144.106;1
5151.187;1
5156.245;1
5161.809;1
5165.856;1
5165.35;0
5165.856;1
5164.338;0
5165.35;1
5167.373;1
5165.856;0
5171.42;1
5167.879;0
5153.716;0
5149.164;0
5158.269;1
5151.187;0
5149.164;0
5141.577;0
5148.152;1
5150.176;1
5150.681;1
5154.222;1
5161.303;1
5153.21;0
5148.658;0
5147.141;0
5148.658;1
5147.141;0
5149.164;1
5140.565;0
5141.071;1
5131.966;0
5153.716;1
5155.739;1
5141.577;0
5133.484;0
5146.635;1
5150.681;1
5150.681;1
5152.199;1
5156.751;1
5159.28;1
5151.693;0
5155.739;1
5148.658;0
5148.152;0
5153.21;1
5146.129;0
5152.199;1
5154.222;1
5174.454;1
5161.809;0
5165.856;1
5165.35;0
5180.018;1
5177.477;0
5184.084;1
5187.134;1
5185.101;0
5185.609;1
5199.332;1
5192.725;0
5195.266;1
5190.183;0
5207.464;1
5205.431;0
5216.104;1
5228.81;1
5197.299;0
5179.51;0
5191.708;1
5164.771;0
5223.727;1
5218.645;0
5220.678;1
5226.269;1
5239.483;1
5245.074;1
5225.76;0
5225.76;1
5229.826;1
5227.793;0
5226.777;0
5222.711;0
5234.4;1
5236.942;1
5233.892;0
5250.156;1
5250.664;1
5251.681;1
5254.222;1
5254.222;1
5253.714;0
5253.206;0
5257.78;1
5255.238;0
5254.73;0
5250.156;0
5243.041;0
5250.664;1
5257.271;1
5258.288;1
5268.453;1
5252.189;0
5254.222;1
5258.288;1
5278.618;1
5263.37;0
5289.291;1
5291.832;1
5297.931;1
5302.505;1
5304.538;1
5309.621;1
5315.211;1
5314.195;0
5316.736;1
5319.277;1
5326.393;1
5329.442;1
5325.884;0
5320.294;0
5320.802;1
5327.917;1
5321.31;0
5324.868;1
5341.64;1
5338.082;0
5345.198;1
5341.64;0
5350.28;1
5344.689;0
5347.739;1
5337.066;0
5344.181;1
5349.264;1
5343.673;0
5368.577;1
5376.2;1
5383.824;1
5403.137;1
5411.777;1
5422.959;1
5428.55;1
5393.989;0
5385.349;0
5385.349;1
5384.332;0
5383.824;0
5370.61;0
5375.692;1
5367.56;0
5370.102;1
5365.019;0
5365.019;1
5359.428;0
5370.102;1
5360.445;0
5360.445;1
5340.623;0
5336.557;0
5327.409;0
5338.082;1
5328.426;0
5331.475;1
5311.654;0
5316.736;1
5324.868;1
5360.953;1
5359.937;0
5364.003;1
5360.953;0
5355.362;0
5359.428;1
5367.56;1
5368.069;1
5369.085;1
5353.838;0
5351.805;0
5353.329;1
5341.132;0
5343.673;1
5344.181;1
5341.132;0
5331.983;0
5342.148;1
5341.132;0
5336.557;0
5338.59;1
5339.607;1
5344.181;1
5337.574;0
5333.0;0
5336.557;1
5346.214;1
5343.165;0
5339.607;0
5338.59;0
5338.082;0
5337.066;0
5342.148;1
5342.148;1
5345.198;1
5342.656;0
5342.656;1
5339.607;0
5341.64;1
5346.214;1
5348.247;1
5336.557;0
5336.049;0
5341.132;1
5346.722;1
5342.656;0
5359.937;1
5373.151;1
5381.283;1
5371.118;0
5372.643;1
5373.659;1
5377.725;1
5377.217;0
5368.577;0
5378.233;1
5374.676;0
5373.659;0
5382.808;1
5378.233;0
5378.233;1
5378.742;1
5366.544;0
5357.904;0
5353.329;0
5351.297;0
5331.983;0
5335.033;1
5342.656;1
5347.231;1
5346.722;0
5361.461;1
5374.167;1
5369.593;0
5374.676;1
5385.857;1
5386.365;1
5399.071;1
5402.121;1
5406.187;1
5382.808;0
5390.94;1
5394.497;1
5385.349;0
5393.989;1
5395.514;1
5399.58;1
5399.071;0
5403.646;1
5402.629;0
5413.302;1
5410.253;0
5430.074;1
5426.008;0
5412.286;0
5413.302;1
5410.253;0
5410.253;1
5395.514;0
5397.038;1
5389.415;0
5403.646;1
5360.445;0
5357.904;0
5362.986;1
5362.986;1
5358.92;0
5351.297;0
5353.329;1
5353.329;1
5351.297;0
5356.887;1
5365.019;1
5343.673;0
5344.689;1
5333.0;0
5338.082;1
5330.967;0
5336.557;1
5348.247;1
5353.838;1
5365.527;1
5375.692;1
5374.676;0
5364.511;0
5351.297;0
5350.788;0
5358.92;1
5346.214;0
5353.838;1
5344.689;0
5322.835;0
5323.851;1
5339.607;1
5353.329;1
5361.97;1
5381.283;1
5360.445;0
5321.31;0
5320.294;0
5318.769;0
5315.211;0
5324.868;1
5322.835;0
5315.719;0
5301.997;0
5294.373;0
5292.34;0
5283.192;0
5266.928;0
5268.961;1
5287.258;1
5307.079;1
5306.063;0
5305.555;0
5292.848;0
5285.225;0
5273.027;0
5269.978;0
5277.093;1
5249.648;0
5241.516;0
5237.45;0
5248.123;1
5255.238;1
5256.255;1
5264.387;1
5265.403;1
5255.747;0
5247.615;0
5244.565;0
5235.925;0
5221.694;0
5251.173;1
5249.14;0
5241.516;0
5253.714;1
5243.041;0
5247.615;1
5249.14;1
5252.189;1
5257.78;1
5249.648;0
5249.648;1
5243.549;0
5236.942;0
5239.991;1
5229.318;0
5221.694;0
5238.975;1
5257.271;1
5260.829;1
5273.027;1
5287.766;1
5291.324;1
5305.046;1
5305.555;1
5302.505;0
5307.079;1
5305.046;0
5310.637;1
5306.063;0
5301.489;0
