OutPut |T+1|;OutPut_class |T+1|
4923.0;1
4926.0;1
4923.0;0
4927.5;1
4928.0;1
4930.5;1
4941.0;1
4952.0;1
4950.0;0
4947.0;0
4944.5;0
4947.0;1
4946.5;0
4948.0;1
4944.5;0
4941.0;0
4939.5;0
4936.5;0
4936.5;1
4937.5;1
4939.5;1
4943.5;1
4942.0;0
4932.5;0
4931.0;0
4928.0;0
4928.5;1
4931.5;1
4927.5;0
4930.5;1
4938.5;1
4945.0;1
4948.5;1
4937.5;0
4931.0;0
4927.5;0
4934.5;1
4927.5;0
4927.5;1
4933.0;1
4939.0;1
4944.5;1
4933.5;0
4935.0;1
4930.5;0
4934.0;1
4934.0;1
4934.5;1
4934.5;1
4935.0;1
4936.5;1
4936.5;1
4935.5;0
4933.0;0
4931.5;0
4930.0;0
4931.5;1
4931.0;0
4931.5;1
4924.0;0
4930.0;1
4931.5;1
4930.5;0
4933.0;1
4934.0;1
4935.5;1
4944.5;1
4944.5;1
4943.0;0
4951.0;1
4957.0;1
4969.5;1
4967.0;0
4972.5;1
4964.5;0
4968.0;1
4966.0;0
4961.0;0
4944.0;0
4958.0;1
4953.0;0
4950.5;0
4954.5;1
4953.5;0
4951.5;0
4950.0;0
4948.5;0
4948.5;1
4946.5;0
4944.0;0
4943.0;0
4939.0;0
4940.5;1
4944.0;1
4944.0;1
4941.0;0
4944.0;1
4944.0;1
4942.5;0
4941.0;0
4943.0;1
4942.0;0
4944.0;1
4949.0;1
4955.0;1
4958.0;1
4953.0;0
4965.0;1
4966.0;1
4964.5;0
4966.5;1
4963.5;0
4971.5;1
4967.0;0
4971.0;1
4985.0;1
4979.5;0
4979.0;0
4978.0;0
4980.0;1
4980.5;1
4984.0;1
4983.5;0
4988.5;1
4987.0;0
4987.0;1
4990.0;1
4991.5;1
4987.5;0
4986.0;0
4987.5;1
4984.5;0
4991.0;1
4991.5;1
4990.5;0
4986.0;0
4982.5;0
4980.0;0
4984.5;1
4981.5;0
4989.0;1
4987.0;0
4983.5;0
4975.5;0
4986.0;1
4978.0;0
4986.5;1
4986.5;1
5003.5;1
5014.0;1
5016.5;1
5044.0;1
5039.5;0
5038.0;0
5039.0;1
5033.5;0
5037.0;1
5040.5;1
5038.5;0
5035.5;0
5038.0;1
5033.0;0
5041.0;1
5049.5;1
5042.5;0
5042.5;1
5044.5;1
5048.0;1
5052.5;1
5047.0;0
5048.5;1
5048.5;1
5045.0;0
5055.0;1
5067.0;1
5065.5;0
5073.0;1
5070.5;0
5066.0;0
5073.0;1
5072.5;0
5070.5;0
5081.0;1
5072.0;0
5050.5;0
5069.0;1
5066.5;0
5083.0;1
5094.0;1
5091.0;0
5095.0;1
5099.5;1
5101.0;1
5106.5;1
5103.0;0
5101.0;0
5107.0;1
5105.5;0
5100.5;0
5104.0;1
5104.5;1
5112.5;1
5117.5;1
5123.0;1
5132.0;1
5135.0;1
5142.5;1
5137.5;0
5132.0;0
5131.5;0
5140.0;1
5151.0;1
5132.5;0
5115.0;0
5109.5;0
5103.5;0
5095.0;0
5093.5;0
5099.5;1
5092.0;0
5091.0;0
5095.5;1
5094.0;0
5066.5;0
5069.013;1
5071.526;1
5070.018;0
5069.515;0
5072.028;1
5070.018;0
5069.013;0
