OutPut |T+1|;OutPut_class |T+1|
4812.468;1
4814.491;1
4818.538;1
4828.149;1
4826.126;0
4842.818;1
4828.655;0
4806.398;0
4818.538;1
4813.96;0
4812.434;0
4809.891;0
4814.469;1
4814.469;1
4803.278;0
4808.365;1
4794.122;0
4827.694;1
4843.462;1
4832.272;0
4803.278;0
4802.77;0
4803.278;1
4817.521;1
4803.787;0
4807.856;1
4821.081;1
4812.434;0
4810.908;0
4826.168;1
4818.029;0
4821.081;1
4816.503;0
4820.064;1
4828.711;1
4841.428;1
4836.85;0
4840.919;1
4831.255;0
4836.85;1
4830.237;0
4824.642;0
4837.867;1
4837.867;1
4817.012;0
4820.573;1
4820.064;0
4820.573;1
4819.047;0
4819.555;1
4824.642;1
4847.532;1
4846.514;0
4871.947;1
4869.404;0
4862.792;0
4859.231;0
4860.248;1
4858.722;0
4863.809;1
4853.636;0
4872.965;1
4888.733;1
4893.82;1
4897.38;1
4891.785;0
4900.941;1
4900.941;1
4893.311;0
4861.774;0
4881.103;1
4883.647;1
4878.051;0
4877.543;0
4886.19;1
4891.785;1
4895.346;1
4887.716;0
4880.595;0
4902.976;1
4908.062;1
4902.976;0
4906.536;1
4909.08;1
4907.045;0
4894.837;0
4894.837;1
4897.889;1
4900.432;1
4903.484;1
4902.976;0
4905.519;1
4898.906;0
4914.166;1
4923.322;1
4931.461;1
4937.565;1
4918.236;0
4888.733;0
4892.294;1
4888.733;0
4899.924;1
4903.993;1
4897.38;0
4898.906;1
4894.837;0
4877.543;0
4896.363;1
4888.733;0
4886.699;0
4891.277;1
4896.872;1
4912.64;1
4903.993;0
4897.889;0
4907.554;1
4918.744;1
4917.727;0
4917.218;0
4914.675;0
4906.028;0
4914.675;1
4907.554;0
4897.38;0
4905.519;1
4958.42;1
4964.015;1
4962.998;0
4967.576;1
4978.766;1
4986.396;1
4999.621;1
5016.916;1
5002.164;0
5006.742;1
4986.905;0
4986.396;0
4979.783;0
4975.714;0
4970.119;0
4976.731;1
4983.344;1
4975.205;0
4978.766;1
4970.628;0
4961.472;0
4964.015;1
4964.015;1
