high|T-3|,low|T-3|,close|T-3|,high|T-2|,low|T-2|,close|T-2|,high|T-1|,low|T-1|,close|T-1|,high,low,close
119560.1236,107722.48760000001,118376.36,115626.6584,104178.4744,114481.84,117643.7698,105995.8718,116478.98,116538.6884,105000.2044,115384.84
115626.6584,104178.4744,114481.84,117643.7698,105995.8718,116478.98,116538.6884,105000.2044,115384.84,115792.2277,104327.65070000001,114645.77
117643.7698,105995.8718,116478.98,116538.6884,105000.2044,115384.84,115792.2277,104327.65070000001,114645.77,114898.1757,103522.1187,113760.57
116538.6884,105000.2044,115384.84,115792.2277,104327.65070000001,114645.77,114898.1757,103522.1187,113760.57,115775.50210000001,104312.58110000001,114629.21
115792.2277,104327.65070000001,114645.77,114898.1757,103522.1187,113760.57,115775.50210000001,104312.58110000001,114629.21,116712.2771,105156.6061,115556.71
114898.1757,103522.1187,113760.57,115775.50210000001,104312.58110000001,114629.21,116712.2771,105156.6061,115556.71,117188.5527,105585.72570000001,116028.27
115775.50210000001,104312.58110000001,114629.21,116712.2771,105156.6061,115556.71,117188.5527,105585.72570000001,116028.27,116341.8697,104822.8727,115189.97
116712.2771,105156.6061,115556.71,117188.5527,105585.72570000001,116028.27,116341.8697,104822.8727,115189.97,114907.9929,103530.9639,113770.29
117188.5527,105585.72570000001,116028.27,116341.8697,104822.8727,115189.97,114907.9929,103530.9639,113770.29,113696.003,102438.97300000001,112570.3
116341.8697,104822.8727,115189.97,114907.9929,103530.9639,113770.29,113696.003,102438.97300000001,112570.3,116524.3161,104987.25510000001,115370.61
114907.9929,103530.9639,113770.29,113696.003,102438.97300000001,112570.3,116524.3161,104987.25510000001,115370.61,117840.8713,106173.45830000001,116674.13
113696.003,102438.97300000001,112570.3,116524.3161,104987.25510000001,115370.61,117840.8713,106173.45830000001,116674.13,116819.02399999999,105252.784,115662.4
116524.3161,104987.25510000001,115370.61,117840.8713,106173.45830000001,116674.13,116819.02399999999,105252.784,115662.4,115524.51710000001,104086.44610000002,114380.71
117840.8713,106173.45830000001,116674.13,116819.02399999999,105252.784,115662.4,115524.51710000001,104086.44610000002,114380.71,116462.1708,104931.26280000001,115309.08
116819.02399999999,105252.784,115662.4,115524.51710000001,104086.44610000002,114380.71,116462.1708,104931.26280000001,115309.08,116127.06289999999,104629.3339,114977.29
115524.51710000001,104086.44610000002,114380.71,116462.1708,104931.26280000001,115309.08,116127.06289999999,104629.3339,114977.29,117682.7659,106031.00690000001,116517.59
116462.1708,104931.26280000001,115309.08,116127.06289999999,104629.3339,114977.29,117682.7659,106031.00690000001,116517.59,115732.1024,104273.4784,114586.24
116127.06289999999,104629.3339,114977.29,117682.7659,106031.00690000001,116517.59,115732.1024,104273.4784,114586.24,114818.2342,103450.0922,113681.42
117682.7659,106031.00690000001,116517.59,115732.1024,104273.4784,114586.24,114818.2342,103450.0922,113681.42,106775.4729,96203.6439,105718.29
115732.1024,104273.4784,114586.24,114818.2342,103450.0922,113681.42,106775.4729,96203.6439,105718.29,104013.37539999999,93715.0214,102983.54
114818.2342,103450.0922,113681.42,106775.4729,96203.6439,105718.29,104013.37539999999,93715.0214,102983.54,105213.28570000001,94796.12870000002,104171.57
106775.4729,96203.6439,105718.29,104013.37539999999,93715.0214,102983.54,105213.28570000001,94796.12870000002,104171.57,107691.66410000001,97029.12310000001,106625.41
104013.37539999999,93715.0214,102983.54,105213.28570000001,94796.12870000002,104171.57,107691.66410000001,97029.12310000001,106625.41,106592.5114,96038.7974,105537.14
105213.28570000001,94796.12870000002,104171.57,107691.66410000001,97029.12310000001,106625.41,106592.5114,96038.7974,105537.14,108296.46220000001,97574.0402,107224.22
107691.66410000001,97029.12310000001,106625.41,106592.5114,96038.7974,105537.14,108296.46220000001,97574.0402,107224.22,103255.5724,93032.24840000001,102233.24
106592.5114,96038.7974,105537.14,108296.46220000001,97574.0402,107224.22,103255.5724,93032.24840000001,102233.24,98976.7377,89177.0607,97996.77
108296.46220000001,97574.0402,107224.22,103255.5724,93032.24840000001,102233.24,98976.7377,89177.0607,97996.77,86910.7222,78305.7002,86050.22
103255.5724,93032.24840000001,102233.24,98976.7377,89177.0607,97996.77,86910.7222,78305.7002,86050.22,93136.14,83914.74,92214.0
98976.7377,89177.0607,97996.77,86910.7222,78305.7002,86050.22,93136.14,83914.74,92214.0,86022.8413,77505.7283,85171.13
86910.7222,78305.7002,86050.22,93136.14,83914.74,92214.0,86022.8413,77505.7283,85171.13,74014.16350000001,66686.0285,73281.35
93136.14,83914.74,92214.0,86022.8413,77505.7283,85171.13,74014.16350000001,66686.0285,73281.35,83504.6891,75236.8981,82677.91
86022.8413,77505.7283,85171.13,74014.16350000001,66686.0285,73281.35,83504.6891,75236.8981,82677.91,71879.68000000001,64762.880000000005,71168.0
74014.16350000001,66686.0285,73281.35,83504.6891,75236.8981,82677.91,71879.68000000001,64762.880000000005,71168.0,75363.4124,67901.68840000001,74617.24
83504.6891,75236.8981,82677.91,71879.68000000001,64762.880000000005,71168.0,75363.4124,67901.68840000001,74617.24,67563.8995,60874.4045,66894.95
71879.68000000001,64762.880000000005,71168.0,75363.4124,67901.68840000001,74617.24,67563.8995,60874.4045,66894.95,69015.118,62181.938,68331.8
75363.4124,67901.68840000001,74617.24,67563.8995,60874.4045,66894.95,69015.118,62181.938,68331.8,67740.0536,61033.117600000005,67069.36
67563.8995,60874.4045,66894.95,69015.118,62181.938,68331.8,67740.0536,61033.117600000005,67069.36,64205.3162,57848.3542,63569.62
69015.118,62181.938,68331.8,67740.0536,61033.117600000005,67069.36,64205.3162,57848.3542,63569.62,70426.59300000001,63453.66300000001,69729.3
67740.0536,61033.117600000005,67069.36,64205.3162,57848.3542,63569.62,70426.59300000001,63453.66300000001,69729.3,75705.1257,68209.5687,74955.57
64205.3162,57848.3542,63569.62,70426.59300000001,63453.66300000001,69729.3,75705.1257,68209.5687,74955.57,78486.75660000001,70715.79060000001,77709.66
70426.59300000001,63453.66300000001,69729.3,75705.1257,68209.5687,74955.57,78486.75660000001,70715.79060000001,77709.66,74163.0678,66820.18980000001,73428.78
75705.1257,68209.5687,74955.57,78486.75660000001,70715.79060000001,77709.66,74163.0678,66820.18980000001,73428.78,75385.87479999999,67921.9268,74639.48
78486.75660000001,70715.79060000001,77709.66,74163.0678,66820.18980000001,73428.78,75385.87479999999,67921.9268,74639.48,73749.9576,66447.9816,73019.76
74163.0678,66820.18980000001,73428.78,75385.87479999999,67921.9268,74639.48,73749.9576,66447.9816,73019.76,71676.367,64579.697,70966.7
75385.87479999999,67921.9268,74639.48,73749.9576,66447.9816,73019.76,71676.367,64579.697,70966.7,72975.9946,65750.64860000001,72253.46
73749.9576,66447.9816,73019.76,71676.367,64579.697,70966.7,72975.9946,65750.64860000001,72253.46,70232.9356,63279.1796,69537.56
71676.367,64579.697,70966.7,72975.9946,65750.64860000001,72253.46,70232.9356,63279.1796,69537.56,74393.32759999999,67027.6516,73656.76
72975.9946,65750.64860000001,72253.46,70232.9356,63279.1796,69537.56,74393.32759999999,67027.6516,73656.76,77121.6709,69485.8619,76358.09
70232.9356,63279.1796,69537.56,74393.32759999999,67027.6516,73656.76,77121.6709,69485.8619,76358.09,79692.10070000001,71801.79370000001,78903.07
74393.32759999999,67027.6516,73656.76,77121.6709,69485.8619,76358.09,79692.10070000001,71801.79370000001,78903.07,78458.75940000001,70690.5654,77681.94
77121.6709,69485.8619,76358.09,79692.10070000001,71801.79370000001,78903.07,78458.75940000001,70690.5654,77681.94,79624.17820000001,71740.59620000001,78835.82
79692.10070000001,71801.79370000001,78903.07,78458.75940000001,70690.5654,77681.94,79624.17820000001,71740.59620000001,78835.82,80717.5436,72725.70760000001,79918.36
78458.75940000001,70690.5654,77681.94,79624.17820000001,71740.59620000001,78835.82,80717.5436,72725.70760000001,79918.36,79619.7746,71736.62860000001,78831.46
79624.17820000001,71740.59620000001,78835.82,80717.5436,72725.70760000001,79918.36,79619.7746,71736.62860000001,78831.46,78589.9685,70808.7835,77811.85
80717.5436,72725.70760000001,79918.36,79619.7746,71736.62860000001,78831.46,78589.9685,70808.7835,77811.85,79780.1929,71881.1639,78990.29
79619.7746,71736.62860000001,78831.46,78589.9685,70808.7835,77811.85,79780.1929,71881.1639,78990.29,79762.4876,71865.2116,78972.76
78589.9685,70808.7835,77811.85,79780.1929,71881.1639,78990.29,79762.4876,71865.2116,78972.76,81494.02149999999,73425.30649999999,80687.15
79780.1929,71881.1639,78990.29,79762.4876,71865.2116,78972.76,81494.02149999999,73425.30649999999,80687.15,80470.03300000001,72502.70300000001,79673.3
79762.4876,71865.2116,78972.76,81494.02149999999,73425.30649999999,80687.15,80470.03300000001,72502.70300000001,79673.3,75959.97899999999,68439.189,75207.9
81494.02149999999,73425.30649999999,80687.15,80470.03300000001,72502.70300000001,79673.3,75959.97899999999,68439.189,75207.9,79020.986,71197.126,78238.6
80470.03300000001,72502.70300000001,79673.3,75959.97899999999,68439.189,75207.9,79020.986,71197.126,78238.6,82125.3523,73994.1293,81312.23
75959.97899999999,68439.189,75207.9,79020.986,71197.126,78238.6,82125.3523,73994.1293,81312.23,84002.508,75685.428,83170.8
79020.986,71197.126,78238.6,82125.3523,73994.1293,81312.23,84002.508,75685.428,83170.8,81310.9489,73260.3599,80505.89
82125.3523,73994.1293,81312.23,84002.508,75685.428,83170.8,81310.9489,73260.3599,80505.89,79664.9822,71777.36020000001,78876.22
84002.508,75685.428,83170.8,81310.9489,73260.3599,80505.89,79664.9822,71777.36020000001,78876.22,80265.4878,72318.40980000001,79470.78
81310.9489,73260.3599,80505.89,79664.9822,71777.36020000001,78876.22,80265.4878,72318.40980000001,79470.78,79854.3168,71947.9488,79063.68
79664.9822,71777.36020000001,78876.22,80265.4878,72318.40980000001,79470.78,79854.3168,71947.9488,79063.68,78899.75570000001,71087.8987,78118.57
80265.4878,72318.40980000001,79470.78,79854.3168,71947.9488,79063.68,78899.75570000001,71087.8987,78118.57,81065.9835,73039.64850000001,80263.35
79854.3168,71947.9488,79063.68,78899.75570000001,71087.8987,78118.57,81065.9835,73039.64850000001,80263.35,79855.24600000001,71948.78600000001,79064.6
78899.75570000001,71087.8987,78118.57,81065.9835,73039.64850000001,80263.35,79855.24600000001,71948.78600000001,79064.6,78650.6695,70863.4745,77871.95
81065.9835,73039.64850000001,80263.35,79855.24600000001,71948.78600000001,79064.6,78650.6695,70863.4745,77871.95,78549.92199999999,70772.702,77772.2
79855.24600000001,71948.78600000001,79064.6,78650.6695,70863.4745,77871.95,78549.92199999999,70772.702,77772.2,79800.9181,71899.8371,79010.81
78650.6695,70863.4745,77871.95,78549.92199999999,70772.702,77772.2,79800.9181,71899.8371,79010.81,78332.1862,70576.5242,77556.62
78549.92199999999,70772.702,77772.2,79800.9181,71899.8371,79010.81,78332.1862,70576.5242,77556.62,82006.23289999999,73886.8039,81194.29
79800.9181,71899.8371,79010.81,78332.1862,70576.5242,77556.62,82006.23289999999,73886.8039,81194.29,81549.77350000001,73475.53850000001,80742.35
78332.1862,70576.5242,77556.62,82006.23289999999,73886.8039,81194.29,81549.77350000001,73475.53850000001,80742.35,82132.6445,74000.6995,81319.45
82006.23289999999,73886.8039,81194.29,81549.77350000001,73475.53850000001,80742.35,82132.6445,74000.6995,81319.45,83857.3609,75554.6519,83027.09
81549.77350000001,73475.53850000001,80742.35,82132.6445,74000.6995,81319.45,83857.3609,75554.6519,83027.09,82994.9421,74777.6211,82173.21
82132.6445,74000.6995,81319.45,83857.3609,75554.6519,83027.09,82994.9421,74777.6211,82173.21,86520.1148,77953.7668,85663.48
83857.3609,75554.6519,83027.09,82994.9421,74777.6211,82173.21,86520.1148,77953.7668,85663.48,86323.5991,77776.7081,85468.91
82994.9421,74777.6211,82173.21,86520.1148,77953.7668,85663.48,86323.5991,77776.7081,85468.91,88825.7125,80031.08750000001,87946.25
86520.1148,77953.7668,85663.48,86323.5991,77776.7081,85468.91,88825.7125,80031.08750000001,87946.25,87818.5809,79123.6719,86949.09
86323.5991,77776.7081,85468.91,88825.7125,80031.08750000001,87946.25,87818.5809,79123.6719,86949.09,88284.1303,79543.12730000001,87410.03
88825.7125,80031.08750000001,87946.25,87818.5809,79123.6719,86949.09,88284.1303,79543.12730000001,87410.03,89506.301,80644.29100000001,88620.1
87818.5809,79123.6719,86949.09,88284.1303,79543.12730000001,87410.03,89506.301,80644.29100000001,88620.1,91956.8438,82852.20580000001,91046.38
88284.1303,79543.12730000001,87410.03,89506.301,80644.29100000001,88620.1,91956.8438,82852.20580000001,91046.38,93932.1614,84631.9474,93002.14
89506.301,80644.29100000001,88620.1,91956.8438,82852.20580000001,91046.38,93932.1614,84631.9474,93002.14,94766.8961,85384.03510000001,93828.61
91956.8438,82852.20580000001,91046.38,93932.1614,84631.9474,93002.14,94766.8961,85384.03510000001,93828.61,95583.43059999999,86119.7246,94637.06
93932.1614,84631.9474,93002.14,94766.8961,85384.03510000001,93828.61,95583.43059999999,86119.7246,94637.06,98621.1167,88856.6497,97644.67
94766.8961,85384.03510000001,93828.61,95583.43059999999,86119.7246,94637.06,98621.1167,88856.6497,97644.67,97714.01550000001,88039.36050000001,96746.55
95583.43059999999,86119.7246,94637.06,98621.1167,88856.6497,97644.67,97714.01550000001,88039.36050000001,96746.55,95632.8398,86164.2418,94685.98
98621.1167,88856.6497,97644.67,97714.01550000001,88039.36050000001,96746.55,95632.8398,86164.2418,94685.98,93723.2227,84443.69570000001,92795.27
97714.01550000001,88039.36050000001,96746.55,95632.8398,86164.2418,94685.98,93723.2227,84443.69570000001,92795.27,93299.2752,84061.72320000001,92375.52
95632.8398,86164.2418,94685.98,93723.2227,84443.69570000001,92795.27,93299.2752,84061.72320000001,92375.52,94466.4817,85113.3647,93531.17
93723.2227,84443.69570000001,92795.27,93299.2752,84061.72320000001,92375.52,94466.4817,85113.3647,93531.17,96502.7629,86948.0339,95547.29
93299.2752,84061.72320000001,92375.52,94466.4817,85113.3647,93531.17,96502.7629,86948.0339,95547.29,97086.4924,87473.96840000001,96125.24
94466.4817,85113.3647,93531.17,96502.7629,86948.0339,95547.29,97086.4924,87473.96840000001,96125.24,97537.82100000001,87880.611,96572.1
96502.7629,86948.0339,95547.29,97086.4924,87473.96840000001,96125.24,97537.82100000001,87880.611,96572.1,96289.3196,86755.72360000001,95335.96
97086.4924,87473.96840000001,96125.24,97537.82100000001,87880.611,96572.1,96289.3196,86755.72360000001,95335.96,96934.75,87337.25,95975.0
97537.82100000001,87880.611,96572.1,96289.3196,86755.72360000001,95335.96,96934.75,87337.25,95975.0,95321.1336,85883.3976,94377.36
96289.3196,86755.72360000001,95335.96,96934.75,87337.25,95975.0,95321.1336,85883.3976,94377.36,96942.9209,87344.6119,95983.09
96934.75,87337.25,95975.0,95321.1336,85883.3976,94377.36,96942.9209,87344.6119,95983.09,94772.8349,85389.38590000001,93834.49
95321.1336,85883.3976,94377.36,96942.9209,87344.6119,95983.09,94772.8349,85389.38590000001,93834.49,96692.7035,87119.16850000001,95735.35
96942.9209,87344.6119,95983.09,94772.8349,85389.38590000001,93834.49,96692.7035,87119.16850000001,95735.35,96006.3782,86500.79620000001,95055.82
94772.8349,85389.38590000001,93834.49,96692.7035,87119.16850000001,95735.35,96006.3782,86500.79620000001,95055.82,97165.232,87544.912,96203.2
96692.7035,87119.16850000001,95735.35,96006.3782,86500.79620000001,95055.82,97165.232,87544.912,96203.2,97197.30960000001,87573.81360000001,96234.96
96006.3782,86500.79620000001,95055.82,97165.232,87544.912,96203.2,97197.30960000001,87573.81360000001,96234.96,97732.4985,88056.01350000002,96764.85
97165.232,87544.912,96203.2,97197.30960000001,87573.81360000001,96234.96,97732.4985,88056.01350000002,96764.85,99926.5316,90032.8156,98937.16
97197.30960000001,87573.81360000001,96234.96,97732.4985,88056.01350000002,96764.85,99926.5316,90032.8156,98937.16,98738.6504,88962.54639999999,97761.04
97732.4985,88056.01350000002,96764.85,99926.5316,90032.8156,98937.16,98738.6504,88962.54639999999,97761.04,100767.5788,90790.5908,99769.88
99926.5316,90032.8156,98937.16,98738.6504,88962.54639999999,97761.04,100767.5788,90790.5908,99769.88,100151.9333,90235.90030000001,99160.33
98738.6504,88962.54639999999,97761.04,100767.5788,90790.5908,99769.88,100151.9333,90235.90030000001,99160.33,101032.1483,91028.96530000001,100031.83
100767.5788,90790.5908,99769.88,100151.9333,90235.90030000001,99160.33,101032.1483,91028.96530000001,100031.83,99684.0306,89814.3246,98697.06
100151.9333,90235.90030000001,99160.33,101032.1483,91028.96530000001,100031.83,99684.0306,89814.3246,98697.06,101444.6323,91400.6093,100440.23
101032.1483,91028.96530000001,100031.83,99684.0306,89814.3246,98697.06,101444.6323,91400.6093,100440.23,102808.4454,92629.3914,101790.54
99684.0306,89814.3246,98697.06,101444.6323,91400.6093,100440.23,102808.4454,92629.3914,101790.54,101558.8027,91503.47570000001,100553.27
101444.6323,91400.6093,100440.23,102808.4454,92629.3914,101790.54,101558.8027,91503.47570000001,100553.27,103917.1325,93628.30750000001,102888.25
102808.4454,92629.3914,101790.54,101558.8027,91503.47570000001,100553.27,103917.1325,93628.30750000001,102888.25,105470.63369999999,95027.9967,104426.37
101558.8027,91503.47570000001,100553.27,103917.1325,93628.30750000001,102888.25,105470.63369999999,95027.9967,104426.37,105352.8374,94921.8634,104309.74
103917.1325,93628.30750000001,102888.25,105470.63369999999,95027.9967,104426.37,105352.8374,94921.8634,104309.74,105332.46570000002,94903.5087,104289.57
105470.63369999999,95027.9967,104426.37,105352.8374,94921.8634,104309.74,105332.46570000002,94903.5087,104289.57,103316.24309999999,93086.9121,102293.31
105352.8374,94921.8634,104309.74,105332.46570000002,94903.5087,104289.57,103316.24309999999,93086.9121,102293.31,103405.3958,93167.2378,102381.58
105332.46570000002,94903.5087,104289.57,103316.24309999999,93086.9121,102293.31,103405.3958,93167.2378,102381.58,105521.8508,95074.1428,104477.08
103316.24309999999,93086.9121,102293.31,103405.3958,93167.2378,102381.58,105521.8508,95074.1428,104477.08,105150.16070000001,94739.25370000002,104109.07
103405.3958,93167.2378,102381.58,105521.8508,95074.1428,104477.08,105150.16070000001,94739.25370000002,104109.07,106661.2217,96100.7047,105605.17
105521.8508,95074.1428,104477.08,105150.16070000001,94739.25370000002,104109.07,106661.2217,96100.7047,105605.17,106058.787,95557.917,105008.7
105150.16070000001,94739.25370000002,104109.07,106661.2217,96100.7047,105605.17,106058.787,95557.917,105008.7,103941.36240000001,93650.13840000001,102912.24
106661.2217,96100.7047,105605.17,106058.787,95557.917,105008.7,103941.36240000001,93650.13840000001,102912.24,103858.2596,93575.2636,102829.96
106058.787,95557.917,105008.7,103941.36240000001,93650.13840000001,102912.24,103858.2596,93575.2636,102829.96,102228.0287,92106.4417,101215.87
103941.36240000001,93650.13840000001,102912.24,103858.2596,93575.2636,102829.96,102228.0287,92106.4417,101215.87,103829.7776,93549.6016,102801.76
103858.2596,93575.2636,102829.96,102228.0287,92106.4417,101215.87,103829.7776,93549.6016,102801.76,105166.8964,94754.3324,104125.64
102228.0287,92106.4417,101215.87,103829.7776,93549.6016,102801.76,105166.8964,94754.3324,104125.64,103803.3055,93525.75050000001,102775.55
103829.7776,93549.6016,102801.76,105166.8964,94754.3324,104125.64,103803.3055,93525.75050000001,102775.55,104478.9248,94134.4768,103444.48
105166.8964,94754.3324,104125.64,103803.3055,93525.75050000001,102775.55,104478.9248,94134.4768,103444.48,103196.144,92978.704,102174.4
103803.3055,93525.75050000001,102775.55,104478.9248,94134.4768,103444.48,103196.144,92978.704,102174.4,103138.96789999999,92927.1889,102117.79
104478.9248,94134.4768,103444.48,103196.144,92978.704,102174.4,103138.96789999999,92927.1889,102117.79,101465.206,91419.14600000001,100460.6
103196.144,92978.704,102174.4,103138.96789999999,92927.1889,102117.79,101465.206,91419.14600000001,100460.6,102366.98449999999,92231.6395,101353.45
103138.96789999999,92927.1889,102117.79,101465.206,91419.14600000001,100460.6,102366.98449999999,92231.6395,101353.45,100591.3641,90631.82310000001,99595.41
101465.206,91419.14600000001,100460.6,102366.98449999999,92231.6395,101353.45,100591.3641,90631.82310000001,99595.41,103086.0035,92879.4685,102065.35
102366.98449999999,92231.6395,101353.45,100591.3641,90631.82310000001,99595.41,103086.0035,92879.4685,102065.35,101862.25720000001,91776.8852,100853.72
100591.3641,90631.82310000001,99595.41,103086.0035,92879.4685,102065.35,101862.25720000001,91776.8852,100853.72,102482.5487,92335.7617,101467.87
103086.0035,92879.4685,102065.35,101862.25720000001,91776.8852,100853.72,102482.5487,92335.7617,101467.87,102536.50289999999,92384.37389999999,101521.29
101862.25720000001,91776.8852,100853.72,102482.5487,92335.7617,101467.87,102536.50289999999,92384.37389999999,101521.29,103320.9295,93091.1345,102297.95
102482.5487,92335.7617,101467.87,102536.50289999999,92384.37389999999,101521.29,103320.9295,93091.1345,102297.95,103138.8164,92927.0524,102117.64
102536.50289999999,92384.37389999999,101521.29,103320.9295,93091.1345,102297.95,103138.8164,92927.0524,102117.64,101633.6033,91570.87030000001,100627.33
103320.9295,93091.1345,102297.95,103138.8164,92927.0524,102117.64,101633.6033,91570.87030000001,100627.33,101629.8764,91567.5124,100623.64
103138.8164,92927.0524,102117.64,101633.6033,91570.87030000001,100627.33,101629.8764,91567.5124,100623.64,103164.3593,92950.06629999999,102142.93
101633.6033,91570.87030000001,100627.33,101629.8764,91567.5124,100623.64,103164.3593,92950.06629999999,102142.93,100362.8415,90425.9265,99369.15
101629.8764,91567.5124,100623.64,103164.3593,92950.06629999999,102142.93,100362.8415,90425.9265,99369.15,103189.3265,92972.5615,102167.65
103164.3593,92950.06629999999,102142.93,100362.8415,90425.9265,99369.15,103189.3265,92972.5615,102167.65,102930.24130000001,92739.12830000001,101911.13
100362.8415,90425.9265,99369.15,103189.3265,92972.5615,102167.65,102930.24130000001,92739.12830000001,101911.13,101728.5736,91656.4376,100721.36
103189.3265,92972.5615,102167.65,102930.24130000001,92739.12830000001,101911.13,101728.5736,91656.4376,100721.36,102254.1473,92129.9743,101241.73
102930.24130000001,92739.12830000001,101911.13,101728.5736,91656.4376,100721.36,102254.1473,92129.9743,101241.73,101050.9343,91045.8913,100050.43
101728.5736,91656.4376,100721.36,102254.1473,92129.9743,101241.73,101050.9343,91045.8913,100050.43,102304.97050000001,92175.76550000001,101292.05
102254.1473,92129.9743,101241.73,101050.9343,91045.8913,100050.43,102304.97050000001,92175.76550000001,101292.05,99822.9359,89939.4769,98834.59
101050.9343,91045.8913,100050.43,102304.97050000001,92175.76550000001,101292.05,99822.9359,89939.4769,98834.59,99346.85220000001,89510.53020000001,98363.22
102304.97050000001,92175.76550000001,101292.05,99822.9359,89939.4769,98834.59,99346.85220000001,89510.53020000001,98363.22,101277.26520000001,91249.8132,100274.52
99822.9359,89939.4769,98834.59,99346.85220000001,89510.53020000001,98363.22,101277.26520000001,91249.8132,100274.52,101300.8891,91271.0981,100297.91
99346.85220000001,89510.53020000001,98363.22,101277.26520000001,91249.8132,100274.52,101300.8891,91271.0981,100297.91,100672.4368,90704.8688,99675.68
101277.26520000001,91249.8132,100274.52,101300.8891,91271.0981,100297.91,100672.4368,90704.8688,99675.68,101098.8083,91089.02530000001,100097.83
101300.8891,91271.0981,100297.91,100672.4368,90704.8688,99675.68,101098.8083,91089.02530000001,100097.83,99272.60710000001,89443.6361,98289.71
100672.4368,90704.8688,99675.68,101098.8083,91089.02530000001,100097.83,99272.60710000001,89443.6361,98289.71,97960.6272,88261.5552,96990.72
101098.8083,91089.02530000001,100097.83,99272.60710000001,89443.6361,98289.71,97960.6272,88261.5552,96990.72,98266.4754,88537.1214,97293.54
99272.60710000001,89443.6361,98289.71,97960.6272,88261.5552,96990.72,98266.4754,88537.1214,97293.54,96692.16820000001,87118.68620000001,95734.82
97960.6272,88261.5552,96990.72,98266.4754,88537.1214,97293.54,96692.16820000001,87118.68620000001,95734.82,97982.1907,88280.98370000001,97012.07
98266.4754,88537.1214,97293.54,96692.16820000001,87118.68620000001,95734.82,97982.1907,88280.98370000001,97012.07,97969.3738,88269.4358,96999.38
96692.16820000001,87118.68620000001,95734.82,97982.1907,88280.98370000001,97012.07,97969.3738,88269.4358,96999.38,95613.0337,86146.3967,94666.37
97982.1907,88280.98370000001,97012.07,97969.3738,88269.4358,96999.38,95613.0337,86146.3967,94666.37,94516.1535,85158.11850000001,93580.35
97969.3738,88269.4358,96999.38,95613.0337,86146.3967,94666.37,94516.1535,85158.11850000001,93580.35,95549.41380000001,86089.0758,94603.38
95613.0337,86146.3967,94666.37,94516.1535,85158.11850000001,93580.35,95549.41380000001,86089.0758,94603.38,96433.3052,86885.4532,95478.52
94516.1535,85158.11850000001,93580.35,95549.41380000001,86089.0758,94603.38,96433.3052,86885.4532,95478.52,94955.83679999999,85554.26879999999,94015.68
95549.41380000001,86089.0758,94603.38,96433.3052,86885.4532,95478.52,94955.83679999999,85554.26879999999,94015.68,97050.0819,87441.16290000001,96089.19
96433.3052,86885.4532,95478.52,94955.83679999999,85554.26879999999,94015.68,97050.0819,87441.16290000001,96089.19,96571.18029999999,87009.6773,95615.03
94955.83679999999,85554.26879999999,94015.68,97050.0819,87441.16290000001,96089.19,96571.18029999999,87009.6773,95615.03,96481.5226,86928.8966,95526.26
97050.0819,87441.16290000001,96089.19,96571.18029999999,87009.6773,95615.03,96481.5226,86928.8966,95526.26,98898.9273,89106.9543,97919.73
96571.18029999999,87009.6773,95615.03,96481.5226,86928.8966,95526.26,98898.9273,89106.9543,97919.73,98458.1431,88709.8121,97483.31
96481.5226,86928.8966,95526.26,98898.9273,89106.9543,97919.73,98458.1431,88709.8121,97483.31,99487.84820000001,89637.56620000002,98502.82
98898.9273,89106.9543,97919.73,98458.1431,88709.8121,97483.31,99487.84820000001,89637.56620000002,98502.82,100327.77429999999,90394.33129999999,99334.43
98458.1431,88709.8121,97483.31,99487.84820000001,89637.56620000002,98502.82,100327.77429999999,90394.33129999999,99334.43,100044.6006,90139.1946,99054.06
99487.84820000001,89637.56620000002,98502.82,100327.77429999999,90394.33129999999,99334.43,100044.6006,90139.1946,99054.06,99292.21119999999,89461.2992,98309.12
100327.77429999999,90394.33129999999,99334.43,100044.6006,90139.1946,99054.06,99292.21119999999,89461.2992,98309.12,99644.22649999999,89778.4615,98657.65
100044.6006,90139.1946,99054.06,99292.21119999999,89461.2992,98309.12,99644.22649999999,89778.4615,98657.65,101545.2283,91491.24530000001,100539.83
99292.21119999999,89461.2992,98309.12,99644.22649999999,89778.4615,98657.65,101545.2283,91491.24530000001,100539.83,101557.9644,91502.7204,100552.44
99644.22649999999,89778.4615,98657.65,101545.2283,91491.24530000001,100539.83,101557.9644,91502.7204,100552.44,102936.90729999999,92745.1343,101917.73
101545.2283,91491.24530000001,100539.83,101557.9644,91502.7204,100552.44,102936.90729999999,92745.1343,101917.73,102272.3475,92146.3725,101259.75
101557.9644,91502.7204,100552.44,102936.90729999999,92745.1343,101917.73,102272.3475,92146.3725,101259.75,102027.1296,91925.4336,101016.96
102936.90729999999,92745.1343,101917.73,102272.3475,92146.3725,101259.75,102027.1296,91925.4336,101016.96,100601.59539999999,90641.0414,99605.54
102272.3475,92146.3725,101259.75,102027.1296,91925.4336,101016.96,100601.59539999999,90641.0414,99605.54,96322.4476,86785.5716,95368.76
102027.1296,91925.4336,101016.96,100601.59539999999,90641.0414,99605.54,96322.4476,86785.5716,95368.76,97547.9816,87889.76560000001,96582.16
100601.59539999999,90641.0414,99605.54,96322.4476,86785.5716,95368.76,97547.9816,87889.76560000001,96582.16,94891.924,85496.684,93952.4
96322.4476,86785.5716,95368.76,97547.9816,87889.76560000001,96582.16,94891.924,85496.684,93952.4,96939.5071,87341.53610000001,95979.71
