Loss;Optimizer;Epochs;Batch Size;MSE;MAE;RMSE;R2_Score
mse;adamax;70;50;0.10463792378533683;0.26613489968436116;0.32347785671562873;-1.179259359925552
mse;adamax;70;70;0.11166240674187634;0.2764609355018253;0.3341592535631422;-1.325555938430691
mse;adamax;70;90;0.09498505873411348;0.2515261997819758;0.3081964612615036;-0.9782223386240596
mse;adamax;90;10;0.12066736210135885;0.29568583469001625;0.3473720801983931;-1.5130991593103662
mse;adamax;90;30;0.08417920756433711;0.23574760981968482;0.29013653262617084;-0.7531724575502765
mse;adamax;90;50;0.0936018331070562;0.24933649659967752;0.3059441666498255;-0.9494143569133611
mse;adamax;90;70;0.08271306480436139;0.22932417850105133;0.2875987913819552;-0.722637588192405
mse;adamax;90;90;0.0941684605825591;0.24903799887417136;0.306868800275556;-0.9612153195558719
mse;nadam;10;10;0.09452956165068813;0.25251549857003347;0.3074566012475389;-0.9687358518268836
mse;nadam;10;30;0.09635252650786284;0.25644086928594684;0.31040703359921284;-1.0067021367463296
mse;nadam;10;50;0.09398064612624427;0.25238464472245203;0.30656263002238915;-0.9573037701190434
mse;nadam;10;70;0.09884303951507391;0.25982440844685045;0.31439312892471727;-1.058571225750001
mse;nadam;10;90;0.0928001249083353;0.24990736072566236;0.30463112925033664;-0.9327174459580574
mse;nadam;30;10;0.09721500135056199;0.25965535377969556;0.31179320286138695;-1.024664614456689
mse;nadam;30;30;0.08094719212925792;0.2294637774772385;0.28451220031706537;-0.6858603432276567
mse;nadam;30;50;0.07957517952941032;0.21906457991827102;0.2820907292510874;-0.6572858915184698
mse;nadam;30;70;0.09019028996944248;0.24789262706730644;0.30031698248591016;-0.8783632786285265
mse;nadam;30;90;0.08513345817650482;0.2354245481685717;0.2917763838567214;-0.7730463187953387
mse;nadam;50;10;0.07335808782284617;0.21078664014128606;0.27084698230337767;-0.5278045829936533
mse;nadam;50;30;0.12700121264376524;0.3072145844803376;0.3563722950002781;-1.645012165413445
mse;nadam;50;50;0.09520852025147337;0.25544024344204247;0.30855877924874114;-0.9828762975872436
mse;nadam;50;70;0.07595092800787663;0.2155469758169992;0.27559195925838736;-0.5818048062168375
mse;nadam;50;90;0.08058887480490416;0.22576772144862592;0.28388179724121826;-0.6783977870656732
mse;nadam;70;10;0.07305788641923537;0.20758173157568693;0.27029222411907333;-0.5215523878523989
mse;nadam;70;30;0.14088402483831147;0.3239394661520615;0.3753452075600693;-1.9341448939939512
mse;nadam;70;50;0.08292374234861855;0.23284656304080473;0.2879648283187003;-0.7270252995845998
mse;nadam;70;70;0.07213398150708239;0.2078901734644053;0.26857770106075896;-0.5023105264444729
mse;nadam;70;90;0.10932331384893754;0.27583172804644324;0.3306407625338073;-1.2768404259638184
mse;nadam;90;10;0.09029872376286753;0.24742861624477677;0.3004974604932087;-0.8806215933074242
mse;nadam;90;30;0.11094885631703674;0.27629397243058607;0.33308986222495085;-1.3106950602150582
mse;nadam;90;50;0.10705181465807698;0.26928082719141133;0.3271877361058586;-1.2295326651284504
mse;nadam;90;70;0.09885441174064587;0.2558818098314766;0.3144112144002594;-1.0588080713230434
mse;nadam;90;90;0.08853463778327286;0.2365898511198913;0.29754770673502573;-0.8438815592578965
binary_crossentropy;adam;10;10;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;10;30;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;10;50;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;10;70;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;10;90;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;30;10;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;30;30;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;30;50;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;30;70;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;30;90;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;50;10;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;50;30;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;50;50;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;50;70;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;50;90;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;70;10;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;70;30;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;70;50;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;70;70;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;70;90;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;90;10;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;90;30;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;90;50;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;90;70;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;adam;90;90;105.07017491667311;7.041081094741821;10.250374379342109;-2187.261710982665
binary_crossentropy;sgd;10;10;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;10;30;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;10;50;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;10;70;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;10;90;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;30;10;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;30;30;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;30;50;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;30;70;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;30;90;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;50;10;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;50;30;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;50;50;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;50;70;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;50;90;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;70;10;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;70;30;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;70;50;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;70;70;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;70;90;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;90;10;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;90;30;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;90;50;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;90;70;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;sgd;90;90;7807.895488046851;78.68527402397726;88.36229675629109;-162611.45166287408
binary_crossentropy;rmsprop;10;10;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;10;30;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;10;50;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;10;70;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;10;90;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;30;10;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;30;30;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;30;50;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;30;70;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;30;90;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;50;10;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;50;30;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;50;50;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;50;70;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;50;90;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;70;10;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;70;30;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;70;50;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;70;70;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;70;90;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;90;10;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;90;30;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;90;50;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;90;70;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;rmsprop;90;90;155.4112408680375;12.456501037253409;12.466404488385475;-3235.6984076835774
binary_crossentropy;adagrad;10;10;55.3206456406389;6.925048580619753;7.437784995591019;-1151.1447525737424
binary_crossentropy;adagrad;10;30;52.85947480723986;6.726044828437623;7.27045217350612;-1099.8867632995687
binary_crossentropy;adagrad;10;50;52.14348430023738;6.66812870894565;7.22104454357106;-1084.9750663014133
binary_crossentropy;adagrad;10;70;51.44286334573054;6.610412831663274;7.172368043103375;-1070.383465879359
binary_crossentropy;adagrad;10;90;50.840065966080346;6.559631648262341;7.1302220138001555;-1057.8292046304812
binary_crossentropy;adagrad;30;10;42.76522731814963;5.786480980260031;6.539512773758426;-889.6572162461174
binary_crossentropy;adagrad;30;30;42.34205413472661;5.740294669355665;6.507077234421504;-880.8439286016112
binary_crossentropy;adagrad;30;50;42.03495295977356;5.70575836298417;6.48343681698014;-874.448034209311
binary_crossentropy;adagrad;30;70;41.71533755100979;5.670076247924039;6.458741173867381;-867.7915100168605
binary_crossentropy;adagrad;30;90;41.27424811885231;5.619870455702956;6.424503725491356;-858.6050865977049
binary_crossentropy;adagrad;50;10;40.08054333384469;5.495029488209965;6.3309196278143265;-833.7441926540091
binary_crossentropy;adagrad;50;30;39.199863884779546;5.399950944274461;6.260979466886914;-815.4025736401748
binary_crossentropy;adagrad;50;50;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;50;70;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;50;90;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;70;10;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;70;30;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;70;50;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;70;70;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;70;90;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;90;10;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;90;30;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;90;50;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;90;70;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adagrad;90;90;38.6816850603819;5.3377514217013395;6.2194601904330815;-804.6106349975425
binary_crossentropy;adadelta;10;10;127.27459250317102;11.250157365856952;11.281604163556308;-2649.705757142648
binary_crossentropy;adadelta;10;30;126.84517050254155;11.231087202965314;11.262556126499062;-2640.762327453145
binary_crossentropy;adadelta;10;50;126.36436414351796;11.209153658508063;11.241190512731201;-2630.7487327610006
binary_crossentropy;adadelta;10;70;125.86640730632217;11.186414415976984;11.21901989062869;-2620.377950743918
binary_crossentropy;adadelta;10;90;125.43608284634473;11.166767615080893;11.199825125703738;-2611.4157258326645
binary_crossentropy;adadelta;30;10;120.10706566081497;10.921490668024944;10.959336917022625;-2500.4300510347357
binary_crossentropy;adadelta;30;30;118.94496923165697;10.866844373934516;10.906189491827885;-2476.227453842784
binary_crossentropy;adadelta;30;50;118.05956905434145;10.823606956052043;10.865522033217799;-2457.7875177862074
binary_crossentropy;adadelta;30;70;116.99527858181534;10.771098849395683;10.81643557655734;-2435.621892838504
binary_crossentropy;adadelta;30;90;116.10365447149208;10.727039097434886;10.775140577806495;-2417.05233299189
binary_crossentropy;adadelta;50;10;111.19687877326201;10.483773210501287;10.544993066534563;-2314.860541712087
binary_crossentropy;adadelta;50;30;108.7846649346713;10.361166099254676;10.429988731282085;-2264.622163543622
binary_crossentropy;adadelta;50;50;107.24822705404715;10.282223653393944;10.356071989613008;-2232.62328100498
binary_crossentropy;adadelta;50;70;106.00933108434891;10.217071610740861;10.296083288530106;-2206.8212052348445
binary_crossentropy;adadelta;50;90;104.54738149694377;10.140047568128173;10.224841392263441;-2176.373665692413
binary_crossentropy;adadelta;70;10;98.75191877693635;9.8253457673487;9.937400000852152;-2055.6734843357413
binary_crossentropy;adadelta;70;30;96.2427069943122;9.685224318006108;9.810336742146632;-2003.4149621336271
binary_crossentropy;adadelta;70;50;93.68190785561575;9.536045679623376;9.678941463590725;-1950.0820471635043
binary_crossentropy;adadelta;70;70;91.9935859607973;9.435921730211094;9.59132868589109;-1914.9199265981313
binary_crossentropy;adadelta;70;90;89.6180928617633;9.290171567240135;9.466683308411838;-1865.446319102549
binary_crossentropy;adadelta;90;10;83.48351058048246;8.911123780511877;9.136931135807167;-1737.6834070331092
binary_crossentropy;adadelta;90;30;80.14723411518484;8.691633992724274;8.95249876376338;-1668.1998827879731
binary_crossentropy;adadelta;90;50;77.07116777140477;8.47770834510525;8.779018610949903;-1604.1356685057124
binary_crossentropy;adadelta;90;70;74.7738147973085;8.316858855614655;8.647185368506246;-1556.2894594952686
binary_crossentropy;adadelta;90;90;72.49540177942194;8.159942992959095;8.514423161871974;-1508.8377066757876
binary_crossentropy;adamax;10;10;39.94386156838165;5.6368274529693885;6.320115629352176;-830.8975668233253
binary_crossentropy;adamax;10;30;38.3960433037263;5.3902828084125;6.196454091149736;-798.6616687981145
binary_crossentropy;adamax;10;50;39.94234114052917;5.177186099736868;6.31999534339458;-830.8659013763369
binary_crossentropy;adamax;10;70;39.99527382382327;5.17670916850875;6.324181672265849;-831.9683128285295
binary_crossentropy;adamax;10;90;40.02799446711932;5.1761598719707145;6.3267680901957615;-832.6497748222902
binary_crossentropy;adamax;30;10;44.989432043241536;5.219559920677522;6.707416197258191;-935.9799909170958
binary_crossentropy;adamax;30;30;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;30;50;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;30;70;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;30;90;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;50;10;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;50;30;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;50;50;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;50;70;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;50;90;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;70;10;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;70;30;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;70;50;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;70;70;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;70;90;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;90;10;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;90;30;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;90;50;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;90;70;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;adamax;90;90;46.64385549025912;5.254405071719162;6.829630699405285;-970.436119744631
binary_crossentropy;nadam;10;10;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;10;30;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;10;50;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;10;70;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;10;90;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;30;10;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;30;30;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;30;50;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;30;70;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;30;90;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;50;10;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;50;30;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;50;50;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;50;70;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;50;90;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;70;10;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;70;30;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;70;50;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;70;70;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;70;90;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;90;10;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;90;30;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;90;50;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;90;70;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
binary_crossentropy;nadam;90;90;178.42630789259826;8.775665923186711;13.35763107338267;-3715.0255810273625
categorical_crossentropy;adam;10;10;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;10;30;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;10;50;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;10;70;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;10;90;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;30;10;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;30;30;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;30;50;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;30;70;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;30;90;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;50;10;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;50;30;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;50;50;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;50;70;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;50;90;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;70;10;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;70;30;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;70;50;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;70;70;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;70;90;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;90;10;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;90;30;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;90;50;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;90;70;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;adam;90;90;118.63415824759198;10.82954047088467;10.891930877837591;-2469.7542964856025
categorical_crossentropy;sgd;10;10;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;10;30;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;10;50;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;10;70;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;10;90;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;30;10;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;30;30;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;30;50;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;30;70;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;30;90;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;50;10;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;50;30;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;50;50;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;50;70;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;50;90;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;70;10;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;70;30;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;70;50;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;70;70;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;70;90;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;90;10;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;90;30;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;90;50;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;90;70;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;sgd;90;90;134.85030947024364;11.59956958710704;11.612506597209908;-2807.482703697023
categorical_crossentropy;rmsprop;10;10;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;10;30;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;10;50;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;10;70;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;10;90;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;30;10;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;30;30;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;30;50;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;30;70;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;30;90;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;50;10;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;50;30;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;50;50;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;50;70;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;50;90;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;70;10;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
categorical_crossentropy;rmsprop;70;30;124.00706130376567;11.102612870416294;11.135845783045205;-2581.6539677669234
