ADX_14;Fechamento_MACD_12:26;Fechamento_MACD_8:17;Fechamento_MTM_10
0.1131540194326188;0.0554464666888847;0.0250265532261373;0.23400936037441
0.1145906263654125;0.0487637467278592;0.0176111918033523;-0.4680187207488337
0.1125499714214527;0.0421745644731927;0.0109385668245565;-0.3127443315089848
0.1102575942795447;0.0413178026342855;0.0127219725966227;0.0
0.1053184864708433;0.0409734131162302;0.0147519328193705;-0.2334630350194503
0.1000855454175879;0.0418321003580075;0.0180133390765906;0.234192037470721
0.0952646155523858;0.038837258774528;0.0153789202154968;-0.1560062402496066
0.0892293334787344;0.0368460038625748;0.0142889782815185;0.7075471698113196
0.0847130413958556;0.0340682855910365;0.0120715127893493;0.0
0.082846540638313;0.0315037680207694;0.0102403881826802;0.07818608287726
0.0831812876008236;0.0291355133084767;0.0087215764007222;-0.3891050583657505
0.0855190206826185;0.0293411768223599;0.0107895194551499;0.5485893416927923
0.0873545798296979;0.0243816120719504;0.0052861339259884;0.1568627450980358
0.0934215882333572;0.0226112224394778;0.0046841356854319;-0.0780640124902403
0.1043463288498621;0.0265505328312443;0.0119300594775015;0.3900156006240166
0.1151477707174996;0.0213571090260753;0.0055339065565309;-0.5451713395638652
0.1201280679551664;0.0266174508987369;0.0143085685727299;0.7031249999999989
0.1215395636563824;0.0288400270078597;0.0177994813599102;0.468384074941442
0.1225723837402933;0.031848141876674;0.0219956807841388;0.7031249999999989
0.1400865420987304;0.0298533812725345;0.0187980981444919;0.3124999999999933
0.1628845269617568;0.0111981884939016;-0.0072100601778402;-1.3281249999999996
0.1651189709859036;-0.0051407595561432;-0.0272352051864182;-1.7147310989867548
0.1549126319973071;-0.0194787871150641;-0.042629497903798;-1.4095536413469043
0.142162376302428;-0.0304903040096995;-0.0522198855132476;-1.6406250000000069
0.1291597737478184;-0.0387700929834693;-0.0575608970577281;-2.1756021756021706
0.1187003753433473;-0.0448152827147723;-0.0598321915315001;-1.4095536413469043
0.1123022300594725;-0.0482431062073303;-0.0588140200187563;-2.2498060512024893
0.1079952660515428;-0.0471880607326795;-0.0522134565033116;-1.7871017871017767
0.1064054210541942;-0.04741914406641;-0.04858310502342;-2.0946470131885286
0.1133132696755397;-0.0518461279317303;-0.0515403162219243;-2.180685358255446
0.1320143575283248;-0.0650940938681507;-0.0667566519586202;-1.5835312747426846
0.1615553003340721;-0.1066405731719886;-0.1200727198269842;-4.599524187153055
0.1740622126704815;-0.1363805148143466;-0.1517462304562986;-4.2891183478951485
0.170330108123941;-0.1573291241947672;-0.1687860345838174;-4.209690230341536
0.1875241889455108;-0.1711512070522882;-0.1752879723859557;-4.130262112787923
0.2149495351813473;-0.1911981242942371;-0.191010596733463;-5.242255758538524
0.2227657876333581;-0.2135004312461816;-0.2093864704370815;-6.190476190476186
0.2212541588060532;-0.2213612081394824;-0.2069207418757059;-5.775316455696205
0.2324202709652462;-0.2401539967634871;-0.2212179976388117;-7.131537242472255
0.237907091979404;-0.2649044266202693;-0.2434181251382714;-7.961783439490445
0.2322337654297692;-0.2772883311935281;-0.2472004818011512;-6.596942880128723
0.2243645014677046;-0.2910103267219117;-0.2537117288322488;-4.23940149625935
0.2251635203196296;-0.2984448209191299;-0.2519488445862876;-4.398340248962665
0.2379988604674885;-0.2857117913590041;-0.2233979901795386;-2.902155887230511
0.2465990124051567;-0.2613117050574711;-0.1825875725605641;-1.822700911350461
0.2511477155130406;-0.231239709184539;-0.138753516612617;0.1676445934618572
0.251328020111302;-0.1938757271347473;-0.0894669219668138;2.28426395939086
0.2414366650488427;-0.1560107756504472;-0.0442942905581862;2.183039462636438
0.2264832049470924;-0.1221734401509131;-0.0086368098174514;4.095563139931729
0.225142587144623;-0.10144990446957;0.006228530196326;4.757785467128018
0.2265521469539114;-0.0960232038083521;-0.0003146552310919;3.014642549526283
0.2217737654552945;-0.0850931881494112;0.0029472080593606;4.427083333333331
0.223870596727922;-0.0651896922592616;0.0195739972957404;5.555555555555561
0.2214497552594372;-0.0384825123802041;0.045030197328403;4.9530315969256895
0.2054945497962742;-0.0187149781453896;0.0592954665527543;3.544303797468354
0.1860952764901044;-0.0030143176692156;0.0676937893114963;2.6778242677824293
0.1749968586723762;0.0093211207969101;0.0718285855567657;1.4888337468982609
0.1689020394208212;0.0220702977048805;0.0773581092434483;1.1503697617091255
0.1609531960694737;0.0342006180999163;0.0826042463788461;1.1475409836065622
0.1585403889744962;0.0449101213366667;0.0864138165865568;2.064409578860446
0.1664016704445634;0.0599684486991556;0.0969139190366661;4.096989966555171
0.1718338286710025;0.0686897200097771;0.0984469795197853;3.241895261845392
0.1773036038958212;0.088301089609601;0.1159649724582418;3.5361842105263137
0.1748535995668546;0.1042552841435107;0.1274350670216648;2.603742880390564
0.1679207386722264;0.1195555187874504;0.1377740196328787;3.178484107579467
0.1611503544683105;0.1293827052602534;0.1404089987311785;3.0969845150774318
0.1567588786344405;0.1340121795025197;0.1365416015958995;2.93398533007336
0.1549529329117532;0.131325731350957;0.1238297813148197;2.1121039805036537
0.1481496847139957;0.132510699535354;0.1186505035571645;2.350081037277155
0.1375392505616535;0.1343221623629098;0.1154734595874966;2.4271844660194235
0.1287244933439092;0.1310197795373362;0.1059813437667998;1.3654618473895577
0.1235612275647213;0.1277370604626551;0.0979131811310907;1.6908212560386542
0.1233721115084728;0.1197208325786629;0.084362027182177;-0.0794281175536122
0.1219224966406764;0.1136714137796381;0.0751325373611475;-0.0793021411578095
0.1263328304219195;0.1060409983243229;0.0646743089080601;-0.6319115323854665
0.1381075006513777;0.0932702625881845;0.0480692544489347;-1.1067193675889373
0.1391217386597653;0.0806063498310347;0.0331800994043831;-1.1084718923198775
0.1354293163622728;0.0641818443967547;0.014289323091992;-1.1933174224343703
0.1439911217996839;0.0577617122823941;0.0108762105033743;-0.9501187648456136
0.1473161150835356;0.0496802787196006;0.0049146459852362;-1.4218009478672962
0.1461025378343022;0.0491642805864245;0.0095606101212091;-0.4754358161648076
0.1513364851706809;0.0561769398198048;0.0236476813727151;0.2375296912113963
0.1522059061955424;0.068210482639758;0.0428029977596153;1.3513513513513506
0.1521022615599462;0.0680862158164874;0.042767093094767;0.3174603174603247
0.148774340971001;0.0648197820853173;0.0383529591759881;0.2384737678855275
0.1445091907462961;0.0655105273717708;0.0399097811784123;1.199040767386094
0.1467651081705995;0.057327942882777;0.0288895647559286;0.5604483586869519
0.1497678556526148;0.0550501009852073;0.0272239937785094;1.6103059581320394
0.1504178558513138;0.0598176026210133;0.0354002905403323;1.5987210231814637
0.1546478560235197;0.0644665842146015;0.0424011798931882;2.003205128205128
0.1663138561727647;0.0801378195458983;0.0639721359916283;2.6273885350318475
0.1737101039211579;0.1058615757790253;0.0973058306771736;3.2385466034755144
0.1631201853030987;0.1232136745283138;0.1157265126652742;2.3529411764705936
0.1461803510722092;0.1362022000494942;0.1267154653319817;3.3227848101265813
0.134070589976867;0.1472193958275927;0.1345173223526163;3.806502775574944
0.1256230827418562;0.1525779464135528;0.1343675612223762;3.2385466034755144
0.1188257193286564;0.1534420194206465;0.1287240828799287;3.90127388535032
0.1123156234181688;0.154763535088044;0.1249773797572491;3.645007923930276
0.1081021117243176;0.1548329443990947;0.1204123163697854;2.989771833202195
0.1064027825420276;0.1515274053191735;0.1120608573273465;2.6708562450903366
0.106977649631662;0.1416267418768999;0.0957422965738725;0.8533747090767994
0.1058568201569643;0.1298626694719828;0.0787629879893998;-0.7651109410864548
0.1109806727074642;0.117570445571026;0.0628572193880518;-0.7662835249042255
0.1199927734893261;0.1169703220522926;0.0647530529627236;0.1531393568146981
0.125327070357416;0.1127739822920226;0.0611315785708228;-0.3055767761650049
0.1349501276430939;0.1050101949323778;0.0526739770512172;-0.4590665646518783
0.1426234439573481;0.108101128540202;0.0599705987894854;0.6896551724137919
0.1363688895249398;0.1076954368820644;0.0613121990334839;0.3058103975535103
0.1228054185406623;0.1069480096640624;0.0618369547815955;0.3055767761650185
0.1104313627352406;0.1059413585996509;0.061784021600495;0.5355776587605224
0.1004214667514943;0.1039453629383651;0.060221894423428;1.076923076923081
0.0937938426131999;0.1019947069309328;0.058766056018948;1.387818041634539
0.0885737112171543;0.0969109199515472;0.05297520339316;1.3127413127413123
0.0827162640072481;0.0918234980166818;0.0476636212471053;0.3058103975535103
0.0777350478539008;0.0875889252982897;0.043925647880771;0.6130268199233722
0.073322755759095;0.0856662381223518;0.0435901194329133;1.152959262106075
0.0710225788007394;0.0807904434617547;0.0389485165693876;-0.0761035007610333
0.0694576635320694;0.0744542460101591;0.0325555931928889;-0.0762195121951203
0.0697204512516031;0.0694392281092177;0.0284430636191874;-0.076161462300088
0.0752815339418656;0.069505077581585;0.0315642020961544;0.3044140030441335
0.0832916151305693;0.0623828220105853;0.0240537743247717;-0.304414003044147
0.0851384473988744;0.0584849542895913;0.0216007927957964;-0.1520912547528484
0.0803580829837865;0.0571577365105788;0.0227048847561128;0.3048780487804949
0.0764055766811865;0.0530733609115205;0.0195742598211214;0.0762195121951338
0.0749324521713139;0.0524594101041469;0.0213710065371461;0.3046458492002981
0.074989077596091;0.0513805664789472;0.0220855226238523;0.0759878419452871
0.0813714862975646;0.0491520643055984;0.0209230763967873;0.2284843869002236
0.0889981452674131;0.0524299949184321;0.0273805684769214;0.915331807780328
0.0881317258984245;0.057591564544797;0.0356133884711624;1.143292682926832
0.0823332100643488;0.0617769360236319;0.0415369828259191;0.758725341426401
0.0766887820557688;0.0643520625552138;0.0446067028038754;1.3740458015267154
0.0725112301626187;0.0656362549938585;0.0456275782749582;1.1424219345011315
0.0709383042361743;0.0690852803518407;0.0496512062975593;1.2158054711246211
0.0708131970046845;0.0678093283633423;0.0467625736638623;1.1424219345011315
0.0728476278802503;0.0668346157984096;0.0447219739747897;0.9111617312072834
0.0921822298771693;0.066904745660091;0.0444291649558081;1.063022019741842
0.1154150754173563;0.0494451067122998;0.0197963793388389;-0.4559270516717363
0.1165025891712327;0.0375955878020679;0.0056108391755298;-0.755857898715039
0.1070165296626875;0.0278833369430309;-0.004334987089857;-1.0550113036925304
0.0994143257076626;0.0183608231709264;-0.0133262993945741;-1.2801204819277106
0.0949686060894981;0.0122863656780154;-0.0169912486572272;-1.129518072289146
0.0901156490870889;0.0049939973781238;-0.022438837069501;-1.355421686746986
0.0848621339707152;0.0008191333553817;-0.0234288034515799;-1.5015015015015094
0.0829757542031913;-6.79439656323666e-05;-0.0202014023465597;-0.9789156626505948
0.0825789869760992;-0.0055484980608344;-0.0241379793024325;-1.5048908954100777
0.0815208363316669;-0.0105768695250425;-0.0273746749928527;-1.728024042073632
0.0806990105350637;-0.0175868258628142;-0.033380917075295;-0.4580152671755763
0.0806058091303884;-0.0252716996218875;-0.0400424938958661;-0.9139375476009216
0.0805250345796699;-0.0349932195229065;-0.049214880490437;-1.2947448591012942
0.0825978871119043;-0.0398178494223078;-0.051007768000499;-0.9153318077803144
0.0883943593065074;-0.0439417862446571;-0.0520989552173194;-1.142421934501145
0.0881322542561158;-0.0482674713761888;-0.0537891845223477;-1.0687022900763268
0.0852860489267289;-0.0479156010789427;-0.0491851656586064;-0.9146341463414576
0.0823431471650697;-0.0462961516884607;-0.0436765806254388;-1.0646387832699662
0.0795545370668699;-0.042106598443059;-0.0354564087352127;-0.3819709702062697
0.0796139321246206;-0.0407375000491612;-0.0322311933855452;-0.5351681957186566
0.0775225506984807;-0.0392005995975424;-0.0292055829367505;-0.2300613496932466
0.0759957344148738;-0.0351565824391801;-0.02305934403544;0.2305918524212095
0.0772439222071765;-0.0291943857203573;-0.0149073925966245;0.8487654320987611
0.0775161611509816;-0.01940412463615;-0.0022367251180188;1.0777521170130913
0.0786568634737079;-0.011512562537284;0.0065784703022035;1.155624036979972
0.0793597578676895;0.0003855281388904;0.0202882728074857;1.85185185185184
0.0773975044377117;0.0065121173793212;0.0248212653344115;1.2307692307692315
0.0779349800364929;0.0128333811160814;0.0295645375669906;1.3066871637202149
0.083019839841151;0.0192351304127917;0.0343360705286013;1.2269938650306762
0.0928552897670928;0.0208406590023724;0.0323426594766615;1.152959262106075
0.1116174416076708;0.0003225898460375;0.0001659145647856;-0.922367409684852
0.1183541636790289;-0.014161055103754;-0.0198616106721871;-0.9969325153374158
0.1098593228075393;-0.0253472606330369;-0.0332173908194217;-1.224177505738333
0.1054495083379626;-0.0362156864963427;-0.0449641674441902;-1.904036557501904
0.10543719294052;-0.0491044453750415;-0.0586418360379994;-2.3610053313023647
0.104616995786546;-0.0602383226119158;-0.0688722776327832;-3.03030303030302
0.1048109201578637;-0.0690726899899552;-0.0753557365715771;-2.811550151975692
0.1039789879463391;-0.0704207249443751;-0.0713108257990988;-2.503793626707133
0.1036389324106367;-0.0714720831001809;-0.0678646942576559;-2.727272727272723
0.109391836660647;-0.0706835792837861;-0.0626954009880726;-2.355623100303955
0.125330067963037;-0.058889924393064;-0.0431290895674223;0.6982156710628383
0.1323812969965369;-0.0521696543289031;-0.0329812918058021;0.2323780015491817
0.1238733145398558;-0.0463099594999576;-0.0251511775062667;0.2323780015491817
0.1168806821250179;-0.0403935608789876;-0.0180056373113721;0.5434782608695535
0.1147251626035869;-0.0400842051402943;-0.0192875937862258;0.5460218408736371
0.1240951409231086;-0.0561371691041046;-0.0430309811321443;-0.9375000000000078
0.1294538840381227;-0.0680745378039109;-0.0583836691458117;-0.8600469116497219
0.1263362233092302;-0.0710673533059917;-0.0597785233491929;-0.7782101167315147
0.1204913935346663;-0.0726022674081239;-0.0592668540737726;-0.7009345794392512
0.1110925410633774;-0.0713820175746615;-0.0552275060790687;-0.6225680933852146
0.1036611546358794;-0.0712079526900417;-0.0532934505252225;-1.7719568567026227
0.099268238779667;-0.066271486439243;-0.0450848824750274;-1.0819165378670696
0.0966991402757114;-0.0600532124656609;-0.0360743938853822;-0.92735703245749
0.0951868739532355;-0.0536992575009982;-0.027843083406486;-0.9266409266409208
0.0959238621880422;-0.0497045719018895;-0.0236870395344936;-0.6206361520558578
0.0978006805629699;-0.0531878857840499;-0.0302288600789335;0.3154574132492186
0.1001415422021931;-0.0513222441158394;-0.0284496530459801;0.7097791798107245
0.1120750508609484;-0.0556574565511045;-0.0354060123060122;-0.4705882352941215
0.1311793297937745;-0.0663969254784344;-0.0504522356881089;-1.2549019607843148
0.1462125620117475;-0.0580999632365628;-0.0373866065278765;0.156617071260764
0.1473842204101812;-0.0557237111868129;-0.0340971195398669;-0.1568627450980358
0.1361615624507285;-0.0556201095958517;-0.0343143354607544;-0.7812500000000111
0.1233400207906315;-0.0549050928554013;-0.0336172418885087;-0.9360374414976677
0.1136565894471188;-0.0537191954905988;-0.0323052452981045;-1.0132501948558128
0.1065023775208363;-0.0529756098573148;-0.0317116366603418;-0.9367681498829118
0.1017306319466296;-0.0509915970693288;-0.0294071260796577;-0.1572327044025263
0.0981189286394599;-0.0512492326676952;-0.0304211156515386;-0.7830853563038344
0.0950840238684842;-0.0508670470804588;-0.0303710068209497;-0.1576044129235585
0.094501392114591;-0.0483924908844155;-0.0273642400536058;0.794281175536137
0.096663111261217;-0.041913650663762;-0.0190542719168345;-0.390930414386231
0.0969175535692451;-0.0371577086029777;-0.0139497440218594;0.0
0.0960904511885838;-0.0298172103091687;-0.0056318051309691;0.551181102362207
0.0987545815062963;-0.0293103559728837;-0.007519852190823;0.0
0.1043492087340282;-0.0277815059262476;-0.0075283822027998;0.0787401574803272
0.1154359809028244;-0.0214807657936884;-0.0006817268480467;0.630417651694248
0.1343778501157811;0.0060366889061089;0.0351797071465469;2.755905511811035
0.1372703272432009;0.0267294333130063;0.0579930514601798;2.9202841357537426
0.1243009502774408;0.0410416469273755;0.0701110907026869;2.7624309392265163
0.1194893950023534;0.0525849294237943;0.0778689674455872;2.6792750197005506
0.1216050947163253;0.0522546244916579;0.0690875250099249;1.4128728414442675
0.1204863201827199;0.0521980650776825;0.0624216506097141;1.5710919088766635
0.1142786203488335;0.0547497855929144;0.0607163139722928;1.5661707126076827
0.1070414709689891;0.0545296260468113;0.0558159253347589;1.968503937007874
0.1036264176969335;0.056128878527252;0.0543831646635073;2.1243115656962988
0.1010000381944853;0.0615285335643225;0.0587164865534184;2.114330462020357
0.0997238426256969;0.0642601318575923;0.0591514625130269;-0.1532567049808532
0.1039511397994135;0.060881638989267;0.0513249900279895;-0.5368098159509088
0.1050909878261583;0.0527545390042334;0.0379801450993699;-0.844854070660518
0.1031740942112419;0.0457859616483915;0.0278162981092293;-0.9209516500383672
0.1056080245068857;0.0398044727040876;0.0201026187553239;-0.0773993808049519
0.1130507640964437;0.0219009759790171;-0.0035044341005949;-1.3921113689095106
0.1155487574550131;0.0084221568812701;-0.0186277191836836;-1.6191210485736378
0.1121422564610113;-0.0070204752537907;-0.03529004666869;-1.9305019305019304
0.1056185270281146;-0.0190393981487382;-0.0459383213084816;-2.1571648690292844
0.0982979615196042;-0.0282389599821151;-0.0521658118913368;-2.607361963190183
0.0960487095074665;-0.0359225031851089;-0.0562943038525389;-2.609363008442056
0.0965755482398042;-0.0471170455443168;-0.0655363648663946;-2.6985350809560638
0.0927464275221161;-0.0553507520018854;-0.0703077560644587;-2.2463206816421453
0.0871421419477388;-0.0611708838190434;-0.0718705016812819;-2.2463206816421453
0.0878089039737546;-0.0658314328630407;-0.0722874492267084;-2.3237800154918724
0.0913867643963015;-0.0743166900016323;-0.0785686117463431;-1.6470588235294186
0.0902971005720327;-0.080915490437837;-0.082082289247662;-1.8025078369905991
0.089828915733857;-0.0835679353330061;-0.0802625529708525;-1.1811023622047132
0.0989469650645809;-0.0783119541502106;-0.0681337833727901;-0.551181102362193
0.1224207030559701;-0.0852673882189574;-0.0747328122093726;-1.7322834645669205
0.1350027045532696;-0.0953291398315787;-0.0852276269060343;-2.206461780929861
0.1302404391842622;-0.1021259065955249;-0.0903789154146892;-1.664025356576855
0.1284464758644559;-0.1110735055519445;-0.0983753885709273;-2.139461172741677
0.1257012314634809;-0.1208065417080899;-0.1070303480722536;-2.5356576862123497
0.1203220196493024;-0.1206736607283414;-0.1014824102442268;-1.8239492466296483
0.1169933694103478;-0.1207897948812046;-0.0973632826040056;-1.435406698564591
0.1168704439651585;-0.1234928652872238;-0.0976670145415301;-1.7557861133280035
0.1171924800078993;-0.1289896541775554;-0.1021321374973123;-2.3904382470119576
0.1126620541020842;-0.1350171707819178;-0.1071417993556966;-3.325415676959619
0.1042118754599017;-0.1397963684544887;-0.1101820149774024;-2.323717948717956
0.0970788634938196;-0.1427453538850844;-0.1106744599756837;-1.8533440773569732
0.0935635864565485;-0.1442268056738935;-0.1093933241726272;-1.933924254633362
0.0924693939766277;-0.1445415977514663;-0.1069176420329185;-1.5384615384615346
0.0921401414464107;-0.1423433112281777;-0.101455006429342;-1.0569105691056977
0.0975690749678416;-0.143785185761466;-0.1018399742483691;-2.180936995153484
0.1007979602102246;-0.1488603275096345;-0.1073693353516862;-2.588996763754048
0.0994534702774329;-0.1487470017851535;-0.1052076754885078;-1.9496344435418376
0.0980977694785371;-0.1437722081060339;-0.0966710297685686;-1.1428571428571477
0.0942561621194941;-0.1382361480086462;-0.0883822122395106;-0.8190008190008307
0.0911172452654664;-0.1315257174707085;-0.079358283769066;-0.5742411812961468
0.0874920887538804;-0.1247693890723731;-0.071160054610015;-0.4926108374384277
0.0839217150152678;-0.1196495376027702;-0.0659573269294355;-0.5751848808545628
0.0834940577751369;-0.1118815680741303;-0.057398470090284;-0.2467105263157842
0.0857900881670234;-0.10771143162777;-0.054508434001729;-0.6573541495480696
0.089732362125706;-0.096834983624177;-0.0422756082120674;0.4954582989265111
0.098768047175612;-0.0848168550330523;-0.0294411704263239;1.328903654485051
0.1080751646950542;-0.0864001804384937;-0.0365077030577545;-0.1657000828500378
0.1108079998785706;-0.0802742937283582;-0.0316028934434875;0.1651527663088468
0.107843123704285;-0.0761554446679557;-0.029653817822675;0.0
0.1077973738770471;-0.0688696746671482;-0.0231296712743951;0.2475247524752569
0.1035196287886789;-0.0623766107101975;-0.0180480472095503;0.2475247524752569
0.0959551068549502;-0.057376328570589;-0.0152003059496674;0.3305785123967018
0.0939229973695283;-0.0520071465116842;-0.0117450698700061;0.1648804616652891
0.0919713596250198;-0.0527918939411868;-0.0168440407317209;-0.0827129859387906
0.0883275592940648;-0.0504119451302162;-0.016620019581012;-0.4930156121610558
0.085979122816761;-0.0487705385674281;-0.0171658810180286;-0.8196721311475381
0.0844676207269071;-0.0485241882567848;-0.0193416400110759;0.2489626556016544
0.0818243189157005;-0.0445873133609016;-0.0159238526479743;-0.0824402308326592
0.0803429811555119;-0.0417924704839496;-0.0142788674920524;0.0
0.0788686789062056;-0.0367333489081698;-0.0094556958412397;-0.0823045267489694
0.0777814264806163;-0.0307555944096726;-0.0036654612223756;0.0823045267489694
0.0795058077117722;-0.0281148398093176;-0.002905164171743;-0.082372322899504
0.0808097952549645;-0.0289163586858567;-0.0067522387004022;-0.4938271604938312
0.0892732511257311;-0.0316079605556698;-0.0125785559374893;-0.1655629139072812
0.1004653890708717;-0.0357497231538914;-0.019629378818994;-0.6606110652353433
0.1042128610042792;-0.0473622183729638;-0.0362415680008005;-1.4876033057851217
0.1006987652513277;-0.0535274243893582;-0.0434983514351152;-1.0761589403973577
0.1010817870273412;-0.0585454356627224;-0.0485524646382202;-1.485148514851483
0.1026042154236957;-0.0586188583337303;-0.0464033956270775;-1.073492981007424
0.1053046057481554;-0.0588060828385508;-0.0448829677767292;-1.4003294892915974
0.1104544678388776;-0.062271217902575;-0.0482791419103971;-1.9736842105263173
0.113060538793694;-0.0539060534324793;-0.0349905921284783;-0.6595218466611712
0.1131762764783443;-0.0483332772415767;-0.0271617035847224;-0.4962779156327585
0.1114194396145652;-0.0394277314824229;-0.0155229237622549;0.1658374792703115
0.1077539905230994;-0.031203412366473;-0.0059819667550602;0.4987531172069867
0.1048629822628766;-0.0228088214651851;0.0029841755401598;1.59395973154362
0.1163574417706835;-0.0207582579788194;0.0024426399531503;0.8368200836820203
0.1332716876298304;-0.0141288050139607;0.0086745995484704;1.4237855946398654
0.1469783197553767;0.0031920348304641;0.0294355938477419;2.3372287145242017
0.1621431152165646;0.0167261169327286;0.0430620690707517;2.422723475355047
0.1765240331876892;0.0103869947401094;0.0280862477663923;1.090604026845644
0.190416066857902;0.0037066341078304;0.0148168837098872;-0.165975103734451
0.1908367817530388;-0.0079512738987457;-0.003611735482508;-0.6650041562759773
0.1772014013288241;-0.0185897912953656;-0.0184855528134857;-1.2417218543046389
0.1807650240087905;-0.023522079383369;-0.0238678079358045;-0.9925558312655024
0.182186830331428;-0.022332024986408;-0.0203328779478813;-0.6606110652353433
0.1699904910491424;-0.0203474293764109;-0.0162758182538151;-0.0829875518672328
0.1628012827187807;-0.0121789008571635;-0.004180176533131;0.082576383154416
0.1534277783562767;-0.0040448240873036;0.0065076788918627;-0.9787928221859644
0.1388278840992494;0.0015764021464885;0.0126250189661352;-1.06035889070146
0.1257460709812544;0.0043670904818355;0.0143203400306646;0.4979253112033089
0.1156465948504205;0.008896922192072;0.0184721585436555;0.914380714879478
0.1068937155370312;0.0115468254158521;0.0197753377984728;1.5062761506276277
0.102879315370189;0.0150868142616538;0.0224102435104818;1.844090528080475
0.1046382637970209;0.0113066139070898;0.0147896784839556;0.835421888053464
0.1108769714812277;-0.0053451853895829;-0.0097329264352215;-1.080631753948454
0.1116171848075402;-0.0167351115007736;-0.0242242847389668;-0.9966777408637808
0.1053539411189159;-0.0246704084653739;-0.0325337599924466;-1.5676567656765636
0.099306748969727;-0.0298086564180906;-0.0363641685629403;-1.647446457990124
0.0947801348213824;-0.0358878118634589;-0.0414478048940729;-1.8136850783182243
0.0900475454166266;-0.041837146621356;-0.0461612372984596;-1.8166804293971832
0.0861364441229811;-0.0420329257436833;-0.0427245674225194;-1.647446457990124
0.083984918239917;-0.0425050270418729;-0.0404047816460035;-1.648804616652935
0.0814059767603091;-0.038401915215191;-0.0322477746487575;-1.3991769547325097
0.0806947036684583;-0.0371427601918323;-0.0291454543877307;-0.9942004971002568
0.0826496955602829;-0.0389238465958499;-0.03072544397547;0.0840336134453763
0.0842487837712927;-0.043066591253174;-0.0355035739626643;-0.4194630872483281
0.0843013268875013;-0.0410352192182799;-0.0312636743497929;0.0
0.0894421023501202;-0.0405714921913027;-0.0297826653742312;-0.2512562814070298
0.1002783934653423;-0.0493184696808075;-0.0413567168139881;-1.0075566750629803
0.1087650838604395;-0.0452391105095522;-0.0338929322090297;0.2523128679562603
0.1092630726790476;-0.0431229275633047;-0.0301181445263676;-0.3350083752093731
0.1053613296551746;-0.0457598448838965;-0.0334314235475794;-0.7544006705783727
0.0991226761773418;-0.0457088844383939;-0.0326743961166258;-1.0016694490818112
0.0912396526870297;-0.0451480591954673;-0.0313442439145692;-0.7531380753138064
0.0872648418525686;-0.0441941584017726;-0.0296507005671067;-0.4198152812762444
0.0862961962722262;-0.0389545591086886;-0.0221921841647354;0.3369839932603279
0.084028132007358;-0.0367986957410728;-0.0198210571664354;-0.4191114836546432
0.0886815239301865;-0.0338925498463194;-0.0165812395585636;-0.1679261125104918
0.0980954159775902;-0.0392066230074519;-0.025043063445505;0.0
0.100016027180578;-0.0461141547091106;-0.0347193104921412;-1.4261744966442946
0.0966329378422152;-0.0525959626838066;-0.0427740168332224;-1.428571428571428
0.095939022320396;-0.0586703596704385;-0.0495087763570989;-1.0979729729729646
0.1042423907729146;-0.0619631737235479;-0.05183135636479;-1.1804384485666004
0.1191529291460499;-0.0766004135232929;-0.0699350818919626;-2.5295109612141564
0.1275039671646719;-0.0967680468305207;-0.0940577789998364;-3.541315345699831
0.1248843905903347;-0.1098706877768638;-0.1061905627040484;-3.77833753148614
0.11889980517829;-0.1148955980593005;-0.1064011153216775;-3.1144781144781226
