ADX_14;Fechamento_MACD_12:26;R%_21;R%_14
0.2624747104141076;0.1367692676703811;-6.666666666666673;-3.3333333333333166
0.2378590347398398;0.1556310468428527;-11.599999999999836;-2.34782608695654
0.2170968777269026;0.1702306621767775;-3.1176470588235268;-3.571428571428557
0.2078172940299792;0.1717519496766684;-1.6521739130434914;-9.200000000000212
0.1998226072069338;0.1669979508699768;-5.90000000000002;-10.500000000000222
0.1863224500555313;0.1565838730993238;-3.222222222222196;-3.199999999999957
0.1735746948100298;0.1514265880274781;-4.69230769230766;-2.4999999999999702
0.1616218783591676;0.1440648794781474;-2.571428571428557;-1.3529411764705912
0.1522627707684201;0.1358576733525165;-1.6521739130434914;-1.923076923076912
0.1487705918088207;0.1214975246389116;-1.7142857142857089;-0.4333333333333374
0.1511726081390731;0.1192324782734015;-8.600000000000177;-0.3333333333333303
0.1563495937205303;0.1200876983095646;-12.250000000000266;0.2564102564102563
0.1701220288435075;0.1050302482829721;-2.699999999999957;0.7037037037037029
0.172248615473898;0.0968224994141682;-2.083333333333316;1.923076923076912
0.1607583238869016;0.0892885366265137;-1.1764705882353008;2.0
0.1548000711781716;0.0775820015051493;-1.3076923076922993;5.600000000000106
0.1536362521639392;0.0739078554299972;-0.7000000000000053;1.6363636363636422
0.1501990375896997;0.0765687622859978;-0.41025641025641;0.2727272727272683
0.1392201182920253;0.0777809398751916;0.3076923076923066;-0.7142857142857215
0.1267050549007075;0.0754510968764687;0.2222222222222244;0.0
0.1171919999615654;0.0743613212828435;1.2307692307692244;0.0
0.1095663999666898;0.075850969113496;0.8181818181818211;-1.1428571428571392
0.1036718323520834;0.0729627905072565;2.600000000000036;-0.3636363636363739
0.1034679689908531;0.0706662084912039;0.9090909090909104;-0.1428571428571392
0.1112912874111203;0.0600843714065426;1.181818181818179;1.6249999999999862
0.1153572109943995;0.0574908023531275;-0.4285714285714431;0.2631578947368372
0.1125952971475271;0.0540059171864601;0.0;-0.5882352941176452
0.1131540194326188;0.0554464666888847;-0.571428571428557;-3.9999999999998224
0.1145906263654125;0.0487637467278592;0.1428571428571392;-0.3999999999999858
0.1125499714214527;0.0421745644731927;0.1818181818181788;0.0
0.1102575942795447;0.0413178026342855;-0.0714285714285696;0.0999999999999982
0.1053184864708433;0.0409734131162302;0.3749999999999917;0.3999999999999858
0.1000855454175879;0.0418321003580075;0.0526315789473674;-0.4999999999999778
0.0952646155523858;0.038837258774528;-0.6470588235294191;0.2499999999999889
0.0892293334787344;0.0368460038625748;-2.666666666666568;0.8
0.0847130413958556;0.0340682855910365;-0.7999999999999894;1.1666666666666667
0.082846540638313;0.0315037680207694;-0.3846153846153877;0.7142857142856962
0.0831812876008236;0.0291355133084767;0.1999999999999964;0.3076923076923035
0.0855190206826185;0.0293411768223599;0.1999999999999929;-0.1111111111111089
0.0873545798296979;0.0243816120719504;1.249999999999989;1.0
0.0934215882333572;0.0226112224394778;0.2499999999999889;0.6666666666666535
0.1043463288498621;0.0265505328312443;-0.4;0.0714285714285823
0.1151477707174996;0.0213571090260753;1.6666666666666965;0.25
0.1201280679551664;0.0266174508987369;-0.5714285714285823;-0.8888888888888911
0.1215395636563824;0.0288400270078597;-0.2307692307692276;-0.3333333333333235
0.1225723837402933;0.031848141876674;-0.4444444444444455;-0.8000000000000356
0.1400865420987304;0.0298533812725345;-0.3999999999999858;0.3749999999999917
0.1628845269617568;0.0111981884939016;2.5555555555555447;4.199999999999922
0.1651189709859036;-0.0051407595561432;1.9285714285714304;4.1999999999999575
0.1549126319973071;-0.0194787871150641;4.750000000000089;3.8333333333333086
0.142162376302428;-0.0304903040096995;2.4444444444444557;3.1249999999999973
0.1291597737478184;-0.0387700929834693;4.333333333333294;3.3333333333333464
0.1187003753433473;-0.0448152827147723;5.200000000000107;2.363636363636374
0.1123022300594725;-0.0482431062073303;3.374999999999992;2.777777777777782
0.1079952660515428;-0.0471880607326795;3.999999999999929;1.999999999999988
0.1064054210541942;-0.04741914406641;3.999999999999965;1.8888888888888824
0.1133132696755397;-0.0518461279317303;4.333333333333294;1.7499999999999944
0.1320143575283248;-0.0650940938681507;5.124999999999997;9.199999999999886
0.1615553003340721;-0.1066405731719886;9.555555555555584;6.8571428571428354
0.1740622126704815;-0.1363805148143466;7.272727272727301;7.250000000000041
0.170330108123941;-0.1573291241947672;8.777777777777782;2.48648648648648
0.1875241889455108;-0.1711512070522882;5.799999999999981;6.666666666666673
0.2149495351813473;-0.1911981242942371;5.7222222222221815;7.555555555555564
0.2227657876333581;-0.2135004312461816;6.374999999999992;12.99999999999988
0.2212541588060532;-0.2213612081394824;19.59999999999973;14.200000000000284
0.2324202709652462;-0.2401539967634871;9.071428571428532;22.500000000000444
0.237907091979404;-0.2649044266202693;11.333333333333403;17.83333333333319
0.2322337654297692;-0.2772883311935281;3.702702702702696;13.0
0.2243645014677046;-0.2910103267219117;12.777777777777802;14.0
0.2251635203196296;-0.2984448209191299;12.111111111111128;10.363636363636422
0.2379988604674885;-0.2857117913590041;14.83333333333319;6.0714285714285445
0.2465990124051567;-0.2613117050574711;15.40000000000032;2.7083333333333326
0.2511477155130406;-0.231239709184539;16.750000000000355;2.5999999999999788
0.251328020111302;-0.1938757271347473;8.999999999999941;0.0769230769230758
0.2414366650488427;-0.1560107756504472;6.0;-0.1249999999999972
0.2264832049470924;-0.1221734401509131;5.500000000000011;0.2619047619047648
0.225142587144623;-0.10144990446957;5.000000000000032;0.0
0.2265521469539114;-0.0960232038083521;4.285714285714266;-0.1052631578947442
0.2217737654552945;-0.0850931881494112;1.958333333333334;-0.478260869565214
0.223870596727922;-0.0651896922592616;-1.5999999999999788;-1.384615384615374
0.2214497552594372;-0.0384825123802041;-1.461538461538469;-5.333333333333279
0.2054945497962742;-0.0187149781453896;-0.7499999999999944;-2.9000000000000106
0.1860952764901044;-0.0030143176692156;0.0952380952380974;-4.785714285714326
0.1749968586723762;0.0093211207969101;-0.4324324324324337;-1.8333333333333253
0.1689020394208212;0.0220702977048805;-1.9473684210526416;-3.0000000000000355
0.1609531960694737;0.0342006180999163;-1.8260869565217357;-1.5652173913043423
0.1585403889744962;0.0449101213366667;-2.153846153846136;-0.7857142857142785
0.1664016704445634;0.0599684486991556;-6.666666666666602;-2.545454545454553
0.1718338286710025;0.0686897200097771;-3.650000000000015;-1.461538461538449
0.1773036038958212;0.088301089609601;-7.071428571428634;-3.083333333333301
0.1748535995668546;0.1042552841435107;-2.966666666666656;-1.1999999999999953
0.1679207386722264;0.1195555187874504;-5.333333333333389;-6.30000000000003
0.1611503544683105;0.1293827052602534;-2.913043478260864;-2.5789473684210606
0.1567588786344405;0.1340121795025197;-1.7499999999999936;-2.1999999999999957
0.1549529329117532;0.131325731350957;-3.6363636363636576;-2.888888888888891
0.1481496847139957;0.132510699535354;-3.076923076923061;-5.499999999999956
0.1375392505616535;0.1343221623629098;-3.666666666666632;-5.666666666666617
0.1287244933439092;0.1310197795373362;-1.2333333333333278;-1.857142857142872
0.1235612275647213;0.1277370604626551;-6.000000000000036;-3.0
0.1233721115084728;0.1197208325786629;-2.2105263157894792;-1.7000000000000053
0.1219224966406764;0.1136714137796381;-1.999999999999988;-0.6111111111111089
0.1263328304219195;0.1060409983243229;-3.0;-0.5200000000000031
0.1381075006513777;0.0932702625881845;-3.499999999999956;0.4705882352941182
0.1391217386597653;0.0806063498310347;-2.8333333333333086;2.2499999999999947
0.1354293163622728;0.0641818443967547;-0.4285714285714358;3.571428571428557
0.1439911217996839;0.0577617122823941;-1.499999999999989;2.0000000000000138
0.1473161150835356;0.0496802787196006;-0.7000000000000053;2.4285714285714177
0.1461025378343022;0.0491642805864245;-0.388888888888891;0.5
0.1513364851706809;0.0561769398198048;-0.8400000000000034;-0.0833333333333308
0.1522059061955424;0.068210482639758;-0.9411764705882364;-2.2499999999999445
0.1521022615599462;0.0680862158164874;0.3749999999999917;0.3999999999999858
0.148774340971001;0.0648197820853173;0.8571428571428608;0.4285714285714431
0.1445091907462961;0.0655105273717708;0.8461538461538483;0.1111111111111089
0.1467651081705995;0.057327942882777;1.2857142857142785;0.5333333333333325
0.1497678556526148;0.0550501009852073;0.1250000000000083;0.0
0.1504178558513138;0.0598176026210133;-0.5;-0.4545454545454633
0.1546478560235197;0.0644665842146015;-1.7499999999999667;-0.1428571428571489
0.1663138561727647;0.0801378195458983;-4.599999999999943;-4.875000000000003
0.1737101039211579;0.1058615757790253;-6.142857142857114;-4.307692307692345
0.1631201853030987;0.1232136745283138;-4.222222222222237;-1.6923076923076985
0.1461803510722092;0.1362022000494942;-2.7999999999999927;-5.555555555555564
0.134070589976867;0.1472193958275927;-5.875000000000003;-3.071428571428557
0.1256230827418562;0.1525779464135528;-2.090909090909105;-3.555555555555564
0.1188257193286564;0.1534420194206465;-1.6666666666666807;-2.230769230769255
0.1123156234181688;0.154763535088044;-7.249999999999995;-5.249999999999995
0.1081021117243176;0.1548329443990947;-4.461538461538496;-4.777777777777782
0.1064027825420276;0.1515274053191735;-1.769230769230774;-2.7857142857142785
0.106977649631662;0.1416267418768999;-4.888888888888891;-2.466666666666656
0.1058568201569643;0.1298626694719828;-2.2142857142857086;-2.083333333333316
0.1109806727074642;0.117570445571026;-2.222222222222218;-2.2499999999999947
