Loss;Optimizer;Epochs;Batch Size;MSE;MAE;RMSE;R2_Score
mse;sgd;70;70;0.08414074409687675;0.23365334128035983;0.2900702399366001;-0.7523713916609136
mse;sgd;70;90;0.08824641086147758;0.24154958205969165;0.2970629745718533;-0.8378787526808715
mse;sgd;90;10;0.07912187269992277;0.22645412380192562;0.28128610470466325;-0.6478450204141699
mse;sgd;90;30;0.07876435480703665;0.22680749607734949;0.2806498793996474;-0.6403991137464184
mse;sgd;90;50;0.08735633897617603;0.23906687989526873;0.2955610579494126;-0.8193415205103511
mse;sgd;90;70;0.09363753535724186;0.24981007076445086;0.3060025087433792;-0.9501579158456568
mse;sgd;90;90;0.08655581714228927;0.23850932737596997;0.2942037000825946;-0.8026693175822674
mse;rmsprop;10;10;0.30818768762092996;0.41959831938451647;0.5551465460767363;-5.4185228315457055
mse;rmsprop;10;30;0.18063817759368617;0.3252541634176865;0.42501550276864747;-2.7620914582414424
mse;rmsprop;10;50;0.14693997826290056;0.2986647592920835;0.38332750783488073;-2.0602702289239847
mse;rmsprop;10;70;0.121272488212983;0.28609855716731275;0.3482419966244494;-1.5257019202882849
mse;rmsprop;10;90;0.08162664781339747;0.22853440719396895;0.28570377633730615;-0.7000111415782946
mse;rmsprop;30;10;0.08783677410542999;0.2432957624578152;0.29637269460162824;-0.8293473837231153
mse;rmsprop;30;30;0.06269726252534703;0.20208119878963554;0.25039421424095853;-0.30577510769779725
mse;rmsprop;30;50;0.1500107679100876;0.32711180797239553;0.3873122356834181;-2.124224547195088
mse;rmsprop;30;70;0.05942812879491386;0.19776110889149365;0.2437788522306926;-0.23768994293946144
mse;rmsprop;30;90;0.07745207198313214;0.21876754838593157;0.2783021235692106;-0.6130686342853549
mse;rmsprop;50;10;0.07862950176428464;0.22294372766196333;0.28040952509550143;-0.6375905741175676
mse;rmsprop;50;30;0.10489660181528886;0.2485572813643891;0.32387744876000374;-1.1846467615251535
mse;rmsprop;50;50;0.12858185411196218;0.27784661338442856;0.3585831202273222;-1.67793166142066
mse;rmsprop;50;70;0.0760388811682296;0.20730656669253394;0.275751484435224;-0.5836365775383656
mse;rmsprop;50;90;0.10189740231965;0.2534904912053323;0.3192137251429675;-1.1221834276141753
mse;rmsprop;70;10;0.08883444092442659;0.23818122215011497;0.2980510710003012;-0.8501254599189485
mse;rmsprop;70;30;0.14782811658378692;0.30717845709145475;0.3844842215017242;-2.078767191389246
mse;rmsprop;70;50;0.13205436316040664;0.2945537603469123;0.3633928496275163;-1.750252456525247
mse;rmsprop;70;70;0.10499026494866384;0.2654649795480326;0.3240220130618657;-1.186597452562431
mse;rmsprop;70;90;0.09960520610013744;0.24868677217133195;0.31560292473318025;-1.0744446166224124
mse;rmsprop;90;10;0.0917038661063118;0.24247847044549029;0.30282646203116365;-0.9098860272067497
mse;rmsprop;90;30;0.14712394233008724;0.27593277833899676;0.3835673895550653;-2.064101587582525
mse;rmsprop;90;50;0.1263853323895069;0.25898407423577346;0.3555071481552894;-1.6321854314709854
mse;rmsprop;90;70;0.13315025959238136;0.27120687873996036;0.3648976015163451;-1.7730763283156445
mse;rmsprop;90;90;0.12905672267580773;0.267450481336944;0.3592446557372952;-1.6878215916205157
mse;adagrad;10;10;122.19627225773489;10.39643945653017;11.05424227424634;-2543.941264430906
mse;adagrad;10;30;117.20669834100582;10.175209229004627;10.826204244378813;-2440.025062095133
mse;adagrad;10;50;114.08960719757617;10.028662763501512;10.681273669257621;-2375.106437906873
mse;adagrad;10;70;111.58704903518357;9.909341735971623;10.563477128066475;-2322.9864884482004
mse;adagrad;10;90;109.64913842214226;9.821156396667163;10.471348452904348;-2282.62626636626
mse;adagrad;30;10;57.57854890790912;6.944548811931797;7.5880530380268905;-1198.1693556144103
mse;adagrad;30;30;43.38772150067257;5.903313329662291;6.586935668478368;-902.6216962805772
mse;adagrad;30;50;36.45780979931103;5.294796488440158;6.038030291354212;-758.2947219645403
mse;adagrad;30;70;31.77373830995133;4.8597741903202465;5.6368198755993015;-660.7411174349941
mse;adagrad;30;90;28.782900652453428;4.568172726440592;5.3649697718117135;-598.451932755725
mse;adagrad;50;10;10.199229305433828;2.4126466426719615;3.1936232253404326;-211.41596854971576
mse;adagrad;50;30;8.539493983044734;2.187883474453777;2.922241260239259;-176.84921105426218
mse;adagrad;50;50;7.878040651081957;2.0970619717422796;2.806784753250943;-163.07334172613028
mse;adagrad;50;70;7.493026516623419;2.0468679976949886;2.737339313388718;-155.05477994786247
mse;adagrad;50;90;7.209051403352653;2.010725951000136;2.684967672682979;-149.140524377857
mse;adagrad;70;10;5.278825826145834;1.7261689660987076;2.2975695476189255;-108.94035599029267
mse;adagrad;70;30;4.862427709070265;1.6552110756335616;2.205091315358678;-100.26817040723478
mse;adagrad;70;50;4.636762863506387;1.6149823130393515;2.1533143903077385;-95.56832345776627
mse;adagrad;70;70;4.470571984671222;1.5846650730184957;2.1143727165926123;-92.10712110269297
mse;adagrad;70;90;4.3620752676564996;1.5640129183425384;2.0885581791409353;-89.84749593504738
mse;adagrad;90;10;3.348899411918771;1.3609346125725987;1.8299998393220616;-68.74641817096014
mse;adagrad;90;30;3.0812868091467394;1.3043936432299972;1.755359452974444;-63.172939184303175
mse;adagrad;90;50;2.936611305745367;1.2726065655143892;1.7136543717288404;-60.159830422835526
mse;adagrad;90;70;2.8240384568219117;1.247697453596154;1.680487565208952;-57.8153130068248
mse;adagrad;90;90;2.75642597750657;1.2318052906892738;1.6602487697651127;-56.407170308026544
mse;adadelta;10;10;139.1046423171182;11.777666492638286;11.7942631103905;-2896.0862839420784
mse;adadelta;10;30;138.73482355624108;11.761284719098528;11.778574767612637;-2888.3841911733907
mse;adadelta;10;50;138.5004964786205;11.750568692253642;11.768623389276271;-2883.5039387876855
mse;adadelta;10;70;138.30957968654894;11.74163725818577;11.760509329384886;-2879.5277780322176
mse;adadelta;10;90;138.17089083637686;11.735027908566503;11.754611471094094;-2876.6393513134794
mse;adadelta;30;10;135.54888609857434;11.594634619812691;11.642546375195348;-2822.0317276153305
mse;adadelta;30;30;134.738340810818;11.543298067674295;11.60768455855077;-2805.1507695354444
mse;adadelta;30;50;134.2386386317214;11.50790409390935;11.586139936653682;-2794.743637861029
mse;adadelta;30;70;133.85668699344694;11.478591559946183;11.569645067738549;-2786.7888576758246
mse;adadelta;30;90;133.59273691393554;11.456737474101615;11.55823243034745;-2781.2916568472956
mse;adadelta;50;10;130.74325182938819;11.23183898888503;11.434301545323535;-2721.9463753582695
mse;adadelta;50;30;129.86352990765138;11.149815146814854;11.395768070106174;-2703.6246984487616
mse;adadelta;50;50;129.34440411163285;11.095171108674386;11.37296813112711;-2692.8130375420237
mse;adadelta;50;70;128.94980714098307;11.051070094821709;11.355606859212019;-2684.5948972103124
mse;adadelta;50;90;128.66189679766725;11.01846969767898;11.342922762571702;-2678.59868390836
mse;adadelta;70;10;124.69313926361802;10.730473941879817;11.166608225581214;-2595.9426860590993
mse;adadelta;70;30;123.16654724076326;10.624102200416683;11.098042495898241;-2564.1488599371396
mse;adadelta;70;50;122.1246023436115;10.55311873071504;11.051000060791399;-2542.4486188820615
