up;down;class
5324.310010381407;-5323.310010381407;1
5328.02054556619;-5327.02054556619;1
5325.299073657463;-5324.299073657463;1
5309.799507958604;-5308.799507958604;1
5293.247436669782;-5292.247436669782;1
5292.3737645573065;-5291.3737645573065;1
5294.654781596474;-5293.654781596474;1
5318.918772850771;-5317.918772850771;1
5319.192801675412;-5318.192801675412;1
5313.981823402008;-5312.981823402008;1
5309.516434376931;-5308.516434376931;1
5304.669983900521;-5303.669983900521;1
5295.5721555252285;-5294.5721555252285;1
5273.193805750523;-5272.193805750523;1
5250.751432344918;-5249.751432344918;1
5244.046023571015;-5243.046023571015;1
5243.44749592021;-5242.44749592021;1
5242.3084166452745;-5241.3084166452745;1
5235.625547735067;-5234.625547735067;1
5228.992098183852;-5227.992098183852;1
5233.759508413711;-5232.759508413711;1
5237.489571206588;-5236.489571206588;1
5233.377084170203;-5232.377084170203;1
5228.01706799995;-5227.01706799995;1
5224.425346003295;-5223.425346003295;1
5249.799381215197;-5248.799381215197;1
5243.840617572916;-5242.840617572916;1
5240.459464539453;-5239.459464539453;1
5224.663427569095;-5223.663427569095;1
5210.67840945129;-5209.67840945129;1
5213.076575054369;-5212.076575054369;1
5208.590901934016;-5207.590901934016;1
5230.912119482959;-5229.912119482959;1
5235.537920893672;-5234.537920893672;1
5232.9495497455755;-5231.9495497455755;1
5223.929310760137;-5222.929310760137;1
5237.128351270214;-5236.128351270214;1
5247.580471461847;-5246.580471461847;1
5220.99618764505;-5219.99618764505;1
5229.567998510574;-5228.567998510574;1
5256.505191062525;-5255.505191062525;1
5318.293966432715;-5317.293966432715;1
5318.903536674552;-5317.903536674552;1
5272.339917939586;-5271.339917939586;1
5274.634478460151;-5273.634478460151;1
5341.2285764749695;-5340.2285764749695;1
5348.539357473309;-5347.539357473309;1
5319.469678579209;-5318.469678579209;1
5328.010107159257;-5327.010107159257;1
5375.505842517216;-5374.505842517216;1
5406.419152553461;-5405.419152553461;1
5428.398580400473;-5427.398580400473;1
5447.100683567882;-5446.100683567882;1
5422.479845461251;-5421.479845461251;1
5397.913413297571;-5396.913413297571;1
5405.334241065702;-5404.334241065702;1
5437.066405439333;-5436.066405439333;1
5428.3870905782;-5427.3870905782;1
5404.95206632903;-5403.95206632903;1
5384.002319777303;-5383.002319777303;1
5381.478636765604;-5380.478636765604;1
5359.088362770084;-5358.088362770084;1
5339.49407540955;-5338.49407540955;1
5335.686666390143;-5334.686666390143;1
5316.795672616018;-5315.795672616018;1
5282.2147145276485;-5281.2147145276485;1
5271.451050187021;-5270.451050187021;1
5263.0895463929355;-5262.0895463929355;1
5264.817417207206;-5263.817417207206;1
5258.441020856751;-5257.441020856751;1
5272.029163701968;-5271.029163701968;1
5255.1016302255175;-5254.1016302255175;1
5245.640549233516;-5244.640549233516;1
5279.593900563797;-5278.593900563797;1
5313.794034327821;-5312.794034327821;1
5342.735924008434;-5341.735924008434;1
5363.60978993799;-5362.60978993799;1
5417.1704176906815;-5416.1704176906815;1
5464.782121416247;-5463.782121416247;1
5477.058698116289;-5476.058698116289;1
5452.376744541668;-5451.376744541668;1
5461.839218374564;-5460.839218374564;1
5418.034299577397;-5417.034299577397;1
5416.067588849691;-5415.067588849691;1
5362.938068982728;-5361.938068982728;1
5346.520067306497;-5345.520067306497;1
5353.623294042526;-5352.623294042526;1
5359.379168184596;-5358.379168184596;1
5413.354990283881;-5412.354990283881;1
5508.8615375211;-5507.8615375211;1
5485.903580193758;-5484.903580193758;1
5470.985540621695;-5469.985540621695;1
5429.657847569118;-5428.657847569118;1
5434.348997620359;-5433.348997620359;1
5415.813476869406;-5414.813476869406;1
5432.257304850924;-5431.257304850924;1
5471.8149962919;-5470.8149962919;1
5393.065925070897;-5392.065925070897;1
5375.584078599884;-5374.584078599884;1
5364.606539059936;-5363.606539059936;1
5445.907318475728;-5444.907318475728;1
5396.166922809009;-5395.166922809009;1
5409.438872786515;-5408.438872786515;1
5400.440845776775;-5399.440845776775;1
5465.993175932905;-5464.993175932905;1
5484.270761505279;-5483.270761505279;1
5397.916288620696;-5396.916288620696;1
5504.851377637794;-5503.851377637794;1
5474.53160620221;-5473.53160620221;1
5483.384359393835;-5482.384359393835;1
5382.570735429133;-5381.570735429133;1
5359.432872900683;-5358.432872900683;1
5393.147640775896;-5392.147640775896;1
5387.196655507537;-5386.196655507537;1
5337.545133668188;-5336.545133668188;1
5338.402656842291;-5337.402656842291;1
5374.471250311491;-5373.471250311491;1
5370.509371106879;-5369.509371106879;1
5346.42817141712;-5345.42817141712;1
5346.336950488419;-5345.336950488419;1
5347.838335987344;-5346.838335987344;1
5379.238187265565;-5378.238187265565;1
5385.049086617634;-5384.049086617634;1
5423.912919349137;-5422.912919349137;1
5437.6465120896;-5436.6465120896;1
5432.87088586408;-5431.87088586408;1
5446.768237843929;-5445.768237843929;1
5473.994431846503;-5472.994431846503;1
5462.953225507087;-5461.953225507087;1
5469.131637170258;-5468.131637170258;1
5475.998634094655;-5474.998634094655;1
5461.642874674502;-5460.642874674502;1
5461.416616996846;-5460.416616996846;1
5436.432395571925;-5435.432395571925;1
5397.30370439668;-5396.30370439668;1
5384.194472267562;-5383.194472267562;1
5395.361774533648;-5394.361774533648;1
5413.038539435527;-5412.038539435527;1
5416.408772027551;-5415.408772027551;1
5491.509382733799;-5490.509382733799;1
5518.986473835745;-5517.986473835745;1
5479.1609084657275;-5478.1609084657275;1
5473.427552488447;-5472.427552488447;1
5516.200862651359;-5515.200862651359;1
5539.747437981135;-5538.747437981135;1
5520.230213015474;-5519.230213015474;1
5509.897523972015;-5508.897523972015;1
5518.275810320781;-5517.275810320781;1
5516.232721428867;-5515.232721428867;1
5495.289701903665;-5494.289701903665;1
5472.764834233413;-5471.764834233413;1
5511.862716850957;-5510.862716850957;1
5526.913699835158;-5525.913699835158;1
5527.133009214229;-5526.133009214229;1
5518.599010037827;-5517.599010037827;1
5511.889945477905;-5510.889945477905;1
5509.185662940563;-5508.185662940563;1
5508.662184480145;-5507.662184480145;1
5462.633151737108;-5461.633151737108;1
5427.311943581137;-5426.311943581137;1
5419.736927319608;-5418.736927319608;1
5444.613390892189;-5443.613390892189;1
5447.124778886383;-5446.124778886383;1
5436.267087652613;-5435.267087652613;1
5447.883062777927;-5446.883062777927;1
5463.200843041932;-5462.200843041932;1
5459.168542113677;-5458.168542113677;1
5453.665682654517;-5452.665682654517;1
5448.587183207776;-5447.587183207776;1
5451.030437538901;-5450.030437538901;1
5435.779988275661;-5434.779988275661;1
5432.236150392154;-5431.236150392154;1
5411.567490498055;-5410.567490498055;1
5380.601640907648;-5379.601640907648;1
5378.907842647244;-5377.907842647244;1
5387.192124830041;-5386.192124830041;1
5365.976196228954;-5364.976196228954;1
5393.716709112202;-5392.716709112202;1
5380.6774989425885;-5379.6774989425885;1
5441.646487469339;-5440.646487469339;1
5416.953308436896;-5415.953308436896;1
5392.817951234504;-5391.817951234504;1
5424.2381071656255;-5423.2381071656255;1
5426.978441183736;-5425.978441183736;1
5419.431259185289;-5418.431259185289;1
5435.036323226414;-5434.036323226414;1
5413.18312107392;-5412.18312107392;1
5459.987186138295;-5458.987186138295;1
5482.494384620621;-5481.494384620621;1
5432.134399344076;-5431.134399344076;1
5463.344281508494;-5462.344281508494;1
5458.836306095367;-5457.836306095367;1
5436.718225132141;-5435.718225132141;1
5417.695724823316;-5416.695724823316;1
5386.399280756882;-5385.399280756882;1
5345.102678421071;-5344.102678421071;1
5336.053154517367;-5335.053154517367;1
5332.408044909189;-5331.408044909189;1
5337.671784864395;-5336.671784864395;1
5316.900689422727;-5315.900689422727;1
5321.087505996618;-5320.087505996618;1
5315.53589986428;-5314.53589986428;1
5305.34626106503;-5304.34626106503;1
5303.946394191878;-5302.946394191878;1
5325.501102465099;-5324.501102465099;1
5353.6142590608615;-5352.6142590608615;1
5327.485528954136;-5326.485528954136;1
5328.050071953031;-5327.050071953031;1
5396.044183765588;-5395.044183765588;1
5422.426597595209;-5421.426597595209;1
5424.234116341868;-5423.234116341868;1
5421.355768246603;-5420.355768246603;1
5427.400844713032;-5426.400844713032;1
5435.606411255027;-5434.606411255027;1
5410.360525764539;-5409.360525764539;1
5372.62649918641;-5371.62649918641;1
5380.867361570626;-5379.867361570626;1
5404.2392617393225;-5403.2392617393225;1
5445.381536664659;-5444.381536664659;1
5459.0135959802465;-5458.0135959802465;1
5484.535840237725;-5483.535840237725;1
5485.092621150989;-5484.092621150989;1
5501.106396180463;-5500.106396180463;1
5497.496065037614;-5496.496065037614;1
5501.88236129074;-5500.88236129074;1
5481.845571198541;-5480.845571198541;1
5484.398231700368;-5483.398231700368;1
5457.133304415124;-5456.133304415124;1
5430.929589587304;-5429.929589587304;1
5429.343971630866;-5428.343971630866;1
5422.613862352594;-5421.613862352594;1
5401.073340204997;-5400.073340204997;1
5402.486524140532;-5401.486524140532;1
5420.6388466436165;-5419.6388466436165;1
5431.7061785975775;-5430.7061785975775;1
5429.075820633055;-5428.075820633055;1
5418.319780096911;-5417.319780096911;1
5397.718528075458;-5396.718528075458;1
5373.8105272625435;-5372.8105272625435;1
5342.538715554608;-5341.538715554608;1
5303.870811228078;-5302.870811228078;1
5306.441625734006;-5305.441625734006;1
5375.907131179479;-5374.907131179479;1
5363.377832854027;-5362.377832854027;1
5356.716452242068;-5355.716452242068;1
5297.100557540659;-5296.100557540659;1
5291.59345472895;-5290.59345472895;1
5293.127740775697;-5292.127740775697;1
5288.290127205836;-5287.290127205836;1
5289.768995398486;-5288.768995398486;1
5354.403197963152;-5353.403197963152;1
5383.6758793209965;-5382.6758793209965;1
5356.834161465855;-5355.834161465855;1
5359.783065657904;-5358.783065657904;1
5435.467353365645;-5434.467353365645;1
5395.040425832205;-5394.040425832205;1
5385.732036454113;-5384.732036454113;1
5375.083505423291;-5374.083505423291;1
5339.221967105003;-5338.221967105003;1
5368.8142000714115;-5367.8142000714115;1
5409.651081737199;-5408.651081737199;1
5319.829065003904;-5318.829065003904;1
5313.8917213572495;-5312.8917213572495;1
5310.88157993443;-5309.88157993443;1
5304.302117589415;-5303.302117589415;1
5324.978209944365;-5323.978209944365;1
5366.880875007277;-5365.880875007277;1
5351.668035088854;-5350.668035088854;1
5371.704152360914;-5370.704152360914;1
5349.187953734782;-5348.187953734782;1
5336.749377423342;-5335.749377423342;1
5290.503965122525;-5289.503965122525;1
5274.903296555821;-5273.903296555821;1
5283.741308865679;-5282.741308865679;1
5282.941680173767;-5281.941680173767;1
5275.50931737335;-5274.50931737335;1
5291.856646862624;-5290.856646862624;1
5291.886258503443;-5290.886258503443;1
5330.601331073501;-5329.601331073501;1
5336.593521689229;-5335.593521689229;1
5325.537674863454;-5324.537674863454;1
5360.002668856994;-5359.002668856994;1
5320.468901651653;-5319.468901651653;1
5294.087838107548;-5293.087838107548;1
5274.449237934533;-5273.449237934533;1
5280.263235882855;-5279.263235882855;1
5292.286403422559;-5291.286403422559;1
5294.420530526785;-5293.420530526785;1
5330.342824907993;-5329.342824907993;1
5338.709938124063;-5337.709938124063;1
5353.049217149802;-5352.049217149802;1
5390.018349559341;-5389.018349559341;1
5399.403601431447;-5398.403601431447;1
5397.161606094643;-5396.161606094643;1
5447.452813727045;-5446.452813727045;1
5401.110436521327;-5400.110436521327;1
5396.338115490259;-5395.338115490259;1
5401.123457885165;-5400.123457885165;1
5391.9357465471685;-5390.9357465471685;1
5411.421922326204;-5410.421922326204;1
5401.769231134444;-5400.769231134444;1
5394.755431023053;-5393.755431023053;1
5504.76308771851;-5503.76308771851;1
5477.135081001869;-5476.135081001869;1
5414.6240557114415;-5413.6240557114415;1
5422.267375315911;-5421.267375315911;1
5411.409820386202;-5410.409820386202;1
5380.1340237847435;-5379.1340237847435;1
5396.753378787958;-5395.753378787958;1
5398.177950795698;-5397.177950795698;1
5424.417494749666;-5423.417494749666;1
5500.735438316535;-5499.735438316535;1
5412.1586879145425;-5411.1586879145425;1
5394.533831873104;-5393.533831873104;1
5390.705956078813;-5389.705956078813;1
5381.007721402627;-5380.007721402627;1
5375.327751969953;-5374.327751969953;1
5382.6060404600985;-5381.6060404600985;1
5366.455648294455;-5365.455648294455;1
5365.310118261377;-5364.310118261377;1
5357.006166777785;-5356.006166777785;1
5343.656965508467;-5342.656965508467;1
5332.147985299464;-5331.147985299464;1
5330.789794215303;-5329.789794215303;1
5313.968442482476;-5312.968442482476;1
5332.646261472432;-5331.646261472432;1
5319.691198384264;-5318.691198384264;1
5309.452031442711;-5308.452031442711;1
5322.289740007515;-5321.289740007515;1
5332.906761510076;-5331.906761510076;1
5332.360073544929;-5331.360073544929;1
5335.217656612845;-5334.217656612845;1
5347.052865917133;-5346.052865917133;1
5361.225493475013;-5360.225493475013;1
5346.476267244183;-5345.476267244183;1
5335.070839391309;-5334.070839391309;1
5332.210065701326;-5331.210065701326;1
5342.0114994553105;-5341.0114994553105;1
5345.311123647338;-5344.311123647338;1
5322.22442589079;-5321.22442589079;1
5323.799111444877;-5322.799111444877;1
5333.619443164254;-5332.619443164254;1
5314.522611928454;-5313.522611928454;1
5307.190531699798;-5306.190531699798;1
5315.103869067073;-5314.103869067073;1
5314.6751542870825;-5313.6751542870825;1
5319.2834622140745;-5318.2834622140745;1
5343.6430038624985;-5342.6430038624985;1
5363.692553682766;-5362.692553682766;1
5353.055353453524;-5352.055353453524;1
5341.813517827985;-5340.813517827985;1
5326.013600558289;-5325.013600558289;1
5320.580877846893;-5319.580877846893;1
5321.794223715745;-5320.794223715745;1
5367.365555180263;-5366.365555180263;1
5385.856795392542;-5384.856795392542;1
5387.220061012007;-5386.220061012007;1
5382.419928010796;-5381.419928010796;1
5393.5354346733775;-5392.5354346733775;1
5450.978624269321;-5449.978624269321;1
5497.006094562259;-5496.006094562259;1
5482.534678429795;-5481.534678429795;1
5473.2551059868265;-5472.2551059868265;1
5394.976761119764;-5393.976761119764;1
5390.005012946678;-5389.005012946678;1
5376.338666647606;-5375.338666647606;1
5344.786678828999;-5343.786678828999;1
5311.780229294775;-5310.780229294775;1
5312.0223147611105;-5311.0223147611105;1
5363.917624760302;-5362.917624760302;1
5339.0585255809265;-5338.0585255809265;1
5347.207235586834;-5346.207235586834;1
5379.38143638303;-5378.38143638303;1
5366.385384016603;-5365.385384016603;1
5342.657105784959;-5341.657105784959;1
5327.027719938656;-5326.027719938656;1
5309.579069374417;-5308.579069374417;1
5285.076863661139;-5284.076863661139;1
5311.26189132832;-5310.26189132832;1
5322.992685433319;-5321.992685433319;1
5321.798475702473;-5320.798475702473;1
5354.322226082769;-5353.322226082769;1
5375.722413104455;-5374.722413104455;1
5397.364214154621;-5396.364214154621;1
5389.035974318084;-5388.035974318084;1
5389.185054543185;-5388.185054543185;1
5341.140425886129;-5340.140425886129;1
5304.170149853353;-5303.170149853353;1
5283.229182353827;-5282.229182353827;1
5266.933413260599;-5265.933413260599;1
5251.040601425767;-5250.040601425767;1
5253.130306324353;-5252.130306324353;1
5255.021975670553;-5254.021975670553;1
5268.359511968574;-5267.359511968574;1
5303.328321320813;-5302.328321320813;1
5325.763285397215;-5324.763285397215;1
5371.154031314716;-5370.154031314716;1
5481.338753256028;-5480.338753256028;1
5483.79692574995;-5482.79692574995;1
5488.90166007511;-5487.90166007511;1
5497.986139570177;-5496.986139570177;1
5504.222222614992;-5503.222222614992;1
5519.592041096845;-5518.592041096845;1
5563.002829080236;-5562.002829080236;1
5542.568196983183;-5541.568196983183;1
5546.097142708472;-5545.097142708472;1
5522.387893358915;-5521.387893358915;1
5519.424938364826;-5518.424938364826;1
5539.253673731428;-5538.253673731428;1
5540.115148661161;-5539.115148661161;1
5507.8066404394385;-5506.8066404394385;1
5513.719875271627;-5512.719875271627;1
5465.572199529984;-5464.572199529984;1
5438.9068411888875;-5437.9068411888875;1
5508.3534427914765;-5507.3534427914765;1
5525.791626932188;-5524.791626932188;1
5523.387058770298;-5522.387058770298;1
5539.772921525745;-5538.772921525745;1
5537.336933003748;-5536.336933003748;1
5529.065375475471;-5528.065375475471;1
5531.691254482407;-5530.691254482407;1
5547.776411821755;-5546.776411821755;1
5565.566829195141;-5564.566829195141;1
5557.057064314493;-5556.057064314493;1
5549.3346977208985;-5548.3346977208985;1
5542.618622099568;-5541.618622099568;1
5538.8636093396635;-5537.8636093396635;1
5555.190671729896;-5554.190671729896;1
5572.557678973926;-5571.557678973926;1
5567.146368487598;-5566.146368487598;1
5544.566068547532;-5543.566068547532;1
5543.458667540984;-5542.458667540984;1
5545.483091818828;-5544.483091818828;1
5516.47242575496;-5515.47242575496;1
5499.434797054748;-5498.434797054748;1
5495.51296836952;-5494.51296836952;1
5495.642318226621;-5494.642318226621;1
5479.579240285767;-5478.579240285767;1
5475.772434520647;-5474.772434520647;1
5453.2250265047505;-5452.2250265047505;1
5396.741622458827;-5395.741622458827;1
5410.184227020685;-5409.184227020685;1
5438.431794961269;-5437.431794961269;1
5388.390798937359;-5387.390798937359;1
5371.291468366812;-5370.291468366812;1
5331.3939315625685;-5330.3939315625685;1
5295.906265033915;-5294.906265033915;1
5289.835662729044;-5288.835662729044;1
5296.4550747798885;-5295.4550747798885;1
5282.868627419443;-5281.868627419443;1
5311.2124946812855;-5310.2124946812855;1
5316.515019236808;-5315.515019236808;1
5342.342910650653;-5341.342910650653;1
5345.388415800321;-5344.388415800321;1
5358.044143579381;-5357.044143579381;1
5355.560435677338;-5354.560435677338;1
5320.75117464058;-5319.75117464058;1
5298.347979521625;-5297.347979521625;1
5293.095724728513;-5292.095724728513;1
5286.466092629821;-5285.466092629821;1
5282.566151423665;-5281.566151423665;1
5284.836288671241;-5283.836288671241;1
5302.333766740776;-5301.333766740776;1
5299.662560912111;-5298.662560912111;1
5331.010007361867;-5330.010007361867;1
5353.459670023169;-5352.459670023169;1
5376.853712018598;-5375.853712018598;1
5311.442952720029;-5310.442952720029;1
5316.357632176617;-5315.357632176617;1
5379.518473544567;-5378.518473544567;1
5381.9813966943475;-5380.9813966943475;1
5376.46833733157;-5375.46833733157;1
5404.559456740454;-5403.559456740454;1
5426.548792821018;-5425.548792821018;1
5441.130401518705;-5440.130401518705;1
5441.182494082288;-5440.182494082288;1
5458.356434102622;-5457.356434102622;1
5455.684145816761;-5454.684145816761;1
5429.37511076799;-5428.37511076799;1
5403.024238012724;-5402.024238012724;1
5394.731358318285;-5393.731358318285;1
5386.153454113763;-5385.153454113763;1
5379.460252549206;-5378.460252549206;1
5379.562406586906;-5378.562406586906;1
5365.124880503598;-5364.124880503598;1
5355.245732645337;-5354.245732645337;1
5352.649842099513;-5351.649842099513;1
5412.835533499503;-5411.835533499503;1
5379.580211965582;-5378.580211965582;1
5338.259283425829;-5337.259283425829;1
5339.224141036061;-5338.224141036061;1
5317.893413323842;-5316.893413323842;1
5300.895184629648;-5299.895184629648;1
5289.559608403989;-5288.559608403989;1
5283.7442354042705;-5282.7442354042705;1
5284.057403049481;-5283.057403049481;1
5273.180030035732;-5272.180030035732;1
5276.291518348633;-5275.291518348633;1
5286.634528921889;-5285.634528921889;1
5283.199327152816;-5282.199327152816;1
5291.141520615882;-5290.141520615882;1
5275.259794463152;-5274.259794463152;1
5281.039413620851;-5280.039413620851;1
5276.172503807918;-5275.172503807918;1
5285.166238716509;-5284.166238716509;1
5291.557666615148;-5290.557666615148;1
5280.727474579917;-5279.727474579917;1
5281.494561342132;-5280.494561342132;1
5279.431244421223;-5278.431244421223;1
5263.770538039874;-5262.770538039874;1
5250.459490935587;-5249.459490935587;1
5259.362732474347;-5258.362732474347;1
5275.496666735271;-5274.496666735271;1
5275.246492072301;-5274.246492072301;1
5269.800735917659;-5268.800735917659;1
5258.581699440421;-5257.581699440421;1
5260.253343766932;-5259.253343766932;1
5267.484574618335;-5266.484574618335;1
5249.153065368906;-5248.153065368906;1
5244.497114593594;-5243.497114593594;1
5257.055797602425;-5256.055797602425;1
5266.336270615821;-5265.336270615821;1
5286.27138427919;-5285.27138427919;1
5305.672816056385;-5304.672816056385;1
