up;down;class
23.141180256004628;-22.141180256004628;1
23.107146113573574;-22.107146113573574;1
22.86331270808199;-21.86331270808199;1
23.096278013831437;-22.096278013831437;1
22.964345543111154;-21.964345543111154;1
23.244571735787925;-22.244571735787925;1
22.493534946329092;-21.493534946329092;1
23.237023489699386;-22.237023489699386;1
22.953793702509206;-21.953793702509206;1
23.289915723495646;-22.289915723495646;1
23.034579344433542;-22.034579344433542;1
23.01167839205975;-22.01167839205975;1
22.764377654399865;-21.764377654399865;1
22.911982661310383;-21.911982661310383;1
23.600324534691268;-22.600324534691268;1
23.025208850254863;-22.025208850254863;1
22.93443768051482;-21.93443768051482;1
22.849629819878444;-21.849629819878444;1
22.574683087056506;-21.574683087056506;1
23.363920095195127;-22.363920095195127;1
23.0380575422303;-22.0380575422303;1
24.383470819255386;-23.383470819255386;1
23.793086912793775;-22.793086912793775;1
24.733421899319225;-23.733421899319225;1
23.291925334648813;-22.291925334648813;1
25.013321274293652;-24.013321274293652;1
22.44911340235754;-21.44911340235754;1
22.523296077911304;-21.523296077911304;1
22.990891172192587;-21.990891172192587;1
23.250363789364137;-22.250363789364137;1
23.027706175411392;-22.027706175411392;1
23.444690661405716;-22.444690661405716;1
23.279384907669943;-22.279384907669943;1
22.984624334405233;-21.984624334405233;1
23.54263075381695;-22.54263075381695;1
23.7124862896119;-22.7124862896119;1
24.598359379373825;-23.598359379373825;1
24.21269522098737;-23.21269522098737;1
25.319292347007348;-24.319292347007348;1
25.432829628843102;-24.432829628843102;1
25.107795383105806;-24.107795383105806;1
24.021926870106544;-23.021926870106544;1
23.04422859652046;-22.04422859652046;1
23.14375281077149;-22.14375281077149;1
23.123631899709455;-22.123631899709455;1
22.542120254537874;-21.542120254537874;1
22.16543192454654;-21.16543192454654;1
22.683934006654823;-21.683934006654823;1
22.43115844610882;-21.43115844610882;1
23.005738691106814;-22.005738691106814;1
22.51179189398763;-21.51179189398763;1
22.222208008764298;-21.222208008764298;1
22.293986519332524;-21.293986519332524;1
23.259982948475734;-22.259982948475734;1
22.45124172677736;-21.45124172677736;1
23.249916785947672;-22.249916785947672;1
22.97771141236878;-21.97771141236878;1
23.199221170925078;-22.199221170925078;1
22.317813243726892;-21.317813243726892;1
22.12319526420181;-21.12319526420181;1
22.973772918228075;-21.973772918228075;1
22.38226329227357;-21.38226329227357;1
23.032114994313428;-22.032114994313428;1
22.387111903950323;-21.387111903950323;1
22.80324931292986;-21.80324931292986;1
22.64064032802651;-21.64064032802651;1
22.669801890050003;-21.669801890050003;1
22.622469868538243;-21.622469868538243;1
22.76034167227709;-21.76034167227709;1
22.92057313754438;-21.92057313754438;1
22.57105344829416;-21.57105344829416;1
22.916671499887403;-21.916671499887403;1
22.440041038299615;-21.440041038299615;1
22.952091486904994;-21.952091486904994;1
22.777345965347937;-21.777345965347937;1
22.690924348098786;-21.690924348098786;1
22.614385178330867;-21.614385178330867;1
22.987847439024193;-21.987847439024193;1
22.57571891366378;-21.57571891366378;1
21.80597935454185;-20.80597935454185;1
22.286430219484963;-21.286430219484963;1
22.628353964599842;-21.628353964599842;1
21.993575683710098;-20.993575683710098;1
22.25914970025301;-21.25914970025301;1
22.339730132035196;-21.339730132035196;1
22.96977626669948;-21.96977626669948;1
