up;down;class
119.3239474521239;-118.3239474521239;1
119.44968730209385;-118.44968730209385;1
119.33046752282297;-118.33046752282297;1
119.4467037006398;-118.4467037006398;1
119.27346026011632;-118.27346026011632;1
120.10036141842181;-119.10036141842181;1
118.99007475744294;-117.99007475744294;1
119.50777369823503;-118.50777369823503;1
120.732107759871;-119.732107759871;1
120.80525122251625;-119.80525122251625;1
120.28915516600908;-119.28915516600908;1
120.30585152358911;-119.30585152358911;1
120.37831057008671;-119.37831057008671;1
119.90364348405907;-118.90364348405907;1
119.9944601218864;-118.9944601218864;1
120.26884039428293;-119.26884039428293;1
120.87401408193814;-119.87401408193814;1
120.88348490437949;-119.88348490437949;1
120.48595503340135;-119.48595503340135;1
120.08073119783903;-119.08073119783903;1
120.35098156737642;-119.35098156737642;1
120.66693375945036;-119.66693375945036;1
120.73321568770436;-119.73321568770436;1
120.39827613218485;-119.39827613218485;1
120.55007542635362;-119.55007542635362;1
120.71195022302449;-119.71195022302449;1
120.60513812686746;-119.60513812686746;1
120.7978313598619;-119.7978313598619;1
120.7852287098618;-119.7852287098618;1
121.09528983679688;-120.09528983679688;1
120.91766310649241;-119.91766310649241;1
120.97870612548363;-119.97870612548363;1
120.8745201703629;-119.8745201703629;1
120.69248205326465;-119.69248205326465;1
120.97824114692499;-119.97824114692499;1
120.84571184161844;-119.84571184161844;1
120.73901105895499;-119.73901105895499;1
120.4994140445897;-119.4994140445897;1
120.48244110659358;-119.48244110659358;1
120.17347232884578;-119.17347232884578;1
120.22526938050503;-119.22526938050503;1
120.6765034403374;-119.6765034403374;1
120.3322973668763;-119.3322973668763;1
120.76009560646527;-119.76009560646527;1
120.3386057866027;-119.3386057866027;1
120.50228047169945;-119.50228047169945;1
120.24780182748381;-119.24780182748381;1
120.86645846678026;-119.86645846678026;1
120.19196751007468;-119.19196751007468;1
120.56428841710381;-119.56428841710381;1
120.39243053677366;-119.39243053677366;1
120.63710428131213;-119.63710428131213;1
120.3487919326271;-119.3487919326271;1
120.16810711243363;-119.16810711243363;1
120.0353752408001;-119.0353752408001;1
120.62708002494703;-119.62708002494703;1
120.29311675055722;-119.29311675055722;1
120.74659122953922;-119.74659122953922;1
120.52534368452494;-119.52534368452494;1
120.36120465393702;-119.36120465393702;1
120.36100527726266;-119.36100527726266;1
121.0325267492346;-120.0325267492346;1
120.9401096836775;-119.9401096836775;1
121.08012750117402;-120.08012750117402;1
120.99243891476543;-119.99243891476543;1
120.72164050976463;-119.72164050976463;1
120.48008151497483;-119.48008151497483;1
119.73651888700824;-118.73651888700824;1
119.89053824724752;-118.89053824724752;1
119.30115830922024;-118.30115830922024;1
119.47893851658854;-118.47893851658854;1
119.28868013011031;-118.28868013011031;1
119.43658316449012;-118.43658316449012;1
118.98398856280679;-117.98398856280679;1
118.67329499909003;-117.67329499909003;1
118.92344792326674;-117.92344792326674;1
118.87955092696667;-117.87955092696667;1
119.17721941560829;-118.17721941560829;1
118.88462433531087;-117.88462433531087;1
118.8409430111271;-117.8409430111271;1
119.37245383318077;-118.37245383318077;1
119.66015298323866;-118.66015298323866;1
119.29681763525568;-118.29681763525568;1
119.83430152068084;-118.83430152068084;1
118.4208713884677;-117.4208713884677;1
119.8734710959072;-118.8734710959072;1
119.47298640740432;-118.47298640740432;1
119.44559266657039;-118.44559266657039;1
118.70881327392213;-117.70881327392213;1
119.41513369159514;-118.41513369159514;1
118.51596360550938;-117.51596360550938;1
118.45727995956972;-117.45727995956972;1
118.05618644568212;-117.05618644568212;1
118.74153931803657;-117.74153931803657;1
119.38558334001588;-118.38558334001588;1
119.77818745902131;-118.77818745902131;1
119.38931990653006;-118.38931990653006;1
118.57562680162856;-117.57562680162856;1
118.67304658080995;-117.67304658080995;1
118.15700510216845;-117.15700510216845;1
118.1609104647897;-117.1609104647897;1
118.94402141687091;-117.94402141687091;1
119.5130264868701;-118.5130264868701;1
121.00888637896055;-120.00888637896055;1
120.11409627317151;-119.11409627317151;1
121.28843066989775;-120.28843066989775;1
120.52118883433619;-119.52118883433619;1
120.55210736130387;-119.55210736130387;1
120.66048022033398;-119.66048022033398;1
120.80115675150563;-119.80115675150563;1
120.4990625777781;-119.4990625777781;1
120.62325481271805;-119.62325481271805;1
120.02755125773943;-119.02755125773943;1
120.38425592975335;-119.38425592975335;1
120.51210915812435;-119.51210915812435;1
120.76635989883377;-119.76635989883377;1
119.94895018812498;-118.94895018812498;1
120.43285759864375;-119.43285759864375;1
120.29787244025432;-119.29787244025432;1
120.35762219441617;-119.35762219441617;1
120.61811460985719;-119.61811460985719;1
121.0096872166895;-120.0096872166895;1
120.62247621881832;-119.62247621881832;1
120.67148660936962;-119.67148660936962;1
120.26730981712896;-119.26730981712896;1
119.99549278531626;-118.99549278531626;1
120.075964260243;-119.075964260243;1
119.8633712390587;-118.8633712390587;1
119.84153537478477;-118.84153537478477;1
119.8073073193196;-118.8073073193196;1
119.82854846195539;-118.82854846195539;1
120.38999562762027;-119.38999562762027;1
119.81638216929674;-118.81638216929674;1
120.08898394012643;-119.08898394012643;1
119.98934101904884;-118.98934101904884;1
119.90291368286027;-118.90291368286027;1
119.27951277638076;-118.27951277638076;1
118.67561834127676;-117.67561834127676;1
118.08811634283849;-117.08811634283849;1
117.7560469144972;-116.7560469144972;1
118.63042325077545;-117.63042325077545;1
117.88588758122556;-116.88588758122556;1
118.0235112552683;-117.0235112552683;1
118.73919809337957;-117.73919809337957;1
118.32597623381898;-117.32597623381898;1
119.05289320835513;-118.05289320835513;1
119.13081140570588;-118.13081140570588;1
119.31298416913195;-118.31298416913195;1
119.56715641890013;-118.56715641890013;1
118.66722863641175;-117.66722863641175;1
118.33678633979054;-117.33678633979054;1
117.8970193233191;-116.8970193233191;1
118.22852383107464;-117.22852383107464;1
119.36392351633096;-118.36392351633096;1
119.7105087047842;-118.7105087047842;1
119.51504081906492;-118.51504081906492;1
119.6864035161143;-118.6864035161143;1
119.89757717924195;-118.89757717924195;1
119.62793499166825;-118.62793499166825;1
119.22492480952975;-118.22492480952975;1
117.91673909926226;-116.91673909926226;1
118.70117916903754;-117.70117916903754;1
118.87473766320555;-117.87473766320555;1
117.40090626141074;-116.40090626141074;1
118.1827914273155;-117.1827914273155;1
118.25091938203313;-117.25091938203313;1
118.00979797807739;-117.00979797807739;1
118.19377127442357;-117.19377127442357;1
117.73478256023728;-116.73478256023728;1
117.82608517457207;-116.82608517457207;1
118.81382517078373;-117.81382517078373;1
119.72391260961656;-118.72391260961656;1
119.9142444386115;-118.9142444386115;1
120.08165760361645;-119.08165760361645;1
119.7974686276215;-118.7974686276215;1
119.97057535108512;-118.97057535108512;1
119.4701233907416;-118.4701233907416;1
118.84601124221834;-117.84601124221834;1
117.5294896241521;-116.5294896241521;1
117.61857426454587;-116.61857426454587;1
118.00870889568994;-117.00870889568994;1
118.95254310505311;-117.95254310505311;1
118.34538824936226;-117.34538824936226;1
117.76864477363215;-116.76864477363215;1
117.89786189593838;-116.89786189593838;1
118.9757194400521;-117.9757194400521;1
119.04470585375978;-118.04470585375978;1
119.26362939392095;-118.26362939392095;1
119.86718365180178;-118.86718365180178;1
120.838559137342;-119.838559137342;1
120.19560387830734;-119.19560387830734;1
120.73778561570207;-119.73778561570207;1
119.56632090043787;-118.56632090043787;1
120.51633629726369;-119.51633629726369;1
120.33478292220451;-119.33478292220451;1
121.03505085536567;-120.03505085536567;1
120.2940098546806;-119.2940098546806;1
120.39951536121194;-119.39951536121194;1
120.35516940635614;-119.35516940635614;1
120.5592993718347;-119.5592993718347;1
120.28550106967123;-119.28550106967123;1
120.11112878012723;-119.11112878012723;1
119.36130278601152;-118.36130278601152;1
118.76530140475606;-117.76530140475606;1
118.38323481306877;-117.38323481306877;1
118.62897773203346;-117.62897773203346;1
117.58396335741374;-116.58396335741374;1
118.58010276944856;-117.58010276944856;1
119.41942830857207;-118.41942830857207;1
119.64921296854781;-118.64921296854781;1
119.8246329866616;-118.8246329866616;1
118.92531779303664;-117.92531779303664;1
119.353021675873;-118.353021675873;1
119.7085546833538;-118.7085546833538;1
119.77798921220354;-118.77798921220354;1
119.77212736656544;-118.77212736656544;1
119.56375114726053;-118.56375114726053;1
118.02235395991015;-117.02235395991015;1
118.992643437186;-117.992643437186;1
118.58440553223326;-117.58440553223326;1
118.0509352917283;-117.0509352917283;1
118.40564603966153;-117.40564603966153;1
118.8012539367588;-117.8012539367588;1
118.0638056228203;-117.0638056228203;1
118.83813659825309;-117.83813659825309;1
118.28232385346182;-117.28232385346182;1
118.18062695350721;-117.18062695350721;1
117.87286634824011;-116.87286634824011;1
118.42690058819261;-117.42690058819261;1
118.51020758109658;-117.51020758109658;1
118.72308667479557;-117.72308667479557;1
118.3689493109144;-117.3689493109144;1
117.8369753611884;-116.8369753611884;1
118.09935201791708;-117.09935201791708;1
117.35245626264778;-116.35245626264778;1
118.04216466157621;-117.04216466157621;1
117.77519793824213;-116.77519793824213;1
118.36089274959848;-117.36089274959848;1
118.03040750025576;-117.03040750025576;1
117.98657098022508;-116.98657098022508;1
117.16202983135818;-116.16202983135818;1
116.9119709470111;-115.9119709470111;1
117.00769647365155;-116.00769647365155;1
117.05712219556223;-116.05712219556223;1
116.99409308423186;-115.99409308423186;1
117.38364597143354;-116.38364597143354;1
117.49223908524066;-116.49223908524066;1
118.57869862279843;-117.57869862279843;1
118.32657961494266;-117.32657961494266;1
117.58821328007213;-116.58821328007213;1
117.6346112820526;-116.6346112820526;1
116.71254665956447;-115.71254665956447;1
116.99366170925835;-115.99366170925835;1
116.96149211316157;-115.96149211316157;1
117.72896112666413;-116.72896112666413;1
117.81057339005427;-116.81057339005427;1
118.5486834525292;-117.5486834525292;1
118.33578480351964;-117.33578480351964;1
118.90030986038316;-117.90030986038316;1
118.97404485367703;-117.97404485367703;1
119.16216472910405;-118.16216472910405;1
119.03405871002907;-118.03405871002907;1
119.29896545759978;-118.29896545759978;1
119.28204260467737;-118.28204260467737;1
119.14797923540371;-118.14797923540371;1
118.67720765235657;-117.67720765235657;1
118.40039609612238;-117.40039609612238;1
117.21692559057105;-116.21692559057105;1
116.98325076180166;-115.98325076180166;1
117.14324768343285;-116.14324768343285;1
118.37549248462972;-117.37549248462972;1
118.566880383364;-117.566880383364;1
119.23958844830324;-118.23958844830324;1
119.21940371897905;-118.21940371897905;1
118.64419776796052;-117.64419776796052;1
118.12703241077928;-117.12703241077928;1
117.86617385169491;-116.86617385169491;1
117.75378590327384;-116.75378590327384;1
119.17856592720311;-118.17856592720311;1
118.84783757425811;-117.84783757425811;1
119.62943307573211;-118.62943307573211;1
119.57753901157042;-118.57753901157042;1
120.30728701192504;-119.30728701192504;1
119.97444657853796;-118.97444657853796;1
119.47339848799605;-118.47339848799605;1
119.68141310411595;-118.68141310411595;1
120.1915284617483;-119.1915284617483;1
120.07219791915227;-119.07219791915227;1
119.76297770066064;-118.76297770066064;1
119.46008633858074;-118.46008633858074;1
119.97236666925897;-118.97236666925897;1
120.35289424297862;-119.35289424297862;1
120.15004832377358;-119.15004832377358;1
120.49976022259307;-119.49976022259307;1
121.02173523588675;-120.02173523588675;1
120.93726742519517;-119.93726742519517;1
120.58456488358796;-119.58456488358796;1
121.57349933420811;-120.57349933420811;1
120.11728971827712;-119.11728971827712;1
121.03508883259776;-120.03508883259776;1
121.25192644141003;-120.25192644141003;1
120.23770971401025;-119.23770971401025;1
120.34042655394346;-119.34042655394346;1
120.59467097264744;-119.59467097264744;1
120.52696166198827;-119.52696166198827;1
120.55084446526111;-119.55084446526111;1
120.40592057109531;-119.40592057109531;1
120.61128851270706;-119.61128851270706;1
121.32286527651307;-120.32286527651307;1
120.47106839044255;-119.47106839044255;1
120.81650270980704;-119.81650270980704;1
120.97284913489972;-119.97284913489972;1
120.89376733150989;-119.89376733150989;1
120.38805310563869;-119.38805310563869;1
120.68504605021614;-119.68504605021614;1
121.05356468611596;-120.05356468611596;1
120.52547763150461;-119.52547763150461;1
120.93806999540077;-119.93806999540077;1
120.9336193425104;-119.9336193425104;1
120.60901501750348;-119.60901501750348;1
120.92903399085282;-119.92903399085282;1
120.2230322138831;-119.2230322138831;1
120.17776491517296;-119.17776491517296;1
119.99139022855994;-118.99139022855994;1
119.81977674336405;-118.81977674336405;1
119.3891038671021;-118.3891038671021;1
120.32711222585695;-119.32711222585695;1
120.30496814464155;-119.30496814464155;1
120.22281331487598;-119.22281331487598;1
119.80225131041489;-118.80225131041489;1
120.10708591694504;-119.10708591694504;1
120.23959972699109;-119.23959972699109;1
120.14480253207499;-119.14480253207499;1
120.20300427877648;-119.20300427877648;1
120.28301456437119;-119.28301456437119;1
120.16553255587432;-119.16553255587432;1
120.70761532482406;-119.70761532482406;1
119.82803257313657;-118.82803257313657;1
120.38742245897302;-119.38742245897302;1
119.70548374399588;-118.70548374399588;1
120.21774619794249;-119.21774619794249;1
120.56708747482335;-119.56708747482335;1
120.706118185097;-119.706118185097;1
120.51429035833968;-119.51429035833968;1
120.10109259551457;-119.10109259551457;1
120.45739188384884;-119.45739188384884;1
120.40537492915935;-119.40537492915935;1
120.23503113801813;-119.23503113801813;1
119.98974184872132;-118.98974184872132;1
120.2860652871872;-119.2860652871872;1
121.01649266993242;-120.01649266993242;1
120.6568600682649;-119.6568600682649;1
119.95839973613684;-118.95839973613684;1
120.3722580998923;-119.3722580998923;1
120.32464235813697;-119.32464235813697;1
120.03183402857847;-119.03183402857847;1
120.85625861205229;-119.85625861205229;1
120.5981135437653;-119.5981135437653;1
120.17154086640518;-119.17154086640518;1
120.02911172440598;-119.02911172440598;1
119.861423348217;-118.861423348217;1
120.23138776601623;-119.23138776601623;1
120.31550867770778;-119.31550867770778;1
120.47277375944302;-119.47277375944302;1
120.38026752528613;-119.38026752528613;1
120.52553908263896;-119.52553908263896;1
120.61335652850683;-119.61335652850683;1
120.60216622939927;-119.60216622939927;1
120.70712392818957;-119.70712392818957;1
121.0102591212313;-120.0102591212313;1
121.3556785263298;-120.3556785263298;1
120.91075852999742;-119.91075852999742;1
120.96311008086704;-119.96311008086704;1
120.67461708912666;-119.67461708912666;1
120.08260436132198;-119.08260436132198;1
120.53412501315914;-119.53412501315914;1
120.41249852452785;-119.41249852452785;1
120.18775521353015;-119.18775521353015;1
119.99096809015509;-118.99096809015509;1
119.93942386406381;-118.93942386406381;1
120.09434834444156;-119.09434834444156;1
120.92630015667595;-119.92630015667595;1
120.41932480492672;-119.41932480492672;1
120.61123136296705;-119.61123136296705;1
121.37136274943455;-120.37136274943455;1
120.95904168619063;-119.95904168619063;1
120.90583445286167;-119.90583445286167;1
121.23081114178218;-120.23081114178218;1
121.12667858903271;-120.12667858903271;1
121.63671249680901;-120.63671249680901;1
121.18163027647422;-120.18163027647422;1
121.23071332669474;-120.23071332669474;1
120.9157963213281;-119.9157963213281;1
120.94525475313587;-119.94525475313587;1
120.98483031333816;-119.98483031333816;1
120.86112120535262;-119.86112120535262;1
120.69132127561362;-119.69132127561362;1
120.31479221102371;-119.31479221102371;1
120.57499768217852;-119.57499768217852;1
120.06679173119637;-119.06679173119637;1
119.93784458953282;-118.93784458953282;1
120.08930406158933;-119.08930406158933;1
120.26063824948616;-119.26063824948616;1
120.52258820155363;-119.52258820155363;1
120.67398830955595;-119.67398830955595;1
120.71413789809806;-119.71413789809806;1
120.6136826335274;-119.6136826335274;1
120.4186673211456;-119.4186673211456;1
120.80364295978384;-119.80364295978384;1
120.9463740028219;-119.9463740028219;1
120.87487650708103;-119.87487650708103;1
120.52017888428432;-119.52017888428432;1
120.61378230603289;-119.61378230603289;1
120.69395281497548;-119.69395281497548;1
120.40245339321831;-119.40245339321831;1
120.41230778075963;-119.41230778075963;1
120.46891085671324;-119.46891085671324;1
120.58411144557206;-119.58411144557206;1
120.38288597760977;-119.38288597760977;1
120.18657402412681;-119.18657402412681;1
120.44201315766789;-119.44201315766789;1
120.89159711862268;-119.89159711862268;1
120.80296842876146;-119.80296842876146;1
121.75349950972172;-120.75349950972172;1
121.48015335593459;-120.48015335593459;1
120.79565485688407;-119.79565485688407;1
121.56172585649333;-120.56172585649333;1
119.84363594647289;-118.84363594647289;1
120.65278099067184;-119.65278099067184;1
121.0023579218342;-120.0023579218342;1
121.35318016252728;-120.35318016252728;1
120.92547632793911;-119.92547632793911;1
121.16086289802394;-120.16086289802394;1
120.28660479663445;-119.28660479663445;1
121.7895268708956;-120.7895268708956;1
121.56195224677691;-120.56195224677691;1
121.16381690871098;-120.16381690871098;1
120.36001657855142;-119.36001657855142;1
121.12835666558202;-120.12835666558202;1
121.6209781562919;-120.6209781562919;1
121.10180185488352;-120.10180185488352;1
120.91999470746761;-119.91999470746761;1
121.01810359673419;-120.01810359673419;1
120.95004538576488;-119.95004538576488;1
120.71795892054577;-119.71795892054577;1
120.83391034335284;-119.83391034335284;1
120.56681788306284;-119.56681788306284;1
120.59069970535893;-119.59069970535893;1
120.57382546515123;-119.57382546515123;1
120.17327042157564;-119.17327042157564;1
120.52300205336385;-119.52300205336385;1
120.0753403182242;-119.0753403182242;1
120.5343269785597;-119.5343269785597;1
120.71146548286244;-119.71146548286244;1
120.8587704950284;-119.8587704950284;1
120.76533830994227;-119.76533830994227;1
120.45573722683203;-119.45573722683203;1
120.29878362475374;-119.29878362475374;1
120.83083000138802;-119.83083000138802;1
120.78802058124143;-119.78802058124143;1
120.68399675019448;-119.68399675019448;1
120.09638327487583;-119.09638327487583;1
120.03105594294306;-119.03105594294306;1
119.70543766327181;-118.70543766327181;1
119.98243721974816;-118.98243721974816;1
120.16614847778277;-119.16614847778277;1
120.65613762540848;-119.65613762540848;1
120.44683794979501;-119.44683794979501;1
120.19019747397303;-119.19019747397303;1
120.45391029616279;-119.45391029616279;1
120.53263485576117;-119.53263485576117;1
120.51743425294207;-119.51743425294207;1
120.72527922199079;-119.72527922199079;1
120.80757319440568;-119.80757319440568;1
121.10648059090303;-120.10648059090303;1
120.69442750204185;-119.69442750204185;1
120.48357208206487;-119.48357208206487;1
121.01479668167183;-120.01479668167183;1
121.02437452834482;-120.02437452834482;1
120.44004062583771;-119.44004062583771;1
120.72836605043487;-119.72836605043487;1
120.5572434688515;-119.5572434688515;1
120.45328444022476;-119.45328444022476;1
119.9287329041141;-118.9287329041141;1
120.20327752491066;-119.20327752491066;1
120.2127157662937;-119.2127157662937;1
120.41010409807876;-119.41010409807876;1
119.91959882891804;-118.91959882891804;1
120.09049403105182;-119.09049403105182;1
120.07882176299523;-119.07882176299523;1
120.1865051117297;-119.1865051117297;1
120.58874377239013;-119.58874377239013;1
120.56384267837025;-119.56384267837025;1
120.43331153940039;-119.43331153940039;1
120.402922384613;-119.402922384613;1
120.73366537111924;-119.73366537111924;1
120.95860492594844;-119.95860492594844;1
120.56538501283386;-119.56538501283386;1
120.99667848594348;-119.99667848594348;1
120.88621633861084;-119.88621633861084;1
120.73475556670174;-119.73475556670174;1
120.59072607216382;-119.59072607216382;1
120.87073693826801;-119.87073693826801;1
120.8847921497275;-119.8847921497275;1
120.15990361023671;-119.15990361023671;1
120.29649223355366;-119.29649223355366;1
120.39469694008719;-119.39469694008719;1
120.85043550298496;-119.85043550298496;1
120.38031843090982;-119.38031843090982;1
120.5421565358532;-119.5421565358532;1
120.56524529332951;-119.56524529332951;1
120.66333638652927;-119.66333638652927;1
120.51267322459816;-119.51267322459816;1
120.51773800032569;-119.51773800032569;1
120.71766751797851;-119.71766751797851;1
120.76174091621658;-119.76174091621658;1
120.61944493180643;-119.61944493180643;1
120.94976801416449;-119.94976801416449;1
119.4818510387704;-118.4818510387704;1
119.68328054718148;-118.68328054718148;1
119.15758803409513;-118.15758803409513;1
119.2370764736347;-118.2370764736347;1
119.16776074816352;-118.16776074816352;1
119.06415484145204;-118.06415484145204;1
119.35339824085018;-118.35339824085018;1
119.19596405665543;-118.19596405665543;1
118.49518812104236;-117.49518812104236;1
118.37280928729447;-117.37280928729447;1
117.60967775237961;-116.60967775237961;1
117.31103415724785;-116.31103415724785;1
117.85447339242765;-116.85447339242765;1
118.03860838472534;-117.03860838472534;1
118.34425354704284;-117.34425354704284;1
117.33064001480399;-116.33064001480399;1
116.87566964561773;-115.87566964561773;1
116.88122420704016;-115.88122420704016;1
116.50241871512237;-115.50241871512237;1
116.03856477918104;-115.03856477918104;1
115.6084898990681;-114.6084898990681;1
115.43425703801032;-114.43425703801032;1
115.51670283081907;-114.51670283081907;1
115.30995943637086;-114.30995943637086;1
114.99613877975104;-113.99613877975104;1
115.15533482746667;-114.15533482746667;1
115.70446680785649;-114.70446680785649;1
116.33940685567897;-115.33940685567897;1
115.06567222342031;-114.06567222342031;1
115.62069315782736;-114.62069315782736;1
115.33851186880071;-114.33851186880071;1
115.12792905117499;-114.12792905117499;1
116.74048827414738;-115.74048827414738;1
117.41276199851463;-116.41276199851463;1
117.9151326811557;-116.9151326811557;1
117.91118627756376;-116.91118627756376;1
117.47136728327239;-116.47136728327239;1
116.67659438908619;-115.67659438908619;1
117.68431259635905;-116.68431259635905;1
117.08107173139011;-116.08107173139011;1
117.47007241529225;-116.47007241529225;1
116.9047378580887;-115.9047378580887;1
117.70913707561667;-116.70913707561667;1
117.23190786463341;-116.23190786463341;1
116.81008275473344;-115.81008275473344;1
117.10114479269829;-116.10114479269829;1
117.44440242819549;-116.44440242819549;1
117.16748167955794;-116.16748167955794;1
116.74324975604691;-115.74324975604691;1
118.93008124428721;-117.93008124428721;1
117.89434011475457;-116.89434011475457;1
118.21479900685806;-117.21479900685806;1
118.14310867340181;-117.14310867340181;1
118.4911782104457;-117.4911782104457;1
118.16779204013412;-117.16779204013412;1
118.77118826391695;-117.77118826391695;1
118.13200545080967;-117.13200545080967;1
117.59568185404517;-116.59568185404517;1
117.88820866824388;-116.88820866824388;1
118.12913062025817;-117.12913062025817;1
118.01366944633149;-117.01366944633149;1
118.16399421215012;-117.16399421215012;1
117.62434704948348;-116.62434704948348;1
118.8229441963015;-117.8229441963015;1
120.99947785243948;-119.99947785243948;1
120.64970942674063;-119.64970942674063;1
120.94223389355291;-119.94223389355291;1
120.18681173287821;-119.18681173287821;1
120.92666123452659;-119.92666123452659;1
120.71042503631573;-119.71042503631573;1
120.50991040989847;-119.50991040989847;1
120.27883035557187;-119.27883035557187;1
120.56306862349639;-119.56306862349639;1
120.56786289585898;-119.56786289585898;1
119.35231657515173;-118.35231657515173;1
119.3084093881723;-118.3084093881723;1
119.21389584114405;-118.21389584114405;1
120.44157545071076;-119.44157545071076;1
120.02680814616087;-119.02680814616087;1
120.72240564785794;-119.72240564785794;1
120.61911410852349;-119.61911410852349;1
120.1458990704019;-119.1458990704019;1
121.12826303226329;-120.12826303226329;1
121.1981146336085;-120.1981146336085;1
120.82919209115695;-119.82919209115695;1
120.39233396484151;-119.39233396484151;1
119.7513342028928;-118.7513342028928;1
119.93837426247144;-118.93837426247144;1
121.0500779077495;-120.0500779077495;1
120.97380960361689;-119.97380960361689;1
120.7514038691141;-119.7514038691141;1
120.64383689759201;-119.64383689759201;1
119.38794303192275;-118.38794303192275;1
119.35461997110612;-118.35461997110612;1
119.17944117172773;-118.17944117172773;1
119.2607575332178;-118.2607575332178;1
119.13361757256027;-118.13361757256027;1
119.1435451211006;-118.1435451211006;1
119.24802852012444;-118.24802852012444;1
119.13621887257125;-118.13621887257125;1
119.68957083927708;-118.68957083927708;1
120.82313835314693;-119.82313835314693;1
120.46468805019768;-119.46468805019768;1
120.76104309854179;-119.76104309854179;1
120.28721869395046;-119.28721869395046;1
119.91841459404549;-118.91841459404549;1
120.21560006774476;-119.21560006774476;1
119.898455409743;-118.898455409743;1
120.07543029050885;-119.07543029050885;1
119.86289927155744;-118.86289927155744;1
119.83805799162597;-118.83805799162597;1
120.17530950688771;-119.17530950688771;1
120.5661395175229;-119.5661395175229;1
121.00286420362876;-120.00286420362876;1
120.69049775943803;-119.69049775943803;1
120.68601036208744;-119.68601036208744;1
121.01468676604915;-120.01468676604915;1
121.00818513251586;-120.00818513251586;1
121.39688719694598;-120.39688719694598;1
120.98056496056148;-119.98056496056148;1
120.96670040325971;-119.96670040325971;1
121.54414808482633;-120.54414808482633;1
121.3776683090586;-120.3776683090586;1
120.63409211839814;-119.63409211839814;1
120.77384927286954;-119.77384927286954;1
121.33383142745258;-120.33383142745258;1
121.3509864461036;-120.3509864461036;1
120.88476649043474;-119.88476649043474;1
120.69687971776645;-119.69687971776645;1
