up;down;class
0.018867924528301886;0.9811320754716981;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.49056603773584906;0.5094339622641509;0
0.0;1.0;0
0.0;1.0;0
0.018867924528301886;0.9811320754716981;0
0.018867924528301886;0.9811320754716981;0
0.0;1.0;0
0.0;1.0;0
0.0;1.0;0
0.018867924528301886;0.9811320754716981;0
0.018867924528301886;0.9811320754716981;0
0.0;1.0;0
0.0;1.0;0
0.0;1.0;0
0.5094339622641509;0.49056603773584906;0
0.5094339622641509;0.49056603773584906;0
0.0;1.0;0
0.0;1.0;0
0.018867924528301886;0.9811320754716981;0
0.018867924528301886;0.9811320754716981;0
0.018867924528301886;0.9811320754716981;0
0.0;1.0;0
0.49056603773584906;0.5094339622641509;0
0.5094339622641509;0.49056603773584906;0
