Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;22/08/2023;11:00:00;5.021,882;5.022,388;4.993,050;4.994,061;26.809.082.235,00;541.880
WDOFUT;22/08/2023;10:00:00;5.020,870;5.032,504;5.011,259;5.021,376;25.962.056.730,00;522.906
WDOFUT;22/08/2023;09:00:00;5.033,010;5.033,010;5.010,248;5.021,376;30.645.303.540,00;617.729
WDOFUT;21/08/2023;17:00:00;5.047,679;5.053,749;5.046,162;5.050,208;4.340.730.615,00;86.951
WDOFUT;21/08/2023;16:00:00;5.049,702;5.050,714;5.045,656;5.047,173;4.169.262.370,00;83.552
WDOFUT;21/08/2023;15:00:00;5.056,278;5.056,784;5.045,656;5.049,197;6.847.946.030,00;137.165
WDOFUT;21/08/2023;14:00:00;5.050,714;5.057,290;5.050,208;5.055,772;5.793.762.290,00;115.983
WDOFUT;21/08/2023;13:00:00;5.056,278;5.056,784;5.048,691;5.050,714;8.423.064.655,00;168.667
WDOFUT;21/08/2023;12:00:00;5.058,807;5.063,360;5.053,749;5.056,278;9.457.823.340,00;189.127
WDOFUT;21/08/2023;11:00:00;5.055,772;5.065,889;5.051,220;5.059,313;18.511.145.015,00;370.284
WDOFUT;21/08/2023;10:00:00;5.040,598;5.063,866;5.036,045;5.056,278;23.600.208.825,00;472.433
WDOFUT;21/08/2023;09:00:00;5.038,068;5.045,150;5.026,940;5.040,598;21.146.168.995,00;424.758
WDOFUT;18/08/2023;17:00:00;5.038,068;5.042,621;5.036,045;5.040,092;4.627.542.665,00;92.887
WDOFUT;18/08/2023;16:00:00;5.040,598;5.042,115;5.036,551;5.038,068;4.394.937.135,00;88.228
WDOFUT;18/08/2023;15:00:00;5.036,551;5.041,609;5.034,022;5.040,092;5.587.854.630,00;112.205
WDOFUT;18/08/2023;14:00:00;5.034,022;5.042,115;5.031,998;5.036,551;7.170.247.830,00;143.983
WDOFUT;18/08/2023;13:00:00;5.036,551;5.038,574;5.027,952;5.033,516;9.803.878.290,00;197.036
WDOFUT;18/08/2023;12:00:00;5.030,987;5.037,563;5.027,952;5.036,551;13.627.680.450,00;273.942
WDOFUT;18/08/2023;11:00:00;5.046,668;5.050,208;5.030,481;5.030,987;19.328.792.715,00;387.913
WDOFUT;18/08/2023;10:00:00;5.059,313;5.070,947;5.044,138;5.046,668;27.936.418.150,00;558.620
WDOFUT;18/08/2023;09:00:00;5.050,714;5.072,971;5.045,656;5.059,313;28.267.245.370,00;565.112
WDOFUT;17/08/2023;17:00:00;5.053,749;5.057,796;5.047,679;5.049,197;4.763.662.945,00;95.372
WDOFUT;17/08/2023;16:00:00;5.061,337;5.062,348;5.051,220;5.053,749;7.460.798.660,00;149.274
WDOFUT;17/08/2023;15:00:00;5.055,772;5.068,418;5.054,761;5.060,831;9.722.119.285,00;194.342
WDOFUT;17/08/2023;14:00:00;5.045,656;5.063,866;5.044,138;5.055,772;13.028.027.195,00;260.765
WDOFUT;17/08/2023;13:00:00;5.057,290;5.060,325;5.044,138;5.045,656;9.227.233.105,00;184.779
WDOFUT;17/08/2023;12:00:00;5.057,290;5.064,877;5.046,668;5.056,784;14.914.439.640,00;298.393
WDOFUT;17/08/2023;11:00:00;5.043,633;5.069,936;5.040,598;5.057,290;22.776.994.265,00;455.764
WDOFUT;17/08/2023;10:00:00;5.050,714;5.055,267;5.031,493;5.043,633;24.797.070.305,00;497.574
WDOFUT;17/08/2023;09:00:00;5.045,150;5.057,290;5.034,022;5.051,220;28.567.953.490,00;572.914
WDOFUT;16/08/2023;17:00:00;5.059,819;5.065,383;5.057,290;5.061,337;7.662.574.090,00;153.215
WDOFUT;16/08/2023;16:00:00;5.055,772;5.061,842;5.050,714;5.059,819;10.253.222.490,00;205.190
WDOFUT;16/08/2023;15:00:00;5.044,138;5.058,807;5.035,539;5.055,267;18.178.525.725,00;364.334
WDOFUT;16/08/2023;14:00:00;5.051,220;5.055,772;5.042,115;5.044,138;10.969.085.340,00;219.765
WDOFUT;16/08/2023;13:00:00;5.039,080;5.051,726;5.037,057;5.050,714;11.716.672.610,00;234.997
WDOFUT;16/08/2023;12:00:00;5.041,103;5.042,621;5.022,893;5.039,586;18.771.899.365,00;377.296
WDOFUT;16/08/2023;11:00:00;5.057,290;5.061,842;5.041,103;5.041,609;18.808.506.780,00;376.609
WDOFUT;16/08/2023;10:00:00;5.053,243;5.065,383;5.048,185;5.057,796;27.356.256.865,00;547.210
WDOFUT;16/08/2023;09:00:00;5.048,691;5.054,761;5.035,539;5.053,243;25.135.858.465,00;504.005
WDOFUT;15/08/2023;17:00:00;5.061,842;5.063,866;5.056,278;5.059,819;5.864.217.980,00;117.235
WDOFUT;15/08/2023;16:00:00;5.064,877;5.065,383;5.059,313;5.061,842;6.972.464.120,00;139.329
WDOFUT;15/08/2023;15:00:00;5.056,784;5.065,889;5.054,255;5.065,383;8.894.214.210,00;177.834
WDOFUT;15/08/2023;14:00:00;5.064,877;5.066,901;5.055,267;5.057,290;8.752.762.805,00;174.948
WDOFUT;15/08/2023;13:00:00;5.050,714;5.068,418;5.048,185;5.064,877;10.089.061.155,00;201.690
WDOFUT;15/08/2023;12:00:00;5.055,267;5.056,278;5.046,162;5.050,208;9.962.754.190,00;199.532
WDOFUT;15/08/2023;11:00:00;5.061,842;5.069,430;5.048,185;5.055,267;23.072.947.675,00;461.545
WDOFUT;15/08/2023;10:00:00;5.048,185;5.072,465;5.033,010;5.061,337;32.030.343.875,00;641.024
WDOFUT;15/08/2023;09:00:00;5.051,220;5.068,418;5.035,033;5.048,185;41.184.583.565,00;824.845
WDOFUT;14/08/2023;17:00:00;5.041,103;5.046,668;5.036,551;5.036,551;6.784.168.705,00;136.163
WDOFUT;14/08/2023;16:00:00;5.037,057;5.046,668;5.035,033;5.040,598;12.200.392.560,00;244.797
WDOFUT;14/08/2023;15:00:00;5.025,928;5.039,080;5.025,423;5.036,551;10.600.940.495,00;213.143
WDOFUT;14/08/2023;14:00:00;5.021,882;5.028,963;5.017,835;5.025,928;9.702.138.165,00;195.362
WDOFUT;14/08/2023;13:00:00;5.030,481;5.031,493;5.020,364;5.021,376;8.003.239.215,00;161.085
WDOFUT;14/08/2023;12:00:00;5.027,952;5.037,057;5.024,917;5.030,481;12.277.246.070,00;246.855
WDOFUT;14/08/2023;11:00:00;5.031,998;5.032,504;5.021,376;5.028,458;17.147.899.235,00;345.144
WDOFUT;14/08/2023;10:00:00;5.006,201;5.039,586;5.005,189;5.031,493;31.469.986.255,00;633.614
WDOFUT;14/08/2023;09:00:00;4.989,509;5.011,259;4.985,968;5.006,707;24.061.867.210,00;486.854
WDOFUT;11/08/2023;17:00:00;4.979,898;4.985,968;4.977,875;4.983,439;5.774.894.465,00;117.257
WDOFUT;11/08/2023;16:00:00;4.977,369;4.982,427;4.973,828;4.979,898;4.727.552.355,00;96.071
WDOFUT;11/08/2023;15:00:00;4.975,851;4.978,380;4.970,793;4.977,875;6.542.821.195,00;133.059
WDOFUT;11/08/2023;14:00:00;4.970,287;4.978,380;4.967,758;4.975,851;8.654.458.660,00;176.008
WDOFUT;11/08/2023;13:00:00;4.970,287;4.975,345;4.966,241;4.970,793;9.880.625.675,00;201.140
WDOFUT;11/08/2023;12:00:00;4.956,124;4.975,345;4.951,066;4.970,287;13.678.538.015,00;278.835
WDOFUT;11/08/2023;11:00:00;4.975,345;4.978,886;4.952,077;4.956,630;24.022.707.125,00;489.514
WDOFUT;11/08/2023;10:00:00;4.977,369;4.983,945;4.968,264;4.974,840;19.374.987.340,00;393.940
WDOFUT;11/08/2023;09:00:00;4.951,066;4.979,898;4.937,914;4.977,369;32.633.747.185,00;665.748
WDOFUT;10/08/2023;17:00:00;4.959,665;4.972,310;4.957,136;4.969,781;6.572.327.175,00;133.946
WDOFUT;10/08/2023;16:00:00;4.947,019;4.961,688;4.946,513;4.959,665;8.816.850.945,00;180.027
WDOFUT;10/08/2023;15:00:00;4.946,513;4.950,054;4.942,972;4.946,513;13.104.163.255,00;267.975
WDOFUT;10/08/2023;14:00:00;4.930,327;4.947,019;4.928,303;4.946,007;14.074.993.535,00;288.380
WDOFUT;10/08/2023;13:00:00;4.922,233;4.931,844;4.920,210;4.930,327;9.058.353.085,00;186.013
WDOFUT;10/08/2023;12:00:00;4.921,727;4.924,762;4.917,175;4.922,233;10.289.266.445,00;211.495
WDOFUT;10/08/2023;11:00:00;4.925,774;4.930,327;4.919,198;4.921,727;20.322.567.240,00;417.444
WDOFUT;10/08/2023;10:00:00;4.942,972;4.950,560;4.924,257;4.925,774;25.408.375.915,00;520.423
WDOFUT;10/08/2023;09:00:00;4.966,746;4.971,299;4.932,350;4.942,466;37.419.178.360,00;764.913
WDOFUT;09/08/2023;17:00:00;4.982,933;4.984,450;4.978,886;4.979,392;4.174.570.955,00;84.774
WDOFUT;09/08/2023;16:00:00;4.980,910;4.986,474;4.980,404;4.982,933;5.442.049.600,00;110.473
WDOFUT;09/08/2023;15:00:00;4.985,462;4.993,555;4.979,898;4.981,415;10.593.848.635,00;214.937
WDOFUT;09/08/2023;14:00:00;4.981,921;4.991,026;4.973,322;4.985,968;14.781.480.290,00;300.135
WDOFUT;09/08/2023;13:00:00;4.979,392;4.985,968;4.972,816;4.981,921;7.849.190.210,00;159.466
WDOFUT;09/08/2023;12:00:00;4.981,921;4.990,520;4.975,851;4.979,392;14.287.995.715,00;290.103
WDOFUT;09/08/2023;11:00:00;4.976,863;4.986,474;4.971,299;4.982,427;18.682.917.340,00;379.577
WDOFUT;09/08/2023;10:00:00;4.974,334;4.986,980;4.962,700;4.977,369;27.822.611.820,00;566.026
WDOFUT;09/08/2023;09:00:00;4.971,805;4.983,439;4.951,066;4.973,828;31.939.819.240,00;650.548
WDOFUT;08/08/2023;17:00:00;4.975,851;4.980,404;4.973,322;4.980,404;3.866.940.520,00;78.616
WDOFUT;08/08/2023;16:00:00;4.975,851;4.978,380;4.974,334;4.975,851;5.973.603.990,00;121.452
WDOFUT;08/08/2023;15:00:00;4.973,322;4.981,921;4.971,299;4.976,357;10.159.731.205,00;206.539
WDOFUT;08/08/2023;14:00:00;4.982,427;4.984,956;4.968,264;4.973,828;12.754.764.370,00;259.269
WDOFUT;08/08/2023;13:00:00;4.989,003;4.989,509;4.979,392;4.982,427;9.248.406.340,00;187.770
WDOFUT;08/08/2023;12:00:00;5.003,166;5.005,189;4.982,933;4.989,509;13.915.515.710,00;281.988
WDOFUT;08/08/2023;11:00:00;5.004,178;5.012,777;4.996,590;5.002,660;24.503.229.340,00;495.346
WDOFUT;08/08/2023;10:00:00;5.001,649;5.008,224;4.991,532;5.003,672;24.361.217.335,00;492.925
WDOFUT;08/08/2023;09:00:00;5.012,271;5.020,870;4.997,602;5.002,154;28.893.018.665,00;583.499
WDOFUT;07/08/2023;17:00:00;4.974,334;4.982,427;4.974,334;4.980,910;4.335.403.735,00;88.081
WDOFUT;07/08/2023;16:00:00;4.976,863;4.978,380;4.973,828;4.974,334;6.722.697.195,00;136.665
WDOFUT;07/08/2023;15:00:00;4.983,945;4.983,945;4.974,840;4.976,863;7.630.469.725,00;155.063
WDOFUT;07/08/2023;14:00:00;4.990,015;4.992,544;4.979,898;4.983,439;8.269.545.050,00;167.736
WDOFUT;07/08/2023;13:00:00;4.978,886;4.991,026;4.977,369;4.989,509;6.877.116.910,00;139.556
WDOFUT;07/08/2023;12:00:00;4.993,050;4.993,555;4.976,863;4.978,886;12.081.054.660,00;245.242
WDOFUT;07/08/2023;11:00:00;4.987,991;4.994,061;4.982,933;4.993,050;13.790.971.580,00;279.676
WDOFUT;07/08/2023;10:00:00;4.965,735;4.995,073;4.964,723;4.987,991;23.975.972.475,00;486.935
WDOFUT;07/08/2023;09:00:00;4.952,077;4.975,851;4.948,031;4.965,229;20.150.235.155,00;410.599
WDOFUT;04/08/2023;17:00:00;4.956,124;4.958,147;4.944,490;4.955,112;4.865.639.740,00;99.436
WDOFUT;04/08/2023;16:00:00;4.948,536;4.957,136;4.946,513;4.956,124;8.035.627.120,00;164.134
WDOFUT;04/08/2023;15:00:00;4.937,408;4.952,583;4.936,902;4.948,536;13.543.622.525,00;277.061
WDOFUT;04/08/2023;14:00:00;4.933,867;4.937,914;4.928,809;4.937,408;7.528.205.395,00;154.368
WDOFUT;04/08/2023;13:00:00;4.936,397;4.936,902;4.928,809;4.933,867;5.205.154.515,00;106.772
WDOFUT;04/08/2023;12:00:00;4.929,821;4.937,408;4.927,292;4.936,397;9.452.041.470,00;193.905
WDOFUT;04/08/2023;11:00:00;4.953,089;4.957,641;4.929,315;4.929,315;20.599.394.400,00;421.533
WDOFUT;04/08/2023;10:00:00;4.957,136;4.961,182;4.932,350;4.953,595;29.257.089.145,00;598.550
WDOFUT;04/08/2023;09:00:00;5.002,660;5.006,707;4.950,560;4.957,641;42.425.052.925,00;862.398
WDOFUT;03/08/2023;17:00:00;4.982,933;5.005,695;4.977,875;5.002,660;11.500.339.695,00;233.188
WDOFUT;03/08/2023;16:00:00;4.969,781;4.983,439;4.965,229;4.982,427;10.298.940.235,00;209.512
WDOFUT;03/08/2023;15:00:00;4.963,206;4.970,793;4.958,147;4.969,781;9.322.541.785,00;189.993
WDOFUT;03/08/2023;14:00:00;4.957,641;4.965,735;4.956,630;4.963,206;8.036.429.340,00;163.869
WDOFUT;03/08/2023;13:00:00;4.966,746;4.968,264;4.953,089;4.958,147;8.142.937.895,00;166.068
WDOFUT;03/08/2023;12:00:00;4.967,252;4.971,299;4.955,112;4.967,252;13.931.185.025,00;283.965
WDOFUT;03/08/2023;11:00:00;4.972,310;4.981,415;4.959,159;4.967,252;27.119.760.595,00;551.994
WDOFUT;03/08/2023;10:00:00;4.948,536;4.973,322;4.946,513;4.971,805;32.454.272.475,00;661.931
WDOFUT;03/08/2023;09:00:00;4.927,797;4.955,618;4.924,762;4.949,042;43.188.537.115,00;884.804
WDOFUT;02/08/2023;17:00:00;4.886,825;4.894,413;4.885,308;4.892,895;4.948.218.405,00;102.363
WDOFUT;02/08/2023;16:00:00;4.890,366;4.891,378;4.880,249;4.886,825;7.656.584.175,00;158.527
WDOFUT;02/08/2023;15:00:00;4.888,343;4.890,872;4.884,296;4.889,860;5.924.759.605,00;122.637
WDOFUT;02/08/2023;14:00:00;4.885,308;4.889,354;4.872,156;4.888,343;12.700.900.655,00;263.302
WDOFUT;02/08/2023;13:00:00;4.895,930;4.898,459;4.884,802;4.885,814;7.495.636.295,00;155.004
WDOFUT;02/08/2023;12:00:00;4.898,965;4.904,529;4.891,883;4.895,930;12.436.817.360,00;256.937
WDOFUT;02/08/2023;11:00:00;4.891,378;4.903,012;4.882,779;4.898,965;20.880.966.750,00;431.723
WDOFUT;02/08/2023;10:00:00;4.874,179;4.893,907;4.869,121;4.891,378;22.225.893.990,00;460.741
WDOFUT;02/08/2023;09:00:00;4.883,284;4.883,790;4.863,051;4.873,674;28.804.973.690,00;598.259
WDOFUT;01/08/2023;17:00:00;4.873,674;4.878,226;4.870,639;4.876,203;6.655.363.900,00;138.129
WDOFUT;01/08/2023;16:00:00;4.878,226;4.878,732;4.872,156;4.873,674;7.541.178.580,00;156.502
WDOFUT;01/08/2023;15:00:00;4.878,732;4.883,790;4.874,685;4.878,226;11.321.514.025,00;234.760
WDOFUT;01/08/2023;14:00:00;4.873,168;4.878,732;4.871,650;4.878,732;9.260.477.820,00;192.154
WDOFUT;01/08/2023;13:00:00;4.866,086;4.876,709;4.864,569;4.873,168;9.689.774.805,00;201.265
WDOFUT;01/08/2023;12:00:00;4.857,487;4.872,662;4.854,958;4.865,580;12.329.098.530,00;256.385
WDOFUT;01/08/2023;11:00:00;4.854,958;4.866,086;4.843,324;4.857,487;22.163.175.055,00;461.790
WDOFUT;01/08/2023;10:00:00;4.849,394;4.863,051;4.847,370;4.854,958;22.957.562.040,00;478.277
WDOFUT;01/08/2023;09:00:00;4.810,445;4.856,475;4.810,445;4.849,394;28.260.341.805,00;590.663
WDOFUT;31/07/2023;17:00:00;4.812,468;4.815,503;4.808,422;4.808,422;4.897.227.205,00;102.955
WDOFUT;31/07/2023;16:00:00;4.814,997;4.816,515;4.810,951;4.812,468;6.129.808.860,00;128.835
WDOFUT;31/07/2023;15:00:00;4.819,044;4.825,114;4.812,974;4.814,491;9.408.530.730,00;197.514
WDOFUT;31/07/2023;14:00:00;4.828,149;4.829,666;4.815,503;4.818,538;6.651.773.110,00;139.562
WDOFUT;31/07/2023;13:00:00;4.826,126;4.830,678;4.824,608;4.828,149;4.496.147.495,00;94.226
WDOFUT;31/07/2023;12:00:00;4.842,312;4.843,830;4.825,114;4.826,126;10.657.999.170,00;223.024
WDOFUT;31/07/2023;11:00:00;4.828,655;4.844,335;4.821,573;4.842,818;18.947.830.805,00;396.675
WDOFUT;31/07/2023;10:00:00;4.806,398;4.832,701;4.803,869;4.828,655;22.926.722.550,00;481.289
WDOFUT;31/07/2023;09:00:00;4.816,515;4.822,585;4.796,787;4.806,398;20.709.102.600,00;435.875
WDOFUT;28/07/2023;17:00:00;4.813,960;4.818,538;4.808,874;4.818,538;4.103.260.325,00;86.740
WDOFUT;28/07/2023;16:00:00;4.811,926;4.818,538;4.809,891;4.813,960;7.445.399.440,00;157.343
WDOFUT;28/07/2023;15:00:00;4.809,382;4.820,064;4.807,348;4.812,434;6.982.198.465,00;147.567
WDOFUT;28/07/2023;14:00:00;4.814,469;4.821,590;4.808,874;4.809,891;8.125.093.115,00;171.691
WDOFUT;28/07/2023;13:00:00;4.814,469;4.826,168;4.813,452;4.814,469;9.286.907.070,00;196.042
WDOFUT;28/07/2023;12:00:00;4.803,787;4.816,503;4.802,770;4.814,469;7.500.659.810,00;158.597
WDOFUT;28/07/2023;11:00:00;4.808,874;4.811,926;4.798,700;4.803,278;15.819.524.680,00;334.946
WDOFUT;28/07/2023;10:00:00;4.794,122;4.817,012;4.794,122;4.808,365;26.394.135.050,00;558.464
WDOFUT;28/07/2023;09:00:00;4.811,417;4.813,960;4.778,354;4.794,122;34.805.275.900,00;738.753
WDOFUT;27/07/2023;17:00:00;4.843,462;4.844,988;4.827,694;4.827,694;5.874.918.395,00;123.635
WDOFUT;27/07/2023;16:00:00;4.832,272;4.843,971;4.824,133;4.843,462;11.648.852.950,00;245.145
WDOFUT;27/07/2023;15:00:00;4.803,278;4.838,885;4.802,770;4.832,272;18.166.751.675,00;383.304
WDOFUT;27/07/2023;14:00:00;4.802,770;4.810,400;4.799,209;4.803,278;10.172.874.550,00;215.388
WDOFUT;27/07/2023;13:00:00;4.802,770;4.805,822;4.798,192;4.802,770;5.682.412.135,00;120.371
WDOFUT;27/07/2023;12:00:00;4.817,012;4.818,538;4.800,735;4.803,278;12.644.383.355,00;267.374
WDOFUT;27/07/2023;11:00:00;4.803,787;4.818,029;4.803,787;4.817,521;18.330.067.150,00;387.605
WDOFUT;27/07/2023;10:00:00;4.808,365;4.818,538;4.793,105;4.803,787;28.179.879.185,00;596.521
WDOFUT;27/07/2023;09:00:00;4.808,365;4.820,573;4.794,631;4.807,856;27.995.311.375,00;592.491
WDOFUT;26/07/2023;17:00:00;4.812,434;4.824,133;4.811,417;4.821,081;3.996.321.155,00;84.400
WDOFUT;26/07/2023;16:00:00;4.810,908;4.818,029;4.809,382;4.812,434;7.923.558.465,00;167.457
WDOFUT;26/07/2023;15:00:00;4.826,168;4.834,307;4.806,839;4.810,908;19.495.179.805,00;411.619
WDOFUT;26/07/2023;14:00:00;4.818,029;4.833,289;4.817,521;4.826,168;12.059.579.365,00;254.235
