Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;02/07/2021;5.865,733;5.909,282;5.808,249;5.893,024;168.054.430.555,00;3.329.917
WDOFUT;01/07/2021;5.782,119;5.887,798;5.762,377;5.877,927;179.708.994.110,00;3.578.796
WDOFUT;30/06/2021;5.779,797;5.852,959;5.768,764;5.791,410;158.831.480.060,00;3.170.453
WDOFUT;29/06/2021;5.755,947;5.789,135;5.731,494;5.771,668;138.341.192.560,00;2.797.965
WDOFUT;28/06/2021;5.765,263;5.791,464;5.728,000;5.739,645;149.493.617.975,00;3.022.551
WDOFUT;25/06/2021;5.725,089;5.795,539;5.700,635;5.748,378;170.621.276.400,00;3.460.364
WDOFUT;24/06/2021;5.785,641;5.787,970;5.706,458;5.727,418;172.589.811.390,00;3.502.303
WDOFUT;23/06/2021;5.783,312;5.803,108;5.753,036;5.787,388;192.518.403.015,00;3.878.960
WDOFUT;22/06/2021;5.844,447;5.880,545;5.776,908;5.776,908;194.515.179.875,00;3.879.123
WDOFUT;21/06/2021;5.913,732;5.924,213;5.843,282;5.844,447;135.030.218.830,00;2.676.346
WDOFUT;18/06/2021;5.838,042;5.956,818;5.808,348;5.933,528;214.055.928.000,00;4.244.395
WDOFUT;17/06/2021;5.909,657;5.919,555;5.838,042;5.838,042;177.582.639.605,00;3.520.795
WDOFUT;16/06/2021;5.893,354;5.926,541;5.823,486;5.895,683;217.703.410.815,00;4.316.984
