OutPut |T+1|;OutPut_class |T+1|
10.33;1
10.35;1
10.35;1
10.35;1
10.34;0
10.34;1
10.31;0
10.33;1
10.34;1
10.29;0
10.28;0
10.3;1
10.29;0
10.27;0
10.31;1
10.34;1
10.34;1
10.3;0
10.36;1
10.35;0
10.32;0
10.36;1
10.38;1
10.39;1
10.35;0
10.39;1
10.38;0
10.39;1
10.39;1
10.39;1
10.4;1
10.43;1
10.43;1
10.44;1
10.45;1
10.45;1
10.44;0
10.43;0
10.45;1
10.45;1
10.46;1
10.43;0
10.43;1
10.41;0
10.39;0
10.37;0
10.4;1
10.4;1
10.43;1
10.46;1
10.44;0
10.43;0
10.43;1
10.43;1
10.43;1
10.42;0
10.43;1
10.42;0
10.41;0
10.42;1
10.4;0
10.4;1
10.42;1
10.4;0
10.39;0
10.41;1
10.41;1
10.39;0
10.37;0
10.36;0
10.36;1
10.39;1
10.39;1
10.41;1
10.42;1
10.43;1
10.39;0
10.35;0
10.35;1
10.38;1
10.36;0
10.35;0
10.35;1
10.35;1
10.33;0
10.35;1
10.32;0
10.32;1
10.35;1
10.35;1
10.37;1
10.34;0
10.37;1
10.38;1
10.45;1
10.43;0
10.47;1
10.4;0
10.46;1
10.41;0
10.3;0
10.27;0
10.22;0
10.25;1
10.23;0
10.37;1
10.34;0
10.29;0
10.3;1
10.28;0
10.3;1
10.29;0
10.3;1
10.31;1
10.33;1
10.31;0
10.32;1
10.34;1
10.33;0
10.33;1
10.33;1
10.31;0
10.32;1
10.31;0
10.31;1
10.31;1
10.3;0
10.32;1
10.33;1
10.32;0
10.35;1
10.33;0
10.33;1
10.29;0
10.29;1
10.28;0
10.29;1
10.3;1
10.32;1
10.34;1
10.33;0
10.34;1
10.34;1
10.32;0
10.3;0
10.3;1
10.29;0
10.28;0
10.28;1
10.27;0
10.27;1
10.26;0
10.29;1
10.31;1
10.34;1
10.33;0
10.33;1
10.34;1
10.35;1
10.39;1
10.38;0
10.42;1
10.43;1
10.41;0
10.37;0
10.36;0
10.36;1
10.38;1
10.41;1
10.38;0
10.4;1
10.43;1
10.43;1
10.43;1
10.41;0
10.44;1
10.45;1
10.49;1
10.5;1
