OutPut |T+1|;OutPut_class |T+1|
5946.119;1
5944.945;0
5942.597;0
5949.054;1
5949.054;1
5949.641;1
5956.099;1
5938.487;0
5938.487;1
5937.9;0
5939.075;1
5943.184;1
5940.249;0
5939.662;0
5944.358;1
5942.01;0
5946.706;1
5954.338;1
5953.163;0
5956.686;1
5951.402;0
5951.989;1
5955.512;1
5957.86;1
5958.447;1
5954.925;0
5956.099;1
5954.338;0
5950.815;0
5944.945;0
5938.487;0
5942.01;1
5939.075;0
5946.119;1
5943.771;0
5950.228;1
5939.662;0
5939.662;1
5933.791;0
5929.682;0
5942.01;1
5967.839;1
5967.839;1
5967.252;0
5964.317;0
5968.426;1
5967.252;0
5969.601;1
5964.317;0
5972.536;1
5971.949;0
5976.645;1
5974.884;0
5979.58;1
5978.993;0
5982.515;1
5981.928;0
5986.625;1
5984.277;0
5996.017;1
5998.952;1
5998.365;0
5999.54;1
6003.649;1
6007.758;1
6017.151;1
6014.803;0
6021.847;1
6016.564;0
6016.564;1
6003.649;0
5999.54;0
6006.584;1
6004.823;0
6000.714;0
6008.345;1
6015.39;1
6015.977;1
6021.26;1
6022.434;1
6028.304;1
6033.588;1
6026.543;0
6022.434;0
6035.936;1
6033.588;0
6028.304;0
6016.564;0
6017.151;1
6015.39;0
6017.151;1
6013.041;0
6015.977;1
6011.867;0
6017.738;1
6020.086;1
6022.434;1
6023.021;1
6028.891;1
6028.891;1
6029.479;1
6028.891;0
6027.717;0
6028.304;1
6020.086;0
6019.499;0
6013.628;0
6017.738;1
6013.628;0
6008.345;0
6004.236;0
6000.127;0
6003.649;1
6006.584;1
6003.062;0
6001.888;0
6005.997;1
6000.714;0
5988.386;0
5985.451;0
5984.864;0
5991.321;1
5981.928;0
5975.471;0
5981.341;1
5981.341;1
5981.928;1
5977.232;0
5980.167;1
5980.754;1
5977.232;0
5992.495;1
5988.386;0
5998.365;1
5993.669;0
5998.952;1
6001.888;1
5998.365;0
5999.54;1
5998.952;0
5993.082;0
5998.952;1
5992.495;0
5987.212;0
5986.625;0
5996.017;1
5991.321;0
5991.908;1
5990.147;0
6000.127;1
5994.843;0
5995.43;1
5979.58;0
5973.71;0
5958.447;0
5969.601;1
5976.645;1
5973.71;0
5966.078;0
5971.362;1
5970.188;0
5967.252;0
5969.014;1
5965.491;0
5964.904;0
5963.143;0
5966.078;1
5968.426;1
5971.362;1
5973.123;1
5973.71;1
5973.71;1
5971.362;0
5971.949;1
5971.949;1
5974.297;1
5977.819;1
5975.471;0
5975.471;1
5976.058;1
5974.297;0
5974.297;1
5972.536;0
5973.71;1
5967.839;0
5966.665;0
5969.014;1
5973.71;1
5976.058;1
5979.58;1
5984.864;1
5983.689;0
5977.819;0
5976.645;0
5980.167;1
5977.232;0
5975.471;0
5979.58;1
5985.451;1
5977.819;0
5978.993;1
5977.232;0
5982.515;1
5985.451;1
5987.212;1
5997.191;1
5990.147;0
5996.017;1
5990.734;0
6001.301;1
5995.43;0
5981.928;0
5984.864;1
5983.689;0
5994.256;1
5989.56;0
5995.43;1
5996.017;1
5992.495;0
5993.669;1
5994.843;1
5991.321;0
5996.604;1
5994.256;0
5998.365;1
6000.127;1
6001.301;1
6005.997;1
6004.236;0
6014.803;1
6002.475;0
6007.171;1
6011.28;1
6010.106;0
6009.519;0
6003.649;0
6007.171;1
5998.365;0
6004.823;1
5988.973;0
5983.689;0
5986.038;1
5985.451;0
5978.993;0
5967.839;0
5970.188;1
5970.188;1
5977.819;1
5977.819;1
5980.167;1
5986.625;1
5988.973;1
5987.212;0
5984.277;0
5975.471;0
5981.928;1
5994.256;1
5994.256;1
6003.649;1
6000.127;0
5997.778;0
5983.689;0
5985.451;1
5991.321;1
5978.406;0
5978.993;1
5981.928;1
5976.645;0
5971.949;0
6008.345;1
6010.693;1
6005.997;0
6007.758;1
6011.28;1
6011.28;1
6007.758;0
6004.823;0
6007.171;1
6004.236;0
6011.28;1
6012.454;1
6006.584;0
6008.932;1
6011.867;1
6014.803;1
6015.39;1
6014.803;0
6020.086;1
6016.564;0
6013.041;0
6012.454;0
6009.519;0
6005.41;0
6001.888;0
6003.062;1
6001.301;0
6004.823;1
6002.475;0
6003.062;1
6008.932;1
6008.932;1
6008.345;0
6007.758;0
6007.171;0
6004.236;0
5995.43;0
6004.823;1
6000.714;0
6004.236;1
6004.236;1
5998.952;0
6009.519;1
6004.823;0
6007.171;1
6007.171;1
6000.127;0
6003.062;1
6000.714;0
5999.54;0
6007.758;1
5990.147;0
5994.843;1
5998.952;1
6001.301;1
6000.127;0
6004.236;1
6007.171;1
6014.216;1
6011.28;0
6015.39;1
6003.062;0
5997.191;0
5990.147;0
6001.301;1
6005.41;1
6006.584;1
5985.451;0
5987.799;1
5990.147;1
5986.038;0
5976.645;0
5974.297;0
5994.256;1
5989.56;0
5981.928;0
5974.884;0
5967.839;0
5961.969;0
5951.402;0
5946.706;0
5938.487;0
5933.204;0
5933.791;1
5930.269;0
5913.832;0
5912.658;0
5902.678;0
5895.047;0
5897.395;1
5897.395;1
5893.285;0
5908.548;1
5903.265;0
5906.787;1
5906.2;0
5910.897;1
5899.743;0
5903.265;1
5912.071;1
5908.548;0
5909.723;1
5886.241;0
5903.265;1
5899.156;0
5903.265;1
5898.569;0
5912.071;1
5912.071;1
5910.897;0
5906.2;0
5897.982;0
5903.852;1
5919.115;1
5953.163;1
5951.402;0
5954.925;1
5954.338;0
5947.88;0
5940.249;0
5940.836;1
5942.597;1
5939.075;0
5930.269;0
5928.508;0
5929.682;1
5927.921;0
5928.508;1
5929.095;1
5927.334;0
5928.508;1
5930.269;1
5926.747;0
5927.921;1
5930.856;1
5933.791;1
5937.313;1
5939.075;1
5939.662;1
5937.9;0
5950.228;1
5949.054;0
5946.706;0
5946.119;0
5939.075;0
5949.054;1
