OutPut |T+1|;OutPut_class |T+1|
6027.785;0
6043.398;1
6063.059;1
6071.154;1
6074.045;1
6065.372;0
6072.311;1
6064.215;0
6072.311;1
6089.08;1
6089.658;1
6085.611;0
6067.685;0
6087.924;1
6079.25;0
6084.454;1
6091.393;1
6087.924;0
6078.093;0
6082.719;1
6091.972;1
6085.032;0
6087.345;1
6104.115;1
6110.476;1
6102.38;0
6110.476;1
6127.824;1
6161.363;1
6177.554;1
6181.024;1
6176.976;0
6230.176;1
6234.802;1
6231.332;0
6220.924;0
6225.55;1
6233.067;1
6233.645;1
6239.428;1
6231.332;0
6229.597;0
6234.802;1
6251.571;1
6222.658;0
6229.019;1
6219.189;0
6212.25;0
6199.528;0
6198.371;0
6226.128;1
6221.502;0
6236.537;1
6227.863;0
6240.584;1
6259.089;1
6260.245;1
6264.293;1
6251.571;0
6240.006;0
6252.728;1
6250.993;0
6268.341;1
6313.445;1
6307.084;0
6325.01;1
6329.636;1
6301.302;0
6270.076;0
6286.267;1
6281.641;0
6271.81;0
6283.376;1
6285.689;1
6271.81;0
6241.741;0
6247.524;1
6259.667;1
6261.98;1
6289.158;1
6275.858;0
6266.606;0
6257.932;0
6280.484;1
6294.363;1
6279.906;0
6244.632;0
6231.332;0
6226.128;0
6208.202;0
6207.624;0
6182.18;0
6191.432;1
6180.445;0
6184.493;1
6195.48;1
6190.276;0
6174.663;0
6150.376;0
6158.471;1
6100.067;0
6126.667;1
6123.776;0
6122.041;0
6137.654;1
6125.511;0
6104.115;0
6106.428;1
6107.585;1
6132.45;1
6127.245;0
6115.68;0
6121.463;1
6103.537;0
6087.924;0
6077.515;0
6086.189;1
6084.454;0
6090.815;1
6120.885;1
6110.476;0
6102.38;0
6096.019;0
6108.741;1
6120.885;1
6122.041;1
6108.741;0
6105.272;0
6092.55;0
6090.237;0
6083.298;0
6082.719;0
6080.985;0
6086.767;1
6068.263;0
6083.298;1
6087.924;1
6091.972;1
6096.598;1
6118.571;1
6085.611;0
6082.719;0
6080.406;0
6078.672;0
6079.828;1
6071.732;0
6075.78;1
6058.432;0
6071.154;1
6068.263;0
6069.419;1
6058.432;0
6083.876;1
6119.15;1
6108.741;0
6089.658;0
6070.576;0
6093.128;1
6091.393;0
6095.441;1
6091.393;0
6091.393;1
6090.815;0
6070.576;0
6052.65;0
6050.337;0
6060.167;1
6053.806;0
6071.732;1
6072.311;1
6078.672;1
6071.154;0
6056.119;0
6076.359;1
6064.215;0
6068.263;1
6063.059;0
6065.95;1
6052.65;0
6061.902;1
6052.072;0
6042.241;0
6046.289;1
6048.602;1
6052.072;1
6043.398;0
6035.88;0
6037.037;1
6046.867;1
6050.915;1
6029.519;0
6023.737;0
6001.763;0
6038.193;1
6019.689;0
6025.472;1
6026.628;1
6030.676;1
6027.785;0
6035.88;1
6043.398;1
6037.615;0
6033.567;0
6035.88;1
6023.159;0
6042.819;1
6052.65;1
6070.576;1
6080.406;1
6082.141;1
6079.828;0
6072.311;0
6071.732;0
6074.045;1
6085.032;1
6075.78;0
6077.515;1
6068.841;0
6063.637;0
6102.38;1
6109.319;1
6119.15;1
6136.498;1
6122.619;0
6141.124;1
6111.054;0
6079.25;0
6088.502;1
6118.571;1
6104.693;0
6069.998;0
6097.754;1
6072.311;0
6081.563;1
6085.032;1
6088.502;1
6079.828;0
6066.528;0
6065.372;0
6074.045;1
6063.637;0
6062.48;0
6083.876;1
6094.285;1
6094.285;1
6047.445;0
6094.863;1
6101.224;1
6093.706;0
6066.528;0
6054.963;0
6037.615;0
6043.398;1
6048.024;1
6031.832;0
6030.676;0
6015.063;0
6015.063;1
6008.702;0
5998.872;0
5963.598;0
5950.298;0
5942.78;0
5952.611;1
5963.019;1
5988.463;1
6000.606;1
6012.172;1
6023.737;1
6023.737;1
6022.58;0
6017.376;0
6026.628;1
6051.493;1
6071.154;1
6072.889;1
6075.78;1
6085.611;1
6056.119;0
6063.059;1
6006.967;0
6016.798;1
6033.567;1
6050.915;1
6035.88;0
6039.35;1
6025.472;0
6016.798;0
6042.241;1
6060.167;1
6069.998;1
6063.637;0
6072.889;1
6064.215;0
6076.359;1
6088.502;1
6100.067;1
6106.428;1
6111.054;1
6086.189;0
6076.359;0
6065.95;0
6002.919;0
6013.906;1
5995.98;0
5994.824;0
5987.885;0
5972.85;0
5961.285;0
5943.937;0
