K%_14_SMA_3;Abertura|T-7|_TSI_13:25;R%_21;R%_14
0.9999999999999196;38.10391084285138;17.99999999999997;-11.999999999999744
1.666666666666572;37.444456857484575;21.000000000000085;-3.0000000000001137
0.9999999999999196;37.327185532955625;17.99999999999997;3.0000000000001137
-5.666666666666724;39.19407492668039;20.000000000000284;14.000000000000057
-20.333333333333314;43.93636076173084;28.999999999999915;34.99999999999979
-29.99999999999996;44.47303207991611;25.0;23.999999999999844
-31.33333333333314;42.19165834460089;10.999999999999943;14.999999999999858
-21.999999999999886;39.451149091740106;6.000000000000227;10.000000000000142
-16.333333333333282;36.708438921179;8.999999999999986;11.000000000000298
-14.999999999999975;35.07808792775881;16.000000000000014;7.999999999999829
-17.3333333333332;35.2363120178239;25.9999999999998;8.999999999999986
-13.999999999999938;33.759281104777294;23.000000000000043;-11.999999999999744
0.0;28.087132673422527;3.9999999999999134;-26.99999999999996
5.666666666666487;27.718597293888248;26.00000000000016;-0.999999999999801
1.999999999999839;28.332822817564928;30.00000000000007;12.9999999999999
-9.000000000000222;25.59476931981475;20.000000000000284;-0.999999999999801
-6.000000000000109;20.712580197639745;0.999999999999801;-12.0000000000001
-12.666666666666751;23.202687448565097;38.000000000000256;28.00000000000012
-19.3333333333334;24.29513605845932;19.000000000000128;19.000000000000128
-44.00000000000001;28.969628100995827;57.00000000000003;62.9999999999999
-59.66666666666664;32.22335906521846;60.00000000000014;60.00000000000014
-72.99999999999993;34.88667591105652;71.99999999999989;57.00000000000003
-70.99999999999997;37.17662688703379;75.0;60.99999999999994
-67.6666666666667;38.76326051800116;76.00000000000016;71.00000000000009
-75.33333333333339;40.08314687806924;71.99999999999989;39.99999999999986
-67.33333333333331;40.29062885073942;60.99999999999994;33.999999999999986
-44.33333333333328;40.67734283157488;69.99999999999993;-1.9999999999999567
-16.333333333333282;40.29213847061389;62.0000000000001;-5.000000000000071
-3.333333333333381;39.796347912320655;53.99999999999992;-6.000000000000227
-1.3333333333333048;39.62039686227053;57.00000000000003;-7.999999999999829
2.3333333333334614;39.28472837796473;66.99999999999982;-6.000000000000227
3.333333333333499;39.25546103964064;37.9999999999999;-3.0000000000001137
6.333333333333495;37.8349818206038;30.00000000000007;-10.999999999999943
6.333333333333376;36.43779132257336;-9.999999999999789;-8.999999999999986
9.333333333333371;34.632000255629094;-12.0000000000001;-12.9999999999999
9.666666666666638;32.257313393105974;-16.000000000000014;-16.000000000000014
11.99999999999998;29.60648980241581;-23.999999999999844;-19.99999999999993
12.333333333333366;27.845119459334384;-17.00000000000017;-17.99999999999997
14.333333333333442;25.261312706455264;-22.00000000000024;-21.000000000000085
16.666666666666902;23.086453887199788;-23.000000000000043;-21.000000000000085
16.00000000000013;21.3815585014726;-19.000000000000128;-14.000000000000057
13.333333333333403;20.23056864138651;-17.99999999999997;-12.9999999999999
8.333333333333215;19.00401891524045;-17.99999999999997;-7.000000000000028
7.333333333333296;16.479278003775203;-25.0;-8.999999999999986
4.999999999999953;14.887414290660628;-23.999999999999844;-7.000000000000028
7.000000000000028;12.29331675334246;-26.99999999999996;-15.000000000000211
6.666666666666643;10.524741488608644;-25.0;-10.999999999999943
6.99999999999991;9.249052570430894;-17.99999999999997;-5.000000000000071
3.9999999999999134;8.610134695387998;-16.999999999999815;-5.999999999999872
2.999999999999995;8.297155130346546;-9.000000000000341;-5.000000000000071
2.3333333333334614;8.267934716744277;-3.9999999999999134;-3.9999999999999134
-1.6666666666664536;9.70270289995547;0.999999999999801;7.000000000000028
-4.999999999999953;10.002126365197013;-5.000000000000071;4.00000000000027
-9.333333333333371;10.75231279816902;-0.999999999999801;8.999999999999986
-9.666666666666757;11.634559087405703;4.999999999999716;7.000000000000028
-12.666666666666751;13.406205379335695;6.000000000000227;10.000000000000142
-10.333333333333409;12.50428833581424;-0.999999999999801;1.9999999999999567
-11.333333333333448;14.100435291143942;8.000000000000185;7.000000000000028
-10.666666666666677;15.606375714407095;14.000000000000057;5.999999999999872
-12.333333333333249;17.305544353323842;16.000000000000014;5.999999999999872
-10.333333333333172;17.271462801248493;14.999999999999858;1.9999999999999567
-12.666666666666634;20.81888301884022;27.00000000000032;17.00000000000017
-15.666666666666748;23.510009450753326;26.00000000000016;15.000000000000211
-19.000000000000128;26.037749532949945;26.99999999999996;16.000000000000014
-20.33333333333343;28.04439964202226;23.000000000000043;15.000000000000211
-17.33333333333344;27.816145350433903;16.000000000000014;8.000000000000185
-16.00000000000013;28.46263553275426;17.99999999999997;12.0000000000001
-12.0000000000001;28.981454180046377;17.99999999999997;8.999999999999986
-16.3333333333334;30.841457901487512;25.0;7.000000000000028
-18.00000000000009;34.26273620367476;33.000000000000185;13.000000000000256
-18.666666666666625;35.374054270192346;27.99999999999976;8.999999999999986
-16.333333333333282;36.77498589502456;30.00000000000007;9.999999999999789
-14.999999999999975;38.05256806677443;29.00000000000027;10.999999999999943
-20.33333333333343;40.59076628624712;38.000000000000256;19.99999999999993
-20.33333333333343;38.74254835121261;25.0;14.000000000000057
-20.333333333333314;36.604394930518005;14.000000000000057;3.9999999999999134
-14.666666666666591;35.9557764715824;16.000000000000014;1.9999999999999567
-9.999999999999906;35.451916034876405;16.000000000000014;0.999999999999801
-10.999999999999943;37.03375974588353;25.9999999999998;14.999999999999858
-10.333333333333291;36.866405281015325;21.999999999999886;8.999999999999986
-16.333333333333282;38.129014568196894;30.999999999999872;10.000000000000142
-13.333333333333286;38.76036090656015;33.999999999999986;7.000000000000028
-18.33333333333324;40.27223066339775;32.99999999999983;23.000000000000043
-18.99999999999989;39.12546841241863;17.99999999999997;9.999999999999789
-22.66666666666654;38.95054374897919;21.999999999999886;16.000000000000014
-20.333333333333314;38.49274521661569;23.000000000000043;5.000000000000071
-15.333333333333362;38.127791607621226;21.000000000000085;2.0000000000003126
-10.666666666666677;36.53094895220277;8.999999999999986;-3.0000000000001137
-2.6666666666666097;33.94522148108579;3.0000000000001137;-8.999999999999986
2.999999999999995;29.953982516775923;6.000000000000227;-17.99999999999997
12.333333333333249;25.22251982220705;-5.000000000000071;-23.000000000000043
18.33333333333324;19.397554105820458;-10.999999999999943;-35.00000000000014
17.666666666666703;18.30364028082745;-3.0000000000001137;-12.0000000000001
13.333333333333403;17.214943316462946;-6.999999999999673;-12.9999999999999
12.333333333333366;13.80634522678511;-17.99999999999997;-21.999999999999886
16.999999999999932;9.76129903359723;-25.9999999999998;-22.999999999999687
24.999999999999883;3.1125709018153778;-44.99999999999993;-36.999999999999744
30.33333333333322;-3.606870814668023;-53.99999999999992;-38.9999999999997
27.66666666666661;-5.131436032652747;-42.00000000000017;-21.000000000000085
21.66666666666674;-7.440969811337996;-44.00000000000013;-39.00000000000006
19.66666666666678;-8.386473369860532;-40.00000000000021;-30.00000000000007
22.66666666666677;-8.158792420775125;-33.999999999999986;-23.000000000000043
21.66666666666674;-7.982776521329275;-28.999999999999915;-19.99999999999993
18.00000000000009;-9.732369607565944;-39.00000000000006;-22.00000000000024
12.333333333333483;-11.40315665647777;-33.999999999999986;-8.000000000000185
6.333333333333495;-12.347308934095889;-31.000000000000227;-12.0000000000001
-1.999999999999839;-10.045644451587735;-26.00000000000016;0.0
-8.333333333333334;-7.8772862460989534;-18.999999999999773;8.999999999999986
-8.333333333333451;-6.942260551107668;-21.999999999999886;-2.9999999999997584
-6.333333333333495;-6.011148606355848;-17.99999999999997;-17.00000000000017
-8.333333333333451;-4.342934815506004;-3.0000000000001137;16.999999999999815
-11.666666666666714;-3.492663181096133;9.999999999999789;13.999999999999702
-17.666666666666703;-2.610496621412904;5.000000000000071;10.999999999999943
-16.333333333333282;-2.0577828718618507;0.0;0.0
-10.333333333333291;-1.966220805707782;4.999999999999716;-5.000000000000071
-2.6666666666666097;-2.271757915205525;-3.9999999999999134;-7.000000000000028
3.666666666666648;-2.923010156552085;-21.000000000000085;-5.000000000000071
3.3333333333332624;-2.830311051853651;10.999999999999943;-7.000000000000028
4.3333333333333;-2.9611010952943126;9.999999999999789;-8.000000000000185
3.666666666666648;-2.6129294920336954;7.999999999999829;-4.00000000000027
3.666666666666766;-1.8430325757423145;0.0;-5.000000000000071
1.000000000000038;-0.9428967449628292;-1.9999999999999567;0.0
0.3333333333333854;-0.9153946347880916;-5.000000000000071;-3.0000000000001137
-1.9999999999999567;-0.1148233689856348;1.9999999999999567;-1.0000000000001563
-2.999999999999995;-0.4966148547840255;-7.000000000000028;0.0
-2.666666666666728;-0.8174628951404763;-7.000000000000028;-1.9999999999999567
-2.000000000000076;-0.5204506428238354;-3.0000000000001137;1.0000000000001563
-2.000000000000076;0.3154389997784347;-3.9999999999999134;0.0
-0.3333333333333854;-1.0680736099952963;-7.000000000000028;-8.999999999999986
3.666666666666529;-2.798497948837736;-8.999999999999986;-10.000000000000142
7.333333333333177;-4.819312046456478;-12.0000000000001;-12.0000000000001
7.999999999999829;-5.495307870123726;-3.9999999999999134;-10.999999999999943
6.99999999999991;-6.35474081021878;-7.000000000000028;-10.999999999999943
5.666666666666605;-6.718942028032612;-4.999999999999716;-5.999999999999872
4.666666666666686;-6.662363028499271;-7.000000000000028;-7.000000000000028
6.333333333333376;-7.585850565280243;-12.0000000000001;-22.00000000000024
7.0000000000001465;-9.008900319553725;-13.000000000000256;-7.000000000000028
6.333333333333495;-9.79592455413215;-12.0000000000001;-3.0000000000001137
2.000000000000076;-8.81613120251746;-10.000000000000142;0.999999999999801
-0.6666666666666524;-7.595979513238175;-7.999999999999829;0.0
-1.3333333333333048;-8.018135058730467;-8.000000000000185;-6.000000000000227
-1.3333333333331865;-6.273810891669399;-5.000000000000071;1.9999999999999567
-0.333333333333267;-5.974623093412451;-19.99999999999993;-1.9999999999999567
-1.6666666666666905;-5.734668642051328;-2.9999999999997584;2.0000000000003126
-3.0000000000001137;-4.289030086891134;2.9999999999997584;1.9999999999999567
-6.000000000000109;-1.8851676547344656;5.999999999999872;5.000000000000071
-7.666666666666681;0.8601445526519855;5.999999999999872;3.9999999999999134
-8.000000000000066;3.4819582700950304;5.000000000000071;6.000000000000227
-10.000000000000025;6.791182871166996;10.999999999999943;8.999999999999986
-10.000000000000025;8.578388066804413;7.999999999999829;7.000000000000028
-11.666666666666597;11.160741327903988;15.000000000000211;5.000000000000071
-10.666666666666558;12.300582977288885;10.000000000000142;8.000000000000185
-10.666666666666558;12.743707822540578;8.999999999999986;3.0000000000001137
-9.66666666666652;15.319246105222744;11.999999999999744;6.999999999999673
-8.666666666666481;17.365279905823318;12.9999999999999;5.999999999999872
-9.333333333333137;20.069443500725484;16.000000000000014;7.000000000000028
-6.99999999999991;20.15488965518333;12.0000000000001;1.9999999999999567
-6.666666666666643;21.244433858693483;10.000000000000142;3.0000000000001137
-2.000000000000076;17.55822975861339;6.000000000000227;-3.9999999999999134
-1.3333333333334234;15.454645820010636;4.00000000000027;-1.9999999999999567
1.9999999999999567;12.47023465959253;-1.0000000000001563;-7.999999999999829
1.3333333333333048;12.249594763064614;3.9999999999999134;-3.0000000000001137
3.9999999999999134;9.96414263875093;-2.9999999999997584;-11.999999999999744
4.999999999999834;9.577048303471797;0.0;-12.0000000000001
8.99999999999975;5.066202084559667;-12.9999999999999;-19.99999999999993
6.99999999999991;6.2380904504472765;2.9999999999997584;-8.000000000000185
-1.6666666666666905;10.686828430990577;16.000000000000014;12.0000000000001
-13.999999999999938;14.735972418737708;17.00000000000017;21.999999999999886
-25.333333333333268;19.39171702398095;23.999999999999844;22.999999999999687
-28.666666666666647;23.348592915072743;23.000000000000043;28.999999999999915
-34.66666666666664;27.20597488438455;23.999999999999844;33.000000000000185
-35.66666666666679;30.28780996520408;28.00000000000012;35.00000000000014
-42.66666666666682;33.00554334160256;28.00000000000012;36.0000000000003
-43.00000000000009;35.930245672767306;39.99999999999986;26.99999999999996
-40.66666666666675;38.53907581887034;48.00000000000004;23.000000000000043
-30.99999999999999;39.27645245733397;36.999999999999744;14.000000000000057
-22.33333333333339;40.16034648381856;41.999999999999815;12.9999999999999
-15.666666666666629;39.84230437846368;38.000000000000256;3.9999999999999134
-12.333333333333249;40.76655747284202;46.999999999999886;8.999999999999986
-10.333333333333172;40.80834478105707;44.00000000000013;3.0000000000001137
-12.33333333333313;41.859896918613885;37.0000000000001;7.999999999999829
-11.666666666666597;42.84030153475719;32.00000000000003;8.000000000000185
-10.666666666666558;42.91527178933106;25.0;3.9999999999999134
-6.99999999999991;40.81625434625593;16.000000000000014;3.0000000000001137
-4.666666666666568;39.12073827312996;9.999999999999789;0.0
-8.000000000000066;39.3148204201242;17.00000000000017;7.000000000000028
-8.666666666666837;38.75491257095607;11.000000000000298;4.00000000000027
-12.333333333333483;39.25083354185836;14.999999999999858;7.000000000000028
-10.333333333333528;40.11109954626003;17.00000000000017;7.000000000000028
-8.666666666666837;38.28722599408957;8.000000000000185;-0.999999999999801
-7.666666666666917;37.95735890853355;20.000000000000284;4.00000000000027
-11.000000000000062;38.16794812344863;19.99999999999993;14.999999999999858
-16.000000000000014;37.29315673181664;14.000000000000057;-0.999999999999801
-13.666666666666552;35.56227382853901;10.000000000000142;1.9999999999999567
-8.66666666666672;34.337559122271124;8.000000000000185;-1.9999999999999567
-5.333333333333338;34.192600332838374;9.999999999999789;-1.0000000000001563
-3.666666666666766;32.35038884485805;4.00000000000027;-1.9999999999999567
-2.666666666666728;29.85027399021761;-0.999999999999801;-7.000000000000028
0.9999999999999196;28.01691120250084;7.999999999999829;-7.000000000000028
3.3333333333332624;26.17567335402936;-5.999999999999872;-7.999999999999829
6.333333333333376;24.30878032416362;-1.0000000000001563;-7.000000000000028
5.000000000000071;23.18277440356865;-4.00000000000027;-2.0000000000003126
2.000000000000076;22.68834070395961;-5.999999999999872;-5.999999999999872
0.9999999999999196;22.733838684266107;0.0;-2.9999999999997584
-0.6666666666667709;23.241314289652948;0.0;1.0000000000001563
-3.333333333333381;24.37949919164648;1.9999999999999567;5.999999999999872
-6.666666666666643;24.53118104339786;0.0;4.999999999999716
-6.333333333333376;22.64453143399565;-2.9999999999997584;0.0
-4.000000000000033;20.30113447037191;-2.0000000000003126;-2.0000000000003126
-1.000000000000038;17.974901108230085;-8.999999999999986;-3.9999999999999134
1.3333333333333048;16.042912620165517;-7.999999999999829;-7.000000000000028
3.3333333333332624;15.022611695635032;-3.9999999999999134;-5.999999999999872
3.666666666666529;14.478363160310591;-0.999999999999801;-7.999999999999829
4.333333333333182;14.342368638889411;0.999999999999801;-7.000000000000028
5.999999999999872;12.905472852365593;-2.0000000000003126;-11.000000000000298
6.333333333333376;10.819464337177685;-4.00000000000027;-4.00000000000027
4.666666666666686;9.445602536224705;-3.9999999999999134;-0.999999999999801
0.6666666666666524;9.430948648613018;-3.9999999999999134;1.0000000000001563
-1.3333333333334234;8.955272046294526;-5.999999999999872;0.0
-1.000000000000038;7.618654358050701;-10.999999999999943;-5.000000000000071
2.666666666666728;4.187365820684773;-16.000000000000014;-12.0000000000001
5.99999999999999;1.844620751479705;-16.000000000000014;-7.999999999999829
6.3333333333332575;0.8223673302400208;-5.000000000000071;-3.9999999999999134
3.666666666666529;-0.0128761474584533;-2.9999999999997584;-2.9999999999997584
1.3333333333333048;-0.2372865013111323;-3.0000000000001137;-5.000000000000071
0.6666666666667709;1.0009135088268293;0.0;-1.0000000000001563
1.1842378929335004e-13;2.9601573612137013;-1.0000000000001563;0.999999999999801
-1.3333333333333048;3.551671859606073;-5.000000000000071;1.9999999999999567
-3.666666666666648;4.03586732105602;-1.9999999999999567;5.000000000000071
-4.999999999999953;4.438506962379973;0.0;3.0000000000001137
-6.666666666666643;6.264242730876085;4.00000000000027;6.000000000000227
-7.666666666666681;8.750011563856265;3.0000000000001137;6.000000000000227
-8.000000000000066;9.60916432863785;1.9999999999999567;3.0000000000001137
-6.666666666666761;10.312775898523842;1.9999999999999567;1.0000000000001563
-6.666666666666761;14.738067497806204;12.9999999999999;7.999999999999829
-5.3333333333334565;13.304375433949769;8.000000000000185;1.9999999999999567
-5.000000000000071;12.242001540116917;6.000000000000227;1.9999999999999567
-1.1842378929335004e-13;6.61511681088065;-2.9999999999997584;-8.999999999999986
3.666666666666648;2.9506654422371983;-3.9999999999999134;-12.0000000000001
5.666666666666724;3.2829177350221164;1.9999999999999567;-3.9999999999999134
3.333333333333499;4.356780995446263;1.9999999999999567;0.999999999999801
1.000000000000038;3.848464430941781;-1.9999999999999567;-9.999999999999789
4.666666666666686;1.7757551746427254;-4.00000000000027;-16.000000000000014
8.333333333333334;-1.3969111175302895;-8.000000000000185;-17.00000000000017
11.000000000000062;-3.82194514140694;-10.000000000000142;-14.000000000000057
4.666666666666686;-3.6837559874980017;-8.999999999999986;3.0000000000001137
-0.3333333333333854;-2.781178171740935;-5.999999999999872;-1.9999999999999567
-3.333333333333381;-0.9042236399763426;0.0;-0.999999999999801
-0.6666666666667709;-0.1871527327826593;-9.999999999999789;-2.9999999999997584
4.3333333333333;-3.3224206416337263;-21.999999999999886;-14.999999999999858
3.3333333333332624;-2.3434046291430746;-10.000000000000142;3.0000000000001137
-1.9999999999999567;0.4458936744112253;-1.0000000000001563;8.999999999999986
-10.666666666666677;3.1550705192483623;12.9999999999999;5.999999999999872
-9.333333333333252;1.5798867113820454;-5.000000000000071;-3.0000000000001137
-0.333333333333267;-2.8549987079523214;-17.99999999999997;-17.00000000000017
13.333333333333403;-8.16686085881125;-25.9999999999998;-28.999999999999915
13.666666666666671;-6.2456063032362765;-7.999999999999829;-8.999999999999986
4.3333333333333;-3.150999680384202;8.000000000000185;3.9999999999999134
-7.000000000000028;-0.0310623573755055;12.0000000000001;3.0000000000001137
-7.666666666666681;1.5757070065666536;3.9999999999999134;-8.000000000000185
-2.999999999999995;2.997853536755989;7.000000000000028;-0.999999999999801
-5.000000000000071;5.130250138571727;8.999999999999986;15.000000000000211
-15.666666666666748;7.981577041726208;10.999999999999943;28.999999999999915
-25.333333333333385;7.697490282186216;0.0;8.999999999999986
-29.66666666666669;10.96738282058913;25.0;20.000000000000284
-28.666666666666647;14.545193858974988;26.99999999999996;21.999999999999886
-28.333333333333385;17.8450925505457;23.000000000000043;21.000000000000085
-26.333333333333425;18.83139263158593;22.00000000000024;17.00000000000017
-26.333333333333425;20.458072355831465;39.00000000000006;19.000000000000128
-18.666666666666742;18.12002473760997;30.00000000000007;-9.999999999999789
-13.333333333333286;17.064773198904508;25.9999999999998;0.999999999999801
-5.666666666666605;14.510786498787192;8.999999999999986;-12.0000000000001
-0.3333333333331486;12.544816930103003;3.9999999999999134;-19.000000000000128
8.666666666666837;10.6198952402994;-3.0000000000001137;-33.000000000000185
22.33333333333339;7.26568950409497;-9.999999999999789;-51.99999999999996
29.3333333333333;3.9037945356223513;-17.99999999999997;-37.0000000000001
29.99999999999996;0.6980018159420872;-32.99999999999983;-25.9999999999998
26.00000000000004;-1.7286259731887144;-26.00000000000016;-30.00000000000007
24.66666666666673;-3.724787118234184;-30.00000000000007;-30.00000000000007
22.000000000000004;-4.828283183996495;-33.999999999999986;-17.99999999999997
19.66666666666666;-5.752008230637355;-46.000000000000085;-19.99999999999993
16.333333333333282;-7.4175451401070625;-60.00000000000014;-21.000000000000085
14.000000000000057;-8.818233220533507;-41.000000000000014;-10.999999999999943
9.000000000000105;-9.56450593901747;-25.0;-3.0000000000001137
7.333333333333414;-12.592122415382828;-42.99999999999997;-16.000000000000014
10.666666666666677;-16.123705244650573;-48.99999999999984;-23.999999999999844
13.666666666666671;-17.024006121944137;-32.00000000000003;-17.99999999999997
11.333333333333329;-16.044062078794383;-26.99999999999996;-10.000000000000142
5.333333333333338;-13.83979282864123;-17.00000000000017;-1.0000000000001563
0.9999999999999196;-12.26871984106822;-7.999999999999829;1.0000000000001563
-4.000000000000033;-9.612537591386424;3.9999999999999134;1.9999999999999567
-5.000000000000071;-8.24742234875455;0.0;3.0000000000001137
-11.000000000000062;-6.241836684804794;1.9999999999999567;14.999999999999858
-16.666666666666668;-4.616746360244462;0.0;16.000000000000014
-22.000000000000004;-3.050451253330102;1.9999999999999567;10.000000000000142
-19.99999999999993;-0.8356211816364373;8.999999999999986;7.999999999999829
-11.000000000000062;-1.486863127576605;1.0000000000001563;-5.000000000000071
-2.666666666666728;-3.1105814625415498;-8.999999999999986;-10.999999999999943
4.333333333333182;-3.240284010436682;1.0000000000001563;-5.999999999999872
7.999999999999948;-5.284226168036222;0.0;-18.999999999999773
9.333333333333252;-5.711451367186165;6.000000000000227;-11.999999999999744
6.666666666666643;-3.287315115654828;10.999999999999943;-1.9999999999999567
-2.000000000000076;1.3511001457345992;17.99999999999997;4.00000000000027
-6.333333333333376;3.354023226220102;8.999999999999986;0.0
-6.666666666666761;2.397298090341306;-3.9999999999999134;0.0
-7.333333333333414;3.547512199007107;6.000000000000227;12.0000000000001
-9.333333333333371;3.828985770330087;-0.999999999999801;8.000000000000185
-8.000000000000066;0.3374717652860644;-18.999999999999773;-9.999999999999789
0.6666666666666524;-2.7615755760316527;-23.999999999999844;-23.000000000000043
16.000000000000014;-7.351913666909275;-44.99999999999993;-55.00000000000007
35.00000000000002;-12.2595550023677;-51.99999999999996;-70.99999999999973
38.999999999999936;-10.819673705797502;-10.999999999999943;-25.0
38.66666666666667;-12.878006671379756;-33.000000000000185;-46.000000000000085
34.66666666666676;-14.455419453183351;-34.99999999999979;-48.00000000000004
50.33333333333339;-18.36639629425393;-57.99999999999983;-73.99999999999984
57.33333333333329;-22.092701666774257;-76.99999999999996;-64.00000000000006
59.66666666666664;-24.709500964277243;-94.00000000000011;-53.000000000000114
49.33333333333346;-26.415217094493755;-98.00000000000004;-41.000000000000014
41.000000000000135;-28.19356060511765;-85.99999999999994;-61.999999999999744
48.33333333333343;-30.78978626850299;-96.99999999999989;-75.9999999999998
49.66666666666661;-31.417152012868844;-89.00000000000006;-43.99999999999977
55.66666666666661;-32.639807200558515;-98.99999999999984;-50.0
42.33333333333332;-34.39378377573007;-90.00000000000021;-35.00000000000014
38.66666666666667;-36.09049365409642;-83.99999999999999;-32.99999999999983
32.33333333333329;-37.29061849801077;-72.99999999999969;-35.99999999999994
29.66666666666657;-37.43176202033554;-83.99999999999999;-30.00000000000007
13.333333333333286;-30.87194857466889;-42.99999999999997;17.99999999999997
8.333333333333334;-30.049338934308555;-70.99999999999973;-27.99999999999976
10.000000000000025;-29.76361517211894;-72.00000000000024;-37.0000000000001
23.333333333333428;-29.55227700335411;-47.00000000000024;-29.00000000000027
24.00000000000008;-29.822384599327822;-46.999999999999886;-23.000000000000043
16.666666666666785;-29.504431037450544;-47.00000000000024;-12.0000000000001
12.333333333333483;-28.98706372441204;-44.00000000000013;-18.000000000000327
12.0000000000001;-28.64267847179356;-37.9999999999999;-66.00000000000001
26.00000000000004;-27.81586612296353;-28.999999999999915;-51.99999999999996
24.999999999999883;-27.446779988961868;-37.9999999999999;-7.000000000000028
21.6666666666665;-27.62344370752651;-35.99999999999994;-6.999999999999673
5.666666666666487;-27.335045954168137;-21.000000000000085;-6.000000000000227
0.9999999999999196;-26.05736006790141;-7.000000000000028;3.9999999999999134
-4.3333333333333;-24.24341789478839;-10.000000000000142;5.999999999999872
-9.333333333333252;-22.423715069838764;-55.00000000000007;7.999999999999829
-8.333333333333334;-21.48847553201709;-50.9999999999998;0.0
-3.9999999999999134;-21.31849934872171;-8.000000000000185;-7.000000000000028
-1.3333333333333048;-20.691914131141285;1.0000000000001563;1.9999999999999567
-1.9999999999999567;-20.383861508777443;-3.0000000000001137;1.0000000000001563
-2.999999999999995;-20.688269534084345;-5.000000000000071;-10.000000000000142
0.3333333333333854;-20.59163340516424;-6.000000000000227;-15.000000000000211
0.0;-17.13009120358547;12.9999999999999;3.9999999999999134
-4.666666666666686;-13.12272799607392;17.99999999999997;10.999999999999943
-17.666666666666703;-7.428727849231984;32.00000000000003;30.999999999999872
-29.3333333333333;-2.1511431836313606;42.99999999999997;35.00000000000014
-33.66666666666672;-0.1720464114970263;29.00000000000027;19.000000000000128
-39.33333333333344;4.190174368549561;42.99999999999997;48.00000000000004
-46.000000000000085;8.930486116314317;46.999999999999886;55.99999999999987
-64.6666666666667;14.899597023248807;66.99999999999982;59.99999999999979
-66.00000000000001;17.673744383322475;55.99999999999987;42.99999999999997
-61.66666666666672;20.080751310828514;64.00000000000006;31.000000000000227
-46.33333333333335;22.34431802411229;67.00000000000017;28.00000000000012
-41.3333333333334;24.611364198854293;71.00000000000009;37.0000000000001
-46.000000000000085;27.441764143797965;91.0;42.99999999999997
-44.000000000000135;30.045945928737115;91.99999999999982;26.99999999999996
-43.33333333333348;31.97088902586531;75.0;15.000000000000211
-26.00000000000004;33.196606432091535;66.99999999999982;11.999999999999744
-24.66666666666661;34.47306463578445;55.00000000000007;23.000000000000043
-21.333333333333115;35.71189639270295;50.0;21.000000000000085
-24.666666666666497;36.751220400767366;53.99999999999992;12.9999999999999
-20.999999999999968;37.43173941284309;48.00000000000004;4.00000000000027
-14.333333333333442;38.20220635125116;30.00000000000007;0.0
-9.33333333333349;39.440067442608765;25.0;7.000000000000028
-9.333333333333371;40.97440571327346;28.999999999999915;14.000000000000057
-13.00000000000002;42.271292618059256;37.0000000000001;14.000000000000057
-14.999999999999975;43.128526207982894;32.00000000000003;10.999999999999943
-12.0000000000001;42.56420342373183;19.000000000000128;3.0000000000001137
-3.333333333333381;38.185043891525766;-3.9999999999999134;-10.999999999999943
1.666666666666572;35.451551057841435;-3.0000000000001137;-5.000000000000071
6.333333333333376;31.998418731510785;-7.000000000000028;-16.000000000000014
9.666666666666757;28.22846551928485;-8.999999999999986;-23.000000000000043
18.333333333333474;24.20990108638307;-12.9999999999999;-30.999999999999872
24.666666666666853;21.081639896598464;-14.000000000000057;-29.00000000000027
30.333333333333456;16.192423059530103;-26.99999999999996;-37.0000000000001
