ADX_14;Fechamento_MACD_12:26;R%_21;R%_14
4.058628591231969;-0.294967247873501;58.39999999998327;-584.2999999999847
4.073873350496281;-0.3023136450137826;-175.29999999997017;-818.0000000000291
4.523899760906287;-0.5376384445398799;-116.79999999996652;-759.5000000000255
5.041898840404511;-0.8557232482189647;0.0;-642.7000000000589
5.215455185493449;-1.001929595850925;-58.39999999998327;-409.00000000001455
5.05426116076101;-0.8254595879170665;-58.39999999998327;-58.39999999998327
4.811612053611897;-0.7243795579088328;-58.39999999998327;116.8999999999869
4.804387589320726;-0.8699450095209613;-467.3999999999978;-175.20000000004077
5.067950196458911;-1.113918568367808;-175.30000000006112;409.00000000001455
5.321461598835876;-1.4322121706727555;-58.39999999998327;525.800000000072
5.385366718991116;-1.572012432642623;-175.30000000006112;408.8999999999942
5.577098775506594;-1.7102147754094403;-233.69999999995343;58.400000000074215
5.548509414962895;-1.0533737074856615;-58.39999999998327;0.0
5.36510339772975;-0.3869099225603349;292.1999999999571;175.29999999997017
5.9768229446991015;0.559099138820784;409.00000000001455;292.10000000002765
7.299870361596363;1.480330179631892;818.0000000000291;350.6000000000313
9.080844789573986;2.5114903377625524;642.6000000000386;0.0
11.236422627154592;3.663613078886556;701.0000000000218;116.79999999996652
13.69713770543873;4.897377470608262;-233.69999999995343;-701.0999999999513
15.320681249475497;5.6217640741442665;-584.2000000000553;-642.6000000000386
15.754028511450176;6.031984187180569;-1168.499999999949;-1343.7999999999192
15.787343757542526;6.471068501528862;-1460.5999999999767;-2044.799999999941
15.415626494632166;6.64816226916264;-1986.3999999999576;-2336.999999999989
14.506414390586034;6.664481747860009;-2687.5;-3038.100000000032
13.17874009088884;6.508145365096425;-3038.000000000011;-3505.4000000000087
12.103246174008362;6.125065345951043;-2746.000000000004;-3505.500000000029
11.465994303188186;5.8017170079201605;-2278.499999999985;-2278.499999999985
10.40736172942978;5.622105438146718;-2804.399999999987;-2103.300000000036
9.10321349883913;5.557155000995408;-3213.299999999981;-1519.000000000051
8.12874693708911;5.675952749654243;-2921.199999999953;-993.1999999999788
7.565156869286775;5.797518475817014;-3096.5000000000146;-817.9000000000087
7.215821667667628;5.733519902571061;-2921.2000000000444;175.29999999997017
7.085554969121421;5.664626206696084;-3096.5000000000146;409.00000000001455
7.362123830381354;5.779109764553141;-2278.499999999985;-116.8999999999869
7.573997795854311;5.756359164415699;-1986.4000000000487;-175.20000000004077
7.368155232597559;5.533094629672632;-1694.300000000021;-350.6000000000313
6.758505963489289;5.248530169350488;-1519.000000000051;-642.6000000000386
6.096605168357328;5.198782741242212;-1285.3000000000063;-525.7999999999811
5.595324479243021;5.007387659489723;-584.1999999999643;-876.3999999999214
5.077452643915464;4.753783106441915;-642.5999999999476;-1168.499999999949
4.639754196155388;4.827103948283366;-818.0000000000291;-1285.3000000000063
4.332720303334662;4.736365531511183;-584.1999999999643;-525.7999999999811
4.233552834318581;4.657885398352846;-467.3999999999978;-408.9999999999236
4.375707694504713;4.636490588632114;-876.299999999992;-408.8999999999942
4.237427620951728;4.427130089977254;-701.1000000000422;-233.7000000000444
3.953446795300968;4.212649584308565;-1051.6999999999823;-292.10000000002765
3.64885865116555;3.856761443578762;-1343.7999999999192;-467.3999999999978
3.49063940243865;3.7669942513430215;-1518.99999999996;-292.0999999999367
3.570554148780126;3.3275470864700765;-934.7999999999956;-409.00000000001455
3.806742167038;2.945330110157556;-993.1999999999788;-584.2000000000553
4.364681306670991;2.3792133325905525;-525.7999999999811;-409.00000000001455
4.653490465781521;2.1416550215881216;-525.7999999999811;-409.00000000001455
4.995644117963026;1.9311275127220144;-292.10000000002765;-233.7000000000444
5.486896330806056;1.3246557891052362;-525.800000000072;-467.3999999999978
6.060119677174818;0.7412302986476789;58.50000000000364;292.0999999999367
6.476246577361088;0.2290965918928122;-175.30000000006112;116.79999999996652
6.380618462284395;0.0582556923909578;175.29999999997017;350.6000000000313
6.153069333979806;0.1101694526969367;-58.400000000074215;350.59999999994034
6.122788660877765;-0.3165211277200797;-58.400000000074215;292.0999999999367
6.241216839427452;-0.6005491194691785;409.00000000001455;642.7000000000589
5.9682831655990345;-0.7696474136391771;525.800000000072;642.7000000000589
5.4062454101857895;-0.9399478160366924;934.6999999999751;642.6000000000386
4.835717450732431;-1.1093290678754784;525.7999999999811;233.69999999995343
4.519312266825262;-1.136139688914227;175.30000000006112;-233.69999999995343
4.5872134883914;-1.1907845949799594;1051.6999999999823;292.200000000048
4.420732642320135;-1.173440466172906;934.6999999999751;584.1999999999643
3.945454004296492;-1.1464792203423713;759.5000000000255;0.0
3.580750613247467;-1.0191166577060358;701.1000000000422;-58.39999999998327
3.295202912433585;-0.9077173091154692;701.1000000000422;0.0
3.011647286013896;-0.9032680495756722;584.1999999999643;-58.50000000000364
2.8493895526406376;-0.7496480536428862;292.10000000002765;233.7000000000444
2.8644995170504925;-0.4809868254496905;233.7000000000444;-58.50000000000364
3.075113867158039;-0.1717623666036161;467.3999999999978;-175.29999999997017
3.3661653515370067;0.1656387036227897;-175.20000000004077;-233.7000000000444
3.952267114189245;0.8475382463493588;-175.20000000004077;-233.7000000000444
4.624421975154432;1.232370785563944;-116.8999999999869;-116.8999999999869
4.973284759419558;1.2868194042030154;-292.200000000048;-292.200000000048
5.292256315306453;1.5944151093553955;-116.79999999996652;-467.3999999999978
5.593726901837001;1.8638258172759377;-525.9000000000015;-467.3999999999978
5.824410933973064;2.146915963739048;-701.1000000000422;-642.6000000000386
5.684918047538607;2.0645630475655707;-1226.9000000000233;-1226.9000000000233
5.196743260247802;2.11635420386574;-1051.6999999999823;-934.7999999999956
4.737515587452861;2.132813324000381;-701.1000000000422;-584.2000000000553
4.381294461506713;1.9815626252575385;-1110.0999999999658;-993.1999999999788
4.150436152353428;2.213334156154815;-1168.50000000004;-876.299999999992
3.986511332039609;2.4162852512308746;-1285.3000000000063;-993.1999999999788
3.844443154434309;2.6875969610346147;-934.6999999999751;-525.7999999999811
3.930031686224026;2.8229483352561147;-1110.0999999999658;-408.9999999999236
4.18502269948936;2.663808262805105;-993.1999999999788;-175.29999999997017
4.61466729193832;1.9494870292564883;-817.9000000000087;-292.10000000002765
4.875768795870302;1.3676172647474232;-1285.3000000000063;-759.5000000000255
4.932294861182807;1.222339047371861;-1168.3999999999287;-408.8999999999942
5.095303165405993;1.0480003978927923;-1226.8999999999323;-408.9999999999236
5.18930083858991;1.039307719262979;-1051.6999999999823;-584.2999999999847
4.864675012492199;1.3935079543043685;-642.699999999968;-876.4000000000124
4.419194534636064;1.655134828433802;350.5000000000109;467.3999999999978
4.892711453827422;2.0742654582682007;58.39999999998327;292.10000000002765
5.954083259983775;2.3790058040576696;-292.10000000002765;-292.10000000002765
6.87393882531928;2.870252447577513;116.8999999999869;350.6000000000313
7.462504124800508;2.989408621873736;58.400000000074215;292.10000000002765
8.000413098636622;3.421551965016988;-701.1000000000422;-350.5000000000109
8.188424685485053;3.627959975000522;-1110.0999999999658;-467.3999999999978
7.828353775039406;3.422063572852494;-759.5000000000255;-1285.3000000000063
7.741630414557957;2.662468801108844;-993.1999999999788;-1635.8999999999469
