R%_5;Abertura|T-7|_TSI_13:25;R%_21;R%_14
0.0;-18.28923652181896;-7.000000000000028;-8.000000000000185
-2.9999999999997584;-19.598272187740942;-8.999999999999986;-2.9999999999997584
-3.0000000000001137;-19.70348985102453;-5.000000000000071;-1.9999999999999567
-1.0000000000001563;-17.89477806746768;-3.0000000000001137;0.0
-7.000000000000028;-17.760625545136214;-8.000000000000185;-1.9999999999999567
-5.000000000000071;-14.917038499849143;-5.000000000000071;1.0000000000001563
-3.9999999999999134;-10.985318675061158;-1.9999999999999567;3.0000000000001137
-3.9999999999999134;-6.313367535841372;-1.0000000000001563;5.000000000000071
-0.999999999999801;-1.9261620664042207;6.000000000000227;8.000000000000185
1.0000000000001563;1.5219087880226974;6.000000000000227;8.000000000000185
-1.9999999999999567;1.986470814620912;3.0000000000001137;3.0000000000001137
-3.0000000000001137;3.07082093651878;3.9999999999999134;2.9999999999997584
-7.000000000000028;3.933171322978908;3.9999999999999134;2.9999999999997584
-6.000000000000227;6.746883741442431;7.000000000000028;1.9999999999999567
-5.000000000000071;10.967020657586316;10.000000000000142;3.9999999999999134
-1.9999999999999567;16.087038109763018;15.000000000000211;6.000000000000227
1.0000000000001563;20.02449550171348;15.000000000000211;4.00000000000027
0.0;22.26873578778022;12.0000000000001;5.000000000000071
4.999999999999716;23.1812159421874;9.999999999999789;5.999999999999872
-5.000000000000071;18.79350303223216;3.9999999999999134;0.0
-3.9999999999999134;16.02997563829108;1.0000000000001563;-0.999999999999801
3.0000000000001137;14.46635101943877;0.999999999999801;-3.9999999999999134
3.9999999999999134;10.999841470029484;-3.0000000000001137;-9.000000000000341
-0.999999999999801;4.862469649952275;-9.999999999999789;-16.000000000000014
0.999999999999801;0.8654248515961925;-7.000000000000028;-15.000000000000211
-0.999999999999801;-2.8105823523715814;-5.999999999999872;-12.9999999999999
-1.0000000000001563;-6.264142974249176;-7.000000000000028;-14.000000000000057
1.0000000000001563;-8.335288976529167;-7.999999999999829;-7.000000000000028
-1.9999999999999567;-10.549755606457396;-12.9999999999999;-12.0000000000001
-2.9999999999997584;-12.884752431710616;-16.000000000000014;-12.9999999999999
0.0;-12.643784293146616;-15.000000000000211;-3.9999999999999134
0.999999999999801;-12.45107870889707;-15.000000000000211;0.0
0.0;-13.404240931952604;-14.000000000000057;-1.9999999999999567
3.0000000000001137;-14.176617192456543;-14.000000000000057;-1.0000000000001563
-3.0000000000001137;-17.004036823590845;-12.0000000000001;-5.999999999999872
-2.0000000000003126;-18.49105341703041;-15.000000000000211;-4.00000000000027
3.0000000000001137;-18.142676077791144;-12.9999999999999;-0.999999999999801
-0.999999999999801;-19.442255843169807;-9.999999999999789;-5.999999999999872
-1.9999999999999567;-21.47882155276808;-7.999999999999829;-7.999999999999829
-7.999999999999829;-21.53272455586538;-5.999999999999872;-5.999999999999872
-7.000000000000028;-22.0691022049882;-6.000000000000227;-6.000000000000227
0.0;-18.721986001511013;-1.9999999999999567;0.0
1.9999999999999567;-15.437586380770435;0.0;4.00000000000027
-0.999999999999801;-13.915834011451931;-0.999999999999801;0.0
-3.0000000000001137;-13.76344911218178;-5.000000000000071;-2.0000000000003126
-0.999999999999801;-12.297522378507503;-2.9999999999997584;3.0000000000001137
-5.999999999999872;-12.700007747564202;-5.999999999999872;-0.999999999999801
0.0;-10.431140915912296;-1.0000000000001563;3.9999999999999134
-1.9999999999999567;-8.687447025870231;0.0;-3.9999999999999134
-20.000000000000284;-8.870002856637635;0.0;-5.000000000000071
-19.000000000000128;-6.030316214694341;2.9999999999997584;1.9999999999999567
-8.000000000000185;1.9879209992421043;13.999999999999702;13.999999999999702
0.0;10.76597598368175;23.999999999999844;19.99999999999993
0.0;16.94313678743654;23.000000000000043;19.99999999999993
0.999999999999801;21.515257416991947;23.999999999999844;19.99999999999993
0.0;23.931925767334207;14.000000000000057;16.000000000000014
0.999999999999801;25.812083869311262;16.000000000000014;17.99999999999997
0.0;26.752608214524493;17.00000000000017;15.000000000000211
-0.999999999999801;26.38298937574601;16.000000000000014;-1.9999999999999567
1.9999999999999567;26.415077770158213;16.000000000000014;-5.000000000000071
1.9999999999999567;25.2943949710695;14.000000000000057;-7.000000000000028
-0.999999999999801;23.23793648948648;12.0000000000001;-7.999999999999829
-0.999999999999801;21.55909575087565;10.000000000000142;-7.999999999999829
-1.0000000000001563;20.548257680365417;12.9999999999999;-6.000000000000227
-0.999999999999801;19.11836810234905;10.000000000000142;-5.999999999999872
1.0000000000001563;17.922102837055068;-5.000000000000071;-5.000000000000071
0.0;16.298449977841866;-10.000000000000142;-6.000000000000227
0.0;14.92278656718156;-10.000000000000142;-5.000000000000071
-0.999999999999801;13.106228245469136;-9.999999999999789;-3.9999999999999134
-1.9999999999999567;11.554178166810033;-9.999999999999789;-1.9999999999999567
-1.9999999999999567;10.762515539027152;-8.000000000000185;-1.9999999999999567
-1.9999999999999567;10.65024596246758;-5.999999999999872;-0.999999999999801
-1.9999999999999567;10.554161814064374;-5.000000000000071;-1.9999999999999567
0.0;11.687951982090864;-3.0000000000001137;1.0000000000001563
-2.0000000000003126;11.860329782334428;-3.0000000000001137;1.9999999999999567
-2.0000000000003126;12.006067824806324;-1.0000000000001563;1.9999999999999567
-1.0000000000001563;12.79019910133469;1.9999999999999567;3.0000000000001137
-1.0000000000001563;13.456764861427189;1.0000000000001563;3.0000000000001137
-0.999999999999801;14.723361400291038;2.0000000000003126;3.0000000000001137
-1.9999999999999567;15.803173706183845;1.0000000000001563;2.0000000000003126
0.0;17.457427682617638;3.0000000000001137;1.9999999999999567
0.0;18.86905491913241;5.000000000000071;1.9999999999999567
-0.999999999999801;18.957185338897222;4.00000000000027;1.0000000000001563
-1.9999999999999567;19.032345944551345;4.00000000000027;0.0
-1.9999999999999567;19.097038033721688;4.00000000000027;0.0
0.0;20.010258696830405;3.9999999999999134;0.999999999999801
-1.0000000000001563;20.79228778763083;3.0000000000001137;0.999999999999801
-1.9999999999999567;20.078041271089404;1.0000000000001563;-0.999999999999801
0.999999999999801;20.416784746590096;1.9999999999999567;-1.0000000000001563
0.0;19.251189151103443;1.0000000000001563;-0.999999999999801
0.0;18.281447831523344;0.0;-0.999999999999801
-1.0000000000001563;15.97932210542822;-1.0000000000001563;-1.9999999999999567
0.0;15.16677850921108;0.0;-1.9999999999999567
-0.999999999999801;14.497672360916871;0.0;-1.9999999999999567
-2.0000000000003126;10.92890772077348;-3.0000000000001137;-3.0000000000001137
0.0;10.45283258404363;-1.9999999999999567;-1.9999999999999567
0.0;10.08023983549695;-0.999999999999801;-1.9999999999999567
0.0;8.348685173230898;-1.9999999999999567;-1.0000000000001563
0.0;6.965935067214265;-1.9999999999999567;-1.0000000000001563
0.0;5.839051257914238;-3.0000000000001137;-1.0000000000001563
-1.0000000000001563;3.476612191340233;-4.00000000000027;-2.0000000000003126
0.0;2.892902758500638;-1.9999999999999567;-1.0000000000001563
-1.9999999999999567;-0.3638230710841772;-5.000000000000071;-3.9999999999999134
0.0;-0.1913096569324014;-3.0000000000001137;-1.0000000000001563
-1.9999999999999567;-2.622807087209114;-3.0000000000001137;-3.0000000000001137
1.0000000000001563;-1.8807035939699013;-1.0000000000001563;-1.0000000000001563
-1.9999999999999567;-4.778575302514933;-4.00000000000027;-3.0000000000001137
0.0;-5.686800097704545;-3.0000000000001137;-1.9999999999999567
0.0;-6.360769860733077;-3.0000000000001137;-1.9999999999999567
-0.999999999999801;-6.879500197477271;-3.9999999999999134;-1.9999999999999567
0.0;-7.290076268032301;-3.0000000000001137;-1.9999999999999567
0.0;-7.622303142785903;-3.0000000000001137;-1.9999999999999567
0.0;-7.895967813899325;-3.0000000000001137;-1.9999999999999567
-1.0000000000001563;-9.191134806769693;-3.0000000000001137;-3.0000000000001137
-1.9999999999999567;-11.320911597827113;-3.9999999999999134;-2.9999999999997584
-0.999999999999801;-10.409126392567;-1.9999999999999567;-0.999999999999801
-3.9999999999999134;-12.792366934187202;-5.000000000000071;-3.0000000000001137
0.999999999999801;-9.622794010534973;-1.0000000000001563;0.999999999999801
1.9999999999999567;-8.282849028015256;-1.9999999999999567;-0.999999999999801
-1.0000000000001563;-10.053598330559648;-5.000000000000071;-3.0000000000001137
-1.0000000000001563;-11.35049162007248;-5.000000000000071;-3.0000000000001137
-1.0000000000001563;-12.338894615509323;-3.9999999999999134;-3.0000000000001137
-1.9999999999999567;-13.115271747573;-3.9999999999999134;-3.0000000000001137
-1.9999999999999567;-13.739688765470069;-3.0000000000001137;-3.0000000000001137
-1.0000000000001563;-12.018715409416618;-1.0000000000001563;-1.9999999999999567
-1.9999999999999567;-11.51230052926152;-2.9999999999997584;-2.9999999999997584
0.0;-8.940880702026462;0.0;0.0
-0.999999999999801;-6.906719847026204;0.0;1.9999999999999567
-0.999999999999801;-5.261458526546541;0.0;1.9999999999999567
0.999999999999801;-2.857804443674595;0.999999999999801;2.9999999999997584
-1.0000000000001563;-2.890789721114935;-1.0000000000001563;0.999999999999801
1.0000000000001563;-1.8740380130700909;-0.999999999999801;1.0000000000001563
-1.0000000000001563;-2.0628709144792774;-1.9999999999999567;0.0
0.0;-2.214673384332225;-1.0000000000001563;-1.0000000000001563
-1.0000000000001563;-2.339054162223019;0.999999999999801;-1.0000000000001563
-1.0000000000001563;-2.442567130279344;0.999999999999801;-1.0000000000001563
-1.0000000000001563;-2.5298362499685205;0.999999999999801;-1.9999999999999567
0.0;-1.4206608020329117;1.9999999999999567;-0.999999999999801
1.0000000000001563;-0.486740381257646;1.0000000000001563;0.0
-0.999999999999801;-2.121467799027989;-0.999999999999801;-1.9999999999999567
-0.999999999999801;-3.464480937604593;-1.9999999999999567;-0.999999999999801
-1.0000000000001563;-3.2661372732688743;-1.0000000000001563;-1.0000000000001563
-1.9999999999999567;-3.1024640787592825;-1.0000000000001563;0.0
-0.999999999999801;-1.6100870364189737;-0.999999999999801;0.0
-1.0000000000001563;0.961747238627559;0.0;0.999999999999801
-1.9999999999999567;1.6819174162521775;0.0;0.0
0.0;4.865566573187498;1.9999999999999567;1.9999999999999567
-1.0000000000001563;5.954447414439044;1.9999999999999567;1.9999999999999567
-1.0000000000001563;8.025005871990691;1.9999999999999567;3.0000000000001137
1.9999999999999567;9.652097617783038;3.0000000000001137;3.0000000000001137
-1.0000000000001563;6.717140093881192;-1.0000000000001563;-1.0000000000001563
-1.0000000000001563;4.473195734918296;-1.0000000000001563;-1.9999999999999567
-1.0000000000001563;2.7062698373993848;-1.0000000000001563;-1.9999999999999567
0.0;1.28240531636543;-1.0000000000001563;-3.0000000000001137
-0.999999999999801;-1.1874526948323387;-0.999999999999801;-3.9999999999999134
-1.0000000000001563;-1.8492118857606696;0.0;-3.0000000000001137
-3.0000000000001137;-2.38399852734041;0.0;-3.0000000000001137
-3.0000000000001137;-1.445394033186591;0.0;-3.0000000000001137
-4.00000000000027;0.6770414194562077;0.0;0.999999999999801
-1.9999999999999567;4.995015292252054;2.0000000000003126;3.0000000000001137
-3.9999999999999134;9.587310057453644;1.9999999999999567;3.9999999999999134
-2.9999999999997584;14.319719715574344;3.0000000000001137;5.000000000000071
2.9999999999997584;21.124346046285623;5.999999999999872;8.999999999999986
-1.9999999999999567;20.28106470229717;1.9999999999999567;5.000000000000071
-0.999999999999801;20.58006136512264;1.9999999999999567;5.000000000000071
0.0;21.65447486661601;5.999999999999872;3.9999999999999134
-0.999999999999801;21.1734341644698;5.000000000000071;1.9999999999999567
0.0;21.620934181402777;5.999999999999872;0.999999999999801
-1.0000000000001563;21.965375459915705;5.999999999999872;0.999999999999801
-1.9999999999999567;22.238011625674147;7.000000000000028;-1.9999999999999567
-0.999999999999801;23.25978756884872;8.000000000000185;-0.999999999999801
-1.9999999999999567;22.79695282748332;5.999999999999872;0.999999999999801
1.9999999999999567;24.0256293472554;5.999999999999872;1.9999999999999567
-1.0000000000001563;22.452572013148195;2.9999999999997584;0.0
0.0;21.225261113888177;0.999999999999801;0.0
1.9999999999999567;20.24342473132005;0.999999999999801;0.0
-0.999999999999801;15.79274138429454;-4.999999999999716;-2.9999999999997584
0.0;12.302048099299732;-4.999999999999716;-3.9999999999999134
-3.9999999999999134;9.49793724645832;-1.9999999999999567;-4.999999999999716
-2.9999999999997584;7.201724510603948;-2.9999999999997584;-4.999999999999716
0.0;8.282862959932043;0.0;-1.9999999999999567
-4.999999999999716;5.774007322394855;-2.9999999999997584;-2.9999999999997584
-2.9999999999997584;5.772991128051567;-0.999999999999801;-1.9999999999999567
0.0;8.492265670437382;1.9999999999999567;1.9999999999999567
0.999999999999801;10.520433028432096;0.999999999999801;3.9999999999999134
-0.999999999999801;9.014475767628063;-2.9999999999997584;1.0000000000001563
3.9999999999999134;8.699329418042714;-1.9999999999999567;2.9999999999997584
1.0000000000001563;5.645781900595105;-4.999999999999716;-3.9999999999999134
-1.0000000000001563;2.4700948356747348;-3.9999999999999134;-3.9999999999999134
-1.9999999999999567;-1.6171335043608792;-7.000000000000028;-5.999999999999872
-1.0000000000001563;-3.064650042687399;-3.9999999999999134;-5.999999999999872
0.0;-4.174596884942905;-1.9999999999999567;-5.999999999999872
0.0;-5.050572570302022;-1.9999999999999567;-5.999999999999872
0.0;-5.757745616670937;-1.0000000000001563;-5.000000000000071
3.0000000000001137;-6.339164011816694;-5.000000000000071;-3.9999999999999134
1.9999999999999567;-9.167885254069487;-7.000000000000028;-3.0000000000001137
-0.999999999999801;-13.653740992156308;-9.999999999999789;-5.999999999999872
0.0;-17.175817812371438;-11.999999999999744;-7.000000000000028
-1.9999999999999567;-20.676312975482283;-12.9999999999999;-7.000000000000028
-0.999999999999801;-22.46218617044517;-11.999999999999744;-7.000000000000028
0.0;-23.90778254722128;-10.999999999999943;-5.999999999999872
1.0000000000001563;-25.749583499095795;-10.999999999999943;-7.000000000000028
1.9999999999999567;-27.26512360266447;-7.000000000000028;-7.000000000000028
0.0;-29.817946381493176;-8.999999999999986;-5.999999999999872
0.0;-31.90586293104572;-10.000000000000142;-3.9999999999999134
0.0;-33.640904674603306;-8.999999999999986;-3.9999999999999134
0.0;-35.1018582624197;-10.000000000000142;-3.0000000000001137
-1.0000000000001563;-36.98703890961425;-10.000000000000142;-5.000000000000071
0.0;-37.14642430600522;-8.999999999999986;-3.9999999999999134
1.9999999999999567;-37.27975765320347;-8.999999999999986;-3.0000000000001137
0.0;-38.74635307711232;-7.999999999999829;-2.9999999999997584
0.0;-39.95156157425305;-5.999999999999872;-1.9999999999999567
-1.0000000000001563;-41.6224618415484;-7.000000000000028;-3.0000000000001137
1.9999999999999567;-43.00495467718141;-6.000000000000227;-3.0000000000001137
-1.0000000000001563;-45.46828702101241;-8.999999999999986;-5.000000000000071
-5.000000000000071;-47.470731774451394;-8.999999999999986;-5.000000000000071
-5.000000000000071;-49.12641178861361;-8.000000000000185;-5.000000000000071
-0.999999999999801;-41.59620586307328;-0.999999999999801;0.0
0.0;-35.87368443015002;0.0;1.9999999999999567
-0.999999999999801;-31.388682155499765;0.0;1.9999999999999567
-1.9999999999999567;-27.78786801164885;0.0;1.9999999999999567
-2.0000000000003126;-23.34275645569856;0.999999999999801;2.9999999999997584
-3.0000000000001137;-19.72704023423556;0.999999999999801;5.999999999999872
-1.0000000000001563;-15.289635290977811;1.9999999999999567;5.999999999999872
-0.999999999999801;-10.254694826938872;3.0000000000001137;3.0000000000001137
-0.999999999999801;-6.157089254612616;5.000000000000071;3.0000000000001137
-1.9999999999999567;-2.765881519106618;5.000000000000071;2.0000000000003126
-1.0000000000001563;1.412412277275446;5.999999999999872;3.9999999999999134
-1.0000000000001563;4.8732023479226045;5.999999999999872;3.0000000000001137
-1.0000000000001563;7.779338795413198;8.999999999999986;1.9999999999999567
0.0;10.247990201062796;7.999999999999829;0.999999999999801
-1.0000000000001563;12.36561841888084;3.9999999999999134;0.0
-1.0000000000001563;14.19742464510844;3.9999999999999134;0.999999999999801
0.0;17.192838563685008;4.00000000000027;1.0000000000001563
0.0;17.706022005545464;3.9999999999999134;0.0
0.0;18.1327275978206;3.0000000000001137;-1.0000000000001563
0.0;16.388568814563286;1.0000000000001563;-1.9999999999999567
1.0000000000001563;12.89721638537596;-1.0000000000001563;-3.0000000000001137
0.0;8.108739856866618;-3.0000000000001137;-4.00000000000027
0.999999999999801;4.290451421751081;-2.0000000000003126;-3.0000000000001137
0.0;-0.6406885987674346;-3.9999999999999134;-5.000000000000071
0.0;-4.589966613448766;-3.9999999999999134;-5.000000000000071
0.0;-7.816024716574548;-5.000000000000071;-5.000000000000071
0.0;-10.494120100737137;-5.000000000000071;-3.9999999999999134
-1.9999999999999567;-16.067588386047547;-7.000000000000028;-5.999999999999872
0.0;-16.039116287398;-5.000000000000071;-3.0000000000001137
-1.0000000000001563;-17.520334141432052;-5.000000000000071;-1.9999999999999567
0.0;-16.582787038661472;-5.000000000000071;-0.999999999999801
-1.9999999999999567;-18.660467088376983;-7.000000000000028;-1.9999999999999567
-1.0000000000001563;-18.279325888167683;-6.000000000000227;-1.0000000000001563
-4.00000000000027;-17.99557191171148;-5.000000000000071;-1.0000000000001563
-3.0000000000001137;-15.97707056864196;-3.9999999999999134;0.0
-0.999999999999801;-9.42809845956876;0.0;3.0000000000001137
-1.0000000000001563;-5.958621191634285;1.0000000000001563;1.9999999999999567
-0.999999999999801;-1.9824025725864391;2.0000000000003126;3.0000000000001137
-0.999999999999801;1.0116578183593188;3.0000000000001137;3.0000000000001137
-0.999999999999801;3.3417610428396456;3.0000000000001137;3.0000000000001137
0.0;5.202119020576866;3.0000000000001137;3.0000000000001137
0.0;5.279238468079107;1.9999999999999567;1.9999999999999567
0.0;5.341569541413807;1.9999999999999567;-1.0000000000001563
-1.0000000000001563;3.935404355668764;0.999999999999801;-2.0000000000003126
-2.0000000000003126;2.790379678792127;0.999999999999801;-3.0000000000001137
0.0;1.84231459607986;0.999999999999801;-2.0000000000003126
-0.999999999999801;-0.442300950381318;0.0;-3.9999999999999134
-0.999999999999801;-2.3303051356374;0.0;-3.9999999999999134
-1.9999999999999567;-3.912727394844452;0.0;-3.9999999999999134
-1.9999999999999567;-5.2547920188791934;-3.0000000000001137;-3.0000000000001137
0.0;-4.636333266209725;-2.0000000000003126;-1.0000000000001563
0.0;-4.118292513930917;-3.0000000000001137;-1.0000000000001563
0.0;-3.679164975837408;-2.0000000000003126;-1.0000000000001563
-1.0000000000001563;-3.3031554014825293;-3.0000000000001137;-2.0000000000003126
0.0;-2.9784001981241777;-3.0000000000001137;0.0
-0.999999999999801;-4.642575075516843;-3.9999999999999134;-0.999999999999801
-1.0000000000001563;-3.893823167068589;-2.0000000000003126;0.0
-2.0000000000003126;-3.2789721790021846;-1.0000000000001563;-1.0000000000001563
-2.0000000000003126;-2.766344253602345;-1.0000000000001563;-1.0000000000001563
-0.999999999999801;2.009338888047998;1.0000000000001563;2.0000000000003126
-2.0000000000003126;1.449934157477491;-2.0000000000003126;0.0
-0.999999999999801;4.853922985641806;2.0000000000003126;2.0000000000003126
-3.0000000000001137;3.448055249045523;0.0;-1.0000000000001563
1.9999999999999567;7.265214591274581;3.0000000000001137;3.0000000000001137
-3.9999999999999134;3.438310706713802;-1.9999999999999567;-0.999999999999801
-3.0000000000001137;2.26435726132896;-1.0000000000001563;-1.0000000000001563
-0.999999999999801;3.901068986670961;2.0000000000003126;0.0
-0.999999999999801;5.042392616558424;2.0000000000003126;0.0
0.0;6.9539537718494735;3.0000000000001137;0.0
-0.999999999999801;7.1862051388025785;1.0000000000001563;0.0
-1.9999999999999567;7.362749358372062;2.0000000000003126;-0.999999999999801
-2.9999999999997584;7.501143293181614;2.0000000000003126;-0.999999999999801
-1.0000000000001563;8.627285251352568;1.9999999999999567;1.9999999999999567
1.9999999999999567;10.52614234613884;1.9999999999999567;1.0000000000001563
0.0;8.426862980826861;-1.0000000000001563;-1.9999999999999567
0.0;5.675830484294852;-3.0000000000001137;-3.0000000000001137
0.0;3.5367526791159234;-2.0000000000003126;-3.0000000000001137
-1.0000000000001563;1.8300965214812035;-3.0000000000001137;-3.0000000000001137
-1.0000000000001563;0.440243430542432;-3.0000000000001137;-3.0000000000001137
1.0000000000001563;0.4040364106101778;0.0;-3.0000000000001137
0.0;-0.7504023585698147;-3.0000000000001137;-5.000000000000071
0.0;-1.6946709296806826;-3.0000000000001137;-4.00000000000027
-1.9999999999999567;-3.613740665999434;-3.9999999999999134;-3.0000000000001137
0.999999999999801;-3.956366555009877;-3.0000000000001137;-1.0000000000001563
-0.999999999999801;-5.3752265234739;-3.9999999999999134;-0.999999999999801
-6.000000000000227;-9.80629816861088;-7.000000000000028;-3.9999999999999134
-2.0000000000003126;-8.198906533791103;-4.00000000000027;-1.0000000000001563
0.0;-4.743888984198781;-2.9999999999997584;1.0000000000001563
3.0000000000001137;-2.201409266129988;-1.9999999999999567;2.0000000000003126
-1.0000000000001563;-4.192318198616798;-4.00000000000027;-1.9999999999999567
-0.999999999999801;-4.647855702134612;-1.9999999999999567;-0.999999999999801
-3.0000000000001137;-4.989725765495971;-0.999999999999801;-1.9999999999999567
-3.0000000000001137;-4.2815933756347;0.0;0.999999999999801
0.0;-1.839189131762368;1.0000000000001563;2.0000000000003126
-0.999999999999801;0.0581393089446164;1.0000000000001563;0.0
-2.9999999999997584;1.570804797524736;2.0000000000003126;0.0
-1.9999999999999567;2.801949051858598;2.0000000000003126;0.0
1.0000000000001563;5.630945765552293;4.00000000000027;5.000000000000071
0.999999999999801;6.9010774795630825;1.9999999999999567;3.9999999999999134
-3.9999999999999134;3.9226570763854025;0.0;-0.999999999999801
5.000000000000071;3.410914448272589;1.0000000000001563;-1.0000000000001563
0.999999999999801;-3.0872838851947466;-8.000000000000185;-8.999999999999986
-1.9999999999999567;-9.173989083062004;-10.000000000000142;-10.000000000000142
-5.999999999999872;-13.580467375237182;-10.000000000000142;-10.999999999999943
-5.000000000000071;-15.150534620821755;-5.000000000000071;-10.999999999999943
-0.999999999999801;-13.80379273495373;-1.9999999999999567;-7.000000000000028
0.999999999999801;-11.986434250005267;-1.9999999999999567;-5.000000000000071
0.0;-11.8358146599167;-6.000000000000227;-6.000000000000227
0.0;-11.719638048766386;-7.000000000000028;-7.000000000000028
-1.9999999999999567;-12.845240750887536;-8.000000000000185;-1.9999999999999567
-2.9999999999997584;-12.952178271163584;-7.999999999999829;1.9999999999999567
-3.9999999999999134;-13.037532538686936;-9.999999999999789;1.0000000000001563
-5.000000000000071;-11.52681121315392;-7.000000000000028;-0.999999999999801
-8.999999999999986;-11.561551738252708;-7.999999999999829;-3.9999999999999134
-2.9999999999997584;-6.322576927261579;0.0;4.00000000000027
-1.9999999999999567;-1.719814939953941;0.0;5.999999999999872
-2.9999999999997584;1.1484812138109068;6.000000000000227;6.000000000000227
-0.999999999999801;4.6241493125170186;10.999999999999943;8.000000000000185
1.9999999999999567;7.9312029028910045;10.999999999999943;8.999999999999986
1.9999999999999567;9.8457252388136;6.000000000000227;6.000000000000227
-1.9999999999999567;10.664606029739584;3.9999999999999134;3.9999999999999134
-0.999999999999801;10.606438517382925;4.00000000000027;0.0
0.999999999999801;11.14335009563468;5.999999999999872;-1.0000000000001563
0.0;10.843041445755192;6.000000000000227;-2.9999999999997584
