ADX_14;Abertura|T-7|_ROC_11;K%_8;ADX_7
0.5167379352812114;-8.983050847457632;13.999999999999968;0.571662338021812
0.5419824010532402;-12.068965517241384;-23.000000000000043;0.6055324678020734
0.5492895094842367;-9.66010733452594;-32.00000000000003;0.601292207994412
0.5328128129815765;-7.116788321167893;0.0;0.5563262988529518
0.5218187236316519;-14.52205882352941;-39.99999999999994;0.5311732955682853
0.4987190842902887;-13.148148148148149;-4.000000000000004;0.482665685961928
0.4567470159087264;-12.499999999999998;4.000000000000004;0.4077135501857316
0.4227997947399437;-11.380597014925378;5.999999999999961;0.3568565912107272
0.4120931554412846;-11.487758945386055;0.9999999999999788;0.3551424434080453
0.4172426394776847;-9.560229445506693;-1.9999999999999567;0.3792139754131769
0.4222293351663743;-10.318949343339584;8.000000000000007;0.3979819101313112
0.4337892333346672;-8.75232774674115;16.000000000000014;0.426700718312769
0.4349030498424258;-4.705882352941163;8.000000000000007;0.4285969673060052
0.3993921670062929;-2.772277227722766;6.00000000000005;0.3607334397652182
0.3495208304530729;2.1611001964636603;33.999999999999986;0.2769786512524852
0.3162037673450441;10.967741935483865;24.00000000000002;0.2338054170107925
0.3068051697942764;10.447761194029836;-1.0000000000000675;0.2382112056152373
0.3199930519169443;13.859275053304891;17.99999999999997;0.2815155470685708
0.3663273116613517;10.315789473684216;6.00000000000005;0.381136660301428
0.4231503367731715;12.978723404255309;-3.000000000000025;0.4833524952260711
0.4794921966319867;4.439746300211415;-29.999999999999982;0.5753715142766962
0.4996551418429599;8.577405857740589;33.00000000000001;0.584385778564665
0.5115582657877082;3.877551020408153;14.999999999999948;0.5890036196377846
0.5403028779683947;0.0;-33.00000000000001;0.622824143299767
0.5409767799535612;-0.2036659877800364;-18.99999999999995;0.6010466789033966
0.5212751140549912;-12.307692307692315;-29.000000000000004;0.5486421520346904
0.4796765274190875;-11.821705426356594;-37.99999999999999;0.4611244711688749
0.4336244190013044;-13.5135135135135;-8.999999999999986;0.3804862105195133
0.4175697345630352;-14.419475655430706;2.000000000000046;0.3657218007467779
0.4386080556689163;-15.076335877862595;-21.0;0.4207199219886548
