R%_5;Fechamento_TSI_13:25;K%_14_SMA_3;K%_14
0.5748854066730625;0.4320804011374691;0.7106038502245485;0.6348704503392959
0.4951497708133441;0.4121450658526696;0.7183843931462573;0.6623226403454667
0.430124720179085;0.3949633497296625;0.6327984210074664;0.5488124614435537
0.4755356571794034;0.3698746157689294;0.5508452758946205;0.4139420111042573
0.604732970898625;0.3362044996074486;0.4602534397437;0.418106107341146
0.7084532565824524;0.3212686833822921;0.4373694899739702;0.4871221468229504
0.6493977187933039;0.3080045104928361;0.5041334134271576;0.5939235040098692
0.5857584479266607;0.295965912107063;0.5656912383077324;0.5840530536705735
0.6260526596311683;0.2888081683622215;0.6047655825395464;0.5924583590376316
0.6260526596311683;0.2851572831815455;0.6311679395863727;0.6650987045033918
0.5527129303912164;0.2751203420301427;0.6570554077633801;0.6538402220851325
0.5663575311800434;0.2638037804460689;0.6933836780228264;0.6903917334978399
0.5812813132928231;0.2399105116593486;0.7242198003375389;0.7482264034546589
0.5215861848417013;0.2104442565295403;0.7579736262478903;0.7448334361505226
0.5514337490672607;0.1898117046243019;0.741096713292715;0.6448951264651459
0.6299968020466896;0.1787654579610869;0.6837724191195401;0.593692165330043
0.6013218207014167;0.1780099696579415;0.6397494207500218;0.6261566933991355
0.640976441743951;0.1714081554622879;0.6176378042850192;0.5852868599629849
0.6559002238567276;0.1693190996107872;0.6173231499756856;0.59284392350401
0.6384180790960425;0.1816942916206329;0.6235876312251499;0.6430444170265277
0.5053832214049658;0.1979992283551209;0.6606596298521128;0.6852251696483638
0.5514337490672637;0.1942969589982715;0.6850310363568756;0.6585441085749542
0.5955655047436295;0.2075424525381883;0.6848594067336018;0.642581739666871
0.5106065451444399;0.2204587031990011;0.6862610486569979;0.6890037014188762
0.4729772945314979;0.2232054149270032;0.6789381847306842;0.6388032078963607
0.5598550261166166;0.2252346206692743;0.6549100374724682;0.5778069093152381
0.6617631382581811;0.2170476133324487;0.5760462255785351;0.4764034546576174
0.4820381622428302;0.2182334412359451;0.5290483137389508;0.5121067242442918
0.5455708346658132;0.2300672733652292;0.4958093766984174;0.4882017273288095
0.6130476495043177;0.2327280334298618;0.4975542778683595;0.481107341147439
0.5812813132928262;0.228790153209695;0.5116565119139564;0.5501233806292412
0.6298902036030264;0.2187194087429748;0.520867301696273;0.5130320789636031
0.5066624027289186;0.2089412536304667;0.5567378929603257;0.5778069093152381
0.4859823046583516;0.1944590648311678;0.5739580651620478;0.5965453423812463
0.6020680098070563;0.1797823704101567;0.599559483966933;0.582048118445403
0.6111288775183855;0.1730716529478039;0.5788495094253274;0.5219771745835918
0.6201897452297178;0.1850489001129142;0.5819960525186649;0.6050277606415784
0.5592154354546403;0.2201170433307687;0.6159501129895025;0.673581122763726
0.6298902036030264;0.2459422873860866;0.6507623215767043;0.6158235657001854
0.591088370109795;0.2450600840017511;0.6676392345318805;0.6505243676742745
0.4924848097217754;0.2465054578550321;0.6451557538831204;0.6129703886489819
0.4053938812493334;0.2532617837329239;0.647615778483366;0.6224552745218991
0.4358810361368691;0.2521296297725155;0.6317972482050409;0.6078809376927841
0.5768041786589916;0.2510160752297369;0.5896621756915247;0.4993830968537927
0.654621042532778;0.2393017690637895;0.5354844246116889;0.4764034546576196
0.5482357957573789;0.2298719277721425;0.511627906976745;0.5435687847008035
0.5247841381515801;0.2164495020831102;0.5318515975857447;0.5539019123997537
0.6013218207014167;0.2108067457901495;0.5315369432764111;0.4755552128315866
0.5689158938279488;0.2068613305864017;0.512400240281473;0.4919802590993199
0.6111288775183886;0.2133881505169826;0.4951514631425386;0.5074028377544724
0.589702590342179;0.2198972997354017;0.5445521897079431;0.6087291795188148
0.5663575311800434;0.2191848200162275;0.6150347549987131;0.681986428130784
0.5151902782219377;0.2139470033119723;0.6865757029663316;0.7002621838371356
0.5689158938279488;0.2263708896076461;0.6765067650676502;0.5815854410857485
0.5209465941797249;0.2362142118963159;0.6411510626734164;0.5866748920419486
0.5527129303912164;0.2698922836426649;0.6049372121628185;0.6026372609500296
0.6319155740326157;0.269662195319327;0.5904917188706772;0.5426434299814944
0.5579362541306906;0.3090737121350722;0.5837123487513948;0.5683991363355949
0.5111395373627531;0.3207065890652485;0.5591979175605712;0.536551511412707
0.502185268095084;0.3323104959403398;0.5416058811750901;0.4952190006169017
0.5034644494190368;0.3421015643207574;0.5045338825481273;0.4684608266502161
0.5825604946167788;0.3502927485337996;0.4611687977344886;0.419648365206662
0.4223430337917054;0.3531186628988717;0.4726679824937785;0.5262183837137567
0.6590981771666125;0.3550533413532398;0.4634285877742498;0.4435533621221464
0.6318089755889555;0.3784942371936716;0.478932463743242;0.4614435533621217
0.5819209039547995;0.3997067821737243;0.4608255384879435;0.4774059222702048
0.5936467327577004;0.4269494659999092;0.4648302296976467;0.4543491671807533
0.5754183988913757;0.4687658753602469;0.4770159329500285;0.4942936458975949
0.4755356571794034;0.4846376745088742;0.4883434880860446;0.5079426280074031
0.4112567956507839;0.5011590958785445;0.5320518321462292;0.5721776681061074
0.5293678712290808;0.5017578567707099;0.4958379816356305;0.3966687230104866
0.448992644707386;0.4950317979533354;0.4918046854887158;0.4970697100555222
0.4625306470525497;0.4770048819605803;0.4256414657169835;0.3938155459592854
0.5871442276942735;0.4478063679994531;0.4162304413741817;0.3712985811227624
0.5333120136445992;0.4215303768101594;0.377585171200549;0.3928901912399741
0.6130476495043177;0.4009869609003912;0.3716639491976306;0.3778531770512022
0.6234942969832629;0.4213055611295438;0.3845361709431044;0.4059993830968538
0.6389510713143557;0.4387946997957163;0.3981235161188823;0.4295188155459598
0.6221085172156469;0.4448592968340292;0.460282044680913;0.5454194941394217
0.5559108837010982;0.444907352271119;0.5353413999256282;0.6083436150524364
0.5657179405180701;0.4631177538382791;0.6192396807689008;0.6556909315237485
0.365206267988486;0.4825948585329964;0.6862610486569979;0.7260950030845166
0.416480119390258;0.4809523945943734;0.7021081838725363;0.6510641579272052
0.6072913335465304;0.46542092722532;0.660859864412598;0.5444941394201105
0.5209465941797249;0.4398699598977598;0.5887754226379474;0.5317705120296113
0.4553885513271496;0.4218912909995911;0.5422923996681828;0.5257557063541022
0.526169917919196;0.3967464052931609;0.4916044509282305;0.407850092535472
0.6227481078776262;0.3856137955223659;0.4174604536743041;0.3318938926588516
0.6436414028355196;0.3883731967851592;0.3645127148945907;0.3830197409006785
0.6208293358916942;0.384408409743161;0.3767270230841849;0.4407772979642212
0.5857584479266607;0.3929604457177474;0.4865985869161025;0.6280845157310299
0.6098496961944329;0.4230095507072839;0.5774764724391445;0.6280074028377559
0.4833173435667829;0.4524581587717161;0.6533939758002236;0.6454349167180744
0.51764204242618;0.445003766325079;0.6404931491175384;0.5933066008636645
0.5313932416586701;0.4314005174656153;0.6376898652707461;0.6204503392967309
0.3970792026436407;0.4236480586796076;0.6463571612460322;0.6688001233806304
0.3723483637138892;0.408010883246217;0.6333133098772862;0.5581431215299208
0.5410937000319758;0.3824850976130388;0.5541062387368072;0.4069247378161629
0.6611235475962048;0.3617628463905794;0.4268428730798944;0.3257248611967923
0.4930178019400916;0.3536176954256752;0.3922022941159641;0.4647594077729775
0.5436520626798812;0.3395945367789285;0.4113676020481136;0.4585903763109205
0.6592047756102757;0.3231432476360525;0.4676049086072251;0.4773288093769265
0.6473723483637116;0.3335691110870026;0.5060785491575849;0.568476249228871
0.5170024517642036;0.3686734148313524;0.5616293372236045;0.6083436150524364
0.5436520626798812;0.4024673261688294;0.6291941989187337;0.6594694632942633
0.6363927086664533;0.4177111034919369;0.684888011670814;0.7186150524367654
0.4912056283978227;0.4240730443818114;0.7506793672587889;0.7857032695866754
0.4118963863127602;0.4201460978243095;0.7590320089247405;0.681986428130784
0.3620083146786041;0.4084489544018721;0.6953288137532546;0.5468846391116593
0.3542266282912277;0.3987486521213314;0.6143768414428334;0.5674737816162858
0.6214689265536705;0.3743403072368548;0.4949512285820533;0.3600400987045031
0.6195501545677444;0.3572909650565622;0.4218084041305525;0.3497069710055507
0.6473723483637116;0.3320271561949682;0.3504390857862061;0.3750771128932749
0.6371388977720898;0.3048918855001065;0.3868245659200777;0.4581276989512659
0.5949259140816531;0.2830330559319544;0.4287594038731095;0.4627544725478114
0.6571794051806834;0.2680136393821513;0.4517291684544762;0.4369987661937066
0.5287282805671014;0.2569038986819691;0.5142309562630513;0.62661937075879
0.6889457413921749;0.245142911942917;0.6154066191824705;0.7355027760641576
0.7278541733290695;0.2487117272021657;0.7407534540461682;0.7749074645280685
0.565717940518067;0.2493861082773807;0.8131811550673649;0.8218692165330044
0.5442916533418606;0.232569771162519;0.8349495122858205;0.7941856878470073
0.5663575311800434;0.2279244817394409;0.8203323893704055;0.7355027760641576
0.5319262338769832;0.2201761323492522;0.7691295517606342;0.6838371375694022
0.4923782112781152;0.2090851227673232;0.7332589604965823;0.6974861196792105
0.6130476495043147;0.2240262439958336;0.6662375926084851;0.5548272671190628
0.7032299328429783;0.2374708576016018;0.6277639520581253;0.5801202961135088
0.5527129303912164;0.2498010058799203;0.597128064303899;0.6148982109808763
0.5949259140816531;0.2703352905730941;0.5957264223805028;0.5510487353485503
0.4644494190384819;0.2745122524168501;0.5898338053147976;0.564235040098704
0.4055004796929966;0.2934964603109302;0.5863440029749134;0.6054904380012329
0.5695554844899252;0.3290050929628317;0.5774764724391428;0.5271437384330658
0.5306470525530336;0.3523814144643535;0.555708115220687;0.5055521283158542
0.5138044984543187;0.38145919432644;0.5356846591721733;0.5515114127082048
0.6085705148704832;0.4145231564549116;0.5257587459595526;0.5003855644663779
0.4729772945314979;0.4362285300883005;0.5105981292371062;0.4646822948797036
0.4826777529048066;0.4476379157071226;0.4691781801538943;0.43985194324491
0.496961944355613;0.4433335453080709;0.4261563545868017;0.3844077729796421
0.4709519241019087;0.4392426410634166;0.376212134214365;0.3300431832202334
0.5196674128557692;0.4278559323210776;0.3504390857862069;0.3703732264034555
0.6117684681803619;0.4057139093472915;0.3314740124145434;0.3332819247378174
0.613687240166291;0.3857844408028987;0.3420864441202561;0.3586520666255395
0.628717620722737;0.3744702510968658;0.3613947767384655;0.4224244293645893
0.5754183988913727;0.3631270707088854;0.391172516376327;0.4135564466378789
0.6233876985396026;0.3505237365791356;0.4336508481363883;0.4731647131400355
0.6578189958426598;0.3401501866538013;0.4942361051517491;0.5857495373226395
0.6059055537789114;0.3300058578160247;0.559169312623359;0.5886027143738451
0.5683829016096358;0.3263351590636417;0.6338281987471043;0.674429364589759
0.5909817716661347;0.3509160514434815;0.6756200120140738;0.6984114743985174
0.5981238673915349;0.3801608433037033;0.7121771217712168;0.687152991980258
0.5897025903421821;0.3962598422092144;0.7125489859549751;0.6754318322023443
0.5650783498560907;0.4154712976105563;0.6820847278240217;0.6162862430598377
0.4385459972284408;0.4250535960546174;0.6569981978889555;0.6195249845774218
0.435348043918556;0.4396857366049651;0.6171229154152004;0.5679364589759404
0.5469566144334292;0.439545961481588;0.5452101032638236;0.4224244293645893
0.5779767615392811;0.4266634710060952;0.4613404273577616;0.3934299814929047
0.5182816330881562;0.4183151109925771;0.4098229354386568;0.4290561381863053
0.5734996269054466;0.3922749334030774;0.4009554049028862;0.3985194324491048
0.5592154354546403;0.3728516523397556;0.4056466146056813;0.4060764959901299
0.6039867817929854;0.3565503346087604;0.3887697016505052;0.3835595311536091
0.627331840955121;0.3419076409795953;0.3960925655768189;0.4182603331276983
0.5812813132928262;0.3318840241010128;0.422895391744615;0.4783312769895117
0.6656006822300363;0.3387007154705628;0.4885151177093168;0.5604565083281936
0.591088370109795;0.3525334201294355;0.5779913613089618;0.659469463294261
0.5274490992431488;0.3662497245162366;0.6446408650133015;0.6580043183220234
0.5865046370323003;0.3754658377888514;0.678394690923653;0.6514497223935836
0.5099669544824637;0.3724382274536343;0.6688120369575791;0.6336366440468845
0.5053832214049689;0.3648527979291028;0.666380617294545;0.6514497223935836
0.5442916533418606;0.3622226848294122;0.6354014702937727;0.5679364589759404
0.5703016735955617;0.3645635502984803;0.5861437684144288;0.5008482418260347
0.5974842767295586;0.3706990504206598;0.5302783260390748;0.5008482418260325
0.6039867817929824;0.3760716940526232;0.4823936611459148;0.4388494756323269
0.5974842767295586;0.3806301949725485;0.473325896049659;0.4764034546576196
0.5546317023771425;0.3942789692207953;0.4703795875168068;0.4929056138186312
0.5189212237501326;0.3845791837880063;0.4843387968763414;0.4764805675508935
0.5696620829335884;0.4045972500050224;0.4824222660831263;0.4712368908081434
0.5779767615392781;0.4269395076730946;0.4862553276695565;0.5032387415175836
0.5482357957573789;0.4432471628123982;0.5045052776109166;0.525678593460826
0.526169917919196;0.4443594418017952;0.5271317829457373;0.5322331893892659
0.5669971218420198;0.474435127860756;0.5269315483852512;0.5026989512646507
0.4813985715808538;0.4877829587765868;0.5255585113990673;0.5219771745835896
0.5741392175674229;0.5101965153332653;0.4926914385422922;0.4436304750154225
0.5747788082293993;0.5203922666379321;0.4742412540404477;0.4529611351017897
0.5190278221937928;0.5361064802939114;0.4482965759890165;0.4520357803824806
0.4501652275876755;0.5538288634192245;0.4658600074372838;0.4909777914867347
0.5404541093700024;0.5567592302891257;0.4528161560685371;0.4177976557680437
0.5145506875599614;0.5689607369307323;0.4488114648588338;0.4412399753238736
0.5703016735955648;0.5976680018668703;0.4256700706541942;0.4285934608266485
0.4275663575311764;0.6279208012661013;0.4164306759346662;0.3928901912399762
0.5579362541306875;0.6436444872858178;0.4131125032180557;0.4322948797038871
0.5734996269054466;0.6300402138627345;0.4143139105809666;0.4318322023442303
0.3769320967913839;0.6320716018268902;0.458880402757516;0.5130320789636031
0.4658351988060948;0.6084316911647772;0.4451214279584659;0.395203578038249
0.5450378424474971;0.5968435192132739;0.435195514745846;0.4050740283775447
0.6027076004690327;0.5238066796248859;0.3760118996538806;0.3534855027760633
0.6020680098070563;0.47482717558763;0.3795017019937641;0.4046113510178901
0.5203070035177486;0.4240782426108062;0.3951772075860286;0.4473318938926567
0.6395906619763321;0.3801609124243048;0.4207786263909145;0.4225015422578654
0.5333120136445992;0.339214096881524;0.4569924769015133;0.5022362739049984
0.8251785523931334;0.3064382385090194;0.4587373780714562;0.4520357803824806
0.7817929858224042;0.271814941434342;0.4907463028118664;0.508790869833436
0.6636819102441103;0.2502002933588148;0.5727280528619239;0.7232418260333109
0.6221085172156469;0.2248934812485892;0.7050544924053892;0.8087600246761268
0.6215755249973368;0.2157849629841257;0.8194456363168282;0.8171653300431827
0.5916213623281081;0.2104631618326682;0.8450756600589274;0.7923349784083913
0.5897025903421821;0.2097797952158827;0.8588060299207645;0.8457742134484866
0.546850015989766;0.2221644277963615;0.8624674618839209;0.8270357803824784
0.6143268308282703;0.2189870577099335;0.8774278440458811;0.8326650215916092
0.5189212237501326;0.2178068701750792;0.8199891301238587;0.6909315237507706
0.5423728813559314;0.204549397203942;0.7630653050716552;0.673581122763726
0.5079415840528713;0.1918991374548261;0.6779370119282586;0.6031770512029602
0.5404541093700024;0.1929111519893278;0.6312823593352219;0.5651603948180152
0.6500373094552803;0.1870946394134721;0.5635458680168205;0.4909777914867368
0.5780833599829444;0.1854676439065815;0.5454103378243096;0.5542874768661321
0.6662402728920157;0.1802022143536327;0.52347035098258;0.5060148056755087
0.5474896066517423;0.1902268879667326;0.5603707199862699;0.5904534238124611
0.5196674128557692;0.1940650318773299;0.5619439915329391;0.5585286859962992
0.6149664214902467;0.2001914130408851;0.5819674475814527;0.5599938309685368
0.6085705148704801;0.2001007611058053;0.5715266454990138;0.5623072177668118
0.5617737981025457;0.1895116357544184;0.5886037930146744;0.6045650832819238
0.5182816330881562;0.1835567714007683;0.6279355816813983;0.6660240592227009
0.6065451444408878;0.2063678450864493;0.6257043965788496;0.5562924120913026
0.5455708346658132;0.2303445709331813;0.6175233845361717;0.5825107958050598
0.630636392708666;0.2468146935327417;0.5588546583140261;0.5078655151141269
0.6311693849269792;0.2639976130162681;0.54595383163134;0.5215144972239351
0.4704189318835925;0.3017695640381591;0.5555078806602025;0.6082665021591624
0.4625306470525497;0.3442700962904089;0.5765611144483549;0.5646206045650846
0.5436520626798842;0.3937240723961288;0.5720129294316213;0.5092535471930906
0.5748854066730625;0.4237975718893814;0.5173488944191772;0.460903763109191
0.4865152968766648;0.4439305512981593;0.4987556852312704;0.5144972239358407
0.4249013964396108;0.4322162573876774;0.4883148831488307;0.481107341147439
0.4509114166933151;0.4336313214648047;0.4736977602334156;0.4214990746452802
0.5177486408698432;0.4330881246827372;0.4153436883206037;0.3571869216532997
0.629250612941047;0.4334207876615648;0.3307588889842384;0.2530845157310299
0.6097430977507726;0.4396690788928149;0.282559569781744;0.2915638494756316
0.6721031872934662;0.4518716238874657;0.2905975571383618;0.3788556446637875
0.5806417226308498;0.4736346015161798;0.3684029863554448;0.4628315854410853
0.5923675514337476;0.4967248193572488;0.4246116879773456;0.4430906847624941
0.5528195288348796;0.523967099215058;0.4548757115478137;0.4604410857495364
0.5222257755036777;0.5661267588193316;0.4780457106896656;0.5252930289944476
0.4833173435667829;0.592598942545535;0.514803055007294;0.5421807526218376
0.4801193902569012;0.6178591825562338;0.5543350782345031;0.5670111042566313
0.5177486408698401;0.6348412780236501;0.5421207700449098;0.4923658235657005
0.4944035817077045;0.6361023077278837;0.511284647730199;0.459053053670575
0.4780940198273119;0.6366322427070726;0.4223232930003722;0.3271900061690299
0.4399317769960538;0.6550715596956025;0.3737521096141195;0.3614281307834668
0.5112461358064163;0.6664295009500597;0.313166852598758;0.2957279457125226
0.5838396759407316;0.6821661425934558;0.2952315569667324;0.2788402220851326
0.6144334292719306;0.6179788159596318;0.2758946194113107;0.3092998149290569
0.4813985715808538;0.5651070936999557;0.303755828255957;0.3708359037631079
0.4055004796929966;0.5276122689905706;0.35458680168197;0.4158698334361494
0.5533525210531928;0.5022070503838497;0.3708058010812657;0.3530228254164087
0.5344845965248887;0.4870390756869492;0.3800451958007953;0.3957433682911797
0.8991578722950646;0.4840592317117276;0.3915443805600852;0.4468692165330044
0.817503464449417;0.4936498542240923;0.4406304528161577;0.4853485502776083
0.5449312440038339;0.4947309903541757;0.5492433994107399;0.6885410240592239
0.5312866432150068;0.4921483164076045;0.6323121370748606;0.6708050586057986
0.4917386206161358;0.5168611095765294;0.6826282216310546;0.6209901295496616
0.4671143801300475;0.5332064155990539;0.6493892845905213;0.5989358420727953
0.4534697793412205;0.5428321344818632;0.639606396063962;0.6444324491054914
0.603347191131009;0.5472309816763945;0.625675791641638;0.5834361505243667
0.5203070035177486;0.5512005094192934;0.641322692296691;0.6411165946946334
0.4242618057776345;0.5479479520238695;0.5635172630796074;0.4346853793954338
0.5247841381515831;0.5491217065252074;0.4775308218198458;0.3516347933374451
0.5773371708773047;0.5255155728678331;0.3553305300494856;0.3116903146206036
0.5962050954056058;0.5009962704834213;0.3196315684087067;0.3384484885872914
0.5696620829335884;0.4608271095626148;0.3267541977745352;0.3708359037631079
0.6006822300394403;0.432885540423657;0.3621099001687681;0.4070018507094368
0.565717940518067;0.4061109522129574;0.4155439228810881;0.4824953732264027
0.6876665600682222;0.3908096410738337;0.4411453416859742;0.43985194324491
0.613687240166291;0.3717990714118943;0.4801338711061529;0.512106724244294
0.6578189958426598;0.3637040302943683;0.5424640292914558;0.6505243676742745
0.5812813132928262;0.360153134499357;0.638891272633657;0.6997995064774831
0.5449312440038369;0.3594831437866626;0.7047112331588432;0.689543491671807
0.546850015989766;0.3398431355806759;0.7211018621814128;0.6947100555212831
0.5987634580535113;0.3178035048204299;0.7115478131525503;0.6740438001233806
0.5409871015883155;0.3036994021659224;0.7073714923195749;0.6782850092535476
0.53128664321501;0.2970575231990777;0.698475356846592;0.6707279457125226
0.5832000852787522;0.2967138168165223;0.661718012528963;0.5749537322640348
0.6525956721031857;0.3083327405642116;0.6131468291427102;0.5473473164713138
0.5909817716661347;0.3165404550400237;0.5677221888497959;0.548272671190623
0.5982304658351981;0.3295632051039797;0.558311164506994;0.5495835903763105
0.552073339729237;0.3473873013415728;0.5630023742097892;0.559993830968539
0.5190278221937958;0.366261594586274;0.5702966331988906;0.5679364589759404
0.5268095085811724;0.4155990112868323;0.5617723619096661;0.5266039481801351
0.5676367125039962;0.4510004554589194;0.5457535970708548;0.5168106107341156
0.4541093700031969;0.4967386414106366;0.5323664864555621;0.5318476249228853
0.5067690011725818;0.5319626925294247;0.53062158528562;0.5219000616903136
0.442383541200299;0.5450056841717493;0.4964958951915093;0.4248149290561381
0.4553885513271496;0.5533613908161806;0.4426900082954318;0.386798272671191
0.5007994883274681;0.5479848516722623;0.367487628364656;0.3191702652683525
0.5047436307429894;0.5338626656077856;0.329872135930662;0.3234114743985196
0.5884234090182263;0.5005068946614625;0.290540347263938;0.2807680444170269
0.6305297942650028;0.4870568422844675;0.2896821991475732;0.3168568784700797
0.5539921117151662;0.4691142554398986;0.3011813839068631;0.3544108574953746
0.589702590342179;0.4501847702858436;0.3372236047941888;0.3779302899444806
0.618910563905765;0.4379749849452411;0.379701936554251;0.431369524984578
0.6689052339835813;0.4218116641693963;0.4232100460539503;0.4716995681677979
0.536509966954484;0.4103614225195102;0.5186075116565119;0.6351017890191221
0.5676367125039962;0.4125958166987496;0.5898338053147976;0.6233806292412104
0.5800021319688704;0.4019926232937182;0.660859864412598;0.6631708821714997
0.5326724229826229;0.4010539242840173;0.6763351354443788;0.6768198642813079
0.6085705148704832;0.3862035704310804;0.6769930490002577;0.6251542257865503
0.4963223536936366;0.3716004974398934;0.6682971480877593;0.6397285626156676
0.5248907365952463;0.3666100513001534;0.6400926799965663;0.6007865515114112
0.600042639377464;0.3676065877614789;0.607568866386337;0.5374768661320161
0.5196674128557722;0.3766784375697938;0.5609142137933003;0.5139574336829122
0.656539814518707;0.3747615115931483;0.5363711776652644;0.5346236890808126
0.618910563905765;0.3825525215170706;0.530793214908893;0.5224398519432442
0.5150836797782714;0.3927632854824423;0.544723819331216;0.5515114127082048
0.536509966954484;0.3807106389304323;0.5473554735547355;0.5417180752621831
0.5377891482784337;0.3676572892681885;0.5416058811750909;0.5069401603948178
0.5962050954056058;0.3525510816687044;0.5182928573471782;0.4886644046884641
0.4885406673062571;0.3446748104583241;0.5229554621127611;0.5542874768661321
0.5806417226308498;0.3393358927529005;0.5160044623702057;0.4882017273288095
0.6448139857158062;0.3377947198003304;0.5203524128264548;0.5003855644663802
0.6014284191450769;0.3528877967144486;0.506622042964617;0.5172732880937702
0.5676367125039962;0.3649301295383133;0.5144597957607489;0.5093306600863645
0.5313932416586701;0.3545900690873341;0.5339397580022313;0.5528994447871685
0.5333120136445992;0.3554857615255878;0.5480419920478273;0.5552899444787174
0.5001598976654917;0.3489241543017604;0.572756657799137;0.57595619987662
0.5177486408698432;0.3521449235641156;0.5675505592265229;0.5388648982109797
0.565717940518067;0.3689484766327129;0.556394633713779;0.5252159161011715
0.6371388977720929;0.3467612750772629;0.5417489058611508;0.5364743985194308
0.4398251785523935;0.3148088802693896;0.5393174861981167;0.5323103022825398
0.5709412642575412;0.2852446020060497;0.5295918075459812;0.4989975323874143
0.4910990299541625;0.2591560529871743;0.514631425384021;0.4961443553362131
0.5352307856305283;0.2299085821707091;0.5015589690780627;0.49706971005552
0.6980066091035072;0.203202072980065;0.4890014016419234;0.4651449722393581
0.6578189958426598;0.1835718653288828;0.5191224005263309;0.5773442319555836
0.5839462743843918;0.1666318613607967;0.5824823364512725;0.6678747686613213
0.6104892868564091;0.1687687704050148;0.6651792099316357;0.6880783466995694
0.6370322993284265;0.1622740127468772;0.6893789868131256;0.6425817396668732
0.5833066837224185;0.1627492674498174;0.7015646900655066;0.7007248611967922
