R%_5;HLC_CCI_14;K%_10;K%_14
-5.799999999999272;18.853697303158903;-3.100000000000591;10.599999999999454
1.6000000000005343;82.09491757005796;-13.700000000000044;6.299999999998818
1.100000000000989;118.94973871857638;10.499999999998977;23.19999999999993
-9.000000000000341;129.73307710785056;14.300000000000068;31.700000000000728
-32.099999999999795;118.04109736214646;35.80000000000041;32.69999999999982
-16.800000000000637;127.31864794809424;16.30000000000109;2.600000000001046
13.700000000000044;76.64195159517261;-9.499999999999886;0.9999999999990904
5.299999999999727;67.42626682745622;3.09999999999917;17.39999999999924
2.600000000001046;100.32908868424023;-5.200000000000671;30.59999999999974
-10.499999999998977;99.5422264046628;18.999999999999773;34.7999999999999
12.699999999999534;108.61178032958672;33.200000000000784;23.70000000000089
-23.19999999999993;143.43467013008166;37.5;40.099999999999625
-21.60000000000082;101.65617451692906;29.000000000000625;23.19999999999993
6.300000000000239;67.43041756703623;3.199999999999648;22.700000000000387
-6.399999999999295;56.3030509126166;17.99999999999926;51.200000000000045
5.299999999999727;6.001206915078183;-4.300000000000637;33.19999999999936
10.599999999999454;-7.406106421400401;4.699999999999704;34.30000000000035
-18.499999999998806;26.27864707778189;47.49999999999943;50.69999999999908
-12.100000000000932;18.638973254117182;18.999999999999773;37.5
-28.50000000000108;32.007331221428785;22.20000000000084;17.900000000000205
-33.19999999999936;22.27987597425588;7.899999999999352;12.099999999999511
-16.29999999999967;-107.42409186837932;-37.5;9.999999999999432
-4.200000000000159;-148.59202340956352;-34.30000000000035;-14.800000000001036
4.800000000000182;-123.83241299942752;-38.000000000000966;-15.800000000000123
1.099999999999568;-77.12371886327789;-27.40000000000009;-18.999999999999773
-13.700000000000044;-70.67832370881317;0.4999999999995452;-37.5
-37.89999999999907;-69.22763096115895;23.19999999999993;-11.10000000000042
-26.899999999999125;-116.43822176209636;2.7000000000001023;-35.300000000000864
-9.499999999999886;-69.51873382497682;-16.899999999999693;-43.80000000000024
0.0;-13.022191181017922;-27.499999999999147;-26.39999999999958
-11.599999999999966;-4.357374002733093;-30.59999999999974;-7.399999999999807
-21.09999999999985;6.825147662757407;-13.799999999999102;-11.099999999999
-21.60000000000082;-1.656598471463414;-1.5999999999991132;-18.999999999999773
13.2000000000005;35.36116065528414;-13.2000000000005;-40.69999999999965
6.300000000000239;83.28309198223248;-7.399999999999807;-37.39999999999952
-13.700000000000044;73.69914605222755;24.199999999999022;10.999999999999943
-4.699999999999704;148.1561098430773;14.799999999999612;13.2000000000005
-13.2000000000005;117.24245092925882;41.20000000000061;28.00000000000012
5.8000000000006935;70.47793325647412;16.29999999999967;8.899999999999864
-23.70000000000089;83.25872454921137;5.8000000000006935;29.99999999999972
-27.40000000000009;12.480212666496588;22.099999999998943;36.39999999999901
18.500000000000227;-99.48295939555524;-16.900000000001114;24.2999999999995
-13.700000000000044;28.336180745135085;23.19999999999993;39.00000000000006
-8.899999999999864;27.256410939606383;-2.10000000000008;3.700000000000614
-14.699999999999136;149.3677439843155;-7.999999999999829;14.699999999999136
-40.099999999999625;170.63375646247854;22.700000000000387;5.799999999999272
-23.70000000000089;134.63715927954308;-20.09999999999934;4.200000000000159
5.299999999999727;49.88257406407909;-29.000000000000625;-31.60000000000025
-4.800000000000182;9.967621586308605;-16.29999999999967;-24.799999999999045
17.40000000000066;20.22416513695092;-9.500000000001307;13.700000000000044
10.599999999999454;165.25103698347627;30.1000000000002;10.000000000000853
-2.7000000000001023;151.82295484236272;76.00000000000051;46.999999999999886
-38.50000000000051;135.98759136412906;66.50000000000063;50.7000000000005
-45.90000000000032;111.51868016992246;54.40000000000112;44.89999999999981
-12.599999999999056;70.68728107418976;-1.100000000000989;28.999999999999204
60.69999999999993;42.44716495917773;-32.800000000000296;43.200000000000216
7.999999999999829;58.201796962850445;28.999999999999204;94.8999999999998
13.19999999999908;54.55694437368367;43.69999999999976;98.10000000000088
-9.999999999999432;61.01481244339733;87.60000000000048;86.49999999999949
-30.1000000000002;71.21732169584217;104.50000000000016;71.69999999999987
-31.699999999999307;59.81350916893391;26.39999999999958;54.89999999999924
-23.19999999999993;73.24615801485255;-2.10000000000008;41.59999999999968
-16.30000000000109;39.32112409018886;-35.899999999999466;51.70000000000101
-13.2000000000005;21.651745892880697;-44.79999999999933;60.20000000000039
-0.4999999999995452;75.03770263891771;-28.49999999999966;-2.10000000000008
2.10000000000008;105.68007408012753;-7.999999999999829;-9.499999999999886
16.400000000000148;87.89947812645288;13.19999999999908;-22.700000000000387
-28.00000000000012;111.41223336708494;37.999999999999545;-6.300000000000239
-20.000000000000284;79.19556267613241;32.69999999999982;4.200000000000159
12.600000000000476;65.81291990345947;8.499999999999375;0.4999999999995452
4.7000000000011255;114.01648745725676;24.2999999999995;36.99999999999904
-9.499999999999886;100.42164571025316;6.89999999999884;45.39999999999935
-3.699999999999193;120.17829928801297;8.499999999999375;41.19999999999919
-9.499999999999886;135.5535119401205;26.39999999999958;34.899999999998954
0.0;121.6500065482942;4.200000000000159;29.000000000000625
2.600000000001046;109.85125462858454;-1.5000000000000568;4.799999999998761
-15.30000000000058;115.34791629218468;15.30000000000058;23.799999999999955
8.99999999999892;32.60478434615782;6.800000000001205;33.200000000000784
9.499999999999886;5.571158326319921;23.19999999999993;27.40000000000009
-12.099999999999511;5.501124822565573;39.00000000000006;37.5
-10.099999999999907;35.57681867822074;40.60000000000059;55.90000000000117
1.099999999999568;-5.422291318132214;38.50000000000051;45.80000000000126
-49.60000000000093;-37.49397652441009;37.5;60.69999999999993
-76.50000000000006;-33.84674352313324;34.30000000000035;73.30000000000041
-15.900000000000604;-138.16888829022162;-44.79999999999933;-3.699999999999193
2.0999999999986585;-117.65689145907749;-46.39999999999986;-7.899999999999352
-18.500000000000227;-77.95378312223404;-52.79999999999916;-15.800000000000123
-29.99999999999972;-80.43114395456708;-25.40000000000049;-33.799999999999386
-15.800000000000123;-65.0021088806366;-22.700000000000387;-67.00000000000017
-9.499999999999886;-53.46496968378589;-14.200000000001012;-60.60000000000088
2.10000000000008;-37.11477857853493;-22.100000000000364;-74.39999999999998
0.4999999999995452;-17.531506339663718;-20.49999999999983;-45.90000000000032
-13.2000000000005;-20.559674498705032;7.900000000000773;-14.799999999999612
9.000000000000341;-56.271573737659935;2.10000000000008;-12.100000000000932
2.10000000000008;25.14685829750035;14.200000000001012;-7.899999999999352
3.09999999999917;0.5120000824501658;13.700000000000044;-6.799999999999784
-6.89999999999884;92.5317401346034;8.499999999999375;16.899999999999693
-18.39999999999975;162.0305520007061;25.30000000000001;27.89999999999964
-8.899999999999864;152.6138824959543;5.799999999999272;20.000000000000284
-1.5999999999991132;76.56752256901983;-6.300000000000239;7.899999999999352
-19.50000000000074;70.35080317081213;7.900000000000773;16.400000000000148
7.399999999999807;23.20170703446908;-15.799999999998704;9.500000000001307
5.8000000000006935;29.35258311823968;2.200000000000557;8.499999999999375
8.499999999999375;-127.71877857249076;16.30000000000109;10.000000000000853
-16.899999999999693;-130.10309193301018;12.099999999999511;20.000000000000284
-18.500000000000227;-97.25671030284066;25.90000000000004;10.600000000000875
-2.599999999999625;-104.35514169434984;4.699999999999704;6.9000000000002615
-23.69999999999948;-66.25244642942941;-2.200000000000557;14.700000000000555
-65.39999999999964;-52.830512115662685;0.4999999999995452;13.19999999999908
-29.49999999999875;-106.56278719926404;-33.80000000000081;-7.900000000000773
-1.100000000000989;-151.0751886068541;-46.39999999999986;-42.1999999999997
-6.399999999999295;-119.56829645094555;-38.50000000000051;-40.100000000001046
-0.4999999999995452;-97.48912832670786;-59.60000000000037;-58.59999999999985
-15.900000000000604;-84.96055923504294;-5.19999999999925;-39.00000000000006
-17.40000000000066;-122.17059444605594;6.300000000000239;-40.099999999999625
-48.99999999999949;-102.7005629811419;11.599999999999966;-27.50000000000057
-18.999999999999773;-117.0050379772892;-7.899999999999352;-67.00000000000017
-1.100000000000989;-110.84511424015898;-38.49999999999909;-43.1999999999988
-32.800000000000296;-106.51431311046753;-17.900000000000205;-11.599999999999966
-43.200000000000216;-95.72538099805952;-20.600000000000307;-9.499999999999886
-11.599999999999966;-116.67807839289728;-40.099999999999625;-47.99999999999898
-13.700000000000044;-112.03409839566947;-27.50000000000057;-65.99999999999966
-12.699999999999534;-91.23911059323687;-41.20000000000061;-59.10000000000082
-26.39999999999958;-65.07149272287224;-46.39999999999986;-67.00000000000017
-16.900000000001114;-49.43246357360111;-21.09999999999985;-61.19999999999948
-19.49999999999932;-37.518426041078094;-29.50000000000017;-57.00000000000074
-19.50000000000074;-46.507225198245344;-25.30000000000001;-65.99999999999966
8.400000000000318;-70.35479246506694;-43.200000000000216;-89.60000000000008
8.400000000000318;-64.48616743373536;-18.40000000000117;-39.50000000000102
10.000000000000853;-34.07353194206391;1.5999999999991132;-28.400000000000603
4.200000000000159;-9.832181613259666;17.39999999999924;-7.900000000000773
-15.800000000000123;22.41514856319885;40.60000000000059;-2.599999999999625
-16.29999999999967;28.35801328064675;29.50000000000017;11.099999999999
-13.700000000000044;-154.94619379072716;10.999999999999943;12.599999999999056
-3.700000000000614;-149.2034442603745;-6.299999999998818;11.599999999999966
-7.899999999999352;-148.59969894292715;-13.2000000000005;27.40000000000009
-15.30000000000058;-113.98740302749702;-12.699999999999534;16.800000000000637
-31.100000000000705;-47.44500032513179;3.2000000000010687;14.200000000001012
-56.399999999999295;37.72087115124478;15.799999999998704;9.499999999999886
-22.700000000000387;-30.74774660203274;-24.799999999999045;-37.999999999999545
-23.70000000000089;-46.83060194153001;-30.1000000000002;-43.29999999999927
-6.300000000000239;-53.01265873231034;-53.79999999999967;-50.099999999999056
6.89999999999884;-55.50021127222007;-57.49999999999886;-41.70000000000016
13.700000000000044;-71.24592312992304;-6.300000000000239;-31.099999999999284
-10.600000000000875;-24.743320104006163;22.20000000000084;-8.400000000000318
-13.19999999999908;5.132994949753278;35.79999999999899;-17.40000000000066
-1.6000000000005343;78.71639366634903;28.49999999999966;-28.999999999999204
-17.39999999999924;67.62581970230205;17.99999999999926;11.099999999999
-28.49999999999966;139.13563700744513;0.4999999999995452;23.19999999999993
-5.799999999999272;75.31706717832365;-18.500000000000227;16.799999999999216
2.599999999999625;43.69866794117589;-16.400000000000148;12.699999999999534
4.200000000000159;90.21661325566885;-12.699999999999534;5.299999999999727
-12.699999999999534;116.5829067803678;2.7000000000001023;3.199999999999648
10.600000000000875;87.48875415227548;18.999999999999773;0.4999999999995452
-11.599999999999966;108.61205567009644;39.60000000000008;23.69999999999948
-13.700000000000044;79.94589879072483;34.30000000000035;21.60000000000082
4.7000000000011255;55.32185520738235;6.89999999999884;10.099999999999907
-9.000000000000341;41.85877126833311;24.800000000000463;43.30000000000069
-7.900000000000773;-65.26885673695983;3.199999999999648;43.30000000000069
-0.6000000000000227;-154.9013427987102;0.6000000000000227;35.39999999999992
-12.099999999999511;-104.93624524972986;8.899999999999864;16.29999999999967
-26.39999999999958;-121.82050981690986;0.4999999999995452;24.800000000000463
-33.799999999999386;-90.28319462288567;8.399999999998897;11.099999999999
-51.09999999999957;-109.29166662793014;-5.299999999999727;-4.200000000000159
-49.59999999999951;-94.97138841652033;-17.900000000000205;-9.000000000000341
-8.500000000000796;-123.45102411665322;-55.400000000000205;-55.400000000000205
-29.000000000000625;-45.92298643780373;-52.79999999999916;-44.40000000000026
-16.29999999999967;-62.04582372688392;-51.69999999999959;-56.99999999999932
-16.800000000000637;-41.2032729678021;-35.899999999999466;-53.79999999999967
-8.899999999999864;-87.10872627705993;-16.400000000000148;-71.80000000000035
-23.19999999999993;-73.04628573803348;-9.499999999999886;-62.80000000000001
20.600000000000307;-74.06202191743355;-12.100000000000932;-63.80000000000052
-11.599999999999966;21.536279414905707;13.19999999999908;-22.700000000000387
-4.699999999999704;-31.46650240219584;22.19999999999942;6.299999999998818
-31.099999999999284;34.925275133348585;13.100000000000025;4.200000000000159
-18.500000000000227;93.92128396178822;20.000000000000284;7.399999999999807
3.699999999999193;-8.501677432189796;-21.5999999999994;-8.899999999999864
-6.400000000000716;17.637581722862;-8.899999999999864;13.800000000000525
-27.40000000000009;105.40631359407816;1.100000000000989;14.200000000001012
2.10000000000008;76.53030618512192;-4.200000000000159;15.30000000000058
5.299999999999727;102.0233114830373;12.099999999999511;-9.499999999999886
-36.89999999999998;151.0028635497515;33.799999999999386;24.2999999999995
-9.499999999999886;122.71730591260388;-1.5999999999991132;-0.9999999999990904
4.800000000000182;58.6131992278553;6.300000000000239;2.599999999999625
-1.099999999999568;27.133955588415308;16.899999999999693;28.999999999999204
-1.099999999999568;-8.061858286868471;-9.499999999999886;24.2999999999995
1.0000000000005116;0.4432760922579967;15.29999999999916;13.700000000000044
2.600000000001046;-30.95922720065653;31.19999999999976;37.999999999999545
-25.30000000000001;-52.58192940725601;27.40000000000009;44.79999999999933
-33.80000000000081;-106.24961811286184;17.900000000000205;7.900000000000773
-21.5999999999994;-197.73662015406083;-2.7000000000001023;12.599999999999056
-9.499999999999886;-159.05765222508091;-26.900000000000546;4.800000000000182
-22.699999999998965;-125.20986536982764;-35.39999999999992;-7.399999999999807
-24.69999999999999;-97.4663692079494;-33.80000000000081;-15.900000000000604
-28.49999999999966;-79.89203258001363;-31.60000000000025;-34.30000000000035
-80.1000000000002;-64.92062429058025;-25.90000000000004;-52.80000000000058
-68.09999999999974;-55.42227723146684;-41.100000000000136;-76.50000000000006
-15.30000000000058;-94.50990468582349;-88.10000000000002;-122.40000000000038
2.10000000000008;-92.35497108967232;-80.70000000000022;-112.8
4.199999999998738;-73.49118871628185;-65.89999999999918;-91.79999999999922
6.399999999999295;-41.34239035152244;-1.099999999999568;-84.39999999999941
0.0;-19.69687749061676;17.99999999999926;-70.10000000000076
-28.00000000000012;1.817408634105052;36.40000000000043;-44.29999999999978
-18.500000000000227;-11.013253288859346;16.899999999999693;-48.99999999999949
-0.4999999999995452;-62.86751667990991;-4.200000000000159;-5.299999999999727
10.499999999998977;-88.13761592353475;-9.499999999999886;9.000000000000341
-4.200000000000159;-60.54280771757052;-8.499999999999375;27.900000000001057
-11.10000000000042;-1.0277514827105672;16.899999999999693;33.799999999999386
-7.999999999999829;23.734835895292527;20.09999999999934;15.89999999999918
-22.699999999998965;39.05108903940701;17.899999999998784;8.399999999998897
-22.699999999998965;38.18130424474469;-2.10000000000008;-11.10000000000042
-5.8000000000006935;0.8470702726927133;-30.59999999999974;-13.700000000000044
7.899999999999352;1.7563229959925593;-26.899999999999125;-7.399999999999807
7.399999999999807;-55.71902192100568;-16.899999999999693;0.9999999999990904
0.4999999999995452;-19.524674013595178;-3.699999999999193;-5.799999999999272
-5.8000000000006935;49.99255684983686;16.29999999999967;-14.300000000000068
-2.10000000000008;72.08928490131348;23.19999999999993;-4.199999999998738
-7.399999999999807;104.17372757150608;12.199999999999989;-4.699999999999704
-30.60000000000116;-3.1295263268008964;18.500000000000227;14.800000000001036
-9.000000000000341;-181.46049133562363;-1.6000000000005343;14.19999999999959
3.09999999999917;-167.01646452181018;-6.300000000000239;16.899999999999693
-5.799999999999272;-140.33547931086008;2.10000000000008;14.300000000000068
-7.399999999999807;-109.4455540396724;-9.500000000001307;8.399999999998897
-54.80000000000018;-95.8465877070544;19.50000000000074;17.900000000000205
-47.49999999999943;-117.6012612627916;12.699999999999534;6.89999999999884
-18.999999999999773;-96.47113021181126;-39.00000000000006;-36.89999999999998
-24.2999999999995;-4.075842338773377;-42.69999999999925;-52.20000000000056
-13.700000000000044;-16.857645591891515;-65.89999999999918;-46.89999999999941
-29.09999999999968;13.3047621677077;-56.40000000000072;-43.200000000000216
-29.600000000000648;71.89748868617114;-13.700000000000044;-52.199999999999136
