R%_5;Fechamento_TSI_13:25;K%_14_SMA_3;K%_14
0.5087943716021741;0.4594314667285804;0.5170056351726309;0.5002313386798268
0.5354439825178547;0.4951862440637392;0.4991847592894529;0.4966841455891415
0.5559108837010968;0.5276640837104069;0.4891158213907718;0.4617520049352251
0.5724336424688188;0.5665350465549934;0.4414599959953087;0.371761258482418
0.5204136019614103;0.6334522192170724;0.3946623187162108;0.3705274521900066
0.49653555058096;0.7113870470096137;0.3671157641808977;0.3874922887106717
0.557936254130689;0.7683341374716206;0.3728653565605423;0.3872609500308445
0.5302206587783806;0.8121897489431877;0.3864527017363195;0.4071560764959901
0.3936680524464324;0.8457107526963308;0.3798163563030982;0.3696020974706975
0.3332267348896695;0.871301165356188;0.3669155296204129;0.3524830351634791
0.4256475855452504;0.886011709999174;0.3082468033982669;0.248997532387415
0.5103933482571135;0.9000505572578357;0.2494064475528479;0.2109808760024679
0.5734996269054451;0.90771610446157;0.1832432277811151;0.174120913016656
0.5862914401449738;0.9203125911082208;0.1514345376011899;0.163247995064774
0.5939665280886886;0.9313401871067558;0.1530650190222828;0.215376310919185
0.5901289841168305;0.944645149357515;0.1720873022683712;0.225400987045034
0.560281419891268;0.946103697253108;0.2028662147086587;0.2462214682294877
0.5490885833066832;0.9498066950886674;0.2221745473268684;0.2674275138803199
0.4783072167146338;0.9528945585535952;0.2808432735490145;0.3835595311536091
0.5436520626798826;0.9544750949350213;0.3563030979147002;0.4496452806909317
0.5684895000532975;0.9562326117451212;0.4194627992791561;0.4376927822331895
0.5790427459759073;0.9602553579465553;0.4385136874624564;0.4349167180752621
0.5552712930391204;0.9593990944853604;0.4394004405160333;0.4520357803824795
0.5851188572646828;0.9540082365149942;0.4379129837810006;0.4336829117828497
0.5474896066517423;0.9339286771060796;0.4334506135759031;0.4228871067242438
0.5696620829335884;0.920735090853268;0.4279584656311679;0.437230104873535
0.5663575311800434;0.9090823921970996;0.426013329900741;0.4284392350400984
0.5906619763351436;0.902288847940484;0.4372836751623333;0.453269586674892
0.6028141989126944;0.8844829158530447;0.4473812179982266;0.4644509561998763
0.5734996269054466;0.8816593213340883;0.4775308218198463;0.5097162245527451
0.5597484276729534;0.8243163514894691;0.4968391544380565;0.505320789636028
0.5707280673702148;0.7350808174145296;0.5115420921651085;0.5040869833436155
0.5591088370109785;0.6613426905614763;0.5097685860579545;0.5049352251696485
0.5346977934122151;0.607171371095271;0.5039903887410973;0.4897439851943244
0.4987741178978773;0.5656892517758159;0.5053348207900688;0.5077112893275758
0.6936360729133344;0.5285444995406403;0.4943505249005983;0.4753238741517582
0.6454535763777824;0.4964182044770412;0.5138018822048692;0.5421807526218387
0.5946061187506649;0.4761480312720059;0.5502159672759523;0.6058760024676124
0.5823472977294524;0.4539847427760755;0.5921222002917705;0.5882942628007395
0.5707280673702148;0.4412108216833049;0.6194685202665979;0.6159006785934604
0.603347191131009;0.4284640179749736;0.6225864584227235;0.6142813078346694
0.5696620829335884;0.4392685598077505;0.6406933836780224;0.6371067242442925
0.5391749280460496;0.450986895451073;0.6446980748877253;0.6266964836520662
0.596738087623919;0.472330314249996;0.6623759260848421;0.6619370758790872
0.5440784564545341;0.4939215261581463;0.6488743957207015;0.6007094386181363
0.5419464875812801;0.5054824073401468;0.6091993478074316;0.519740900678593
0.5220125786163512;0.5162191211384304;0.5524471523785003;0.5089450956199871
0.5015456774331077;0.5296818325197372;0.5150032895677796;0.4997686613201733
0.5402409124826759;0.547938010809976;0.493463771847021;0.4616748920419489
0.5745656113420728;0.4985618883419022;0.463171143339341;0.4272825416409632
0.5901289841168305;0.4830134615032746;0.4311908235361428;0.4135564466378778
0.5662509327363802;0.4559035600812525;0.422437712749221;0.4380783466995679
0.5391749280460482;0.438199935566493;0.4210646757630372;0.4235811227637268
0.5658245389617302;0.4318967493234342;0.425240996596013;0.4248149290561381
0.7201790853853518;0.4059197312300502;0.4129122686575708;0.4048426896977174
0.5087943716021726;0.3765850011127183;0.4640292914557056;0.5613818630475016
0.5828802899477655;0.3422298200105804;0.5105409193626821;0.5502004935225162
0.5469566144334277;0.304792643820945;0.5761892502645958;0.5818167797655769
0.5419464875812801;0.2690956135647362;0.5852570153608513;0.5858266502159156
0.6521692783285342;0.2338861895947702;0.5882033238937042;0.5581431215299197
0.6084639164268184;0.2190633959779469;0.5996452987785695;0.6126619370758796
0.6371388977720913;0.2243719639102586;0.6227008781715727;0.6479796421961744
0.6298902036030264;0.230128508719766;0.6739895305929804;0.696406539173349
0.6033471911310075;0.2333922097587615;0.6754769873280126;0.6166718075262183
0.5878904167999132;0.2358190280581396;0.6894075917503363;0.6855336212214682
0.5568702696940613;0.2418015498120152;0.6691839011413373;0.6418877236273903
0.5286216821234397;0.2354187074917505;0.684058468491662;0.656770512029611
0.5552712930391219;0.2443814628740979;0.6660945679224232;0.6371067242442925
0.5929005436520608;0.3001235493173076;0.6438113218341485;0.5818167797655769
0.5801087304125352;0.3496572644540381;0.6084556194399156;0.5614589759407778
0.5226521692783276;0.4156610595170975;0.5684659172173124;0.5293028994447875
0.5812813132928246;0.4588204451347463;0.5333962641952004;0.4872763726094993
0.5397079202643628;0.4936598164962896;0.5116851168511688;0.5029302899444791
0.4218100415733923;0.5083128606838749;0.4812494636574273;0.4472547809993828
0.3105212663895088;0.5202641881866802;0.4754712663405709;0.4716995681677979
0.419571474256475;0.53115511836272;0.4319631568408712;0.3856415792720546
0.570834665813878;0.5224958231357391;0.3826196401498904;0.3142350400987047
0.5785097537575927;0.5252364467412411;0.3289853828770852;0.327112893275756
0.6338343460185463;0.5352550206128035;0.304757001058383;0.3203269586674889
0.568489500053299;0.5404960961640485;0.3227781115020455;0.3628161628624304
0.5369363607291324;0.5454615532717726;0.3211476300809517;0.3227174583590366
0.6327683615819201;0.537119089968244;0.3313881976029061;0.3479333744602098
0.5136979000106585;0.5403078339622611;0.3821619611544949;0.4996915484268961
0.5110329389190914;0.5474629269468873;0.4533024400011441;0.5144972239358419
0.5890629996802027;0.5648972267493115;0.5228410423639119;0.5353948180135717
0.5901289841168305;0.6029099335090893;0.5323664864555625;0.5253701418877238
0.5944995203070033;0.6164210886810272;0.5377442146514487;0.5289944478716829
0.5303272572220439;0.6329229574293401;0.5344546468720501;0.5265268352868602
0.5225455708346644;0.6393023432809624;0.5232987213593067;0.495296113510179
0.4101908112141561;0.6489166404404457;0.5072227466460713;0.4856570018507084
0.4804391855878893;0.6555734565734517;0.4605966989902459;0.4008328192473787
0.6116618697367002;0.6639500395533073;0.4066763923453189;0.3499383096853791
0.5956721031872927;0.6699272787518299;0.3707485912068423;0.3888032078963592
0.5906619763351436;0.6792156066491628;0.3638834062759229;0.3823257248611966
0.5563372774757466;0.6677899708066487;0.3825910352126778;0.4003701418877241
0.5768041786589901;0.673861902286488;0.3683171715438086;0.3503238741517575
0.5524997335038885;0.6801760960124298;0.3692325295345982;0.3847933374460216
0.5729666346871319;0.6893706942827371;0.3644841099573788;0.3875694016039478
0.5464236222151145;0.6907564452763688;0.3930032323579052;0.4272054287476859
0.5750986035603876;0.6938290401660645;0.4332789839526301;0.4933682911782847
0.5003730945528182;0.6862573935933958;0.4738407849194767;0.4969154842689688
0.51764204242618;0.6976494878741435;0.4989559197917557;0.4949105490437995
0.5707280673702148;0.707247630564191;0.4791613032409392;0.4400061690314623
0.6029207973563576;0.7170870082634476;0.4587945879458796;0.4420111042566316
0.5790427459759073;0.7454708894971087;0.4430618724791905;0.4524984577421351
0.4921650143907887;0.7341032694030896;0.449326353728654;0.4568938926588523
0.4445155100735515;0.7349196123944681;0.4618267112903691;0.4757094386181367
0.543545464236221;0.7040087281102925;0.4520152178265967;0.4260487353485496
0.4335358703762917;0.6478977086953532;0.4242112188563742;0.3819401603948171
0.4793732011512616;0.5927453186678777;0.4081638490803511;0.4324491054904382
0.6239206907579142;0.5487423318487141;0.3753253811607883;0.3375231338679823
0.4899264470738715;0.4966988443744456;0.3961497754512431;0.4380783466995679
0.6908645133781025;0.4548236052614808;0.37772819588661;0.3827884022208512
0.7052553032725706;0.4350182880244004;0.4236391201121315;0.4612893275755705
0.6260526596311683;0.4181200609765679;0.4549901312966621;0.5225940777297965
0.5724336424688173;0.3804785973382703;0.5466689550616443;0.6299352251696492
0.6620829335891678;0.3653630929248347;0.6136903229497419;0.6419648365206664
0.5297942650037292;0.3522453379214194;0.6830572956892367;0.7095928439235037
0.5336318089755874;0.336518248597341;0.7469321204839959;0.8021283158544108
0.5873574245816;0.3289782589021674;0.76695557653251;0.6959438618136956
0.6305297942650028;0.3294922863531296;0.7769100946823426;0.7364281307834667
0.5119923249120544;0.323213957386153;0.7617494779598963;0.7612584824182602
0.6039867817929854;0.3135025580481504;0.7378357504505278;0.6314774830351628
0.596738087623919;0.3076018658425994;0.6864326782802713;0.5978562615669339
0.5369363607291324;0.3002202391471222;0.6310249149003117;0.6118908081431206
0.5353373840741915;0.294234981912256;0.5955261878200175;0.5357803824799501
0.6216821234409955;0.2882272522739479;0.5610572384793614;0.5049352251696485
0.6099562946380975;0.2870334205526947;0.549186189536314;0.5798889574336825
0.5828802899477655;0.2816111463739376;0.5683514974684631;0.5874460209747066
0.586824432363287;0.2739624886260259;0.5641751766354874;0.493676742751388
0.5823472977294509;0.2779971626503437;0.5539060041763211;0.5522054287476866
0.5811747148491614;0.2879362757933008;0.5384593380817534;0.5458050586057991
0.5701950751519016;0.2950052792870137;0.550358991962013;0.5257557063541022
0.5663575311800434;0.2970935255764599;0.5427786836007895;0.5317705120296102
0.5641189638631277;0.3097879224180488;0.5521324980691662;0.5710209747069699
0.5547383008208072;0.3164552271932573;0.5626591149632421;0.5541332510795799
0.568489500053299;0.3275017511122548;0.5536199548041989;0.5074028377544724
0.5082613793838595;0.3126022947802931;0.5497582882805572;0.5606107341147436
0.5679565078349843;0.3070411847621109;0.5264452644526445;0.4912862430598392
0.5369363607291309;0.2895982796748528;0.525100832403673;0.5037785317705121
0.576271186440677;0.2797627416847578;0.4933207471609603;0.4749383096853798
0.5768041786589901;0.2620937677924665;0.4957235618867821;0.4977637260950029
0.6166719965888493;0.2457651542532458;0.4827941302668845;0.4689235040098706
0.5369363607291324;0.2374156250929241;0.502102462885094;0.5269895126465136
0.6360729133354636;0.2304750374007436;0.5175491289796621;0.5394046884639114
0.5845858650463681;0.2281208071942446;0.5641751766354874;0.5946175200493521
0.6123014603986765;0.2387226224766893;0.5883749535169772;0.5922270203578032
0.5646519560814393;0.23880098225323;0.6108012242913127;0.5998611967921033
0.555804285257435;0.2194841899890111;0.6244743842787264;0.6314774830351628
0.5812813132928246;0.187547062617064;0.6313109642724334;0.6106570018507091
0.5381089436094219;0.1664715761292585;0.6399210503732945;0.623072177668106
0.5320328323206465;0.1463002861862576;0.6085700391887643;0.5469617520049355
0.613900437053619;0.1265813571961738;0.5811092994650877;0.536628624305983
0.6693316277582342;0.1366486284865383;0.544123115649761;0.5233652066625533
0.6488647265749907;0.1447482777345755;0.5607711891072397;0.5918414558914248
0.5884234090182279;0.1586041168754794;0.5872021510912783;0.6078809376927818
0.5995096471591493;0.1637648613339374;0.6167510512314429;0.6030228254164102
0.5547383008208072;0.1921810538815571;0.6293658285420067;0.6258482418260333
0.4909924315104993;0.2142443460180476;0.6414085071083271;0.6403454657618743
0.5374693529474456;0.2339342156951556;0.6409794330501443;0.6018661320172727
0.5010126852147946;0.2490197857337137;0.6402357046826277;0.6238433066008627
0.5258501225882093;0.2782734573706844;0.619725964701507;0.5850555212831576
0.5109263404754282;0.3355896452079969;0.5995308790297204;0.54742442936459
0.5801087304125336;0.3848728663290073;0.5340255728138678;0.4472547809993828
0.5552712930391204;0.4376211691262063;0.4837953030693098;0.4496452806909306
0.5253171303698962;0.4765677523093695;0.4430618724791897;0.4376156693399133
0.4578403155313918;0.4924601012600106;0.4351669098086329;0.4259716224552745
0.4566677326511008;0.4516227275177278;0.4313052432849911;0.4392350400987043
0.5247841381515815;0.4257182379114815;0.4070768614662894;0.3723010487353487
0.5087943716021741;0.4041278630164617;0.3882262078434739;0.3751542257865511
0.5884234090182279;0.3823574010377181;0.3444034440344402;0.3210980876002457
0.6100628930817608;0.3575638577593297;0.3439743699762573;0.3711443553362112
0.7456561134207429;0.3396439389275072;0.3546726164936065;0.4039944478716845
0.6719965888498014;0.3257448172978273;0.3967218741954862;0.4344540407156076
0.5829868883914288;0.305862106807193;0.4523012671987189;0.5209747069710056
0.5929005436520608;0.3075402671212504;0.5096541663091053;0.5586057988895743
0.6034537895746722;0.3064653717399244;0.5864584227237621;0.6415021591610108
0.5839462743843933;0.3168535384289556;0.6436682971480878;0.6752004935225169
0.5917279607717714;0.3141632402711783;0.6976172087302271;0.7040407156076502
0.5624133887645221;0.3005289680189168;0.7181269487113483;0.6967921036397287
0.4977081334612495;0.3042135094032789;0.7234474670328108;0.689543491671808
0.5652915467434172;0.3066085268714421;0.6561114448353791;0.5225169648365203
0.5027182603133987;0.2980731056911176;0.6103435452959183;0.5734114743985188
0.6255196674128551;0.3227440713934321;0.5430647329729108;0.5081739666872293
0.5724336424688188;0.3540817004248133;0.5448668440172771;0.5273750771128931
0.5208399957360617;0.3469217360305907;0.5326811407648957;0.5405613818630467
0.579575738194222;0.350382147570283;0.5338539431905948;0.511335595311536
0.5220125786163512;0.3462793826138466;0.5287908693040417;0.5137260950030839
0.4101908112141545;0.353209277352236;0.5215252152521527;0.5209747069710056
0.5180684362008298;0.3442526208577175;0.5130867587745646;0.488587291795188
