R%_5;Fechamento_TSI_13:25;K%_8;K%_14_SMA_3
0.5193423597678888;0.3514385349004344;0.5622317596566555;0.6592521381687995
0.5842601547388796;0.353239383663989;0.4738702347891953;0.6264337333421731
0.6017891682785294;0.3653266151055271;0.6026255995960605;0.5902340383212882
0.5951402321083191;0.3902390561912084;0.6300176723049742;0.5860240005303975
0.5419487427466172;0.4161815832214529;0.633804594799294;0.6124444739110246
0.4996373307543512;0.4469135075086887;0.5958091391062885;0.6222236955512824
0.5105174081237908;0.4674895380068838;0.5759909113860144;0.6080355366969431
0.4748549323017384;0.4811887112170336;0.5416561474375176;0.5560233375323211
0.4741295938104459;0.4887212845261739;0.5295379954556942;0.5282437180932167
0.501208897485493;0.5021521012464893;0.4959606160060577;0.5124312139494785
0.52514506769826;0.5144574079300799;0.5112345367331481;0.5016574951932624
0.5426740812379132;0.5294433755472394;0.5249936884625105;0.4534575349731477
0.5492021276595734;0.541458434752147;0.5631153749053271;0.4178876881257043
0.5310686653771742;0.5425435525248571;0.6101994445847037;0.397467347344693
0.523694390715668;0.5438871725370965;0.6079272910881082;0.4112577073526489
0.5352998065764035;0.5020383821336295;0.5699318353951027;0.4172578399522638
0.4945599613152794;0.4867409500116753;0.550744761423885;0.4324404959225614
0.5513781431334648;0.479355085533578;0.561474375157788;0.4470596035271494
0.579787234042554;0.46541566998017;0.5676596818985109;0.4700656368096526
0.5506528046421654;0.4503221331571262;0.6132289825801595;0.5020884439435122
0.6316489361702139;0.4374873542639772;0.6094420600858397;0.5200556918384933
0.5018133462282391;0.4414348819868157;0.6947740469578405;0.55884107936087
0.5325193423597662;0.4340811760859079;0.6596818985104796;0.5676258038851694
0.5848646034816223;0.4405513195348594;0.5128755364806872;0.5846317045680576
0.5703578336557064;0.4549527131589234;0.5973239081040128;0.5834383080289075
0.5178916827853003;0.4611039285633224;0.6269881343095183;0.604024398329245
0.506165377176015;0.4582470076525762;0.6018682150972001;0.6218258967049
0.5513781431334613;0.4564185413008184;0.539510224690737;0.611217927468011
0.4974613152804633;0.4589002095217391;0.5759909113860144;0.602831001790095
0.5287717601547364;0.4904337592862794;0.582049987376926;0.5484651594510372
0.5799081237911038;0.5322599209287406;0.512749305730876;0.5206523901080674
0.5732591876208902;0.5774235488152194;0.5713203736430195;0.4908837764370471
0.5288926499032898;0.6139366551851267;0.6300176723049742;0.5062321819266711
0.437016441005805;0.6843393923662335;0.6094420600858361;0.5104422197175618
0.4092117988394585;0.739095021949644;0.5691744508962424;0.501856394616455
0.4507978723404285;0.7587833000926587;0.4723554657914674;0.4796459590267177
0.5047147001934265;0.7600680284210953;0.4221156273668239;0.4350593383279177
0.4828336557059975;0.7665051634266509;0.4686947740469589;0.3914340648412098
0.3428433268858792;0.7729021115376673;0.522595304216111;0.3674666843466146
0.4005077369439069;0.777451903345872;0.5020196919969729;0.3462507458728368
0.6213733075435205;0.7824476834820415;0.3529411764705886;0.2792879400649751
0.5609284332688588;0.7868195006802873;0.620045443069935;0.2240933501292861
0.5084622823984527;0.7937308515442207;0.6901035092148455;0.2074852482927813
0.5193423597678922;0.8010580938394982;0.5874779096187814;0.2552874096665127
0.5484767891682775;0.8074862537728085;0.534082302448878;0.2992773320957376
0.536871373307542;0.7762194309138926;0.5735925271396148;0.3426705562553883
0.5345744680851041;0.7574864689059622;0.5752335268871505;0.3702512762713001
0.4981866537717593;0.7315345516376337;0.5706892198939667;0.4362527348670697
0.5294970986460358;0.7140609215130708;0.5561726836657404;0.4890605317244575
0.5602030947775628;0.680554748084565;0.5477152234284256;0.5222435854936008
0.6039651837524207;0.6390380413442827;0.5698056046452915;0.4914473248027559
0.5119680851063861;0.617117550735769;0.6902297399646568;0.4984419545183301
0.5375967117988414;0.6082641210041487;0.6528654380207041;0.5176357488563268
0.5252659574468065;0.5991365623462714;0.5773794496339346;0.5572167340714702
0.6213733075435205;0.5809944380536467;0.5988386771017443;0.5560233375323201
0.6039651837524173;0.5716076834366041;0.6283766725574386;0.5799907180269172
0.4573259187620887;0.5606044434439436;0.6993183539510243;0.6151959159318436
0.4653046421663444;0.5592447164043487;0.636960363544561;0.6562023470131942
0.5382011605415874;0.5706056039024006;0.4868720020196903;0.6546443015315263
0.5638297872340426;0.5649057059877707;0.5493562231759648;0.6066432407346023
0.5119680851063827;0.5594338726548728;0.6330472103004335;0.5764436783133333
0.5448500967117976;0.5744974488941059;0.5995960616006083;0.5554266392627469
0.4734042553191499;0.5918325282455229;0.5728351426407473;0.5700125969634696
0.5032640232108345;0.6119436136360067;0.562231759656652;0.537028442617516
0.6133945841392648;0.6385217347490293;0.4891441555162857;0.4904196777829339
0.4770309477756297;0.6613559733317819;0.5812926028780621;0.4640655042100367
0.4354448742746633;0.6889988733902758;0.644534208533197;0.4762315189285946
0.4967359767891673;0.7164174038778067;0.4944458470083334;0.491248425379566
0.4638539651837524;0.7133602515986963;0.4632668518050999;0.4588278193993231
0.4682059961315282;0.6783332963123678;0.5227215349659187;0.4120533050454146
0.4792069632495176;0.6517576981186293;0.4936884625094694;0.3734668169462296
0.440522243713735;0.6337308090374054;0.5157788437263318;0.359477557515083
0.5281673114119938;0.6090616834522998;0.5180509972229237;0.3484717894318097
0.5980415860734996;0.5962101157421957;0.4952032315071973;0.3320625870184974
0.6651353965183748;0.6005356861860378;0.6346882100479692;0.3306702910561557
0.6418036750483574;0.5985607098557904;0.6711688967432466;0.3530796260690847
0.5280464216634438;0.5913179801350701;0.7023478919464801;0.4370814824637009
0.5594777562862668;0.5925873048520218;0.5682908356475637;0.5042431876947552
0.4325435203094759;0.605323448690384;0.6101994445847037;0.5726314393688259
0.4829545454545474;0.6189654665277241;0.5888664478667016;0.5963999204402303
0.5842601547388762;0.6453554208080794;0.4662963898005558;0.6088311343897108
0.4945599613152829;0.6675992449975361;0.5257510729613745;0.6100245309288599
0.4522485493230169;0.6879299046445302;0.6292602878061102;0.6018365046741365
0.4661508704061868;0.6964315747046282;0.5682908356475672;0.559205728303388
0.451523210831721;0.7097878281394668;0.4784145417823791;0.4843863952794545
0.4171905222437141;0.7350749309114419;0.4968442312547329;0.4244182191871652
0.4660299806576403;0.7444248585757136;0.4702095430446868;0.3702512762712991
0.5120889748549325;0.7017889988158853;0.4806866952789709;0.340482662600279
0.5345744680851076;0.6721494863630766;0.5561726836657404;0.3286812968242389
0.4281914893617001;0.6378488877604034;0.5965665236051525;0.3542730226082348
0.4289168278529995;0.5881960198496992;0.5705629891441555;0.3552675197241923
0.4748549323017418;0.5396976616357402;0.441176470588234;0.3238745607637732
0.6775870406189528;0.4820063162189247;0.522595304216111;0.3178744281641573
0.8045212765957437;0.4376059952552814;0.5469578389295652;0.3150566863356093
0.6032398452611247;0.4023927417371578;0.7625599596061591;0.4190147848571235
0.6506286266924589;0.3921246179595496;0.6230749810653873;0.5123980640456132
0.6104932301740844;0.4067438033932803;0.7480434233779363;0.6539813034542185
0.610493230174081;0.4134386106970515;0.7542287301186592;0.7119936352184564
0.547026112185689;0.4170413465311196;0.7633173441050266;0.7963932904594568
0.4734042553191499;0.4266538388403819;0.7121938904317114;0.8751906119472249
0.3523936170212766;0.4418941157765603;0.5964402928553412;0.9379765298680632
0.4187620889748525;0.4353223694115666;0.4936884625094694;0.8817542929125504
0.5339700193423581;0.4468689537096623;0.3627871749558201;0.7679838228469139
0.4902079303675071;0.44197525759703;0.4883867710174182;0.6571968441291527
0.451523210831721;0.4397790565500778;0.6262307498106544;0.5958363720745217
0.4880319148936157;0.4399546270181177;0.5546579146680161;0.5380229397334755
0.5573017408123789;0.4337686639322795;0.4974753850037892;0.4418219187164368
0.4463249516441028;0.4225211617156955;0.6666245897500629;0.4040310283100184
0.6039651837524173;0.422761723618006;0.6094420600858361;0.3636544454021083
0.5506528046421688;0.4288645827055163;0.5782630648826063;0.4176887887025117
0.5499274661508694;0.4489583537537211;0.6704115122443863;0.4700656368096526
0.4933510638297873;0.4631163121611361;0.6664983590002552;0.5672611549426505
0.5534332688588027;0.4687597598492939;0.6167634435748531;0.595339123516542
0.4637330754352025;0.4766443980370484;0.6741984347387024;0.6153616654511699
0.4388297872340433;0.4697986383153857;0.5711941428932118;0.6158257641052831
0.4637330754352025;0.4552474840674513;0.4906589245140136;0.5921235828416096
0.5175290135396506;0.4309837091330777;0.4536733148194911;0.5482994099317119
0.5712040618955522;0.4148789808648521;0.5020196919969694;0.4850162434528949
0.5366295938104456;0.3926533289530537;0.6350669022973994;0.477524365179341
0.6402321083172122;0.384821278007765;0.6021206765968227;0.4657892992110319
0.6095261121856886;0.3795323346701524;0.6488260540267617;0.4871378373002716
0.6005802707930372;0.3615831914271322;0.7302448876546315;0.4994033017304249
0.5438829787234019;0.3460559619353429;0.7280989649078545;0.5508519525293374
0.5689071566731144;0.3191984629682241;0.6512244382731649;0.5968640190943436
0.4887572533849151;0.3077882927286547;0.6319111335521322;0.6811973745276123
0.5512572533849114;0.3049678351494312;0.5935369856096966;0.7100709407942705
0.602151837524179;0.3010235752631488;0.5228477657157299;0.7225684545514809
0.5233317214700184;0.2978122175160926;0.6788689724816974;0.7247894981104548
0.6218568665377167;0.3004549405631552;0.6942691239585991;0.7251872969568381
0.527804642166344;0.297722691535158;0.6565261297652125;0.7379168600411057
0.5204303675048345;0.2959540958436742;0.645796516031306;0.6957501823244714
0.546905222437139;0.2979426004269467;0.5013885382479166;0.6702910561559372
0.5174081237911007;0.3133602752518274;0.5651350669023001;0.6299476231518935
0.5269584139264982;0.3195047611497406;0.5966927543549637;0.6271298813233454
0.592480657640235;0.3278001850515455;0.5574349911638458;0.6225220446860713
0.5351789168278537;0.322672809573027;0.595809139106285;0.615229065835709
0.4821083172147015;0.3214642090638722;0.6189093663216373;0.5903997878406144
0.5035058027079309;0.3142941330055701;0.5658924514011641;0.5373267917523031
0.5719294003868447;0.287784083539241;0.5074476142388319;0.4979778558642177
0.5447292069632511;0.2678405102503531;0.5674072203988884;0.4816349532586355
0.6256044487427463;0.2669923422590589;0.6143650593284536;0.4917125240336802
0.5409816247582214;0.245021603646859;0.6465539005301699;0.5250281774182843
0.5814796905222422;0.2295291400927769;0.6488260540267617;0.5419677782934427
0.6830270793036777;0.2203661154240497;0.6112092905831865;0.5665981568653446
0.5035058027079309;0.2138459021939598;0.7610451906084312;0.6075382881389644
0.4865812379110238;0.2156857283606544;0.7180005049230042;0.6481137704700654
0.6889506769825919;0.2225608950727602;0.5205756122191381;0.6882583040509174
0.6381769825918742;0.23424549504523;0.583564756374654;0.6955181329974143
0.5226063829787224;0.2381927150812433;0.7365564251451693;0.7278061393621954
0.5344535783365577;0.238917863203416;0.5666498359000245;0.736458264271034
0.4732833655706;0.2497159232522471;0.5674072203988884;0.7435523436982027
0.4909332688587996;0.2555856020297991;0.5521332996718016;0.7048001060796923
0.5336073500967118;0.2672266052092678;0.5344609946983118;0.6477491215275484
0.5969535783365574;0.2897482088316601;0.5390053016914919;0.583173108797985
0.5226063829787224;0.3214405761370987;0.6027518303458718;0.5630179672478953
0.5226063829787259;0.3440213200078587;0.644281747033578;0.5476695617582695
0.5042311411992234;0.3438034349770699;0.5636202979045722;0.5287078167473309
0.4925048355899414;0.3341143219064436;0.5658924514011641;0.4913810249950268
0.4476547388781413;0.34648639897055;0.5796516031305229;0.4855134920108737
