ADX_14;Máximo_MACD_8:17;Máximo_MACD_12:26;Máximo_ROC_10
70.71074189229678;-24.67952619333755;-20.928525742683632;-1.7348970175251757
71.12957630665721;-23.68909062582225;-21.71349226653001;-1.5331031694133728
67.7862327991029;-22.29087367480315;-21.98875102718921;-1.83913873305604
63.9111636639844;-20.77381322286874;-21.95382554306525;-0.804428096203895
61.87452279450075;-21.139603201215323;-23.0601622658387;-0.8802045388014941
60.10939118380539;-22.86230730473289;-25.09415072652064;-0.983932026421614
61.23125807358371;-24.13136675149235;-26.863080139004524;-0.8651131051170711
64.80298080662963;-28.332238301068173;-30.75674187084678;-1.340790578559112
66.82184050860282;-30.40842756247548;-33.364531069631994;-1.0457492911139057
68.40357129793198;-30.129214519437483;-34.335505159054264;-0.988888854829762
70.01124274392198;-29.64202489660965;-35.02786941533668;-0.9248052913957244
69.31731513997049;-27.80230059202313;-34.61760358290394;-1.0068974701644668
66.53501597845062;-27.000471428554192;-34.73201521182091;-1.193150531241981
64.9001662289429;-28.22088653952688;-36.17867942009616;-1.5473494642444936
60.5011250174648;-27.98237386218534;-36.62308380640843;-1.2151831455290685
55.50736549132665;-24.4922200639694;-34.6625905614228;-0.5437314839643026
51.05827390200688;-21.15330583152445;-32.50095522063202;-0.4034875997948206
45.649318334120245;-17.423061279921058;-29.79115026450927;0.3020117524270714
41.269956841951846;-16.534261064492966;-28.85087401382043;-0.0283108059817171
38.650267358263;-15.44730632136998;-27.73929719047192;-0.1601902925758151
36.8617650438279;-16.820194244115555;-28.35130626402588;-0.4620066955507139
35.697296371317506;-18.831815666158946;-29.568677404115988;-0.7911117437601801
35.86945685514188;-19.436249842728103;-29.95479237251402;-0.5754574799683785
37.18613403636107;-18.79600063535053;-29.500805041516287;-0.1325564850919055
38.85314473627484;-18.66026042690919;-29.36246391276836;-0.3027955570348405
39.15239686667631;-14.89311261793864;-26.613011872720563;-0.2167972911097002
37.15929633207188;-9.80071135203525;-22.63338976872092;0.0471026877696204
34.203885392557574;-8.73660155457037;-21.19494635654155;-0.4798763373062716
31.52961019735942;-7.271091038925988;-19.45731751387575;-0.0943743147783314
29.465205028187693;-7.2991432493709;-18.75064742331051;-0.2831125571117158
28.25707292919124;-5.339311610929144;-16.69171618513792;0.3504844551560533
28.48775368148957;-3.595531426058187;-14.70386161180977;0.6075621783063417
29.133781762052905;-2.5581764482203653;-13.16337313855638;0.5218659777151887
28.46832038425539;-3.25560568704168;-12.86739643571036;0.2180510531292077
27.42894909492609;-4.171393662350056;-12.857894501164084;0.2562637975888482
26.241760644174008;-5.729533653617182;-13.44197253533912;-0.3684086630924614
26.77138303447458;-7.115074051193005;-14.0693160374949;-0.7439404808530804
28.40618434416369;-8.92529768282111;-15.13854167550835;-0.5010743497085953
30.478464526846672;-10.0849881520262;-15.896031372806648;-0.5951917083885826
33.11151687564809;-9.930959633155908;-15.800924652765389;-0.3123292729273146
34.71331938746639;-9.772039678550756;-15.684747881761725;-0.6041211611519195
35.88406727866128;-9.870661940093669;-15.737900008391987;-0.7076885622059371
35.667810689125446;-9.373791850787711;-15.369493269900886;-0.6229912755103617
32.78179307343253;-6.807047298901125;-13.475710289374549;-0.1135161053325968
29.316830187451057;-5.635432613673402;-12.391946298484982;-0.1514694352459078
26.977524257695706;-1.7950586926854155;-9.325875407634156;0.4266499379971232
26.96019245190774;2.574892627817462;-5.618032112436595;0.7400330409395479
26.10532393451056;-0.1215951661033614;-6.708365347109975;0.0570033148684667
24.01518074324252;-1.854275735576266;-7.393870128155868;0.0950455044939177
22.41026616795305;-3.8417270987774814;-8.446412391047488;-0.132921456323982
21.269959250321225;-5.249354532626057;-9.267014877459587;-0.1234505048381664
21.11881706456409;-6.028693140407086;-9.758221784165473;-0.0475100213113181
22.136112884527;-6.739860742320161;-10.262486776210608;-0.1424787825866416
25.71626926182817;-7.193671411733703;-10.63291106597444;-0.4545968210814303
30.537300026917723;-8.100795543384265;-11.355495212474125;-0.4551140359319821
31.493740975709645;-8.078145670367121;-11.469297661014934;-0.8119273813978598
29.860870750376908;-7.991581667531136;-11.52005117299359;-1.0736539789220296
28.73215941223137;-7.734411945384636;-11.428532686104518;-0.246917432518539
27.87786196679099;-5.823531348706638;-10.11943378399974;-0.0379788175731109
26.460099418837927;-0.7606378164673515;-6.395285826123654;0.6179308957063369
26.823000448707127;3.0154154358579035;-3.2201125163792312;0.6750896110095314
29.51933372221277;5.037565451394585;-1.0647703219474351;0.5894634800475815
29.98366065448913;3.355655204077266;-1.4859150947204398;0.1997450343381178
27.585682091033423;2.431330707066081;-1.5682374654725209;0.2663993459790761
25.994867336038475;1.6679253583406537;-1.6610514315543696;0.37146150468263
26.35094216742383;1.2917333800032793;-1.576435006900283;0.3331411860873033
25.66271178319591;1.577977607818866;-1.0770411128614796;0.4379289254524845
25.358093069246;0.965912441670298;-1.2270425792094102;0.3236887444857595
25.865090183822723;0.7759065875025044;-1.1460688838496935;0.1329681513764011
25.40131625455114;0.1757196614717031;-1.3924049472125262;-0.4629507086737139
24.58907884918244;-1.914118698781749;-2.768908644183284;-0.7461186136194297
25.636449288339048;-5.367794140468504;-5.291993778340839;-0.9735382175167672
27.659413192751003;-6.980426689278829;-6.747140321875122;-0.4461705229000966
29.68530571943189;-8.244199150448367;-8.04094299476401;-0.5408509775962274
31.7192363854124;-7.693580132234274;-8.086515539110223;-0.3510999710192851
32.08031915307165;-6.608940313906714;-7.661040859735294;-0.3035711444011993
31.13760517075735;-3.6398821601524105;-5.764283878917013;-0.0853024557239543
28.996129243227784;-1.9471041239730769;-4.535448251450362;-0.0379571971473533
26.99415962984503;-1.949489577381428;-4.397455115953562;-0.2561179681362588
24.989205012532327;-2.288447679061392;-4.515956732120685;-0.2468002151027591
23.21310148705181;-1.3098397572830436;-3.7270681780391897;0.1712704936714064
21.94094986020684;-1.3719295951332242;-3.6200578501629934;0.3627011081415152
21.719566069322127;-2.0234255424074945;-3.9562057944167455;0.1716462889260959
22.22983821246014;-3.2592147024406586;-4.774211097814259;0.0953916998992324
22.5977169269893;-4.033113017959295;-5.360691479702837;-0.0857169535618305
22.63571181291456;-4.854015235652696;-6.035823499933031;-0.2188602580543484
21.289083571192617;-4.916255898856434;-6.219259430314196;-0.4648556191422415
21.322600999795554;-6.187119668506057;-7.260774652916552;-0.5980569633251425
22.32093515220381;-7.426973147066747;-8.363058378283313;-0.494522898635379
22.54729617952902;-7.393995968118361;-8.623935275614713;-0.3330460723881057
21.91189954606804;-7.124406906917102;-8.683939280353115;-0.4939591891046164
21.642084368497105;-6.95489084221208;-8.770393252381837;-0.4089365085160396
21.931425500316543;-6.858746628533481;-8.876584902803188;-0.3427043385730575
22.19046400503621;-7.201147008496264;-9.27375972974005;-0.3049889024520077
21.99919261388853;-6.103506604309587;-8.648905138538794;-0.1334244036613064
20.39875740822721;-3.9089402358767984;-7.138219574052528;0.114436269849272
19.452223087130267;-3.965747679038032;-7.072660005592297;-0.1906180640324992
20.83205048503674;-5.513324487174032;-8.09388074249;-0.2292004096474198
24.30511518226998;-7.603678219041285;-9.63209208060016;-0.3249571056951052
28.347680777015;-8.025893682578499;-10.127829259112332;-0.3055295145968993
28.8003138162702;-6.449069961503483;-9.201437256419013;-0.0668287197083272
26.992471974100816;-7.898239488624313;-10.308196373895044;-0.4392671108989331
26.40318047279213;-8.448116211358865;-10.87333019671587;-0.3725259778724273
26.55335164784844;-8.169904656425388;-10.86926888756716;-0.2198855206541971
24.890833332897248;-7.454612602239649;-10.51159955547064;-0.3435874270569934
21.927255555177656;-6.262025191883367;-9.742558345929863;-0.4572383246663843
21.655359576392097;-4.3833468540588;-8.38317211798767;-0.0763928441736288
21.293054490016043;-2.847721167315285;-7.130294906717609;0.1818713029199238
19.63804722468063;-3.065073256299001;-7.036191166756908;0.1534156369866246
18.272498070913706;-3.075438323836352;-6.836170388532992;0.038306162124995
16.962360232887132;-2.6853342143840564;-6.37085302225023;-0.1623926936173547
15.975597916121314;-1.514105837124589;-5.334039096846936;0.3644752867875164
15.52789914635285;0.5537954073297442;-3.58447788353169;0.5081530308622408
15.586045926839136;3.7687815662775392;-0.8813005467909534;0.7090117445655606
16.528692184212908;7.954542822678377;2.722799082241181;0.967259575836674
19.099657035841656;11.422993991976;6.069033274992762;1.00479594043773
22.671574192967512;11.611330751195965;7.237677918599729;0.5829531566713521
25.794802395809945;13.51083935630504;9.546904600415472;0.8694708192500039
28.586943028749594;13.655256679435295;10.64768442690456;0.9478258681229396
29.883307767773427;12.261378367537873;10.558430052481526;0.7658464373679872
29.175647684451228;11.18773710579353;10.506581980754165;0.7463350916156816
27.606804183667265;9.976448403703216;10.207822585744909;0.5925054309967974
25.44036362584497;8.12168217994531;9.303884910615125;0.2957157670975279
24.44399133287516;6.381839304754976;8.30513163339856;-0.0095095616338795
24.94353534563464;4.186186469938548;6.82834052864564;-0.4363089053928168
24.966135394788097;6.227063856485984;8.22278236362672;-0.0094863027782191
24.94991734214969;8.57661948529767;10.005826167515806;0.4370551095274802
25.896904553672613;11.852457463604878;12.626469305406316;0.4073095895239905
27.105898232230565;14.595692177900672;15.08940658659776;0.6449215177649326
29.93526894412357;17.22408427228038;17.63125879737163;0.9785326101689223
32.92979022776417;18.68018042957192;19.46792068561536;0.9592507319534352
36.530156292633656;19.22562516968537;20.68504415149709;0.9880286201196812
39.52105926313964;16.49379375125318;19.51166744639977;0.7133425485063046
39.7064942185306;11.113754900206914;16.15576641025382;0.2949560799109418
38.41328070367893;10.011141499478072;15.41821697839805;0.8478585989649444
36.14698137175981;9.708429975530636;15.17208888246114;0.4074417684014864
37.80666004600133;7.460322502787676;13.514682666186673;-0.0189275304611389
41.260757754153566;4.372647645020152;11.093459190004069;-0.4905573941873201
44.0037138631236;2.065770023724326;9.023959780572111;-0.6125154770685094
45.4941901099452;-1.2506705545474688;6.100346741495741;-1.0160863526970936
42.27826000004773;-2.9344153850925068;4.155381007272808;-0.9407334356503908
37.65170152385089;-3.640475628801141;2.861001802316423;-0.884282271438668
36.93532703495652;-4.488505534851356;1.491365652537752;-0.566632011573036
38.06306914458141;-4.899748296197686;0.4474015391488137;-0.1043566823138781
36.14368373482768;-6.733638395493472;-1.574990874921241;-0.7746187471851037
34.46920685589824;-7.642472577835178;-3.0031331836662503;-0.8493063769455498
33.07306022749275;-7.246766022964948;-3.4880978622131806;-0.4636077564879533
32.09437124477942;-8.914591959771315;-5.350596138999208;-0.5783107404571011
31.92351222166592;-6.891987867693388;-4.626905659111799;-0.1327450097238746
30.316015354015235;-4.423916202363216;-3.361348665936021;0.2471286397027134
28.237260925860827;-0.9379181077556497;-1.1322159941773862;0.4083539713716978
27.34989280241265;-0.175131323637288;-0.5721352286209367;0.1044062010159929
27.238888047805176;0.8062183375714085;0.1960321544056569;0.23743114480375
26.7103648795264;3.4566645641461946;2.225712786073018;0.5223284962588813
27.15828289558962;4.239944311798354;3.0986111409556543;0.6283456905571192
28.09442136665393;3.584447734576316;2.96295473932787;0.4378038704495614
28.75982232729058;-0.8765732999127067;0.0090250259245294;-0.2661714089955811
31.699169826508943;-4.967092205240988;-3.043461501967613;-0.1048940382225873
35.90150908773628;-8.571905468053956;-6.046082439752354;-0.6740641441252048
35.27536501889519;-9.182025613505177;-7.1303685597868025;-0.5594113440907793
35.64964015923296;-10.01956483471622;-8.35986488106846;-0.8985033394968271
40.25308813800191;-11.700540967043707;-10.196628495963523;-0.8533326687338095
43.52681924341116;-13.08779505934308;-11.888513054687792;-0.9948782213477408
45.5985909633373;-16.486506652552634;-15.062114768164063;-1.6910789861270064
46.8764550253685;-17.4653811700191;-16.6849638055819;-1.4096535607164091
47.12205149817648;-19.445667721106474;-19.011766170446208;-1.5066744450525895
49.64523986984819;-20.97717033121353;-21.07942310963699;-1.0293540280983935
55.24926026815417;-25.43736546088712;-25.27304124593138;-1.4604841912664148
60.85501604192414;-29.04931850212052;-29.100895441079047;-1.5006713490570494
65.71060437919141;-30.957759654033;-31.860588665868818;-1.763918405788954
68.19223331910872;-29.84223107624166;-32.460284626422435;-1.4220307571648252
67.62789744798941;-25.82837845267749;-30.76119417242171;-0.851101901199417
66.98733969301936;-22.993853714098805;-29.49457693156819;-0.8613195004965817
62.36778011490245;-17.70365503769517;-26.18255969806069;-0.0384386815781513
57.62899038529635;-12.64532866789341;-22.597354632514907;-0.0383833522788576
58.19772976249492;-8.70753935869925;-19.43869704973531;0.2405149575646518
60.76689912749565;-5.127560592869486;-16.28111977491335;0.4333638541038323
62.67405543430578;-2.46168488827334;-13.57558635703208;1.0365230559957617
62.49021470973169;-0.622050206374297;-11.347267168014696;1.203294796485042
60.17208608176744;2.978155257812432;-7.811504074989898;1.5723549657047222
61.91074127086512;7.578207053847109;-3.383900465639272;1.6458474597553945
64.27117100617839;11.920706886812695;1.092334846139238;1.4660568215442389
62.869310110116565;14.243034996349706;4.310099436893324;1.4962777524215412
61.24133066686296;16.524915294391576;7.520073410424629;1.2305274275597748
60.7639627684241;17.56604450552186;9.857094917772883;1.0655677696419996
59.3313772564437;16.82410804641404;10.83771182617511;0.8926133625941496
56.421117431775016;14.996198690821984;10.836659981465344;0.6616173709215954
55.11876844087171;8.029293489651536;6.883600445222328;-0.143817521198742
55.37783264875551;5.134746844653819;5.230319037108529;0.1821852143938618
55.9465359146358;4.356017143306417;4.844080679900799;0.0382219726602871
57.3260977926844;4.224080136366865;4.8552947227735785;-0.2095483000431328
58.174799039374086;1.972566152892796;3.332647095705397;-0.7129356477358152
56.23379726269562;0.5600363333824134;2.240115227253227;-0.627731573985331
54.050490961002886;-1.0085777722897546;0.9434806838553412;-0.8641863795515924
50.404235023345336;-1.361481900351464;0.4241974298083732;-0.7408929546426593
46.07377035356593;0.5484851691453514;1.53480801504611;-0.2758826269948358
43.40564383023338;2.947635608077689;3.171613367979262;0.0190426740394972
40.62796274810702;4.469304168126655;4.371758720073558;0.8065314200890735
39.614015334073656;5.667968748702151;5.446735748407264;0.5264113539599956
39.56128948000668;8.027280835304737;7.426256374613331;0.5731270542861933
39.1658127874344;8.36798349183664;8.108373601701715;0.3340798411206032
40.55515203482413;9.424914131122932;9.288444094700935;0.794645234181601
42.10348414446668;11.593362125415297;11.30644298130028;1.0145385467544297
42.203462449013976;14.027057970224632;13.635103727424394;1.2836333353709497
41.648476979621634;16.327043789593517;15.996110252421204;1.3205757114353296
41.737465763291176;16.871576114352138;17.202367669414343;0.9062337200436498
40.057808423423815;15.482127447164205;16.982650629516684;0.5428599286002781
36.40752920506257;13.75380176498129;16.340243824701247;0.4952929871322603
38.12882054914946;8.621198780632767;13.067460785889123;-0.0761673686544982
44.20539209497711;0.3623078585978874;7.12538335336194;-0.9877470681622528
51.209335053742016;-1.9511551951190995;4.833563332397716;-0.3234423571464153
59.60073323705258;-10.056076437315824;-1.72230207812936;-1.443776236365627
68.42902118639796;-15.66818059396337;-7.023549313406875;-1.724458860768819
75.5790278853544;-19.546729625868466;-11.373637041177972;-1.957803022434772
81.01023845302146;-23.28767143494224;-15.759368029702271;-2.32338481293707
86.27354475452341;-27.419219563809747;-20.53809894060214;-2.5430136523173754
86.649572120587;-30.69091408342501;-24.832305791696854;-2.510183558780114
84.2769053616516;-31.424025996161618;-27.360185167435706;-2.3410220637695014
81.064017980098;-29.805633590247453;-28.060168323157995;-1.6198150520008694
76.96605843989445;-29.42858122096732;-29.34978283749024;-1.1798559575792005
73.49716017171805;-26.83504918242852;-28.87250893461805;-1.4411262828207476
68.44479119644141;-24.957618410540817;-28.58467885191567;-0.558980724756629
61.5602237988207;-22.27240408897524;-27.47988116487704;-0.4049375470491723
55.81943205421602;-19.60902371631255;-26.11662507201254;-0.3087127221672268
51.68122682793959;-16.576723119995222;-24.243491380201704;0.0290115974487798
47.16681086992856;-13.23579374180008;-21.90001066576133;0.4753002079249664
44.10238370631903;-6.037316795349398;-16.539175226633233;1.3311368952864404
48.22321349785748;2.429477557637256;-9.751943184845912;1.7177786023849024
55.77635169814315;9.379632232353288;-3.4928304092591134;1.6852252988299072
61.22368099553357;12.025526026420266;0.0669511717169371;1.621036732297196
63.56835210089096;12.91541492043143;2.3939486933168155;1.278213732688538
63.46910039220072;11.92674761455146;3.2672493305453827;1.1727164836807753
63.025087006573976;10.884403610127263;3.868037586715218;1.0454968235994513
59.87291826284029;7.453464456199981;2.5417487550912483;0.6386655646554957
55.692662494461565;4.768976536048285;1.3814512516228206;0.5123282752450583
56.445250352342896;0.9319484298684984;-0.8811345559561232;0.1062004110778978
60.01073125774484;-3.607045036870659;-3.9814723304862127;-0.8533869171548951
62.04892423290264;-6.077829531483985;-5.950005090240666;-1.259416127885267
62.28443909708704;-7.378956354142247;-7.239983690160443;-1.3906087705895844
64.15724721747543;-8.610304370939957;-8.537169388785514;-1.1844449590885424
68.61101901705008;-13.296784373394075;-12.362290156782365;-1.6923213267672346
73.80645457668142;-18.521615378216666;-16.878994004566266;-1.848848803578382
76.82219872836198;-20.391409273446698;-19.302725007763;-1.6478127464429386
75.69920080267563;-20.15261470043424;-20.24363419821293;-1.1346037001576077
74.41199307660456;-19.04014895364889;-20.427199698442564;-1.0482724211051473
75.67346066639065;-22.81013191998045;-23.934594894367365;-1.523404014022726
77.64785162515764;-25.30499342954317;-26.734068681552344;-1.3152069729601468
76.1514095037081;-25.953354635425057;-28.29845334465699;-1.3330960503240543
71.05745966511849;-26.2124474534312;-29.525894851708472;-1.4391166593838898
66.54818885262652;-25.679796871967483;-30.104740535561177;-1.3531865554950353
64.09386843418108;-25.709808892883306;-30.956340538173208;-0.9050280607473722
63.77396216676642;-25.74085895936969;-31.733926403033365;-0.6548347014120632
61.356752925483285;-25.1913044631292;-32.02785348914404;-0.8581771505385352
57.04480491637123;-25.28613581231912;-32.68057865929677;-1.178470658993623
54.60379759418837;-25.63057141639274;-33.46801201301423;-1.3823339585728385
52.91687220067751;-24.848735008928088;-33.42561920452499;-0.5703652908722396
49.41986066915856;-22.726879344287227;-32.31667191349061;-0.3542537909884032
44.304336389461206;-18.76331544418281;-29.6900075468584;-0.1278486721537662
39.403624870866444;-14.269448662773357;-26.36733879753865;0.1377663046904589
36.44198441189382;-10.616690180248042;-23.32466283955182;0.1574268621742219
34.98945315697461;-8.216296903929106;-20.952917711902955;0.2562347862186818
34.68452130747324;-5.7732275547705285;-18.439044261900563;0.4439135475435642
35.62034227600058;-3.8126431268401575;-16.166738347946193;0.4735556603332642
39.28496330586712;1.3789619869603484;-11.515641254699403;1.2155346071654942
42.91163486508488;3.901949177069582;-8.481469557657874;1.1974316038841242
44.46208831164502;6.388558859686782;-5.405494928265398;1.2659430937943923
44.28230034628284;9.240287557306146;-2.007549051351816;1.313441283854594
44.278536490587975;16.145031161651787;4.383109958210298;1.801889339280676
48.89832686327152;23.74592720511009;11.656109353642025;2.0931673476116
55.55933090054963;27.188770711572943;16.34144951412327;1.876424491362149
61.49533439952394;28.0589027478527;19.223873292118697;1.808714094680531
64.67664695577785;27.322551989037493;20.799950345623984;1.6205176258861993
65.08904164738837;25.5581724029662;21.380843189871484;1.5121895454789942
63.95618847535564;23.9652884322768;21.777533102717825;0.9763707023882802
61.7246728691178;22.9175220221141;22.30338949480301;1.2321535454434192
58.49105458180689;21.36916445404768;22.27590502142357;1.0645584179186145
56.29405206613747;16.416172445161465;19.59187695799028;0.3606576916329642
55.29969750493818;14.522099637903011;18.65536634466844;-0.1257298636910339
52.21768069475585;13.628269064046435;18.26488804255496;-0.4909007721662144
47.55027088783595;13.835033875601766;18.58450888229436;-0.1350196002622686
42.23327286469591;13.829932168143388;18.76209775807456;0.0193056003368263
37.20772219702217;13.226925255131391;18.502190492567024;0.0773136719699827
33.05125923741923;12.87055195094672;18.36563419631512;0.2224807326354741
31.91259133909666;12.628934556671991;18.280929016103983;0.232069832770167
33.817950589121885;12.343620443181862;18.14519784623826;0.1642184459687889
34.30242860581042;12.035141045134878;17.971035843109348;0.2319352698219643
32.05135241074998;11.653707361419947;17.72240138660527;0.7575799393113111
30.255257803602365;10.715143151408483;17.047711696905026;0.4067347821366213
28.50230438216966;9.672687817291262;16.23221736227606;0.2708417634734084
25.940663797880365;8.00347949204297;14.898810491983568;-0.0096454178112273
24.30121814863916;6.071175477252837;13.26744259654788;-0.1254871187838285
24.088731919296805;4.5853560231444135;11.838109429507313;-0.0869169239857722
25.22070099672391;2.670681930842875;10.027502424794877;-0.2605997684222474
25.402598006684524;2.571347202070683;9.421055313696344;-0.1157662578241467
24.752903986745668;2.2456257302756057;8.69959327151173;-0.1735991444279479
24.383459645655773;3.706988028040541;9.285871235367267;0.0578496437282265
22.50938883575881;5.916115344321042;10.5657770904063;0.231353975234362
21.81978461003865;8.523114097692087;12.328190200873903;0.4726099824822726
22.17877999536688;9.211814122302712;12.920038760917125;0.3569348856334768
22.03086171027039;7.654055765926387;11.93956639330463;0.1931431760901003
21.609570625091497;5.871986883347745;10.66478529169126;0.2029825821834678
20.533799303650728;4.30139637481625;9.40552619166101;0.173985070442968
19.29733558697352;3.689904260896583;8.728550814808841;0.3773887398999062
18.035028937281773;2.918035533720285;7.913455567249912;0.1448755392705032
17.657158412310842;2.3769031906431337;7.231013928081666;0.1835677497768479
17.556389671621776;1.23432025738839;6.104348667444356;-0.1830901562613889
18.64974247731029;-0.1667573324530167;4.7351796037846725;-0.4616399281436945
20.46545776604989;-1.840952769072828;3.099002364692751;-0.7487801386031064
