K%_14_SMA_3;Abertura|T-7|_ROC_11;R%_21;R%_14
-9.000000000000055;-1.3026052104208494;3.0000000000001137;8.000000000000007
-10.33333333333336;-1.6048144433299911;10.999999999999943;10.999999999999943
-11.333333333333336;-1.1055276381909491;13.000000000000078;4.000000000000092
-10.33333333333336;-0.9054325955734392;11.00000000000012;-1.9999999999999567
-7.333333333333364;-1.4070351758793849;13.99999999999988;-2.000000000000135
-3.333333333333331;-1.2060301507537612;9.999999999999964;0.0
-3.333333333333331;-0.8080808080808087;8.999999999999986;1.9999999999999567
-3.000000000000005;-0.1015228426395917;8.999999999999986;0.9999999999999788
-3.666666666666657;-0.1016260162601604;8.999999999999986;-5.000000000000071
-1.3333333333333144;-0.6072874493927175;6.00000000000005;-0.9999999999999788
-0.666666666666662;-0.4052684903748647;0.0;0.0
0.3333333333333168;-0.1015228426395917;-5.000000000000071;-2.999999999999936
1.3333333333332955;0.4077471967380137;-1.9999999999999567;-3.9999999999999134
0.666666666666643;-0.3048780487804813;2.999999999999936;0.9999999999999788
1.999999999999948;0.2030456852791834;-1.9999999999999567;-4.999999999999893
0.9999999999999692;0.4077471967380137;-7.000000000000028;-3.9999999999999134
1.6666666666666217;-0.101729399796539;-0.9999999999999788;-0.9999999999999788
0.666666666666643;0.2036659877800364;-0.9999999999999788;-2.999999999999936
0.9999999999999692;0.1016260162601604;-3.9999999999999134;-3.9999999999999134
2.6666666666666594;0.5086469989827133;-7.000000000000028;-4.000000000000092
3.000000000000045;0.6109979633401272;-6.00000000000005;-7.000000000000028
4.333333333333409;0.5086469989827133;-6.00000000000005;-7.000000000000028
1.0000000000000877;-0.3048780487804813;0.0;3.9999999999999134
-2.333333333333293;-0.6091370558375686;2.000000000000135;2.000000000000135
-3.000000000000005;0.6116207951070205;-5.999999999999872;-4.999999999999893
0.3333333333332575;0.0;-5.999999999999872;-3.9999999999999134
3.666666666666638;0.3045685279187933;-4.000000000000092;-3.0000000000001137
1.3333333333332955;0.3054989816700545;-3.9999999999999134;0.9999999999999788
-0.3333333333333949;0.3048780487804813;-5.999999999999872;-0.9999999999999788
-0.3333333333334541;0.6091370558375686;-6.00000000000005;-10.999999999999943
5.333333333333269;0.8097165991902842;-15.000000000000036;-18.00000000000015
9.333333333333302;0.3036437246963497;-8.999999999999986;-12.0000000000001
8.666666666666709;0.0;-5.000000000000071;-4.000000000000092
2.999999999999986;0.4077471967380137;0.0;-0.9999999999999788
-2.000000000000026;0.6128702757916292;0.9999999999999788;0.0
-2.333333333333412;-0.2026342451874323;0.9999999999999788;0.0
-1.3333333333333737;0.0;-6.999999999999851;-0.9999999999999788
-1.6666666666666998;-0.2024291497975845;-8.000000000000007;2.000000000000135
-6.666666666666711;-0.4060913705583669;-2.000000000000135;8.999999999999986
-8.666666666666728;-0.2026342451874323;-0.9999999999999788;1.9999999999999567
-7.000000000000038;-0.7063572149344125;0.0;-0.9999999999999788
-3.000000000000005;-1.3052208835341443;1.9999999999999567;0.9999999999999788
-1.999999999999967;-0.9081735620585252;2.999999999999936;0.9999999999999788
-0.999999999999929;0.0;-2.000000000000135;-5.000000000000071
1.333333333333414;0.6091370558375686;-2.999999999999936;-6.00000000000005
4.000000000000083;0.6091370558375686;-0.9999999999999788;-9.999999999999964
6.00000000000004;0.5076142131979768;-3.0000000000001137;-9.999999999999964
7.999999999999997;0.7092198581560313;-10.999999999999943;-12.9999999999999
9.666666666666629;0.811359026369169;-9.999999999999964;-12.9999999999999
11.999999999999972;1.834862385321098;-16.000000000000014;-20.000000000000107
13.999999999999988;1.3197969543147288;-15.000000000000036;-16.999999999999993
12.666666666666623;1.0162601626016223;-8.999999999999986;-5.999999999999872
9.333333333333302;1.4242115971515823;-16.000000000000014;-7.000000000000028
7.999999999999939;2.1384928716904184;-22.999999999999865;-13.99999999999988
11.666666666666645;1.923076923076918;-25.99999999999998;-16.999999999999993
13.666666666666664;1.5136226034308815;-25.0;-14.000000000000057
13.66666666666672;1.5136226034308815;-27.00000000000013;-14.000000000000057
10.666666666666726;1.7171717171717165;-25.99999999999998;-12.0000000000001
11.33333333333332;1.7102615694164984;-22.999999999999865;-17.99999999999997
13.999999999999988;2.012072434607657;-24.00000000000002;-27.00000000000013
16.33333333333327;1.3013013013012915;-22.999999999999865;-14.999999999999858
13.999999999999988;1.2024048096192306;-19.99999999999993;-7.000000000000028
9.999999999999956;2.112676056338037;-23.000000000000043;-9.999999999999964
7.3333333333333455;1.6048144433299911;-21.000000000000085;-9.000000000000163
7.333333333333286;0.8973080757726806;-16.999999999999993;-6.999999999999851
5.999999999999922;0.3972194637537154;-17.99999999999997;-4.999999999999893
3.666666666666579;0.5964214711729494;-25.0;-1.9999999999999567
-0.6666666666667211;0.1988071570576498;-10.999999999999943;2.999999999999936
-2.6666666666666785;0.2979145978152865;-7.000000000000028;0.0
-3.333333333333331;-0.098911968348168;-4.999999999999893;1.9999999999999567
-2.333333333333352;-0.1972386587771336;-8.000000000000007;-1.9999999999999567
-2.0000000000000853;0.0;-6.999999999999851;0.0
-2.333333333333412;-0.0990099009900969;-2.999999999999936;0.9999999999999788
-1.6666666666666998;-0.4926108374384306;0.0;0.0
-1.6666666666666403;-0.2961500493583527;0.9999999999999788;-1.9999999999999567
0.666666666666643;0.0;-1.9999999999999567;-3.9999999999999134
1.6666666666666217;0.098911968348168;0.0;-4.999999999999893
2.9999999999999267;0.0;-1.9999999999999567;-2.999999999999936
1.999999999999948;0.5952380952381001;-2.000000000000135;-3.0000000000001137
0.9999999999999692;0.0990099009900969;-0.9999999999999788;-1.9999999999999567
0.666666666666643;0.1980198019801938;-1.9999999999999567;-4.999999999999893
1.3333333333333546;0.197628458498037;-6.00000000000005;-5.000000000000071
2.666666666666719;0.0988142292490273;-5.000000000000071;-3.0000000000001137
1.666666666666681;0.2973240832507369;-4.999999999999893;-1.9999999999999567
1.3333333333333546;0.3960396039604052;-5.000000000000071;-3.0000000000001137
0.6666666666667022;0.2970297029703083;-2.000000000000135;-1.0000000000001563
3.3333333333334303;0.8893280632411229;-12.0000000000001;-11.00000000000012
5.000000000000061;0.5928853754940762;-10.999999999999943;-8.000000000000007
8.666666666666709;1.1857707509881523;-15.000000000000036;-13.000000000000078
10.33333333333334;1.1834319526627142;-16.000000000000014;-15.000000000000036
12.333333333333298;1.4836795252225554;-16.000000000000014;-16.999999999999993
10.999999999999934;0.7905138339920956;-8.999999999999986;-8.999999999999986
8.666666666666591;0.4930966469427902;-7.000000000000028;-5.999999999999872
5.999999999999922;0.4935834155972253;-8.000000000000007;-6.00000000000005
1.9999999999998888;0.4940711462450663;-7.000000000000028;0.9999999999999788
0.3333333333332575;0.3944773175542322;-7.000000000000028;-0.9999999999999788
-3.000000000000064;0.4935834155972253;-7.000000000000028;1.9999999999999567
-5.000000000000021;-0.5876591576885455;-6.00000000000005;9.999999999999964
-6.666666666666653;-0.2946954813359466;-4.000000000000092;0.9999999999999788
-4.999999999999962;-0.390625000000009;-6.999999999999851;-3.9999999999999134
-1.3333333333333144;-0.5847953216374318;-8.000000000000007;-2.999999999999936
0.9999999999999692;-0.5847953216374318;-1.9999999999999567;-2.999999999999936
1.3333333333332955;-0.1960784313725448;-0.9999999999999788;-1.9999999999999567
0.9999999999999692;-0.0981354268891048;1.9999999999999567;-0.9999999999999788
0.3333333333333168;0.0;7.000000000000028;-2.999999999999936
0.0;-0.0983284169124856;0.0;-2.999999999999936
0.0;-0.2946954813359466;0.9999999999999788;-0.9999999999999788
-1.3333333333333144;-0.1964636542239644;0.9999999999999788;2.999999999999936
-1.999999999999967;0.2955665024630479;-0.9999999999999788;1.9999999999999567
-1.999999999999967;0.4926108374384131;-3.9999999999999134;-1.9999999999999567
4.973799150320701e-14;0.0980392156862898;-4.000000000000092;-4.000000000000092
1.66666666666674;0.0980392156862898;-6.00000000000005;-4.000000000000092
3.3333333333334303;0.2941176470588347;-9.999999999999964;-8.999999999999986
6.00000000000004;0.6876227897838928;-10.999999999999943;-14.000000000000057
7.666666666666671;0.4911591355599284;-4.000000000000092;-8.999999999999986
6.666666666666633;0.0;1.9999999999999567;-3.9999999999999134
2.000000000000007;-0.1968503937007832;3.9999999999999134;1.9999999999999567
-3.333333333333331;-0.1970443349753652;3.9999999999999134;5.999999999999872
-5.666666666666674;0.0;0.9999999999999788;2.999999999999936
-7.000000000000038;-0.491159135559911;0.9999999999999788;4.999999999999893
-12.00000000000005;-2.058823529411756;11.999999999999922;23.000000000000043
-20.0;-2.4485798237022527;17.99999999999997;26.99999999999996
-27.00000000000003;-2.546523016650358;19.000000000000128;22.000000000000064
-27.00000000000003;-2.8347996089931664;22.000000000000064;20.000000000000107
-24.00000000000009;-3.024390243902444;25.0;17.99999999999997
-20.666666666666767;-2.8347996089931664;25.0;16.999999999999993
-20.00000000000012;-2.357563850687625;24.00000000000002;16.000000000000014
-15.33333333333343;-2.1696252465483297;30.00000000000007;4.000000000000092
-11.666666666666725;-2.073050345508399;31.00000000000005;4.000000000000092
-6.00000000000006;-2.362204724409451;25.0;1.9999999999999567
-5.333333333333347;-2.1717670286278445;23.000000000000043;2.999999999999936
-3.000000000000005;-0.6006006006006055;18.99999999999995;0.9999999999999788
-2.6666666666666194;-0.5020080321285212;19.99999999999993;1.9999999999999567
-1.6666666666666403;-0.2010050251256238;16.999999999999993;0.0
-0.999999999999988;0.0;2.000000000000135;-1.9999999999999567
0.3333333333333168;-0.1006036217303801;3.0000000000001137;-1.9999999999999567
0.666666666666643;-0.2012072434607603;1.9999999999999567;0.0
0.9999999999999692;0.0;0.0;-4.999999999999893
1.999999999999948;0.3024193548387032;-0.9999999999999788;-3.9999999999999134
2.333333333333274;0.2016129032258021;-0.9999999999999788;-2.999999999999936
4.33333333333329;0.7056451612903254;-6.00000000000005;-8.000000000000007
4.666666666666676;0.7063572149344125;-6.00000000000005;-6.00000000000005
5.000000000000061;0.3021148036253891;-5.000000000000071;-4.000000000000092
1.66666666666674;0.0;0.9999999999999788;0.9999999999999788
0.6666666666667022;0.1007049345417904;-4.999999999999893;-1.9999999999999567
0.6666666666667022;0.2012072434607781;-5.000000000000071;-4.000000000000092
3.3333333333333712;0.8056394763343411;-9.999999999999964;-8.999999999999986
4.666666666666735;0.8064516129032264;-8.999999999999986;-6.00000000000005
5.333333333333329;0.9054325955734392;-10.999999999999943;-6.999999999999851
6.333333333333307;1.206030150753779;-15.000000000000036;-13.000000000000078
9.66666666666657;1.8108651911468785;-19.99999999999993;-21.999999999999886
14.66666666666658;1.1011011011010954;-17.99999999999997;-20.999999999999908
17.33333333333325;1.3026052104208317;-18.99999999999995;-19.99999999999993
16.000000000000004;1.1044176706827251;-15.000000000000036;-13.000000000000078
10.666666666666726;1.412714429868825;-11.00000000000012;-7.000000000000028
7.000000000000078;1.2072434607645974;-9.999999999999964;-9.999999999999964
4.000000000000024;1.3052208835341264;-15.000000000000036;-3.9999999999999134
4.33333333333329;0.9990009990009956;-20.999999999999908;-3.9999999999999134
3.999999999999965;1.6999999999999995;-27.999999999999936;-9.999999999999964
4.33333333333335;1.1964107676969191;-24.00000000000002;-7.000000000000028
4.666666666666735;0.8937437934458774;-22.000000000000064;-8.999999999999986
6.00000000000004;0.3952569169960566;-17.99999999999997;-12.0000000000001
8.66666666666665;0.6930693069306959;-20.999999999999908;-13.000000000000078
10.999999999999934;0.6923837784371938;-12.9999999999999;-11.999999999999922
10.666666666666607;0.9930486593843062;-9.999999999999964;-8.999999999999986
8.333333333333323;1.0945273631840735;-8.999999999999986;-6.00000000000005
2.000000000000007;0.3976143141152997;-1.9999999999999567;4.000000000000092
-3.333333333333331;-0.1982160555004913;0.0;8.000000000000007
-9.33333333333338;-0.6923837784371938;0.0;10.000000000000142
-11.000000000000073;-1.278269419862348;0.0;10.000000000000142
-13.333333333333414;-1.2807881773399092;4.000000000000092;14.000000000000057
-13.333333333333355;-1.0826771653543252;2.999999999999936;9.999999999999964
-15.333333333333313;-1.673228346456692;10.999999999999943;15.000000000000036
-17.33333333333333;-2.163225172074736;19.000000000000128;15.000000000000036
-17.000000000000004;-1.9646365422396788;16.999999999999993;8.999999999999986
-13.333333333333355;-1.67158308751229;14.000000000000057;3.9999999999999134
-5.9999999999999405;-1.0826771653543252;8.999999999999986;-5.000000000000071
-2.333333333333352;-0.594059405940599;12.0000000000001;-1.9999999999999567
5.000000000000003;1.0923535253227352;-2.999999999999936;-16.000000000000014
9.999999999999956;1.6932270916334833;-7.000000000000028;-22.000000000000064
18.333333333333343;1.8924302788844751;-13.000000000000078;-31.00000000000005
22.333333333333385;1.996007984031947;-15.000000000000036;-28.00000000000012
25.33333333333337;1.7910447761194;-19.000000000000128;-28.00000000000012
25.666666666666703;2.4024024024024047;-23.000000000000043;-29.00000000000009
22.666666666666703;2.713567839195994;-20.000000000000107;-21.000000000000085
16.000000000000064;2.605210420841681;-22.000000000000064;-8.999999999999986
11.333333333333378;2.8999999999999915;-29.999999999999893;-11.999999999999922
6.99999999999996;2.0895522388059606;-33.999999999999986;-7.000000000000028
6.333333333333248;2.191235059760963;-32.00000000000003;-4.999999999999893
4.666666666666558;0.9823182711198394;-33.00000000000001;-5.999999999999872
3.9999999999999054;0.587659157688528;-33.00000000000001;-4.999999999999893
5.333333333333269;0.684261974584558;-29.00000000000009;-10.000000000000142
5.999999999999981;0.7827788649706464;-15.000000000000036;-11.00000000000012
6.333333333333307;0.5865102639296063;-11.999999999999922;-4.999999999999893
5.999999999999981;1.0752688172042957;-15.000000000000036;-8.000000000000007
5.666666666666655;1.0763209393346322;-11.999999999999922;-8.000000000000007
6.666666666666693;0.8789062499999987;-10.999999999999943;-7.000000000000028
6.333333333333367;0.3887269193391732;-10.999999999999943;-7.000000000000028
6.333333333333367;0.7797270955165699;-14.000000000000057;-7.000000000000028
6.333333333333307;1.0721247563352772;-17.99999999999997;-8.999999999999986
6.99999999999996;0.7782101167315182;-11.999999999999922;-8.999999999999986
6.333333333333307;0.5842259006816017;-7.000000000000028;-5.000000000000071
4.33333333333335;0.3883495145630985;-8.999999999999986;-1.9999999999999567
1.0000000000000284;0.0;-4.000000000000092;1.9999999999999567
-2.333333333333352;-0.097181729834789;-1.9999999999999567;3.0000000000001137
-8.999999999999995;-1.9342359767891613;12.9999999999999;17.99999999999997
-11.999999999999991;-1.0648596321393942;5.999999999999872;9.999999999999964
-15.333333333333252;-1.0648596321393942;4.999999999999893;13.99999999999988
-14.333333333333274;-1.2584704743465709;8.000000000000007;8.999999999999986
-12.666666666666645;-0.8704061895551243;7.000000000000028;2.999999999999936
-10.000000000000034;-0.9643201542912214;5.000000000000071;1.9999999999999567
-5.666666666666733;-0.8687258687258673;4.000000000000092;-4.999999999999893
-3.666666666666716;-0.5808325266214955;5.000000000000071;-15.000000000000036
2.9999999999999267;-0.6769825918762117;5.000000000000071;-13.99999999999988
5.333333333333269;-0.4854368932038904;10.999999999999943;-5.000000000000071
6.9999999999999005;-0.0972762645914376;1.9999999999999567;-8.000000000000007
5.333333333333269;1.3806706114398302;0.0;-8.000000000000007
3.666666666666638;0.1956947162426572;4.999999999999893;0.0
2.333333333333333;0.4892367906066431;-4.999999999999893;-1.9999999999999567
-9.473903143468002e-15;0.7843137254901967;-16.000000000000014;-1.9999999999999567
0.666666666666643;0.292682926829262;-14.999999999999858;-1.9999999999999567
1.3333333333332955;0.1947419668938615;-8.999999999999986;-3.9999999999999134
2.999999999999986;0.3894839337877402;-12.0000000000001;-7.000000000000028
4.000000000000024;0.3894839337877402;-11.00000000000012;-4.000000000000092
4.666666666666735;0.486854917234671;-8.000000000000007;-8.000000000000007
4.333333333333409;0.4878048780487874;-5.000000000000071;-6.00000000000005
3.6666666666667567;0.2921129503408095;-4.000000000000092;-3.0000000000001137
4.000000000000083;0.4863813229572054;-7.000000000000028;-6.00000000000005
3.0000000000001044;0.5859375000000049;-5.000000000000071;-3.0000000000001137
2.000000000000066;0.0973709834469307;-3.9999999999999134;0.9999999999999788
-0.3333333333333357;0.0972762645914376;-1.9999999999999567;2.000000000000135
-6.868579779014301e-14;0.4863813229572054;-8.999999999999986;-2.999999999999936
-2.0000000000000853;-0.388726919339156;-0.9999999999999788;5.000000000000071
-5.000000000000081;-1.1639185257032103;8.000000000000007;9.999999999999964
-9.33333333333344;-1.0669253152279456;7.000000000000028;8.000000000000007
-11.333333333333456;-1.1627906976744282;7.000000000000028;8.999999999999986
-16.00000000000008;-2.4271844660194173;23.999999999999844;21.999999999999886
-22.666666666666668;-3.106796116504857;33.00000000000001;28.999999999999915
-28.999999999999925;-3.4849951597289395;33.00000000000001;28.999999999999915
-33.66666666666661;-3.4951456310679725;36.00000000000012;31.00000000000005
-32.999999999999964;-3.0155642023346183;31.99999999999985;14.999999999999858
-29.99999999999996;-3.206997084548089;31.99999999999985;18.99999999999995
-25.333333333333275;-3.678606001936116;33.999999999999986;24.00000000000002
-21.66666666666663;-3.3170731707317063;35.99999999999994;11.999999999999922
-19.333333333333343;-2.747791952894989;35.99999999999994;7.000000000000028
-12.666666666666702;-2.647058823529408;33.00000000000001;3.0000000000001137
-7.000000000000038;-2.156862745098028;26.99999999999996;-6.00000000000005
-0.666666666666662;-0.6965174129353262;13.99999999999988;-4.000000000000092
1.3333333333333546;0.0;16.999999999999993;-5.000000000000071
1.3333333333333546;-0.1003009027081222;22.999999999999865;-2.000000000000135
0.6666666666667022;0.2012072434607781;6.999999999999851;-6.00000000000005
2.3333333333333925;0.0;0.9999999999999788;-8.000000000000007
5.666666666666714;0.5020080321285033;-4.999999999999893;-12.9999999999999
7.000000000000019;0.3015075376884536;-6.00000000000005;-6.00000000000005
5.333333333333329;0.9081735620585252;-6.00000000000005;-1.9999999999999567
2.6666666666666594;0.9081735620585252;-7.000000000000028;-1.9999999999999567
2.6666666666666003;1.007049345417922;-8.999999999999986;-6.999999999999851
5.999999999999922;0.9018036072144272;-16.999999999999993;-12.0000000000001
8.333333333333265;0.7014028056112253;-16.000000000000014;-11.00000000000012
8.666666666666591;0.5010020040080053;-14.999999999999858;-5.999999999999872
7.999999999999939;1.405622489959827;-17.99999999999997;-11.999999999999922
8.333333333333265;1.2048192771084258;-9.999999999999964;-9.999999999999964
9.333333333333302;1.2036108324974846;-10.999999999999943;-9.999999999999964
8.333333333333323;0.4995004995005066;-9.999999999999964;-7.000000000000028
6.00000000000004;0.8016032064128262;-11.00000000000012;-5.000000000000071
3.3333333333333712;0.8000000000000007;-14.000000000000057;-4.000000000000092
2.333333333333333;0.8000000000000007;-10.999999999999943;-6.00000000000005
2.333333333333333;0.2991026919242386;-8.000000000000007;-4.000000000000092
1.666666666666681;0.0993048659384288;-9.999999999999964;0.0
4.973799150320701e-14;0.0995024875621869;-7.000000000000028;-0.9999999999999788
-1.6666666666666403;0.498504486540386;-8.999999999999986;-7.000000000000028
1.3333333333333546;0.3960396039604052;-13.000000000000078;-8.999999999999986
3.000000000000045;0.5952380952381001;-10.000000000000142;-7.000000000000028
4.666666666666676;0.0991080277502456;-8.000000000000007;-2.999999999999936
4.33333333333335;0.7952286282306169;-12.0000000000001;-10.000000000000142
5.666666666666655;0.695825049701792;-5.000000000000071;-7.000000000000028
5.666666666666655;0.3968253968253883;-6.999999999999851;-6.999999999999851
3.999999999999965;0.0;-7.000000000000028;-4.000000000000092
1.999999999999948;0.2982107355864747;-3.9999999999999134;-0.9999999999999788
-6.868579779014301e-14;0.2976190476190413;-3.9999999999999134;0.9999999999999788
-6.868579779014301e-14;0.8946322067594419;-8.000000000000007;-6.00000000000005
1.3333333333332955;0.6944444444444473;-11.00000000000012;-5.000000000000071
2.333333333333333;0.098619329388558;-8.999999999999986;-1.9999999999999567
1.3333333333333546;-0.098619329388558;-8.000000000000007;-1.0000000000001563
-0.666666666666662;0.0990099009900969;-7.000000000000028;-3.9999999999999134
1.666666666666681;0.098619329388558;-7.000000000000028;-8.000000000000007
4.666666666666676;0.3948667324777803;-5.000000000000071;-8.000000000000007
6.00000000000004;0.197628458498037;-5.000000000000071;-4.000000000000092
3.3333333333333712;0.5952380952381001;-4.000000000000092;0.0
1.3333333333333546;0.7928642220019828;-3.9999999999999134;-3.9999999999999134
-0.3333333333333357;0.1978239366963536;-1.0000000000001563;0.0
-1.0000000000000473;-0.4926108374384306;-2.999999999999936;0.0
-2.333333333333352;-0.5911330049261133;-1.9999999999999567;1.9999999999999567
-3.3333333333333903;-0.4926108374384306;-0.9999999999999788;5.000000000000071
-4.000000000000043;-0.0987166831194626;-1.9999999999999567;-0.9999999999999788
-3.3333333333333903;0.2967359050445216;0.0;-2.000000000000135
-2.333333333333412;-0.394088669950748;2.000000000000135;0.9999999999999788
-1.6666666666666998;-0.3933136676499424;0.0;-1.0000000000001563
-1.3333333333333737;0.098619329388558;-5.000000000000071;-8.000000000000007
1.666666666666681;0.2958579881656741;-6.00000000000005;-14.000000000000057
7.3333333333333455;0.3933136676499599;-6.00000000000005;-14.000000000000057
11.000000000000052;0.9871668311944682;-12.0000000000001;-17.99999999999997
12.666666666666742;1.3861386138613918;-12.0000000000001;-14.000000000000057
11.333333333333378;1.3875123885034746;-11.00000000000012;-13.000000000000078
11.333333333333378;1.287128712871295;-11.00000000000012;-14.000000000000057
11.999999999999972;1.4822134387351815;-19.99999999999993;-16.999999999999993
12.666666666666623;1.2820512820512722;-24.00000000000002;-16.000000000000014
12.99999999999995;1.879327398615245;-23.000000000000043;-15.000000000000036
11.666666666666645;1.7769002961500464;-25.99999999999998;-12.0000000000001
10.000000000000014;1.4778325123152742;-20.000000000000107;-7.000000000000028
7.333333333333286;1.179941002949845;-18.99999999999995;-8.999999999999986
6.666666666666633;0.9794319294808976;-22.000000000000064;-11.00000000000012
7.666666666666612;1.0752688172042957;-24.00000000000002;-10.999999999999943
8.999999999999977;1.1718749999999925;-25.0;-9.999999999999964
11.666666666666645;1.857282502443788;-26.99999999999996;-16.999999999999993
10.33333333333328;1.2707722385141642;-16.999999999999993;-5.999999999999872
11.33333333333326;1.5579357351509264;-19.99999999999993;-12.9999999999999
10.333333333333222;1.5579357351509264;-23.000000000000043;-15.000000000000036
11.999999999999972;0.9708737864077636;-20.000000000000107;-13.000000000000078
11.999999999999972;1.0669253152279286;-18.99999999999995;-13.000000000000078
9.666666666666687;0.9708737864077636;-14.000000000000057;-8.000000000000007
8.66666666666665;1.4577259475218696;-18.99999999999995;-8.000000000000007
5.000000000000003;1.0669253152279286;-11.999999999999922;-6.00000000000005
3.333333333333312;0.290135396518369;-6.999999999999851;-0.9999999999999788
-2.000000000000026;0.0;-8.000000000000007;4.000000000000092
-6.333333333333326;-1.0556621880998027;-4.000000000000092;7.000000000000028
-8.999999999999995;-0.2895752895752834;-4.000000000000092;2.999999999999936
-9.999999999999972;-1.1505273250239618;0.9999999999999788;8.000000000000007
-8.999999999999995;-1.2464046021092907;5.999999999999872;8.999999999999986
-11.999999999999991;-0.961538461538458;5.999999999999872;9.999999999999964
-11.333333333333336;-0.8637236084452962;2.999999999999936;2.999999999999936
-8.66666666666667;-0.4807692307692375;5.000000000000071;-1.9999999999999567
-3.999999999999984;-1.0536398467432897;5.000000000000071;-2.999999999999936
-0.3333333333333357;-0.8637236084452962;2.999999999999936;-2.999999999999936
0.3333333333333168;-0.3857280617164816;6.00000000000005;-2.999999999999936
1.999999999999948;-0.1930501930501889;5.000000000000071;-7.000000000000028
1.3333333333332955;-0.0969932104752646;9.999999999999964;-3.0000000000001137
0.9999999999999692;-0.2904162633107392;5.999999999999872;-3.0000000000001137
-0.666666666666662;-0.0969932104752646;2.999999999999936;0.9999999999999788
1.0000000000000284;0.8737864077669889;-8.999999999999986;-8.999999999999986
4.666666666666676;1.2621359223300872;-12.9999999999999;-11.999999999999922
8.333333333333323;0.8712487899322349;-11.999999999999922;-8.999999999999986
10.999999999999991;1.0628019323671614;-19.000000000000128;-15.000000000000036
10.666666666666666;1.0648596321393942;-16.999999999999993;-13.99999999999988
13.333333333333336;1.3552758954501507;-20.000000000000107;-20.000000000000107
