ADX_14;Abertura|T-7|_ROC_12;R%_21;R%_14
0.1068018928030596;-1.289767841788481;0.9999999999999788;4.999999999999893
0.1186092594769373;-0.602409638554204;-3.0000000000001137;-2.000000000000135
0.1244613582133456;-0.5176876617773986;3.0000000000001137;-0.9999999999999788
0.1287712723563281;-1.629502572898795;12.9999999999999;1.9999999999999567
0.1413160550897702;-1.7979452054794445;10.999999999999943;-3.0000000000001137
0.1542834382206578;-1.29533678756477;22.000000000000064;5.000000000000071
0.1637599321721891;-0.8658008658008781;16.999999999999993;4.000000000000092
0.1675919412158973;1.1255411255411167;-15.000000000000036;-24.00000000000002
0.1587225395299681;1.4769765421372714;-15.000000000000036;-20.999999999999908
0.1427976294974008;1.9147084421235911;-19.000000000000128;-20.000000000000107
0.1320436598501284;1.9113814074717688;-24.00000000000002;-26.99999999999996
0.1278664099653495;1.827676240208869;-25.99999999999998;-25.99999999999998
0.1226270791128266;1.5679442508710777;-17.99999999999997;-23.000000000000043
0.1134672780882591;0.5194805194805083;-11.999999999999922;-19.99999999999993
0.1072430695812531;0.9540329575021788;-20.000000000000107;0.9999999999999788
0.1035154222085146;1.6564952048822972;-18.99999999999995;0.0
0.0940466992473793;1.6564952048822972;-15.000000000000036;0.0
0.0829357107763001;2.099737532808401;-20.999999999999908;2.999999999999936
0.078115711244222;1.921397379912669;-23.000000000000043;1.9999999999999567
0.0763193306973734;0.1712328767123251;-26.99999999999996;-5.999999999999872
0.0727148485091521;0.1712328767123251;-28.999999999999915;-9.999999999999964
0.0704957258507888;0.0;-6.00000000000005;-11.00000000000012
0.0704296290706835;0.0852514919011064;-8.000000000000007;-10.999999999999943
0.0710866309088781;-0.1709401709401673;-1.9999999999999567;-2.999999999999936
0.0701322229781705;0.6861063464837056;-4.000000000000092;-12.0000000000001
0.0724479265810811;1.0335917312661584;-4.000000000000092;-11.00000000000012
0.0780739173226514;0.4295532646048018;-4.999999999999893;-5.999999999999872
0.0823307283462979;0.0;-6.00000000000005;1.9999999999999567
0.0860199645667914;-0.0857632933104612;-5.000000000000071;2.999999999999936
0.0863601597674097;0.0;-3.9999999999999134;0.9999999999999788
0.0877502337031836;0.1713796058269029;-3.9999999999999134;-2.999999999999936
0.097050202542759;-0.5128205128205019;-2.000000000000135;2.999999999999936
0.117300651727534;-0.5128205128205019;-2.000000000000135;8.000000000000007
0.1402319934019582;-0.4269854824936013;-2.999999999999936;2.999999999999936
0.1581534419007447;-1.2776831345826265;8.999999999999986;7.000000000000028
0.1694948877425502;-0.6849315068493157;8.000000000000007;3.0000000000001137
0.1755146169959244;-1.3628620102214664;9.999999999999964;6.00000000000005
0.1793983823488487;-1.0230179028133075;5.000000000000071;5.000000000000071
0.1842881218451925;-1.539777587681777;16.000000000000014;12.0000000000001
0.1853830389325001;-2.22984562607204;32.00000000000003;21.999999999999886
0.1734272051700716;-2.2317596566523585;29.999999999999893;22.999999999999865
0.1549226254331098;-2.399314481576687;26.99999999999996;18.99999999999995
0.1375519896610761;-2.4807527801539706;23.000000000000043;15.000000000000036
0.1240212481824563;-1.9759450171821344;23.000000000000043;16.999999999999993
0.1148660341390812;-2.147766323024055;26.99999999999996;16.000000000000014
0.1068362772062512;-2.144082332761578;22.000000000000064;8.999999999999986
0.0985438211977986;-1.898188093183785;25.0;-2.999999999999936
0.1000236926571396;-1.8965517241379213;23.999999999999844;-2.000000000000135
0.1314967241123781;-1.381692573402419;16.000000000000014;-2.999999999999936
0.1758209704212037;-1.3781223083548677;10.000000000000142;-8.000000000000007
0.2109496029364718;-0.347523892267586;10.999999999999943;-8.000000000000007
0.235870608259228;0.3508771929824486;11.00000000000012;-5.999999999999872
0.2594688128722834;0.5267778753292249;5.000000000000071;-6.999999999999851
0.2834443997274077;0.2633889376646124;-8.000000000000007;-7.000000000000028
0.3036994321447057;1.666666666666662;-23.000000000000043;-23.000000000000043
0.3083014126206497;4.119193689745843;-49.00000000000002;-52.000000000000135
0.2883850337950392;4.302019315188764;-51.00000000000016;-48.00000000000004
0.2598860769080817;3.7686240140227847;-44.99999999999993;-41.000000000000014
0.2331393618917661;4.573438874230443;-50.99999999999998;-48.00000000000004
0.2094350660204831;4.393673110720562;-50.0;-45.00000000000011
0.1923675334082282;3.852889667250434;-50.99999999999998;-47.999999999999865
0.1843375765728454;3.493449781659392;-49.00000000000002;-65.00000000000003
0.1832354235059898;3.2258064516128964;-48.00000000000004;0.9999999999999788
0.1805659384670959;3.4965034965035;-43.99999999999995;2.999999999999936
0.1751571466714832;3.318777292576426;-40.00000000000004;0.9999999999999788
0.1733266699724283;3.590192644483364;-41.99999999999999;0.0
0.1727878758808664;3.364969801553068;-55.00000000000007;-13.000000000000078
0.1646542543348461;1.1784511784511682;-63.99999999999988;-17.99999999999997
0.1556051156616285;1.3468013468013331;-83.99999999999999;-20.999999999999908
0.1544291954781732;1.1824324324324371;-13.000000000000078;-16.999999999999993
0.1522195884620359;0.5887300252312891;-9.000000000000163;-16.000000000000014
0.1480188814290027;1.094276094276086;-16.999999999999993;-19.99999999999993
0.1506163639051357;1.0961214165261448;-16.000000000000014;-20.000000000000107
0.1557722772892127;1.2658227848101298;-15.000000000000036;-16.999999999999993
0.1597169260316034;0.8445945945945915;-9.999999999999964;2.000000000000135
0.1673260977988181;0.6756756756756763;-8.999999999999986;8.000000000000007
0.1784445228542138;0.5071851225697421;-8.000000000000007;5.999999999999872
0.1836043007593662;0.6762468300929845;-10.999999999999943;-0.9999999999999788
0.1845522987533554;-1.1686143572621082;-2.999999999999936;12.0000000000001
0.1837548493957651;-1.414309484193011;-6.00000000000005;13.000000000000078
0.169158964714425;-1.6611295681063063;-0.9999999999999788;14.000000000000057
0.1501758646572637;-1.1686143572621082;12.0000000000001;7.000000000000028
0.1396762255601047;-2.0903010033444818;28.999999999999915;18.99999999999995
0.1401955859616145;-2.1648626144879253;19.99999999999993;11.999999999999922
0.1454076030714945;-2.3352793994995777;18.99999999999995;15.999999999999837
0.1515437321857713;-2.2499999999999964;23.000000000000043;9.999999999999964
0.1579093297990969;-1.4237855946398654;21.000000000000085;4.000000000000092
0.1593309429687412;-0.2516778523489879;8.999999999999986;-8.000000000000007
0.1495153886681471;0.3364171572750138;-1.9999999999999567;-11.999999999999922
0.1328657177981083;-0.0839630562552459;0.0;-20.000000000000107
0.1185312411393128;0.6756756756756763;-5.000000000000071;-25.99999999999998
0.1052985042254996;0.5907172995780615;-5.000000000000071;-20.999999999999908
0.0954491798525759;0.760135135135134;-9.999999999999964;-21.999999999999886
0.0865321463484229;0.6756756756756763;-10.999999999999943;-24.00000000000002
0.0770421458829189;1.7933390264730915;-10.999999999999943;-7.000000000000028
0.069436526431863;1.4468085106382973;-10.999999999999943;-3.9999999999999134
0.0664164181457098;1.7933390264730915;-22.000000000000064;-1.9999999999999567
0.0676085147739009;1.6197783461210529;-25.99999999999998;-1.9999999999999567
0.0692607128040474;1.6142735768904102;-25.0;-5.000000000000071
0.0678354749063649;0.4205214465937673;-22.999999999999865;-2.999999999999936
0.0641240782521829;0.0;-25.0;-1.9999999999999567
0.0644789630566538;0.3361344537815054;-8.999999999999986;-3.9999999999999134
0.0643103394110048;0.922818791946304;-14.999999999999858;-12.9999999999999
0.0617832465371565;0.671140939597316;-9.999999999999964;-8.999999999999986
0.0580692898560117;0.5867560771165155;-9.999999999999964;-8.999999999999986
0.0529933845418767;0.7550335570469787;-9.999999999999964;-9.999999999999964
0.0485942666029598;0.5033557046979908;-7.000000000000028;-6.00000000000005
0.0447816977225651;0.8389261744966413;-10.999999999999943;-9.999999999999964
0.042191757073842;0.5033557046979908;-8.000000000000007;-8.000000000000007
0.0469947608925678;0.5872483221476533;-8.999999999999986;-7.000000000000028
0.0545859356307015;0.5016722408026648;-10.999999999999943;-5.999999999999872
0.0578792394513699;0.6700167504187611;-10.999999999999943;-2.999999999999936
0.0630667694292826;0.670578373847444;-9.999999999999964;-3.9999999999999134
0.0720864382672831;0.5025125628140745;-8.000000000000007;-3.9999999999999134
0.0825701512602168;-0.2493765586034859;-8.000000000000007;-2.999999999999936
0.0936084168064736;0.8333333333333304;-19.99999999999993;-11.999999999999922
0.09665110408942;0.6666666666666672;-16.000000000000014;-10.999999999999943
0.0938119092584497;0.6661115736885934;-12.9999999999999;-10.999999999999943
0.089827464214466;0.6677796327212026;-7.000000000000028;-6.00000000000005
0.0866599927953944;1.1647254575707202;-18.99999999999995;-16.000000000000014
0.0836291366131514;1.502504173622702;-19.99999999999993;-16.999999999999993
0.0805738231599693;1.501251042535444;-19.99999999999993;-19.99999999999993
0.0784496943576878;1.247920133111484;-18.99999999999995;-17.99999999999997
0.0781325922528532;1.081530782029957;-17.99999999999997;-9.999999999999964
0.0790006275715204;1.1656952539550425;-16.999999999999993;-13.000000000000078
0.079133877228651;1.0833333333333397;-13.000000000000078;-8.000000000000007
0.0785350745505452;0.9999999999999934;-11.999999999999922;2.000000000000135
0.080968493181901;0.24793388429753;-14.000000000000057;0.9999999999999788
