R%_5;Abertura|T-7|_ROC_12;K%_14;K%_10
1.9999999999999567;0.1956947162426572;0.9999999999999788;0.9999999999999788
0.9999999999999788;0.1953124999999958;4.999999999999893;2.999999999999936
-2.000000000000135;0.684261974584558;8.000000000000007;7.000000000000028
-1.9999999999999567;0.4882812499999895;6.999999999999851;3.9999999999999134
0.9999999999999788;0.4887585532746719;4.999999999999893;2.999999999999936
1.0000000000001563;0.7835455435847041;5.999999999999872;2.999999999999936
1.9999999999999567;0.9794319294808976;8.000000000000007;0.9999999999999788
0.9999999999999788;1.0773751224289856;7.000000000000028;1.9999999999999567
0.0;1.1730205278592298;9.999999999999964;7.000000000000028
-0.9999999999999788;1.1730205278592298;8.999999999999986;4.999999999999893
-1.9999999999999567;1.0742187499999944;4.999999999999893;3.9999999999999134
-3.9999999999999134;0.9765624999999966;3.9999999999999134;0.9999999999999788
-2.999999999999936;0.8789062499999987;5.000000000000071;-1.9999999999999567
1.9999999999999567;0.4873294346978626;0.9999999999999788;-3.9999999999999134
-4.000000000000092;0.2912621359223238;1.9999999999999567;-1.9999999999999567
-6.00000000000005;0.3887269193391732;0.0;-0.9999999999999788
-1.9999999999999567;0.0972762645914376;-6.00000000000005;-5.000000000000071
-0.9999999999999788;-0.097181729834789;-7.000000000000028;-3.0000000000001137
-3.0000000000001137;-0.0969932104752646;-4.999999999999893;-2.999999999999936
-1.9999999999999567;-0.2906976744186156;-5.000000000000071;-5.000000000000071
3.0000000000001137;-0.7729468599033823;-7.000000000000028;-1.9999999999999567
0.9999999999999788;-0.2898550724637619;0.9999999999999788;4.000000000000092
-6.00000000000005;-0.1932367149758413;0.0;2.999999999999936
-5.000000000000071;0.0;0.0;5.000000000000071
3.9999999999999134;-0.2904162633107392;1.0000000000001563;3.0000000000001137
-4.999999999999893;0.4849660523763233;8.000000000000007;4.999999999999893
-3.9999999999999134;0.1936108422071594;4.999999999999893;0.9999999999999788
2.999999999999936;-0.0968054211035797;3.0000000000001137;-1.9999999999999567
-0.9999999999999788;0.6802721088435403;8.999999999999986;5.999999999999872
-2.999999999999936;0.8754863813229559;5.999999999999872;0.9999999999999788
-3.0000000000001137;0.7766990291262142;4.000000000000092;3.0000000000001137
1.9999999999999567;0.5830903790087512;0.9999999999999788;2.999999999999936
-2.000000000000135;1.1684518013632037;8.999999999999986;3.0000000000001137
2.000000000000135;0.4844961240309974;0.9999999999999788;-1.0000000000001563
0.0;0.5808325266214955;4.000000000000092;0.0
-0.9999999999999788;0.5802707930367553;8.000000000000007;5.000000000000071
0.9999999999999788;0.8737864077669889;3.0000000000001137;0.0
1.9999999999999567;0.4826254826254895;2.999999999999936;2.999999999999936
0.0;0.7729468599033823;3.9999999999999134;3.9999999999999134
0.0;1.0658914728682114;8.000000000000007;3.9999999999999134
0.9999999999999788;0.6756756756756785;3.9999999999999134;3.9999999999999134
-0.9999999999999788;0.67502410800386;5.999999999999872;3.9999999999999134
-1.9999999999999567;0.6743737957610646;5.999999999999872;1.9999999999999567
-0.9999999999999788;0.7729468599033823;3.9999999999999134;0.0
0.0;0.3849855630413777;3.9999999999999134;-0.9999999999999788
0.0;0.7714561234329804;4.999999999999893;0.0
-1.9999999999999567;0.5774783445620666;1.9999999999999567;0.0
-4.000000000000092;0.5769230769230818;3.0000000000001137;2.000000000000135
-1.9999999999999567;0.3849855630413777;-0.9999999999999788;0.0
-3.9999999999999134;0.0960614793467798;-2.999999999999936;-2.999999999999936
-5.000000000000071;-0.0958772770853287;-2.999999999999936;-2.999999999999936
-2.000000000000135;-0.3835091083413149;-4.999999999999893;-7.000000000000028
0.0;-0.5752636625119895;-6.00000000000005;-6.00000000000005
-0.9999999999999788;-0.3831417624520991;-4.999999999999893;-2.999999999999936
3.9999999999999134;-0.5741626794258251;-5.999999999999872;-1.9999999999999567
0.0;0.0;-3.0000000000001137;3.9999999999999134
-3.0000000000001137;0.2876318312560032;3.0000000000001137;9.000000000000163
-2.999999999999936;-0.0956937799043041;0.9999999999999788;3.9999999999999134
0.0;-0.1913875598086083;1.9999999999999567;2.999999999999936
0.0;-0.2868068833652116;3.9999999999999134;0.0
-0.9999999999999788;0.0;6.00000000000005;-3.0000000000001137
-0.9999999999999788;0.0959692898272532;2.999999999999936;-0.9999999999999788
0.0;0.0;1.9999999999999567;-0.9999999999999788
-0.9999999999999788;0.2887391722810333;-0.9999999999999788;-0.9999999999999788
-0.9999999999999788;0.4821600771456192;-4.000000000000092;-0.9999999999999788
-0.9999999999999788;0.0961538461538441;-2.999999999999936;-1.9999999999999567
-1.9999999999999567;0.2887391722810333;-0.9999999999999788;0.0
0.0;-0.2876318312559862;-2.999999999999936;-2.999999999999936
-0.9999999999999788;-0.4780114722753413;-1.9999999999999567;-0.9999999999999788
-2.999999999999936;-0.2873563218390743;-1.9999999999999567;0.0
-0.9999999999999788;-0.2876318312559862;-1.9999999999999567;-1.9999999999999567
0.9999999999999788;-0.3835091083413149;-3.9999999999999134;-0.9999999999999788
-0.9999999999999788;-0.2876318312559862;-1.9999999999999567;0.0
-4.000000000000092;-0.1917545541706574;0.0;-0.9999999999999788
-3.0000000000001137;-0.2879078694817596;-2.999999999999936;-0.9999999999999788
