Máximo_MACD_12:26;HLC_CCI_14;Mínimo_ROC_5;Mínimo_ROC_10
3.8893953596107167;149.16158642506895;0.3982029814171942;0.3674594263550066
4.97951416880278;125.25153797707046;0.5927439959121104;0.3466204506065857
5.776849253825276;106.6623186245895;0.7059545733578882;0.4182819832687206
6.8143413579837215;76.89761887663991;0.953748333504256;0.4797386955190364
7.629307052678996;67.87971783300162;0.2238730029510532;0.5307747269572318
8.180869266198897;117.84326739584624;0.1932268890470863;0.5921993056973657
9.67647065879919;113.3260575430455;0.1828710758914965;0.7766990291262136
10.618306850367844;118.65229120230173;0.2438281011886619;0.9515039901780232
11.634066713389076;131.0620391775755;0.5079236082893133;1.4665162547431034
12.137763861997882;99.18752216666486;0.4162859173520155;0.6410908720871069
12.154760061654088;87.14223158640706;0.3755582622817702;0.5695108308756229
12.109332460855512;70.21799289974403;0.2231011053645674;0.40638016864777
12.055401055406946;77.84510509869868;0.1925610621262795;0.4368586812963527
11.795991541189323;86.00816767479438;-0.040428542551041;0.4672897196261681
11.498209251339176;67.06321302118002;-0.0303336703741152;0.3858259721799167
10.814782011341777;69.74893737950555;-0.0808979674385681;0.2943564758424685
9.996543787477094;46.50651876989619;-0.0708286957401598;0.152114390021296
9.082009074137204;29.39057543432124;-0.1314990896216872;0.0608087564609303
8.421538746846636;15.685456176188882;-0.1820020222446916;-0.2223569840307256
7.449129942549007;-6.163482035926515;-0.1921715383837362;-0.2224469160768453
7.001241207671228;8.375753663689682;-0.0809634652363121;-0.1617959348771362
6.889633313998274;8.374818060890208;0.0303766707168894;-0.0404735404229485
6.723676891946525;25.59288223060356;0.0810290691785678;-0.0505765729314181
6.27771472276072;-94.34897609771728;-0.0810372771474878;-0.2628918099089989
5.098938515977352;-161.55240133418994;-0.0709363599513579;-0.2629715788409022
3.9976302256682175;-146.27692184644596;-0.1721867720044566;-0.2530108288634753
2.690364420557671;-130.72999052583748;-0.2631845328474542;-0.2328878088294856
1.8748101306509848;-97.64271013685476;-0.2732516951725534;-0.1924440392990985
1.294249815128751;-61.47197312730363;-0.1317923763179237;-0.2127228525121555
0.7847595423072562;-74.06977481327259;-0.0811276746780245;-0.1520064856100526
0.9350476722856912;-81.86518228297628;0.0304383116883116;-0.1418008710624936
1.6005435186398245;-4.958880801112251;0.2029838627829087;-0.0607348921955663
2.3430198219075464;40.66155115390841;0.2841485691089913;0.010120433154539
3.336777377629005;29.520366088564025;0.1928738199167597;0.0608272506082725
2.800983142949917;-46.69059193240904;0.0202983862782908;-0.0608457560085184
1.950420904916428;-116.51853739857;-0.1420022314636373;-0.1116071428571428
1.341571049221784;-105.96220136729744;-0.2532158411830244;-0.0507459656957271
1.088579609615408;12.28066768134012;-0.3035822707953855;-0.0202963263649279
0.3993290032203731;6.159905299247656;-0.1925025329280648;0.0
0.4530576799415939;34.78587050168653;-0.030441400304414;-0.0101491931391454
1.0085082611276448;-0.2577574121278129;0.1015744032503808;-0.0405720661324678
1.6316275667459197;38.05460185745208;0.1929325751421608;-0.0607718018839258
1.981574287628064;-6.903661165025512;-0.0101502233049127;-0.3137016798218984
1.8343066292754884;-33.99043478295599;0.0101512536798294;-0.182370820668693
1.339047849029157;-50.93998399919843;0.0507511165245635;0.0202942668696093
0.7762206248962684;-59.46233518202918;0.060882800608828;0.1625190452006094
0.2865272657454625;10.246434516173586;-0.0709435492044187;0.1218521527213647
0.0192572286850918;99.11453417702984;0.1522688051974418;0.1421031262687779
-0.2302478683095614;116.1788032375484;0.1421031262687779;0.1522688051974418
-0.4231051623173698;19.6743737492571;0.0710155219640864;0.1218026796589524
-0.3699522718470689;-5.182414411470933;0.0608457560085184;0.121765601217656
-0.2842062492782133;41.19083561412307;0.1115618661257606;0.0405391709739535
-0.2935595789431318;21.908480986901854;-0.040543279951348;0.111663790478124
-0.4570864370225536;27.85700618493947;-0.010135819987837;0.1319529029638652
-0.6597688875899621;-21.1495792491562;-0.0304136253041362;0.0405802982651922
-0.8509329853659438;-36.83385527166336;-0.0810783419479071;-0.0202819186695061
-1.0707802642327806;-63.718273311875095;-0.1620909735589099;-0.050709939148073
-1.111164539773199;6.660553180387723;0.0;-0.040543279951348
-1.0503697183075928;-21.86787258765439;-0.0608210846426761;-0.0709507399148591
-1.309856741175281;-115.75614439322732;-0.152114390021296;-0.1824817518248175
-1.617889516824107;-161.43763769925252;-0.1318592149305203;-0.2128306476132563
-1.6413580505513892;-59.5150617446802;0.030441400304414;-0.1316989160166143
-1.7208122230076697;-63.12431496824142;-0.0608395862908132;-0.0608395862908132
-1.564022048141851;-72.44270306540032;-0.0811441322649356;-0.1419158641662443
-1.223926930770176;-8.079914290961536;0.1218769043266301;-0.0304228780042592
-0.7440925577711823;34.654554008954044;0.1726589477960593;0.0405720661324678
0.1588442588044927;8.02794269408583;0.1217285453438831;0.15220700152207
0.98412131715304;175.17006899917178;0.2435064935064935;0.1825187588724396
1.4998327297198557;132.69479168775018;0.2537813419957365;0.1724312810629881
2.365420500084838;106.52239067427924;0.223168999797119;0.3453178955921186
3.495263675925344;154.41383569410405;0.3345837980330528;0.507820434694292
5.3377873750832805;148.77979322355745;0.364741641337386;0.4869141813755325
6.91996078737975;164.00583387771067;0.5263157894736842;0.7711038961038961
8.59921390737145;136.60976699460198;0.5771567436208992;0.8324028017460156
9.378124883003691;114.2035075900744;0.4554655870445344;0.6796510448366808
9.8815095518421;77.25218580888992;0.2425222312045271;0.5779174693298185
10.003745294708096;83.50757614093052;0.1312335958005249;0.4964539007092199
9.825967084255351;81.5170066171382;-0.1107531212243254;0.4149797570850202
8.976414730611395;53.72736122302162;-0.4832376925400181;0.0911300121506682
7.849541351329208;-3.018115007331634;-0.5239294710327456;-0.0708502024291498
6.996868004540374;63.03774857842871;-0.1713709677419355;0.070735650767987
5.810336259994983;20.494124978584672;-0.1915515676983566;-0.0605693519079345
4.934160833206988;16.49890340007318;-0.2217518395323052;-0.3322593636729762
4.27124093090606;15.533655121272684;0.1719777440566515;-0.3120910097654283
3.5835260111180105;-26.979965486251;0.2937303757723083;-0.2317380352644836
2.8044499228853965;-145.94221271989764;-0.0504897505806321;-0.2217741935483871
2.082331051235087;-98.0029926042293;-0.1414141414141414;-0.3326948281076721
1.333293974606022;-93.4091981584092;-0.0707142135569249;-0.2923092430198568
0.8110194105693154;-95.49343329680836;-0.1312866087659059;0.0404653515427415
0.3128154711184834;-74.6440812854062;-0.1514845485760452;0.1418008710624936
-0.2406242588640452;-88.55971511534544;-0.1616488179430187;-0.2120569524386549
-0.8709189275214158;-106.76331540360428;-0.1314990896216872;-0.2727272727272727
-1.5941307741277342;-107.00773860206812;-0.192074403558431;-0.2626527932114355
-1.8633807306314336;-84.85247621273106;-0.1011224592982101;-0.2322763078166027
-2.0530964432109613;-51.75186249003312;-0.0202285829877617;-0.1716824883861846
-2.1384509594154224;-60.25244663533646;-0.0101194090265128;-0.1717518690644574
-2.260726424132372;-83.76639260133418;0.0405145345892839;-0.0910378312765527
-2.2111049059103607;-50.84863862206392;0.1215436037678517;-0.0707642539425798
-2.22680195110388;-82.8726308705363;0.0404899281303775;-0.060673475578926
-2.2536095853556617;-92.00586001536011;-0.1112797167425392;-0.1314857894204511
-2.049500357672514;-49.99814700802446;0.010120433154539;0.0
-1.9061156310499427;-27.091418458775657;0.040498126961628;0.0810290691785678
-1.971485253983701;-73.23337471653223;-0.080930703085483;0.0405145345892839
-1.48171518361778;3.341698047336529;-0.0303551553172113;0.0101224820325943
-0.6822461520578145;147.41671562391548;0.1924245493214502;0.080930703085483
0.2709816778024105;179.29211505582393;0.2428658166363084;0.2530108288634753
1.0546105282292046;130.45493951941344;0.1922882299362412;0.2328642300293611
2.0952928409005835;44.01596752702304;0.060747190442442;-0.0202326757713707
2.926650289960889;153.21522794732465;0.3137651821862348;0.2833147829606394
3.6244186584244735;141.11267752517102;0.283028403921965;0.4759975693741138
4.369115600562509;129.66952569072242;0.2220876236624268;0.4654928152195912
4.6634608902732;111.77882811560056;0.1616161616161616;0.3542151604088654
5.319560921908305;105.32696552366843;0.4452089446524335;0.5062265870203503
5.892635750999034;99.09436577664292;0.1614367874079306;0.4757085020242915
6.673333856390855;94.95706898436558;0.0100796290696502;0.2931365612048923
8.924042242552787;107.63427012016618;0.0906526994359387;0.3129416515243287
9.34925203523926;133.3514096242461;0.4033884630899556;0.5656565656565656
9.176989029115248;108.20160332358908;0.3022061045633122;0.7487604978245471
8.977330103756685;85.15393471597729;0.282059030925758;0.4439511653718091
8.678710374731054;86.36006327708752;0.3225156218504333;0.3326277592984578
8.42561844600823;72.78886261060813;0.1912045889101338;0.282030620467365
8.450396924114102;84.18101523902804;0.0401767778224186;0.4437273093989511
8.333623402128069;139.3916297116162;0.0602591141910213;0.3626473254759746
8.466252427323525;77.28233925470623;0.0703164239075841;0.3525737886571975
8.633226707150243;87.14896309884924;0.1808318264014466;0.5039306591413021
8.58589058214693;70.5363680064762;0.1506629168340699;0.3421555801549763
8.490845007489042;70.28678768066811;0.1305220883534136;0.1707513057452792
8.519047534378842;75.79198575411802;0.1304827863093446;0.1908205282715677
8.364288288674288;81.20796368549576;0.1104195944589439;0.1808136614766449
7.908402403424589;56.84593326364739;-0.0100280786201363;0.1707856138235885
7.540874688160329;56.42405045143492;-0.0401163373783973;0.1104861390116512
7.047331609954199;48.693575015376695;-0.0501353654868144;0.0803212851405622
6.899429407825664;28.30637575371074;-0.0902165196471531;0.0401485496336444
6.904355837406001;90.58385885847534;0.0401082923894515;0.1505721742621963
6.829533457877005;105.5147225656547;0.0802326747567947;0.0701965503409546
6.373994175251028;18.465322167862844;-0.0200662185211196;-0.060174506067596
5.625363749545613;-38.22330566283272;-0.0501605136436597;-0.1002707309736288
4.815179071292732;-86.03490214847103;-0.0702317648239189;-0.1603849238171611
4.125545160168258;-124.31664687631708;-0.2104841134609602;-0.1704602426551689
3.77753517099336;-10.322621958552745;-0.1703577512776831;-0.090261759101394
3.581487057867889;-37.419504599695166;-0.0401404917210235;-0.060198655563359
3.6662757207132017;44.33092077248143;0.0501856870420556;0.0
3.4117223856710552;-54.3562247985551;-0.0301204819277108;-0.1003310926055984
2.7346595461294783;-129.38276551056865;-0.1205303334672559;-0.330760749724366
2.49212131519198;-135.0656584286336;-0.120457739409757;-0.2906102815913418
2.1540401221200227;-46.40718831560953;-0.12046983234615;-0.1605619668840943
1.9045002686061707;-97.065199048692;-0.2207062600321027;-0.170631335942989
2.046262488574939;18.766365042443944;-0.0100431856985035;-0.0401606425702811
3.091275481556295;61.86028304988693;0.2614641995172969;0.1406187223784652
5.789319558884927;157.2428717146429;0.3819095477386935;0.2609917687211403
7.199019966378728;158.50616475864686;0.6332294702985224;0.5119967874711374
9.138824901407132;161.69779138951117;0.864669213754273;0.6420545746388443
11.67127805675318;171.4817044210368;1.18521494576135;1.1750527267249171
13.243185479809654;134.10542049231066;1.033099297893681;1.2972646822204343
14.204159267335854;107.44413699058258;0.8510212254705647;1.236180904522613
14.715416117765017;103.52167737842778;0.519376747902517;1.155895064830636
14.828618309777994;93.59704789888713;0.3488835725677831;1.2165694751658958
15.107296741585742;87.80969519470338;-0.0198530871550526;1.1651265568501403
15.233243698226032;94.25454364308092;0.0297825871140673;1.0631895687061184
14.799347510998814;84.63116044467877;-0.069492703266157;0.7809371245494593
14.490177022305032;71.19375133455222;0.019872813990461;0.5393527766679984
14.00304712919933;67.77220751880375;-0.009933445912387;0.3389154704944179
13.621357929425358;49.04913664398729;-0.0595710881652104;-0.0794123486202104
13.80526117257068;70.94540238020221;0.019849146486701;0.0496376451901121
13.792019996431009;98.163194476074;0.1887542221339161;0.1191303484562692
13.225611439666864;70.80274450294333;0.1490164911583548;0.1689189189189189
12.7507829528613;58.73582049047879;0.1688853566461355;0.1589351345981921
12.353116383963425;57.42791551489241;0.1192131929266838;0.0595710881652104
12.299638401105767;76.30931252411911;0.1587616590593371;0.1786423183803096
12.317003076634135;109.7541313147509;0.0694100148735746;0.2582952513411484
11.671724653453566;108.17053624844532;0.0892768574546176;0.2384263858533677
11.192697687674809;77.4945841967965;0.0694237826043836;0.2384263858533677
10.530295390408355;53.9965982863072;0.0595356221472514;0.1788197893900258
10.489606463600468;53.35941979274552;-0.0396275014860313;0.1190712442945028
11.175794837598003;129.19569531026676;0.1486325802615933;0.2181457610312344
11.58604732619824;155.55404267846333;0.1982160555004955;0.2876698740204345
12.613042326369396;133.3504431257276;0.3666997026759167;0.436378062084697
13.15427154500776;134.36091374085234;0.4660848869496231;0.5258979956340544
13.348633222914032;103.09928905756738;0.4063429137760159;0.3665543887457895
13.348789714460509;57.30547501440537;0.1286237261304046;0.2774474831549742
13.43610560140587;109.80558090253508;0.2769535113748763;0.4757185332011893
13.231739352129807;98.79006086312496;-0.0691221487113656;0.2973240832507433
13.678669050249482;91.83704464993848;0.0296120817293455;0.4958349861166204
13.593743098062989;120.23017590705864;0.1184483269173822;0.5252725470763132
12.89365874124178;35.99706497422167;-0.2272727272727272;-0.0989413277926189
11.639818760928392;-31.717969941570885;-0.3748273821266522;-0.0989119683481701
11.24276671069947;55.75448040346797;0.0098814229249011;-0.0592475560383134
10.96310750655266;29.976391175496747;-0.1874876652851786;-0.1579311025565097
11.735874711204817;142.6784013516742;0.2070393374741201;0.3257328990228013
12.24746298025002;162.03078868861664;0.7923145488759038;0.5632411067193676
12.548593812349282;92.02729788663008;0.594059405940594;0.2170053264943776
13.239809207157125;73.09728201526613;0.6619899219444719;0.6719367588932806
13.750136833206852;112.0230190762436;0.8304498269896194;0.6414051707124532
14.232585693123838;95.62153898806407;0.3541912632821724;0.5619639160011831
14.607922142425195;94.13603436171132;0.2653041171268547;1.059720709121521
14.256884635269673;111.08022173340063;0.3937007874015747;0.99009900990099
14.33790214806504;88.25439432860398;0.1374165685119748;0.8003161742910779
14.237982511102018;91.83659003047109;0.0980488283165016;0.9293129016312408
13.877783564638776;79.22171647684026;0.0098039215686274;0.3640299094844549
13.1183367141075;63.08632991625976;-0.098000784006272;0.1670433330057973
12.732806142164009;83.22566226378446;0.0588235294117647;0.452755905511811
12.724395510103932;68.34135222612603;-0.01960399921584;0.1177856301531213
13.210975265496929;96.12939576985978;0.1175433441081398;0.2157074222963035
13.60119045544252;110.25587668068016;0.2744828938339378;0.284313725490196
14.469864003630391;116.9399419441164;0.5002942907592701;0.4018032144257154
15.344524316270508;128.44390657272433;0.5584950029394474;0.6176470588235293
