ADX_14;Máximo_ROC_10;Fechamento_MACD_8:17;Fechamento_ROC_10
0.1141898746885347;0.5434893890863355;0.3437603232117044;0.4572147025729453
0.1149251099693823;0.523831533819498;0.3755450975828208;0.4821213366451405
0.1102230568897092;0.4714649693073007;0.3662299280336952;0.4198321291382214
0.100420377631656;0.4654762793504124;0.3583745544665311;0.4225814614185744
0.096681514865542;0.4774567640891909;0.3550162232781112;0.4156918515672791
0.0918555696046228;0.477457799388598;0.3614375619254515;0.4378104513922106
0.0821720310557253;0.4714711725290944;0.3645800796078639;0.426739912211572
0.0781157548383514;0.4669986015371213;0.3694954661642926;0.4226072635336506
0.0906180864191956;0.4684894620860139;0.3705744109675864;0.4212173148415197
0.0977321401297433;0.4625367950917494;0.3788558829794166;0.4475265121121804
0.0924101610342809;0.4242413006271811;0.3853247174423326;0.4184973941285286
0.0879272156846315;0.431569054198085;0.3928510267355456;0.3953398544867164
0.0848833338466528;0.4804581013676621;0.3935114529812501;0.440586601308837
0.0841868509166754;0.4669520610144779;0.3836445675401476;0.4267255230257292
0.0891490033000045;0.456497638271363;0.376624690100281;0.4239536936794655
0.0900194672388116;0.5014265305709177;0.3700995243600279;0.4073874165321876
0.0810014110712148;0.5029152941590945;0.3838405419533742;0.440573171435888
0.0940897624858121;0.4235807682122083;0.3511408677413288;0.365895310054698
0.1288933720000685;0.4086155009880265;0.3332552201363415;0.3768829841694313
0.1567913609167747;0.4071427286580275;0.3178183874548536;0.3576997764410851
0.1723297293945152;0.40417547810444;0.3126903211620258;0.3632233310924326
0.1786773060888974;0.4042002311131955;0.313169001721909;0.3619139169980653
0.179712978832606;0.41753415903279;0.3183355926555372;0.3742117096532433
0.1900917879256086;0.4323340475181772;0.3241452572452275;0.3920071134979571
0.2126452326468348;0.4368605611846757;0.3269622265879827;0.3878264679806487
0.2141998733064557;0.3776634623838939;0.3284640774755064;0.387781535381424
0.1936400953202058;0.3807075637611395;0.3257257870564917;0.3494425772096116
0.1801577449237938;0.4517219544970089;0.3316520960774552;0.4308868755714402
0.1908008432040165;0.4546772501981633;0.3310705135674274;0.4140427491153468
0.2216731218719616;0.3877911112594548;0.295535980027607;0.3591482032897534
0.2566159574351221;0.3847188405046567;0.2655349468189922;0.3395837398970434
0.2867055934569008;0.3877911112594548;0.2450410710277621;0.3312257940395547
0.3129774328087358;0.3544758293505626;0.227508765344595;0.3145042616290467
0.3326398834529599;0.3756651613027333;0.2198680033180035;0.3145042616290467
0.3483215904138981;0.3667007051178207;0.2258421819080243;0.3311907883909666
0.3606180377825304;0.3708115001139502;0.2344939666242937;0.3353025780446923
0.3445463147533516;0.3785678287863822;0.2431363910733567;0.3421123324725653
0.3027239152483076;0.3952219549069606;0.2614404736437112;0.3465477895184271
0.2616239656865926;0.4026325580026295;0.2752672856007916;0.3533579625459801
0.2292075635936196;0.4744075077506566;0.2930684397863581;0.4251574987474878
0.2100768283624929;0.4806192944121199;0.3131777526932063;0.448136811618529
0.193011470829782;0.4868210737201497;0.3253282410140348;0.4467220932408822
0.1762152280386195;0.519704162637626;0.3407343824285306;0.4684372692317485
0.1679361561408874;0.4977375066212912;0.3571874869637161;0.4756584987818074
0.1569749419034583;0.4884128851193793;0.3558420435679863;0.439527378479753
0.1463750123664664;0.4822062321925859;0.3512827144525832;0.4308868755714402
