ADX_14;HLC_CCI_18;Máximo_MACD_12:26;K%_8
0.2059427835382121;0.6210472360299342;0.6748911180474407;0.6315307057745182
0.185466800982185;0.530785830967305;0.6584307740738424;0.6286663611365707
0.1642793255576311;0.5761801571221732;0.641947597532668;0.7254812098991736
0.1641344395008747;0.510703079406951;0.6320236928612847;0.584440879926672
0.1620861649941127;0.5423923427394295;0.6232187623511791;0.5236021998166807
0.1612357340304148;0.5344480743790884;0.6152960650817777;0.681255728689275
0.1698109539664732;0.5875917453874998;0.6223364953522731;0.5540788267644372
0.1638267546457105;0.6850363976340608;0.6288859241769292;0.4634509624197964
0.1417576620222119;0.520410774308988;0.6304257716330461;0.4490146654445438
0.1300478668389333;0.620059024237197;0.6337110056080965;0.5527039413382226
0.1220187484924836;0.5197160337678921;0.6333209872030976;0.5928047662694776
0.1089510353574288;0.4395723697705995;0.6295819571872201;0.5485792850595758
0.1001551206096295;0.4860588851219694;0.630011214490809;0.5871906507791012
0.093216134924931;0.5408195549874593;0.6280893494252836;0.7081805682859768
0.110271688163548;0.1327134375246905;0.6105259351243337;0.6356553620531618
0.1491110600078889;0.0666812882053268;0.5772297748402918;0.5554537121906484
0.2121595509300381;0.0;0.5244599502619531;0.5804307974335469
0.2749631415875498;0.1592935982814226;0.4891515722548413;0.5403299725022919
0.3213893139947034;0.1980905051634593;0.459356540168173;0.5685151237396865
0.3629036475205592;0.2503678563900222;0.4413114416273437;0.5933776351970633
0.406422926514958;0.2207543225787531;0.4198801778929247;0.5035517873510514
0.4379007763760272;0.2159980275960915;0.4190189607720227;0.3758020164986249
0.4300560943280984;0.2794544406589799;0.4176942155279681;0.4027268560953266
0.3938633913784659;0.2756796203667278;0.4274728822920975;0.4226626947754374
0.3530397621435944;0.3433813791569992;0.4478869809979502;0.6176672777268545
0.3162376522127408;0.3379015241342533;0.4510144057217877;0.5761915673693849
0.280569257044485;0.3356963879698171;0.4566779907588854;0.5602658111824026
0.2506514759552201;0.3513398589936666;0.4656480899840496;0.5367781851512339
0.2296288770188172;0.3753245465699152;0.4639487152968513;0.6452795600366603
0.2105222101046808;0.3734566133301124;0.4666122309975854;0.6722043996333653
0.1995669830051492;0.3365129571016123;0.4584630207947939;0.616865261228232
0.2135612742843277;0.2822890298318162;0.441726616773626;0.6701420714940436
0.2589520656477811;0.1504531625604839;0.4239323495124417;0.5478918423464685
0.2987374303395876;0.1575977887593754;0.4108965256013065;0.5645050412465613
