ADX_14;Máximo_ROC_10;Fechamento_MACD_8:17;Fechamento_ROC_10
0.1352993870598466;0.0523560209423979;-0.009423738463834;-0.2098635886673617
0.1375928021185359;1.153039832285128;0.0074695446181927;0.2623294858342115
0.1381042380265401;-0.6282722513089056;0.002297751573824;-0.6289308176100495
0.1360236729563354;-1.1512297226582882;-0.0113345436558773;-1.1524358302776263
0.1377443260859657;-0.9429020429544248;-0.0215905861935112;-1.0493179433368274
0.1524736540364095;-1.4729089952656556;-0.0459258603871255;-1.5789473684210564
0.1779533573077479;-0.5810882197569964;-0.0682829422890414;-1.3756613756613654
0.1990833858571943;-1.0000000000000069;-0.0653870250292421;-0.5293806246691446
0.2276341725048077;-1.998947922146252;-0.0817704149473002;-1.48226574907359
0.2559019971232178;-1.840168243953722;-0.0910781804474964;-1.6384778012685108
0.2661150641734567;-2.459445316588168;-0.0952643348563349;-2.155625657202945
0.2699187699027103;-3.419689119170985;-0.0991395938338435;-2.7734170591313507
0.2611676958204442;-1.7386722866175015;-0.0938153384644309;-1.7405063291139338
0.2408215268539078;-1.429327686606668;-0.0933734992345485;-1.5368309485956686
0.2292834185114812;-1.3220518244315176;-0.0907625116377275;-1.4846235418875988
0.2274265817575693;-0.4805125467164968;-0.083383001406915;-0.4812834224598923
0.2207220851422743;-1.5409139213602503;-0.0862222782495685;-0.64377682403434
0.2085305690280661;-1.435406698564591;-0.0871674010481946;-1.4901543374135051
0.1967264931576569;-0.4830917874396128;-0.086779648883084;-0.5910800644814586
0.1914962940699687;-0.9641135511515976;-0.0877021992656281;-0.7522837184309542
0.1884396453368298;-0.8047210300429298;-0.083952303251948;-0.6448146157979635
0.1861715021490617;-0.7510729613733936;-0.0803979972856439;-0.5382131324004191
0.1952533971006152;-1.3404825737265416;-0.0848444524870437;-1.2345679012345705
0.2034100870110095;-1.2889366272825025;-0.0891569535525143;-1.1302475780408898
0.2021458849333514;-1.4469453376205763;-0.0932703628433877;-1.291711517761025
0.1984788145612858;-0.9656652360515008;-0.0927001183323064;-1.3970983342288985
0.186110210715019;-0.2698327037236951;-0.0800169834028814;-0.4319654427645696
0.169390754048254;-0.2696871628910502;-0.0648282238614825;-0.1620745542949818
0.1554243677942007;-0.2157497303128325;-0.0538377672930678;-0.1621621621621683
0.1427011187549737;-0.2163331530557012;-0.0471323215842076;-0.1082837033026506
0.1331028743495486;0.1081665765278698;-0.0424438079685991;-0.2704164413196169
0.1310224911029421;0.1621621621621683;-0.0325988156425403;0.0541125541125433
0.1349813970511213;1.467391304347843;-0.0227652699444611;0.5978260869565379
0.1439362583966862;1.7410228509249202;0.0012620028824521;1.5786608600979812
0.142554281086652;0.6525285481239859;0.0011756235311359;0.9269356597600964
0.1287851388465268;0.3791982665222117;-0.0055797899347282;0.5449591280653835
0.1213280727146087;-0.1082251082251059;-0.0101124266534817;0.0542299349240672
0.1155319487336133;0.1622498647917855;-0.012996411875001;-0.1623376623376685
0.1046514984262746;0.7027027027026973;-0.0080027124756867;0.2165674066053205
0.1005074891122954;1.4634146341463392;-0.0010193471508337;0.4878048780487797
0.1052493477068464;1.890869800108038;0.0338338275712928;2.006507592190875
0.1247875299173621;1.8888289260658275;0.0615388908959388;1.9469983775013684
0.1591968116426663;1.1247991430101625;0.0813957521846795;1.944894651539705
0.1925419986617396;0.9625668449197846;0.0908919587007339;1.018220793140414
0.2216316369354127;2.05294435440302;0.0974352136081115;1.944894651539705
0.2452236091535482;1.9967620075553016;0.1006642487636249;2.330623306233061
0.2603366517425988;2.329360780065004;0.1004111311238951;2.330623306233061
0.2573870029388237;1.88984881209504;0.09553462680201;2.222222222222223
0.239497307308885;1.0735373054213595;0.0842487811769565;1.6207455429497413
0.2230405234772242;0.3205128205128327;0.0688104488639069;1.1866235167206172
0.2092065489183563;-0.2120890774125087;0.056438010502692;-0.2658160552897244
0.1959790090625754;-0.3707627118644083;0.0520462503886953;-0.2122015915119506
0.1852294269018509;-0.3707627118644083;0.0455026569669527;-0.4239533651298454
0.1743893128387467;-0.2118644067796565;0.0409662798613794;-0.2652519893899241
0.1595659758888188;-0.1588141874007471;0.0401518393967528;-0.2119766825649321
0.1429095600560239;-0.4232804232804142;0.0374862548928938;-0.3177966101694848
0.1278549520485537;-0.4764425622022226;0.0313844617817586;-0.4766949152542365
0.115521910823032;-0.4769475357710643;0.0241687909448771;-0.477200424178154
0.1083094655704371;-0.0531067445565481;0.0174723076269174;-0.2658160552897244
0.0995348701610455;0.6389776357827339;0.016855669589141;0.2132196162046862
0.0947397446157633;0.4250797024441992;0.0271242736719337;0.746268656716402
0.0939173024765184;0.2126528442318059;0.027998264799006;0.2126528442318059
