ADX_14;Máximo_ROC_10;Fechamento_MACD_8:17;Fechamento_ROC_10
0.0723155594494625;0.4562675854127612;0.4336467984437118;0.4308868755714402
0.0742655537705793;0.453003026943199;0.4288162118327573;0.4066768971980091
0.077508787245897;0.4530722763445675;0.4266332514154066;0.4127293917913667
0.0741389951363774;0.4014337385929239;0.4197469671283284;0.3855960219583795
0.0641642175883433;0.3947712275634091;0.4138963349409075;0.3588567372126507
0.0543868407155559;0.4171514548403122;0.4080827089795981;0.3765378512357676
0.051608321548201;0.4463320651266016;0.4040851343252779;0.4005094236040177
0.0543777329265485;0.4627615233907688;0.3981479659911751;0.421696823436008
0.052279969929756;0.4693703920761059;0.4008979633643255;0.4187174001409595
0.0458345526080906;0.4759592034968434;0.4054687002023761;0.4217736399812136
0.0387923632654442;0.5155221350391586;0.4078915213095101;0.4217667097640342
0.0367663832939858;0.5056314021535799;0.4178276032919673;0.4582890493035157
0.0425502120375732;0.5186890692231441;0.4088323567988206;0.3944062123418173
0.0481453280142301;0.5188190460010181;0.4182623775735092;0.4705887432764568
0.0542240755916375;0.5421490953265444;0.425375730791641;0.4767317457424587
0.0552209179002617;0.5256395462949192;0.4249475774284442;0.4645579318256826
0.0506808726447825;0.548879413073754;0.4283741770556001;0.4798629573957931
0.050079157483632;0.5454585899180294;0.4343811836976381;0.5076471036611638
0.0452862654188393;0.5122528237885475;0.4337892521068781;0.4675067779736952
0.0454361903544189;0.505541418230436;0.4335904685159741;0.4613337352737462
0.04809013769374;0.502095980677524;0.4328449389686901;0.4644039483367156
0.0454069188640567;0.5283512024677848;0.4399744225318144;0.4641504152598219
0.0468998402709969;0.5085075361908779;0.4441377207943316;0.5229284568203922
0.0521091606161576;0.5379873061941801;0.4527352073008699;0.4883420804877361
0.0545529203859415;0.5281148475852091;0.4567748798553925;0.4822553075756107
0.0580299291171438;0.5545472019532556;0.4608575670289343;0.5098082800146694
0.0590694295546437;0.5541926696293914;0.4549876630003865;0.4671743734133111
0.0640799398592501;0.5834493997326797;0.4637918567421525;0.5031884161094262
0.0774505803059011;0.6035683194809722;0.4792298773615945;0.5578931180179892
0.0888443138933715;0.5934861349233757;0.4856976982484636;0.5457104294631154
0.0940591678114629;0.5701372555796276;0.4882745809393319;0.5457104294631154
0.0966048007442668;0.56007964065056;0.4897447259872796;0.5208570033789304
0.0996523534177476;0.5502625358675173;0.4904134192068359;0.5268550118994296
0.1037497267319673;0.5306751979677949;0.484747289805246;0.4875280246388102
0.1017673718149195;0.5597046609901423;0.4806056559036907;0.4965203076132919
0.0936745816323892;0.5563642093359643;0.4833844782896603;0.5142337370826532
0.0867255484074055;0.5432001165040471;0.484291519023834;0.5447636085539642
0.0806383346792105;0.5141008860321399;0.4830586322072745;0.4930268653991007
0.0754274677146505;0.5299932537551805;0.4828471116094019;0.4631261713691239
0.071332051744557;0.520457833121356;0.4825234832559953;0.4778837623183946
0.0663265302399397;0.4982085183090999;0.4730722767340767;0.4514480135232328
0.0582994704096903;0.5203926813942342;0.4641316906656367;0.4426188570209272
0.0502101155589829;0.5426582483406185;0.4648229437524833;0.4660312507706734
0.0435552918210195;0.523636306665964;0.4630981157587831;0.4779183188527673
0.0378524961813268;0.4980787846950337;0.4622158797206224;0.4778492565278315
0.0318745810289155;0.4791168421820913;0.4553502782560643;0.4338027564459206
0.0278586500279215;0.4791122492530946;0.4502817716376158;0.4338006311683153
