ADX_14;Fechamento_MACD_12:26;Fechamento_MACD_8:17;Fechamento_ROC_10
0.0964245522277651;0.4810728431609449;0.4622206230496448;0.4915987384330796
0.1057005594471585;0.4868396562809249;0.4681990031391931;0.528367249486676
0.1116665081985991;0.490745592320142;0.4708159945322488;0.5314241677374085
0.1191795088433576;0.4948642062528733;0.4738866379445106;0.5435270685668394
0.1150013834762075;0.4926707294662972;0.466536878439562;0.4816557957363593
0.1024141759161845;0.4937038043856744;0.4656647779659265;0.4871490413118725
0.0942516557565558;0.4942515327978616;0.4643187561447194;0.5118727235730528
0.0864235597980775;0.491411263356464;0.4577044838583733;0.4052433676254246
0.0752503661573332;0.4859489473852354;0.4476112797019691;0.3993635024397796
0.0644899147827832;0.4823536398261437;0.4417570353124337;0.4052629311708572
0.0621109491722606;0.4751166339696256;0.4304514025980555;0.3904642726345103
0.0606146128415745;0.4659664897445275;0.4170771563146686;0.3402586366325148
0.0606102082847326;0.4567080796705244;0.4047346298487026;0.3285045082860823
0.0737459970101778;0.4401810008882276;0.3813308283023662;0.2553158521843115
0.0895461164711076;0.4275807205996443;0.3664896538793775;0.2898896101210026
0.096454346956045;0.4194869413606867;0.3600664132867914;0.2787218878069361
0.0980795616550753;0.4145873478342777;0.3589110292973082;0.284732195927201
0.0931875322783572;0.4139612993991743;0.3642683403831068;0.3226542401811859
0.0852051398066815;0.4132603202799351;0.3683115919053716;0.3372204752413063
0.0765638393137811;0.4099359099793693;0.3670832362224454;0.3078859066153248
0.0681861732890624;0.4105969872950492;0.3721883148553682;0.3548759330455389
0.0607639768680872;0.4066549244860858;0.3687561481718449;0.3428676873586427
0.0520696711761748;0.4042967629960093;0.3680330097066167;0.3577009699666246
0.0451000401082842;0.4019200668824594;0.3670689908049187;0.4149040612903839
0.0449025097888138;0.3956968644399132;0.3595673079011733;0.3785782552007792
0.0477738895479544;0.3899612213514288;0.3534153695453728;0.3574987309889466
0.046735188371204;0.3868168603062739;0.3519012278016493;0.354558962912705
0.0458080552625394;0.3857385391645282;0.3536308501784631;0.3397775188218355
0.0426620281748532;0.3854336277578516;0.3561392721148325;0.3427621908509849
0.0364890173306292;0.38573813892317;0.359124187032218;0.363588470603344
0.0318929864191018;0.3869454332313232;0.3630753756278572;0.3457952867626128
0.0250287394593154;0.3849872081735792;0.3612021127576169;0.354558962912705
0.0174911255207907;0.3840014755334671;0.3610327063113521;0.3515966429253963
0.012412499570041;0.3825025439871329;0.3599138134468898;0.3485764294586223
0.0095726982306203;0.3806186153666545;0.3581661125121825;0.3725330107318662
0.0081616285335463;0.3805984477763161;0.3595795733567003;0.3876597067231807
0.0085542267916065;0.3816099361208848;0.3624330804618493;0.3846189815497604
0.0139295325568647;0.3744136788764883;0.3512902094043086;0.3183061310028901
0.0197189986169554;0.3728748551532965;0.3506413075865432;0.342441927980495
0.0237941460938671;0.3693542471160343;0.3466052973554203;0.3214050067853653
0.0272182388852667;0.3664650075923555;0.3438799772909103;0.3124760913314067
0.0290818436630937;0.3653897124015031;0.3442597493494677;0.3393135339324006
0.0335779879736732;0.3623175685163799;0.3410924903967166;0.3182161054252975
0.041890415608386;0.3624325930360663;0.3433671954004084;0.3392841661528437
0.0573606241577917;0.3598979496562494;0.3408215038796239;0.3240895460663728
0.0811613511829268;0.3390223903854067;0.3080052237895837;0.1792342856843968
0.1036195766440825;0.3293134119590215;0.2969937419667696;0.2157220760341387
0.1217371009363695;0.3181729701536945;0.2842759180024542;0.2409127996851986
0.1390006298075805;0.3090394667571837;0.2756662572956544;0.2053820011664157
0.1497619889742671;0.3084430049674274;0.2814781609989276;0.2625908343217743
0.1610002052245436;0.3063949807832646;0.2836166125252528;0.2472301260389164
0.1759365991159417;0.3006603187509267;0.2788993039283712;0.2047284303964747
0.1832809860151139;0.2959616872723169;0.2759536196255774;0.2131292179882716
0.1713637596894917;0.3045630866273742;0.2949113879564657;0.277852337069012
0.1499422229491305;0.3106231505605327;0.3072277499383943;0.2865225393131143
0.1324808334155368;0.3154806502322659;0.3160695107125126;0.4198802969123278
0.1152743716477217;0.3231996835618322;0.3286856952933122;0.3974332128717054
0.1010890911802679;0.33049997985322;0.3393365591209571;0.4324193059585881
0.0928609201860994;0.3335299417994771;0.3419707660676309;0.4166732678713381
0.0871299606094967;0.3348948128320397;0.3418397429416804;0.3628657904750079
0.0777204343220827;0.337083499013012;0.3433529311288976;0.3848927019624486
0.066119057504761;0.3446093229334751;0.353781523715653;0.4614429193286817
0.0588378494109546;0.3532294019513607;0.3651425203190306;0.4871967228165328
0.059070346644862;0.3677539951620964;0.3853941999070983;0.4568363095669388
0.0671609929368362;0.384166396655468;0.407029194840211;0.5041803042285488
0.0768654286046431;0.392866318209537;0.4141648497966982;0.4792162860793718
0.0841719972086897;0.3975684817378556;0.4146528208714271;0.4411362416940991
0.0897504448453965;0.4012288403980639;0.4140855538554616;0.4379623794249872
0.0954467129725998;0.4044600422124785;0.4135132941455394;0.466636532219548
0.090932655509026;0.4038879029903376;0.4072673282858339;0.457447223340289
0.0783235610202455;0.4072030267305784;0.408621790089249;0.4826040864070662
0.0729961669366753;0.4079517358076464;0.4059603005921164;0.4316703578027608
