ADX_14;HLC_CCI_18;Máximo_MACD_12:26;K%_8
31.89406770554056;-117.58277971600673;-4.2619226890874415;-1503.4999999999854
32.3336443924209;-115.42088829163836;-4.7494035217587225;-1040.900000000056
31.0844965686695;-72.9600337996079;-3.3242970114952186;-1387.7999999999702
29.002373216656377;-1.7838425226948007;-1.3395292668546972;-693.9000000000306
27.985385359197483;0.1109240351439564;0.5997791287109067;-1387.8999999999903
28.808476835114032;1.560993953572576;1.6972113004067069;-347.00000000002547
30.01753230471789;-8.319851095829284;2.306980536915944;-115.70000000001528
31.05990418789837;0.5314666923982129;2.989130445441333;-346.9000000000051
32.06235029617859;-0.1473577756194818;3.5356224769584514;1214.300000000003
32.14913216144999;105.39530619218112;5.076758712742048;3585.199999999986
31.50563358754234;163.55971000484945;6.641480735503137;2775.600000000032
30.20163958539385;147.57542195962907;8.068445502789473;1098.5999999999876
29.096311450198453;62.77817799173584;8.171925642369388;-636.1000000000786
27.540850875886267;47.36087806031559;8.11376420594479;-231.3000000000102
25.705456473387155;100.91468354000892;8.852187420074188;-115.70000000001528
24.354352753126;78.18323152648694;8.82241429815167;57.80000000004293
22.86391524318536;108.20555617285196;8.744655706352205;2486.499999999978
20.86175035361777;107.9813035290491;8.584079536636636;1792.6000000000386
19.27526935408778;79.4713073455593;7.991422087012324;-289.09999999996217
18.277571535447496;29.580039102009483;7.020885087026727;-2197.299999999996
17.594566759292576;73.00579208509284;7.056938604565403;231.3000000000102
16.46844357233924;97.84311649808808;6.958656447598514;2891.299999999956
15.845027286503525;48.69544459951381;6.433248416384231;-347.00000000002547
15.332261743541148;57.29569964257544;7.101555532482962;1156.49999999996
14.631736368211858;109.97252423744618;8.19006332392837;347.00000000002547
15.115028661974074;97.26534626707073;8.857252467380931;-1272.1000000000458
16.18919626894898;67.59158000581844;9.23293339211068;-578.3000000000357
17.52220343308915;119.99194020794964;10.852045986788651;1445.7000000000337
19.45955249915341;151.4731061193913;14.718495501289;289.19999999998254
24.459431213552;183.48110702016845;19.379052864486766;-462.6999999999498
32.331083242221275;180.68292318057084;23.317072988194013;1908.299999999963
39.09813880992514;148.6304194657244;25.35253521630329;2255.2999999999884
43.4373726828875;121.39544352358072;29.057019466631573;-173.49999999996726
50.92645632516916;163.86380875760065;33.61187157766744;0.0
60.92787167228948;143.2449006439973;37.304797059787234;2602.199999999993
67.85266973503187;129.4619362356474;39.17334212914284;5088.700000000063
69.43186138940858;112.02227372668207;39.68345188856256;4973.000000000047
