ADX_14;HLC_CCI_18;Máximo_MACD_12:26;K%_8
0.0689283422752871;0.549562797470451;0.5617299180347405;0.6286663611365707
0.0594129931041472;0.542593591246158;0.5630147875984478;0.5947525206232811
0.0558831602126271;0.4383074482113996;0.5546965347846708;0.5591200733272217
0.0533271392094874;0.6424549615404567;0.5519174916085259;0.6893904674610437
0.0684999672276826;0.3870923783042586;0.5455659669806964;0.5790559120073323
0.0806883982146706;0.3392575273023942;0.5435597274715753;0.4208295142071475
0.074828150403445;0.400091533171894;0.5475782144476438;0.5807745187900989
0.0672323853665484;0.4876544619072904;0.550469557859358;0.5767644362969754
0.0614433684911715;0.3149903668422773;0.5454867622161853;0.5464023831347389
0.0570842088054609;0.225860577672566;0.5404775205074541;0.5474335472043997
0.0547728833820437;0.1825943959008233;0.5374574624752175;0.5632447296058652
0.0533356673616624;0.1989415268469742;0.5315748393572333;0.5622135655362044
0.049008309949869;0.2850308284677648;0.5298868625848342;0.5930339138405113
0.0428749489702291;0.3790568617179771;0.5354670404416704;0.6128551787351035
0.0405292084162294;0.4236023389288257;0.5401180972847675;0.6135426214482125
0.0585706290689363;0.2168065862949047;0.5428127240088119;0.5457149404216316
0.078819767482584;0.1559426805174065;0.5358292038352325;0.5620989917506859
0.0742850932223853;0.3264410930222849;0.5381786215997181;0.546975252062326
0.0591744719881702;0.3460018896035721;0.5359068928630714;0.5726397800183302
0.0522557397618081;0.3078943489234708;0.5445444376623564;0.5965857011915661
0.0602153422871083;0.2434651934157627;0.5376470590292959;0.6052933088909253
0.0806458366519613;0.1638337002646838;0.517993467646464;0.6035747021081571
0.1028483439522708;0.1444905077370883;0.5083822385402276;0.4845325389550848
0.1121840798316812;0.2078607452412043;0.5012502606101668;0.5299037580201644
0.1272754603430271;0.2102830506781316;0.4904162530582091;0.6455087076076987
0.1507904135603405;0.2201045707814676;0.4857161777063283;0.5767644362969737
0.1530633321836454;0.3981697892426326;0.4915632720050599;0.5311640696608606
0.1369704231160917;0.3367914595016854;0.4994453795408912;0.4745646196150311
0.1168011140373544;0.3205754426041313;0.5031063070634665;0.5107699358386794
0.0981347843224953;0.2819104825010781;0.5022617988458384;0.5696608615948658
0.0794529680045306;0.3136713725574667;0.5015751386019186;0.5609532538955082
0.060906274216273;0.2767351154467664;0.5025746444748175;0.5253208065994488
0.0479686396140396;0.3045789363351548;0.5046752768779088;0.5877635197066899
0.045824544959079;0.3365902600575027;0.5109136121671606;0.6888175985334549
0.0492375583790291;0.3920572618869234;0.5182750300369078;0.5504124656278641
0.0449095123714615;0.4589205300011977;0.525389698062282;0.5328826764436287
0.033656008332487;0.4097168152399285;0.5234138433083682;0.5528185151237378
0.0238025472153973;0.3819018142702634;0.5270221401608659;0.5802016498625101
0.0154992964142161;0.4775221574759946;0.5311724841949652;0.5486938588450958
0.0128923262499493;0.5486970884548954;0.5425824742394573;0.5679422548120977
0.0108766902118726;0.4325169473776386;0.5445533066116901;0.5977314390467453
0.0090095057228222;0.2604648972924165;0.5402818107586231;0.5779101741521531
0.0281770136386096;0.0962103440907098;0.5290258676123073;0.5907424381301559
0.0637209234091272;0.0578515308795056;0.5023965288895043;0.5258936755270393
0.0882752796603702;0.234267945199417;0.4929011429557889;0.6000229147571023
0.1036913620338879;0.3352491606911003;0.487951247568836;0.6280934922089818
0.1243369116428437;0.3095130607849485;0.4852729255430952;0.5743583868010983
0.1386395531755435;0.3365874453064028;0.4889551046648629;0.5164986251145728
0.1342036475196524;0.3669490581065998;0.4980526052775694;0.5049266727772677
0.1256664528789579;0.2243233644953469;0.5044259007516994;0.4126947754353803
0.1260033589308811;0.2685673948673431;0.507625287870221;0.4540559120073315
0.1215408820128405;0.3039676893488032;0.5117900641888429;0.6607470210815753
0.1149012733632873;0.2916619191501123;0.513952543381979;0.6246562786434455
0.1146702814491543;0.2414139224122675;0.5014775597174027;0.5931484876260297
0.1208522608786245;0.2626923112865428;0.4853931196475778;0.6117094408799258
0.1355211904024773;0.2785610243829927;0.47557497484273;0.6145737855178718
0.1624453448313809;0.2502125884475933;0.4641044991529034;0.5918881759853336
0.2034019815517415;0.158049804345816;0.4468251266427947;0.5265811182401465
0.2508367161410238;0.1318907829108039;0.4210394312400761;0.5422777268560952
0.3032372287203161;0.1287589988655925;0.3914994892666879;0.5504124656278624
0.3496207282747652;0.1598955009853788;0.3746171413830993;0.4710128322639763
0.3792166306422881;0.2026328597504892;0.3595209263109851;0.5615261228230971
0.4025796680762298;0.2361342374363828;0.346602840515082;0.5574014665444534
0.4263048246619823;0.2146424928155753;0.3313674126794152;0.5013748854262146
0.4363984415873352;0.240686797578503;0.3245385091454363;0.4330889092575615
0.4333265139941044;0.2424636093317292;0.3302701098186913;0.431255728689275
0.4263448864779477;0.2214787249774759;0.3108919460185651;0.4762832263977993
0.4160271566761463;0.2363397493433534;0.2996097333497959;0.545142071494041
0.3983021837366113;0.2844794373532526;0.3027051448065262;0.56679651695692
0.3654217335158688;0.3242763781357168;0.33240587551361;0.5013748854262146
0.3234057241837134;0.3518551989552974;0.3492821326170616;0.5106553620531626
0.2866675626809845;0.3446016884747179;0.3481829675599564;0.6385197066911092
0.2633105363929431;0.3223548990327833;0.3547404942691709;0.4985105407882654
0.2381888338457442;0.3323818029339728;0.3638663099197147;0.402726856095325
0.2141665600402175;0.342140250215199;0.3708240486304715;0.5579743354720439
