ADX_14;Fechamento_MACD_12:26;Fechamento_MACD_8:17;Fechamento_ROC_10
0.1068018928030596;-0.0082038066098721;-0.0030616657904687;1.4769765421372714
0.1186092594769373;0.0043472081702322;0.0139051816811672;1.7421602787456385
0.1244613582133456;0.0141310834746395;0.025292010015109;1.4769765421372714
0.1287712723563281;0.0240286372490388;0.0358732244184469;1.9147084421235911
0.1413160550897702;0.0331047419184518;0.0445250955017808;2.1777003484320554
0.1542834382206578;0.0366475049281778;0.0449628064852767;1.2121212121212015
0.1637599321721891;0.0366123761759347;0.0408218954001551;1.127493495229842
0.1675919412158973;0.0321790146045071;0.0313955397017959;1.13240418118466
0.1587225395299681;0.0315297539476393;0.028547798979428;1.657940663176261
0.1427976294974008;0.0314594813082411;0.0269852177644729;2.012248468941386
0.1320436598501284;0.031045911789528;0.0252386130290869;-0.1712328767123251
0.1278664099653495;0.031165811320001;0.024519019310075;-0.0856164383561625
0.1226270791128266;0.0301068629598884;0.0223050034226073;-0.1712328767123251
0.1134672780882591;0.0321249876012839;0.024668029391206;-0.0853970964987324
0.1072430695812531;0.0333400426610523;0.0256926392116891;-0.2557544757033345
0.1035154222085146;0.0347097861675784;0.0268777363909951;0.1710863986313203
0.0940466992473793;0.031398789927195;0.0214778594682698;0.0
0.0829357107763001;0.0300423251812826;0.0194365159298826;0.6029285099052565
0.078115711244222;0.0334235300079175;0.0242119693865578;0.7725321888412005
0.0763193306973734;0.0348940063819753;0.0258045799396509;0.6003430531732442
0.0727148485091521;0.0324575533259547;0.0218240494593295;0.2572898799313838
0.0704957258507888;0.0277856023182359;0.0151998790171479;-0.0856898029134514
0.0704296290706835;0.0238085968014409;0.0102448999702779;0.0
0.0710866309088781;0.0212191070455318;0.0076773860620651;-0.2564102564102509
0.0701322229781705;0.0197462121422304;0.0068238607412727;-0.1709401709401673
0.0724479265810811;0.0151763234044075;0.0016208343283476;-0.5977796754910357
0.0780739173226514;0.0114229766906799;-0.0020163403356079;-0.1715265866209225
