Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;16/06/2023;13:35:00;121.375;121.395;121.345;121.375;816.403.110,34;33.633
WINFUT;16/06/2023;13:30:00;121.355;121.425;121.300;121.375;2.540.967.698,33;104.678
WINFUT;16/06/2023;13:25:00;121.405;121.410;121.335;121.355;1.780.689.748,86;73.360
WINFUT;16/06/2023;13:20:00;121.440;121.465;121.400;121.410;1.172.264.281,70;48.269
WINFUT;16/06/2023;13:15:00;121.415;121.455;121.395;121.440;957.346.908,46;39.421
WINFUT;16/06/2023;13:10:00;121.410;121.455;121.395;121.420;1.405.809.480,22;57.888
WINFUT;16/06/2023;13:05:00;121.385;121.425;121.360;121.410;1.161.427.446,56;47.837
WINFUT;16/06/2023;13:00:00;121.410;121.450;121.330;121.385;2.470.162.528,28;101.750
WINFUT;16/06/2023;12:55:00;121.410;121.490;121.385;121.410;1.904.425.992,73;78.412
WINFUT;16/06/2023;12:50:00;121.425;121.460;121.375;121.410;2.278.632.316,35;93.836
WINFUT;16/06/2023;12:45:00;121.475;121.515;121.395;121.425;2.475.342.699,32;101.913
WINFUT;16/06/2023;12:40:00;121.430;121.545;121.420;121.475;3.119.797.790,97;128.405
WINFUT;16/06/2023;12:35:00;121.735;121.735;121.415;121.425;4.436.896.989,93;182.502
WINFUT;16/06/2023;12:30:00;121.620;121.780;121.615;121.735;2.714.824.759,06;111.528
WINFUT;16/06/2023;12:25:00;121.605;121.670;121.555;121.625;2.282.387.951,45;93.837
WINFUT;16/06/2023;12:20:00;121.655;121.740;121.555;121.605;2.975.764.173,98;122.305
WINFUT;16/06/2023;12:15:00;121.590;121.695;121.580;121.655;2.238.779.761,88;92.025
WINFUT;16/06/2023;12:10:00;121.650;121.675;121.470;121.595;3.490.471.140,62;143.553
WINFUT;16/06/2023;12:05:00;121.665;121.735;121.595;121.650;2.358.546.916,68;96.924
WINFUT;16/06/2023;12:00:00;121.730;121.745;121.635;121.660;1.877.105.270,41;77.133
WINFUT;16/06/2023;11:55:00;121.720;121.750;121.615;121.725;2.699.228.683,81;110.912
WINFUT;16/06/2023;11:50:00;121.655;121.780;121.640;121.720;3.445.339.082,10;141.544
WINFUT;16/06/2023;11:45:00;121.630;121.710;121.565;121.655;3.103.403.661,88;127.568
WINFUT;16/06/2023;11:40:00;121.690;121.740;121.580;121.630;3.022.591.622,70;124.220
WINFUT;16/06/2023;11:35:00;121.780;121.785;121.600;121.695;3.355.499.442,78;137.885
WINFUT;16/06/2023;11:30:00;121.655;121.805;121.610;121.785;3.664.337.654,48;150.526
WINFUT;16/06/2023;11:25:00;121.645;121.680;121.525;121.650;4.426.826.820,70;182.021
WINFUT;16/06/2023;11:20:00;121.750;121.775;121.615;121.645;4.454.390.676,33;183.013
WINFUT;16/06/2023;11:15:00;121.860;121.925;121.735;121.750;4.767.765.139,01;195.677
WINFUT;16/06/2023;11:10:00;121.975;122.000;121.820;121.860;4.115.293.466,22;168.778
WINFUT;16/06/2023;11:05:00;121.870;122.065;121.830;121.975;6.694.516.640,25;274.463
WINFUT;16/06/2023;11:00:00;121.590;122.040;121.580;121.870;10.170.267.746,81;417.486
WINFUT;16/06/2023;10:55:00;121.435;121.600;121.375;121.580;4.266.683.155,64;175.591
WINFUT;16/06/2023;10:50:00;121.255;121.550;121.200;121.430;6.624.297.802,06;272.812
WINFUT;16/06/2023;10:45:00;121.370;121.400;121.175;121.255;4.961.356.876,00;204.560
WINFUT;16/06/2023;10:40:00;121.365;121.390;121.220;121.370;4.298.370.314,98;177.144
WINFUT;16/06/2023;10:35:00;121.165;121.380;121.035;121.365;5.761.349.872,18;237.667
WINFUT;16/06/2023;10:30:00;121.090;121.170;120.910;121.160;6.745.720.052,17;278.693
WINFUT;16/06/2023;10:25:00;121.345;121.360;121.085;121.090;4.414.089.583,74;182.050
WINFUT;16/06/2023;10:20:00;121.075;121.450;121.070;121.350;8.130.266.507,77;335.139
WINFUT;16/06/2023;10:15:00;121.055;121.080;120.965;121.075;3.116.312.659,18;128.739
WINFUT;16/06/2023;10:10:00;121.080;121.105;120.760;121.050;8.949.417.146,43;370.048
WINFUT;16/06/2023;10:05:00;121.125;121.250;121.040;121.080;5.586.335.158,51;230.573
WINFUT;16/06/2023;10:00:00;121.115;121.140;121.005;121.125;3.375.563.862,08;139.397
WINFUT;16/06/2023;09:55:00;121.115;121.145;121.020;121.110;4.224.912.696,91;174.472
WINFUT;16/06/2023;09:50:00;121.305;121.310;121.110;121.110;3.882.517.360,75;160.200
WINFUT;16/06/2023;09:45:00;121.345;121.350;121.180;121.310;3.018.275.718,75;124.446
WINFUT;16/06/2023;09:40:00;121.250;121.350;121.235;121.340;2.363.970.010,78;97.457
WINFUT;16/06/2023;09:35:00;121.330;121.345;121.210;121.250;2.471.368.261,42;101.898
WINFUT;16/06/2023;09:30:00;121.450;121.455;121.230;121.330;4.468.234.054,71;184.167
WINFUT;16/06/2023;09:25:00;121.385;121.475;121.355;121.450;1.755.482.251,62;72.291
WINFUT;16/06/2023;09:20:00;121.405;121.455;121.375;121.380;1.796.538.933,23;73.986
WINFUT;16/06/2023;09:15:00;121.485;121.495;121.345;121.410;3.182.400.970,18;131.060
WINFUT;16/06/2023;09:10:00;121.465;121.560;121.415;121.480;3.691.122.557,82;151.909
WINFUT;16/06/2023;09:05:00;121.735;121.735;121.455;121.460;3.565.761.714,01;146.601
WINFUT;16/06/2023;09:00:00;121.850;121.920;121.590;121.740;3.775.614.551,54;155.076
WINFUT;15/06/2023;17:50:00;121.725;121.855;121.670;121.855;801.958.678,17;32.934
WINFUT;15/06/2023;17:45:00;121.820;121.840;121.715;121.720;954.231.152,47;39.174
WINFUT;15/06/2023;17:40:00;121.860;121.865;121.790;121.825;1.043.276.751,86;42.819
WINFUT;15/06/2023;17:35:00;121.805;121.905;121.805;121.865;1.260.253.318,12;51.708
WINFUT;15/06/2023;17:30:00;121.850;121.870;121.795;121.805;982.261.952,89;40.312
WINFUT;15/06/2023;17:25:00;121.790;121.865;121.730;121.845;1.843.801.944,92;75.680
WINFUT;15/06/2023;17:20:00;121.730;121.800;121.630;121.790;2.366.196.307,85;97.197
WINFUT;15/06/2023;17:15:00;121.795;121.805;121.665;121.730;2.345.480.954,44;96.338
WINFUT;15/06/2023;17:10:00;121.775;121.840;121.765;121.795;1.294.435.093,58;53.136
WINFUT;15/06/2023;17:05:00;121.805;121.825;121.750;121.780;1.417.417.573,45;58.196
WINFUT;15/06/2023;17:00:00;121.935;121.945;121.770;121.805;2.524.077.863,14;103.586
WINFUT;15/06/2023;16:55:00;121.825;121.935;121.820;121.935;2.667.334.745,27;109.430
WINFUT;15/06/2023;16:50:00;121.780;121.860;121.770;121.825;1.766.740.449,70;72.517
WINFUT;15/06/2023;16:45:00;121.810;121.850;121.760;121.780;1.605.675.635,29;65.915
WINFUT;15/06/2023;16:40:00;121.785;121.865;121.770;121.810;2.478.016.973,43;101.710
WINFUT;15/06/2023;16:35:00;121.755;121.795;121.715;121.785;2.414.787.489,49;99.165
WINFUT;15/06/2023;16:30:00;121.945;121.955;121.735;121.760;4.272.590.791,53;175.347
WINFUT;15/06/2023;16:25:00;121.960;121.975;121.910;121.950;1.408.814.991,27;57.764
WINFUT;15/06/2023;16:20:00;121.975;122.010;121.940;121.960;1.535.247.597,19;62.933
WINFUT;15/06/2023;16:15:00;122.020;122.035;121.925;121.980;2.188.667.865,01;89.720
WINFUT;15/06/2023;16:10:00;121.975;122.025;121.925;122.020;1.759.178.321,55;72.114
WINFUT;15/06/2023;16:05:00;121.955;122.015;121.910;121.980;1.900.277.979,70;77.911
WINFUT;15/06/2023;16:00:00;121.980;122.025;121.910;121.950;2.580.033.345,93;105.788
WINFUT;15/06/2023;15:55:00;122.020;122.045;121.965;121.980;1.349.617.411,39;55.307
WINFUT;15/06/2023;15:50:00;121.995;122.075;121.975;122.020;2.193.142.720,11;89.875
WINFUT;15/06/2023;15:45:00;121.935;122.010;121.920;122.000;2.184.612.667,95;89.564
WINFUT;15/06/2023;15:40:00;122.045;122.055;121.925;121.930;3.297.689.804,76;135.164
WINFUT;15/06/2023;15:35:00;122.100;122.165;122.010;122.045;3.899.164.025,75;159.695
WINFUT;15/06/2023;15:30:00;121.885;122.140;121.860;122.105;6.646.140.206,07;272.335
WINFUT;15/06/2023;15:25:00;121.700;121.900;121.695;121.885;4.413.621.094,53;181.182
WINFUT;15/06/2023;15:20:00;121.610;121.745;121.595;121.700;2.865.097.546,34;117.728
WINFUT;15/06/2023;15:15:00;121.565;121.635;121.540;121.605;1.765.855.840,61;72.613
WINFUT;15/06/2023;15:10:00;121.505;121.595;121.495;121.565;1.594.364.495,03;65.585
WINFUT;15/06/2023;15:05:00;121.610;121.625;121.485;121.505;1.889.024.410,47;77.706
WINFUT;15/06/2023;15:00:00;121.570;121.615;121.525;121.610;1.921.462.924,95;79.028
WINFUT;15/06/2023;14:55:00;121.580;121.645;121.560;121.570;1.463.864.167,09;60.192
WINFUT;15/06/2023;14:50:00;121.630;121.630;121.565;121.580;1.090.345.909,46;44.836
WINFUT;15/06/2023;14:45:00;121.540;121.635;121.495;121.630;2.308.156.619,75;94.932
WINFUT;15/06/2023;14:40:00;121.565;121.570;121.495;121.535;1.430.832.454,58;58.867
WINFUT;15/06/2023;14:35:00;121.560;121.590;121.470;121.565;2.343.320.161,32;96.410
WINFUT;15/06/2023;14:30:00;121.525;121.670;121.525;121.555;3.147.340.255,39;129.417
WINFUT;15/06/2023;14:25:00;121.555;121.560;121.465;121.525;2.578.170.161,83;106.082
WINFUT;15/06/2023;14:20:00;121.525;121.620;121.515;121.555;3.160.168.528,56;129.981
WINFUT;15/06/2023;14:15:00;121.465;121.545;121.425;121.520;2.632.782.098,65;108.353
WINFUT;15/06/2023;14:10:00;121.355;121.470;121.300;121.465;2.938.226.261,31;121.015
WINFUT;15/06/2023;14:05:00;121.225;121.400;121.210;121.355;4.178.272.178,03;172.235
WINFUT;15/06/2023;14:00:00;121.535;121.535;121.195;121.220;4.408.777.046,52;181.621
WINFUT;15/06/2023;13:55:00;121.450;121.580;121.440;121.540;2.249.830.787,92;92.569
WINFUT;15/06/2023;13:50:00;121.545;121.555;121.415;121.450;3.413.347.774,52;140.499
WINFUT;15/06/2023;13:45:00;121.740;121.745;121.505;121.550;3.886.792.907,59;159.820
WINFUT;15/06/2023;13:40:00;121.685;121.810;121.625;121.740;2.382.668.994,08;97.878
WINFUT;15/06/2023;13:35:00;121.655;121.750;121.615;121.685;2.277.952.714,44;93.597
WINFUT;15/06/2023;13:30:00;121.680;121.765;121.595;121.650;3.259.833.217,30;133.947
WINFUT;15/06/2023;13:25:00;121.545;121.705;121.540;121.680;2.177.766.176,95;89.516
WINFUT;15/06/2023;13:20:00;121.680;121.710;121.530;121.545;2.435.245.766,80;100.123
WINFUT;15/06/2023;13:15:00;121.625;121.730;121.605;121.675;1.996.762.701,21;82.051
WINFUT;15/06/2023;13:10:00;121.695;121.695;121.565;121.625;3.023.232.160,58;124.294
WINFUT;15/06/2023;13:05:00;121.675;121.745;121.635;121.690;1.688.698.924,56;69.379
WINFUT;15/06/2023;13:00:00;121.680;121.730;121.650;121.675;1.823.869.999,63;74.943
WINFUT;15/06/2023;12:55:00;121.770;121.790;121.630;121.680;2.572.787.023,96;105.706
WINFUT;15/06/2023;12:50:00;121.775;121.850;121.750;121.765;2.038.456.938,76;83.689
WINFUT;15/06/2023;12:45:00;121.910;121.925;121.770;121.780;2.808.328.572,36;115.237
WINFUT;15/06/2023;12:40:00;121.870;121.930;121.805;121.910;2.652.048.869,04;108.814
WINFUT;15/06/2023;12:35:00;121.840;121.885;121.740;121.865;3.194.562.144,23;131.117
WINFUT;15/06/2023;12:30:00;122.040;122.065;121.750;121.845;4.704.411.288,00;192.979
WINFUT;15/06/2023;12:25:00;121.985;122.050;121.965;122.040;1.738.494.039,23;71.249
WINFUT;15/06/2023;12:20:00;121.970;122.025;121.940;121.990;2.147.552.803,40;88.026
WINFUT;15/06/2023;12:15:00;121.880;122.090;121.860;121.970;4.989.167.587,19;204.518
WINFUT;15/06/2023;12:10:00;121.475;121.900;121.420;121.885;6.369.220.582,13;261.737
WINFUT;15/06/2023;12:05:00;121.870;121.920;121.385;121.475;6.198.558.897,56;254.710
WINFUT;15/06/2023;12:00:00;121.945;121.985;121.850;121.865;3.431.265.536,79;140.741
WINFUT;15/06/2023;11:55:00;122.035;122.065;121.935;121.950;2.514.745.735,96;103.056
WINFUT;15/06/2023;11:50:00;122.110;122.115;121.965;122.035;3.408.680.527,50;139.659
WINFUT;15/06/2023;11:45:00;122.145;122.165;122.080;122.110;2.024.485.440,56;82.890
WINFUT;15/06/2023;11:40:00;122.015;122.155;121.995;122.140;2.938.137.807,40;120.342
WINFUT;15/06/2023;11:35:00;122.150;122.150;122.005;122.015;2.631.930.581,74;107.802
WINFUT;15/06/2023;11:30:00;122.135;122.160;122.080;122.155;1.877.205.122,35;76.860
WINFUT;15/06/2023;11:25:00;122.110;122.185;122.090;122.140;2.076.962.962,38;85.025
WINFUT;15/06/2023;11:20:00;122.150;122.175;122.040;122.115;3.292.444.707,71;134.815
WINFUT;15/06/2023;11:15:00;122.185;122.235;122.080;122.150;4.609.747.286,51;188.683
WINFUT;15/06/2023;11:10:00;121.990;122.255;121.990;122.190;6.482.633.410,92;265.361
WINFUT;15/06/2023;11:05:00;121.860;122.040;121.845;121.990;4.238.608.775,12;173.769
WINFUT;15/06/2023;11:00:00;121.675;121.920;121.620;121.865;5.781.475.840,52;237.395
WINFUT;15/06/2023;10:55:00;121.895;121.965;121.610;121.675;6.018.975.132,08;247.196
WINFUT;15/06/2023;10:50:00;122.015;122.070;121.880;121.900;4.210.010.708,70;172.585
WINFUT;15/06/2023;10:45:00;121.975;122.120;121.870;122.015;5.171.025.996,24;211.943
WINFUT;15/06/2023;10:40:00;121.865;122.070;121.800;121.980;5.121.461.279,48;210.005
WINFUT;15/06/2023;10:35:00;121.830;122.070;121.830;121.870;5.212.542.067,98;213.731
WINFUT;15/06/2023;10:30:00;121.855;122.125;121.790;121.830;8.678.518.697,19;355.819
WINFUT;15/06/2023;10:25:00;121.715;121.965;121.625;121.855;7.768.390.189,68;318.923
WINFUT;15/06/2023;10:20:00;121.395;121.735;121.380;121.715;7.343.820.455,98;302.043
WINFUT;15/06/2023;10:15:00;121.350;121.490;121.285;121.390;4.811.021.301,85;198.175
WINFUT;15/06/2023;10:10:00;121.165;121.370;121.140;121.345;4.279.577.934,86;176.443
WINFUT;15/06/2023;10:05:00;121.445;121.500;121.155;121.160;5.573.473.900,42;229.707
WINFUT;15/06/2023;10:00:00;121.335;121.540;121.260;121.445;5.075.128.863,96;208.981
WINFUT;15/06/2023;09:55:00;121.390;121.400;121.300;121.335;1.889.309.448,63;77.845
WINFUT;15/06/2023;09:50:00;121.460;121.460;121.250;121.385;3.891.517.036,90;160.337
WINFUT;15/06/2023;09:45:00;121.160;121.480;121.155;121.460;4.210.468.315,73;173.535
WINFUT;15/06/2023;09:40:00;121.250;121.285;121.045;121.165;4.930.156.707,59;203.498
WINFUT;15/06/2023;09:35:00;121.275;121.410;121.240;121.250;4.037.045.160,12;166.391
WINFUT;15/06/2023;09:30:00;121.195;121.460;121.130;121.280;5.591.941.969,96;230.450
WINFUT;15/06/2023;09:25:00;121.225;121.255;121.105;121.200;2.061.672.659,32;85.075
WINFUT;15/06/2023;09:20:00;121.255;121.275;121.155;121.230;1.579.466.617,00;65.157
WINFUT;15/06/2023;09:15:00;121.270;121.290;121.185;121.260;1.694.778.698,75;69.896
WINFUT;15/06/2023;09:10:00;121.110;121.320;121.080;121.275;2.893.747.298,96;119.392
WINFUT;15/06/2023;09:05:00;121.215;121.300;121.105;121.115;2.927.173.820,39;120.757
WINFUT;15/06/2023;09:00:00;120.850;121.470;120.830;121.215;6.844.737.297,68;282.291
WINFUT;14/06/2023;17:50:00;121.410;121.485;121.330;121.330;1.001.990.802,14;41.266
WINFUT;14/06/2023;17:45:00;121.520;121.545;121.390;121.405;1.015.006.793,33;41.778
WINFUT;14/06/2023;17:40:00;121.475;121.560;121.465;121.525;1.092.478.029,49;44.956
WINFUT;14/06/2023;17:35:00;121.435;121.500;121.430;121.475;949.825.366,34;39.097
WINFUT;14/06/2023;17:30:00;121.420;121.470;121.400;121.430;783.937.868,88;32.279
WINFUT;14/06/2023;17:25:00;121.450;121.475;121.395;121.425;871.228.134,19;35.873
WINFUT;14/06/2023;17:20:00;121.450;121.500;121.410;121.455;972.102.551,74;40.019
WINFUT;14/06/2023;17:15:00;121.370;121.500;121.275;121.450;2.149.339.759,51;88.518
WINFUT;14/06/2023;17:10:00;121.675;121.750;121.325;121.375;4.232.920.338,96;174.128
WINFUT;14/06/2023;17:05:00;121.530;121.695;121.500;121.670;2.242.205.473,84;92.210
WINFUT;14/06/2023;17:00:00;121.375;121.685;121.360;121.530;3.904.024.420,95;160.581
WINFUT;14/06/2023;16:55:00;121.175;121.380;121.135;121.375;3.294.174.279,76;135.844
WINFUT;14/06/2023;16:50:00;121.185;121.235;121.015;121.175;4.407.914.828,49;181.959
WINFUT;14/06/2023;16:45:00;121.430;121.490;121.185;121.190;3.708.108.217,06;152.819
WINFUT;14/06/2023;16:40:00;121.585;121.745;121.385;121.430;5.146.513.870,77;211.664
WINFUT;14/06/2023;16:35:00;121.175;121.680;121.170;121.580;7.177.671.410,38;295.538
WINFUT;14/06/2023;16:30:00;121.035;121.220;120.925;121.175;4.694.575.969,95;193.876
WINFUT;14/06/2023;16:25:00;120.540;121.560;120.540;121.035;13.255.577.423,18;547.008
WINFUT;14/06/2023;16:20:00;120.410;120.625;120.380;120.540;3.468.313.358,59;143.886
WINFUT;14/06/2023;16:15:00;120.470;120.480;120.280;120.410;4.183.621.162,55;173.776
WINFUT;14/06/2023;16:10:00;120.610;120.650;120.455;120.470;3.417.403.206,83;141.762
WINFUT;14/06/2023;16:05:00;120.610;120.785;120.550;120.605;3.804.976.396,73;157.667
WINFUT;14/06/2023;16:00:00;120.650;120.745;120.510;120.610;3.813.900.552,84;158.086
WINFUT;14/06/2023;15:55:00;120.815;120.880;120.620;120.650;3.783.055.475,29;156.646
WINFUT;14/06/2023;15:50:00;120.885;120.970;120.685;120.815;5.538.242.371,81;229.154
WINFUT;14/06/2023;15:45:00;120.720;120.905;120.605;120.885;6.617.268.019,18;274.015
WINFUT;14/06/2023;15:40:00;120.355;120.790;120.355;120.720;6.686.471.152,30;277.195
WINFUT;14/06/2023;15:35:00;120.145;120.515;120.135;120.355;5.707.056.557,91;237.048
WINFUT;14/06/2023;15:30:00;120.190;120.290;120.050;120.145;4.115.465.901,70;171.219
WINFUT;14/06/2023;15:25:00;120.145;120.250;120.080;120.190;2.802.396.994,68;116.611
WINFUT;14/06/2023;15:20:00;120.140;120.330;120.005;120.145;5.089.048.666,57;211.771
WINFUT;14/06/2023;15:15:00;120.325;120.370;120.045;120.140;4.760.978.705,57;198.050
WINFUT;14/06/2023;15:10:00;120.175;120.510;120.170;120.330;6.528.613.795,50;271.301
WINFUT;14/06/2023;15:05:00;120.455;120.520;119.865;120.180;9.675.978.389,51;402.534
WINFUT;14/06/2023;15:00:00;120.930;121.000;120.320;120.455;10.617.855.965,57;440.222
WINFUT;14/06/2023;14:55:00;121.145;121.150;120.910;120.930;4.393.122.269,70;181.519
WINFUT;14/06/2023;14:50:00;121.170;121.190;121.060;121.145;2.074.854.688,33;85.654
WINFUT;14/06/2023;14:45:00;121.190;121.210;121.060;121.170;3.430.995.079,82;141.629
WINFUT;14/06/2023;14:40:00;121.225;121.270;121.165;121.190;1.414.543.147,42;58.349
WINFUT;14/06/2023;14:35:00;121.235;121.285;121.165;121.225;1.968.951.931,77;81.211
WINFUT;14/06/2023;14:30:00;121.125;121.295;121.105;121.235;3.052.021.231,10;125.894
WINFUT;14/06/2023;14:25:00;121.215;121.240;121.065;121.130;4.510.425.101,92;186.157
WINFUT;14/06/2023;14:20:00;121.295;121.330;121.205;121.220;3.556.776.248,56;146.670
WINFUT;14/06/2023;14:15:00;121.575;121.575;121.250;121.295;4.950.950.389,58;203.925
WINFUT;14/06/2023;14:10:00;121.525;121.660;121.520;121.575;4.015.923.059,44;165.122
WINFUT;14/06/2023;14:05:00;121.535;121.615;121.430;121.525;4.348.510.968,45;178.903
WINFUT;14/06/2023;14:00:00;121.275;121.585;121.260;121.540;4.914.992.865,03;202.380
WINFUT;14/06/2023;13:55:00;121.320;121.365;121.245;121.275;2.740.244.711,32;112.959
WINFUT;14/06/2023;13:50:00;121.415;121.445;121.290;121.320;2.515.216.575,91;103.635
WINFUT;14/06/2023;13:45:00;121.320;121.470;121.310;121.420;2.773.717.668,80;114.239
WINFUT;14/06/2023;13:40:00;121.315;121.400;121.235;121.315;3.014.301.046,47;124.219
WINFUT;14/06/2023;13:35:00;121.245;121.375;121.225;121.310;2.135.963.662,26;88.046
WINFUT;14/06/2023;13:30:00;121.285;121.335;121.200;121.240;2.506.506.146,81;103.350
WINFUT;14/06/2023;13:25:00;121.225;121.425;121.170;121.290;4.512.148.352,02;185.997
WINFUT;14/06/2023;13:20:00;121.260;121.370;121.180;121.225;4.805.439.999,45;198.126
WINFUT;14/06/2023;13:15:00;120.955;121.290;120.945;121.260;5.036.890.511,96;207.978
WINFUT;14/06/2023;13:10:00;120.860;120.960;120.855;120.960;1.609.281.355,33;66.551
WINFUT;14/06/2023;13:05:00;120.875;120.915;120.800;120.860;3.025.026.140,67;125.154
WINFUT;14/06/2023;13:00:00;120.945;121.010;120.850;120.875;2.749.589.965,56;113.678
WINFUT;14/06/2023;12:55:00;121.075;121.090;120.930;120.940;2.751.430.432,56;113.686
WINFUT;14/06/2023;12:50:00;121.155;121.190;121.065;121.075;1.934.400.980,25;79.850
WINFUT;14/06/2023;12:45:00;121.095;121.235;121.090;121.155;3.206.297.631,40;132.310
WINFUT;14/06/2023;12:40:00;120.855;121.110;120.825;121.100;3.937.167.695,42;162.738
WINFUT;14/06/2023;12:35:00;121.075;121.135;120.845;120.855;3.434.647.993,90;141.938
WINFUT;14/06/2023;12:30:00;121.145;121.155;121.035;121.075;1.894.199.917,62;78.213
WINFUT;14/06/2023;12:25:00;121.125;121.215;121.060;121.145;2.843.005.142,84;117.352
WINFUT;14/06/2023;12:20:00;121.095;121.210;121.060;121.130;3.947.472.782,47;162.918
WINFUT;14/06/2023;12:15:00;121.000;121.160;120.975;121.090;3.235.579.770,83;133.625
WINFUT;14/06/2023;12:10:00;121.025;121.035;120.960;121.000;1.485.466.379,44;61.382
WINFUT;14/06/2023;12:05:00;121.000;121.060;120.930;121.025;2.746.057.383,46;113.478
