Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;19/04/2021;10:00:00;6.538,048;6.583,686;6.532,196;6.553,260;34.771.485.930,00;620.069
WDOFUT;19/04/2021;09:00:00;6.524,590;6.556,771;6.508,207;6.538,048;36.846.422.815,00;659.950
WDOFUT;16/04/2021;17:00:00;6.540,973;6.549,165;6.532,782;6.543,314;5.848.355.640,00;104.628
WDOFUT;16/04/2021;16:00:00;6.534,537;6.549,750;6.533,367;6.540,388;9.402.185.730,00;168.212
WDOFUT;16/04/2021;15:00:00;6.534,537;6.544,484;6.529,856;6.533,952;11.721.936.855,00;209.812
WDOFUT;16/04/2021;14:00:00;6.545,654;6.561,452;6.519,324;6.534,537;18.735.106.070,00;335.171
WDOFUT;16/04/2021;13:00:00;6.571,984;6.571,984;6.530,441;6.545,654;21.140.104.940,00;377.804
WDOFUT;16/04/2021;12:00:00;6.585,442;6.590,123;6.548,580;6.571,399;25.964.202.100,00;462.430
WDOFUT;16/04/2021;11:00:00;6.641,027;6.641,027;6.576,665;6.585,442;34.975.341.185,00;619.797
WDOFUT;16/04/2021;10:00:00;6.628,155;6.649,219;6.621,134;6.641,027;24.938.417.180,00;439.701
WDOFUT;16/04/2021;09:00:00;6.576,665;6.640,442;6.575,495;6.628,155;32.697.481.075,00;578.705
WDOFUT;15/04/2021;17:00:00;6.590,708;6.591,878;6.571,984;6.579,005;6.246.933.430,00;111.062
WDOFUT;15/04/2021;16:00:00;6.578,420;6.598,314;6.572,569;6.591,293;11.626.236.735,00;206.590
WDOFUT;15/04/2021;15:00:00;6.572,569;6.594,803;6.567,888;6.578,420;15.449.370.005,00;274.760
WDOFUT;15/04/2021;14:00:00;6.581,346;6.595,389;6.567,888;6.571,984;15.317.774.000,00;272.365
WDOFUT;15/04/2021;13:00:00;6.575,495;6.588,367;6.563,207;6.581,346;14.951.806.450,00;266.061
WDOFUT;15/04/2021;12:00:00;6.591,293;6.595,389;6.567,888;6.575,495;18.170.861.055,00;323.160
WDOFUT;15/04/2021;11:00:00;6.594,803;6.613,527;6.584,857;6.590,708;26.448.940.170,00;468.941
WDOFUT;15/04/2021;10:00:00;6.570,229;6.598,314;6.558,527;6.594,803;32.282.336.440,00;574.104
WDOFUT;15/04/2021;09:00:00;6.622,304;6.633,421;6.555,016;6.570,229;40.501.519.645,00;719.100
WDOFUT;14/04/2021;17:00:00;6.641,612;6.646,293;6.613,527;6.625,814;10.392.198.400,00;183.402
WDOFUT;14/04/2021;16:00:00;6.670,868;6.676,134;6.636,932;6.641,612;18.074.566.760,00;317.819
WDOFUT;14/04/2021;15:00:00;6.665,017;6.673,209;6.646,879;6.671,453;20.914.439.605,00;367.610
WDOFUT;14/04/2021;14:00:00;6.652,145;6.669,113;6.648,049;6.665,017;18.326.385.455,00;322.203
WDOFUT;14/04/2021;13:00:00;6.655,655;6.660,921;6.635,176;6.651,559;19.057.394.075,00;335.554
WDOFUT;14/04/2021;12:00:00;6.657,996;6.671,453;6.649,219;6.655,655;21.425.073.965,00;376.344
WDOFUT;14/04/2021;11:00:00;6.653,315;6.663,262;6.642,198;6.657,411;22.652.404.870,00;398.427
WDOFUT;14/04/2021;10:00:00;6.699,539;6.718,847;6.649,804;6.653,315;35.220.411.845,00;616.209
WDOFUT;14/04/2021;09:00:00;6.679,645;6.710,071;6.657,411;6.699,539;40.084.655.855,00;701.898
WDOFUT;13/04/2021;17:00:00;6.697,198;6.699,539;6.679,060;6.697,198;6.818.547.440,00;119.304
WDOFUT;13/04/2021;16:00:00;6.670,868;6.706,560;6.665,602;6.697,783;18.808.416.650,00;329.349
WDOFUT;13/04/2021;15:00:00;6.651,559;6.678,475;6.645,708;6.670,283;21.351.552.640,00;374.845
WDOFUT;13/04/2021;14:00:00;6.670,868;6.672,623;6.634,006;6.650,974;25.503.257.655,00;448.871
WDOFUT;13/04/2021;13:00:00;6.668,528;6.693,688;6.664,432;6.670,868;17.364.502.490,00;304.285
WDOFUT;13/04/2021;12:00:00;6.696,613;6.705,390;6.662,091;6.667,943;20.723.329.390,00;363.030
WDOFUT;13/04/2021;11:00:00;6.690,762;6.725,284;6.680,815;6.696,613;25.635.012.125,00;447.414
WDOFUT;13/04/2021;10:00:00;6.680,815;6.727,624;6.671,453;6.690,762;32.955.876.165,00;575.386
WDOFUT;13/04/2021;09:00:00;6.717,677;6.744,007;6.665,602;6.680,815;44.876.022.950,00;783.343
WDOFUT;12/04/2021;17:00:00;6.707,730;6.722,943;6.684,911;6.720,603;10.621.087.365,00;185.483
WDOFUT;12/04/2021;16:00:00;6.711,826;6.720,018;6.698,368;6.707,730;14.566.559.710,00;254.027
WDOFUT;12/04/2021;15:00:00;6.676,134;6.727,624;6.665,602;6.711,826;22.260.604.165,00;388.840
WDOFUT;12/04/2021;14:00:00;6.662,091;6.681,985;6.656,825;6.676,134;11.909.554.060,00;208.835
WDOFUT;12/04/2021;13:00:00;6.676,719;6.686,666;6.656,240;6.662,091;12.554.344.800,00;220.178
WDOFUT;12/04/2021;12:00:00;6.633,421;6.681,400;6.629,910;6.676,719;27.410.450.650,00;481.333
WDOFUT;12/04/2021;11:00:00;6.606,506;6.635,176;6.600,070;6.633,421;21.929.916.730,00;387.712
WDOFUT;12/04/2021;10:00:00;6.603,580;6.615,282;6.599,484;6.607,091;22.877.200.440,00;405.070
WDOFUT;12/04/2021;09:00:00;6.651,559;6.651,559;6.597,144;6.603,580;31.516.591.415,00;556.901
WDOFUT;09/04/2021;17:00:00;6.648,049;6.666,772;6.640,442;6.666,772;9.807.830.420,00;172.534
WDOFUT;09/04/2021;16:00:00;6.651,559;6.658,581;6.644,538;6.648,049;9.849.850.025,00;173.255
WDOFUT;09/04/2021;15:00:00;6.650,389;6.657,996;6.638,687;6.651,559;15.029.720.820,00;264.540
WDOFUT;09/04/2021;14:00:00;6.628,740;6.652,730;6.625,814;6.649,804;11.036.145.115,00;194.620
WDOFUT;09/04/2021;13:00:00;6.624,644;6.639,857;6.617,623;6.628,740;13.386.423.290,00;236.319
WDOFUT;09/04/2021;12:00:00;6.611,772;6.647,464;6.607,676;6.624,644;23.578.181.840,00;416.420
WDOFUT;09/04/2021;11:00:00;6.604,750;6.619,963;6.600,070;6.611,772;23.660.067.370,00;418.916
WDOFUT;09/04/2021;10:00:00;6.594,803;6.615,868;6.584,857;6.604,750;26.846.171.975,00;476.085
WDOFUT;09/04/2021;09:00:00;6.559,112;6.612,357;6.553,260;6.594,803;30.802.720.965,00;547.110
WDOFUT;08/04/2021;17:00:00;6.531,026;6.543,314;6.525,175;6.528,101;7.572.389.315,00;135.622
WDOFUT;08/04/2021;16:00:00;6.526,345;6.536,877;6.519,909;6.531,611;8.888.630.605,00;159.311
WDOFUT;08/04/2021;15:00:00;6.507,622;6.538,048;6.498,260;6.525,760;17.509.625.560,00;314.330
WDOFUT;08/04/2021;14:00:00;6.494,164;6.514,058;6.490,068;6.507,037;14.848.089.540,00;267.332
WDOFUT;08/04/2021;13:00:00;6.532,782;6.541,558;6.492,409;6.494,164;21.104.768.210,00;379.006
WDOFUT;08/04/2021;12:00:00;6.543,314;6.567,303;6.521,079;6.532,782;18.010.633.865,00;322.061
WDOFUT;08/04/2021;11:00:00;6.540,973;6.582,516;6.536,292;6.543,314;28.162.577.875,00;502.354
WDOFUT;08/04/2021;10:00:00;6.556,771;6.562,622;6.528,101;6.540,388;28.260.519.815,00;505.404
WDOFUT;08/04/2021;09:00:00;6.570,814;6.578,420;6.543,899;6.556,186;31.420.526.530,00;560.385
WDOFUT;07/04/2021;17:00:00;6.615,868;6.615,868;6.574,325;6.583,101;9.931.276.645,00;176.232
WDOFUT;07/04/2021;16:00:00;6.602,995;6.626,985;6.595,974;6.615,868;16.060.221.425,00;284.218
WDOFUT;07/04/2021;15:00:00;6.556,186;6.609,431;6.547,409;6.602,410;20.182.236.925,00;358.868
WDOFUT;07/04/2021;14:00:00;6.576,080;6.583,686;6.554,431;6.556,771;13.376.527.525,00;238.308
WDOFUT;07/04/2021;13:00:00;6.571,399;6.601,825;6.565,548;6.576,080;19.484.770.250,00;346.275
WDOFUT;07/04/2021;12:00:00;6.513,473;6.584,271;6.510,547;6.570,814;25.688.079.005,00;458.944
WDOFUT;07/04/2021;11:00:00;6.539,218;6.545,069;6.502,356;6.512,888;26.121.430.000,00;468.811
WDOFUT;07/04/2021;10:00:00;6.558,527;6.563,207;6.522,835;6.538,633;29.556.153.680,00;528.672
WDOFUT;07/04/2021;09:00:00;6.549,750;6.569,644;6.530,441;6.559,112;36.377.177.965,00;649.886
WDOFUT;06/04/2021;17:00:00;6.563,793;6.564,378;6.544,484;6.552,675;6.731.056.535,00;120.187
WDOFUT;06/04/2021;16:00:00;6.564,378;6.570,814;6.550,335;6.563,793;13.523.882.755,00;241.175
WDOFUT;06/04/2021;15:00:00;6.573,154;6.573,739;6.533,367;6.564,378;20.682.309.515,00;369.220
WDOFUT;06/04/2021;14:00:00;6.575,495;6.595,974;6.569,644;6.572,569;17.746.774.855,00;315.468
WDOFUT;06/04/2021;13:00:00;6.580,761;6.580,761;6.557,941;6.576,080;15.403.794.570,00;274.432
WDOFUT;06/04/2021;12:00:00;6.579,591;6.587,782;6.573,154;6.580,176;11.563.882.730,00;205.627
WDOFUT;06/04/2021;11:00:00;6.606,506;6.613,527;6.574,325;6.579,591;26.912.907.580,00;477.810
WDOFUT;06/04/2021;10:00:00;6.618,793;6.628,155;6.605,336;6.607,091;22.850.763.065,00;404.229
WDOFUT;06/04/2021;09:00:00;6.641,027;6.645,123;6.601,825;6.618,793;32.773.059.655,00;579.331
WDOFUT;05/04/2021;17:00:00;6.655,655;6.657,996;6.637,517;6.637,517;5.430.501.040,00;95.565
WDOFUT;05/04/2021;16:00:00;6.645,708;6.659,751;6.640,442;6.655,655;14.328.756.260,00;252.120
WDOFUT;05/04/2021;15:00:00;6.635,176;6.655,655;6.635,176;6.645,123;14.617.856.525,00;257.445
WDOFUT;05/04/2021;14:00:00;6.640,442;6.652,730;6.632,251;6.635,176;17.285.170.110,00;304.538
WDOFUT;05/04/2021;13:00:00;6.631,666;6.641,612;6.619,963;6.641,027;11.583.424.260,00;204.464
WDOFUT;05/04/2021;12:00:00;6.624,644;6.632,836;6.611,772;6.631,666;13.423.149.930,00;237.225
WDOFUT;05/04/2021;11:00:00;6.624,644;6.638,687;6.602,410;6.624,059;21.410.524.565,00;378.396
WDOFUT;05/04/2021;10:00:00;6.652,730;6.657,411;6.605,921;6.624,644;27.732.820.000,00;489.883
WDOFUT;05/04/2021;09:00:00;6.645,123;6.661,506;6.627,570;6.652,730;25.345.250.910,00;446.336
WDOFUT;01/04/2021;17:00:00;6.697,198;6.713,581;6.687,251;6.691,932;10.327.989.655,00;180.374
WDOFUT;01/04/2021;16:00:00;6.690,177;6.698,368;6.683,155;6.697,198;9.850.325.715,00;172.302
WDOFUT;01/04/2021;15:00:00;6.681,400;6.692,517;6.671,453;6.689,592;10.895.641.645,00;190.817
WDOFUT;01/04/2021;14:00:00;6.676,719;6.700,709;6.676,719;6.680,815;13.596.835.125,00;237.951
WDOFUT;01/04/2021;13:00:00;6.667,943;6.685,496;6.663,847;6.677,304;13.729.509.370,00;240.751
WDOFUT;01/04/2021;12:00:00;6.659,166;6.674,379;6.652,730;6.667,943;14.080.156.070,00;247.294
WDOFUT;01/04/2021;11:00:00;6.677,889;6.681,400;6.652,145;6.659,166;20.141.932.075,00;353.605
WDOFUT;01/04/2021;10:00:00;6.647,464;6.689,592;6.635,176;6.678,475;27.498.746.920,00;483.433
WDOFUT;01/04/2021;09:00:00;6.594,218;6.661,506;6.572,569;6.646,879;36.163.588.505,00;638.945
WDOFUT;31/03/2021;17:00:00;6.598,314;6.611,187;6.590,123;6.601,240;8.023.856.360,00;142.262
WDOFUT;31/03/2021;16:00:00;6.612,357;6.612,942;6.588,952;6.597,729;12.634.964.970,00;224.014
WDOFUT;31/03/2021;15:00:00;6.651,559;6.654,485;6.591,293;6.612,942;21.037.865.940,00;371.545
WDOFUT;31/03/2021;14:00:00;6.659,166;6.662,677;6.631,666;6.651,559;16.224.093.225,00;285.671
WDOFUT;31/03/2021;13:00:00;6.632,836;6.677,304;6.622,889;6.659,166;21.075.954.515,00;370.970
WDOFUT;31/03/2021;12:00:00;6.606,506;6.642,783;6.605,921;6.632,836;23.842.262.585,00;421.127
WDOFUT;31/03/2021;11:00:00;6.720,018;6.723,528;6.603,580;6.605,921;44.212.751.075,00;776.539
WDOFUT;31/03/2021;10:00:00;6.744,592;6.759,805;6.718,262;6.720,018;20.873.487.175,00;362.412
WDOFUT;31/03/2021;09:00:00;6.755,709;6.761,561;6.712,411;6.745,177;28.812.489.295,00;500.323
WDOFUT;30/03/2021;17:00:00;6.751,001;6.772,685;6.743,382;6.767,997;7.287.437.625,00;126.445
WDOFUT;30/03/2021;16:00:00;6.742,209;6.758,620;6.729,902;6.750,415;12.554.737.350,00;218.151
WDOFUT;30/03/2021;15:00:00;6.729,902;6.746,312;6.707,045;6.741,623;20.630.657.560,00;359.642
WDOFUT;30/03/2021;14:00:00;6.737,521;6.750,415;6.725,799;6.729,902;12.323.633.840,00;214.384
WDOFUT;30/03/2021;13:00:00;6.734,004;6.745,726;6.731,660;6.736,935;10.447.423.300,00;181.711
WDOFUT;30/03/2021;12:00:00;6.755,103;6.760,964;6.722,283;6.734,004;25.907.186.270,00;450.609
WDOFUT;30/03/2021;11:00:00;6.762,136;6.803,161;6.741,037;6.755,689;31.092.425.705,00;537.956
WDOFUT;30/03/2021;10:00:00;6.770,341;6.779,132;6.750,415;6.761,550;25.849.480.500,00;447.827
WDOFUT;30/03/2021;09:00:00;6.779,718;6.790,268;6.748,070;6.770,341;32.476.566.620,00;562.651
WDOFUT;29/03/2021;17:00:00;6.759,792;6.782,649;6.729,902;6.778,546;12.034.818.105,00;208.935
WDOFUT;29/03/2021;16:00:00;6.780,304;6.781,477;6.749,828;6.759,206;13.033.443.485,00;225.860
WDOFUT;29/03/2021;15:00:00;6.743,382;6.789,096;6.742,796;6.780,890;18.491.722.470,00;320.432
WDOFUT;29/03/2021;14:00:00;6.740,451;6.752,759;6.724,627;6.743,382;13.105.342.540,00;227.976
WDOFUT;29/03/2021;13:00:00;6.776,202;6.779,718;6.725,213;6.741,037;21.426.708.480,00;372.058
WDOFUT;29/03/2021;12:00:00;6.803,161;6.806,092;6.769,169;6.776,788;17.932.152.240,00;309.723
WDOFUT;29/03/2021;11:00:00;6.783,235;6.806,092;6.775,030;6.803,161;23.413.594.645,00;404.054
WDOFUT;29/03/2021;10:00:00;6.784,993;6.801,989;6.777,374;6.782,649;24.849.023.725,00;429.033
WDOFUT;29/03/2021;09:00:00;6.759,792;6.794,370;6.750,415;6.784,407;29.232.370.455,00;506.009
WDOFUT;26/03/2021;17:00:00;6.728,144;6.750,415;6.728,144;6.748,070;7.680.416.595,00;133.568
WDOFUT;26/03/2021;16:00:00;6.741,037;6.748,070;6.724,627;6.728,144;12.972.094.085,00;225.729
WDOFUT;26/03/2021;15:00:00;6.722,869;6.749,242;6.721,111;6.741,037;16.683.900.150,00;290.189
WDOFUT;26/03/2021;14:00:00;6.711,148;6.732,246;6.707,631;6.722,869;18.942.567.380,00;330.369
WDOFUT;26/03/2021;13:00:00;6.701,184;6.714,078;6.688,877;6.711,148;16.059.220.140,00;280.897
WDOFUT;26/03/2021;12:00:00;6.693,565;6.704,701;6.681,258;6.701,770;16.624.554.170,00;291.172
WDOFUT;26/03/2021;11:00:00;6.666,020;6.704,701;6.654,884;6.694,151;24.750.050.175,00;434.463
WDOFUT;26/03/2021;10:00:00;6.692,393;6.696,496;6.658,401;6.665,434;27.568.374.590,00;484.140
WDOFUT;26/03/2021;09:00:00;6.627,339;6.701,770;6.617,375;6.692,393;32.541.679.740,00;571.454
WDOFUT;25/03/2021;17:00:00;6.646,093;6.649,024;6.612,101;6.623,822;8.925.625.340,00;157.845
WDOFUT;25/03/2021;16:00:00;6.653,126;6.653,712;6.635,544;6.646,093;11.036.866.850,00;194.718
WDOFUT;25/03/2021;15:00:00;6.622,650;6.661,917;6.612,687;6.653,712;18.656.719.475,00;329.548
WDOFUT;25/03/2021;14:00:00;6.603,310;6.643,163;6.602,138;6.622,650;20.109.538.900,00;355.924
WDOFUT;25/03/2021;13:00:00;6.609,170;6.626,753;6.593,932;6.603,310;18.363.248.255,00;325.706
WDOFUT;25/03/2021;12:00:00;6.615,031;6.632,027;6.588,072;6.608,584;25.782.730.225,00;457.188
WDOFUT;25/03/2021;11:00:00;6.617,375;6.645,507;6.605,654;6.615,617;29.133.603.355,00;515.665
WDOFUT;25/03/2021;10:00:00;6.653,126;6.658,987;6.609,170;6.617,375;30.035.609.050,00;530.665
WDOFUT;25/03/2021;09:00:00;6.596,277;6.660,745;6.586,900;6.652,540;36.840.960.935,00;651.357
WDOFUT;24/03/2021;17:00:00;6.609,756;6.613,273;6.588,072;6.596,863;13.076.627.395,00;232.244
WDOFUT;24/03/2021;16:00:00;6.565,215;6.615,617;6.557,596;6.609,756;23.236.089.215,00;413.466
WDOFUT;24/03/2021;15:00:00;6.535,911;6.565,801;6.530,636;6.565,215;21.207.405.225,00;379.626
WDOFUT;24/03/2021;14:00:00;6.524,190;6.551,149;6.520,673;6.536,497;18.615.371.905,00;333.828
WDOFUT;24/03/2021;13:00:00;6.514,226;6.525,362;6.503,091;6.523,603;19.848.504.985,00;357.175
WDOFUT;24/03/2021;12:00:00;6.484,336;6.530,636;6.468,512;6.514,226;26.612.786.080,00;479.926
WDOFUT;24/03/2021;11:00:00;6.489,025;6.503,677;6.478,476;6.483,750;23.584.831.830,00;425.962
WDOFUT;24/03/2021;10:00:00;6.465,582;6.503,091;6.464,996;6.489,025;30.556.066.550,00;552.248
WDOFUT;24/03/2021;09:00:00;6.458,549;6.490,197;6.438,036;6.464,996;34.066.109.995,00;617.843
WDOFUT;23/03/2021;17:00:00;6.467,926;6.481,992;6.449,758;6.479,062;9.986.527.110,00;181.010
WDOFUT;23/03/2021;16:00:00;6.440,967;6.487,267;6.436,278;6.467,926;23.507.684.665,00;426.236
WDOFUT;23/03/2021;15:00:00;6.437,450;6.443,311;6.408,147;6.441,553;19.264.734.060,00;351.309
WDOFUT;23/03/2021;14:00:00;6.442,725;6.450,344;6.429,831;6.437,450;18.201.608.750,00;331.275
WDOFUT;23/03/2021;13:00:00;6.422,798;6.446,828;6.419,868;6.442,725;13.146.746.400,00;239.416
WDOFUT;23/03/2021;12:00:00;6.439,209;6.446,241;6.421,040;6.422,212;22.309.180.550,00;406.457
WDOFUT;23/03/2021;11:00:00;6.459,135;6.469,098;6.436,278;6.439,209;25.701.015.090,00;466.790
WDOFUT;23/03/2021;10:00:00;6.465,582;6.476,131;6.448,586;6.458,549;29.556.040.810,00;536.160
WDOFUT;23/03/2021;09:00:00;6.496,058;6.508,952;6.460,307;6.464,996;37.645.218.930,00;680.293
WDOFUT;22/03/2021;17:00:00;6.469,685;6.475,545;6.451,516;6.463,238;5.745.161.150,00;104.171
WDOFUT;22/03/2021;16:00:00;6.457,963;6.473,201;6.449,172;6.469,685;11.475.253.245,00;208.161
WDOFUT;22/03/2021;15:00:00;6.463,238;6.467,926;6.447,414;6.457,963;15.435.963.370,00;280.208
WDOFUT;22/03/2021;14:00:00;6.479,648;6.483,164;6.460,307;6.463,238;11.530.653.255,00;208.838
WDOFUT;22/03/2021;13:00:00;6.481,406;6.493,714;6.475,545;6.479,062;11.886.261.005,00;214.817
WDOFUT;22/03/2021;12:00:00;6.466,754;6.492,541;6.455,619;6.481,406;20.038.888.435,00;362.587
WDOFUT;22/03/2021;11:00:00;6.499,574;6.501,919;6.463,824;6.466,754;19.912.135.510,00;360.137
WDOFUT;22/03/2021;10:00:00;6.497,816;6.504,849;6.467,340;6.498,988;27.480.213.195,00;496.471
WDOFUT;22/03/2021;09:00:00;6.458,549;6.504,849;6.443,311;6.497,816;30.775.050.780,00;557.226
WDOFUT;19/03/2021;17:00:00;6.430,417;6.446,241;6.416,352;6.437,450;8.388.995.065,00;152.962
WDOFUT;19/03/2021;16:00:00;6.422,212;6.442,725;6.420,454;6.429,831;11.338.591.190,00;206.604
WDOFUT;19/03/2021;15:00:00;6.405,216;6.431,590;6.401,700;6.422,212;13.088.807.905,00;239.130
WDOFUT;19/03/2021;14:00:00;6.401,700;6.428,073;6.401,114;6.405,802;14.354.854.155,00;262.418
WDOFUT;19/03/2021;13:00:00;6.420,454;6.421,626;6.389,978;6.401,700;18.933.616.690,00;346.468
WDOFUT;19/03/2021;12:00:00;6.449,172;6.458,549;6.402,286;6.421,040;28.757.985.095,00;524.642
WDOFUT;19/03/2021;11:00:00;6.484,922;6.494,886;6.431,004;6.449,172;33.444.504.210,00;607.129
WDOFUT;19/03/2021;10:00:00;6.484,922;6.507,779;6.470,271;6.484,336;34.282.282.435,00;619.570
WDOFUT;19/03/2021;09:00:00;6.481,992;6.508,952;6.476,717;6.484,922;28.738.533.890,00;518.932
WDOFUT;18/03/2021;17:00:00;6.528,292;6.538,841;6.517,157;6.523,017;5.321.415.950,00;95.569
WDOFUT;18/03/2021;16:00:00;6.516,571;6.535,911;6.508,365;6.527,706;13.439.944.150,00;241.584
WDOFUT;18/03/2021;15:00:00;6.489,025;6.520,673;6.484,336;6.516,571;17.009.518.095,00;306.636
WDOFUT;18/03/2021;14:00:00;6.538,841;6.540,600;6.488,439;6.489,611;19.141.321.865,00;344.367
WDOFUT;18/03/2021;13:00:00;6.493,714;6.540,600;6.487,853;6.538,255;19.228.315.975,00;346.186
WDOFUT;18/03/2021;12:00:00;6.488,439;6.513,054;6.477,890;6.494,300;17.229.378.870,00;310.869
WDOFUT;18/03/2021;11:00:00;6.520,673;6.524,190;6.467,926;6.489,025;32.933.642.975,00;594.405
WDOFUT;18/03/2021;10:00:00;6.503,091;6.545,288;6.503,091;6.521,259;30.003.894.320,00;538.846
WDOFUT;18/03/2021;09:00:00;6.456,205;6.518,329;6.423,385;6.503,091;44.799.207.830,00;811.641
WDOFUT;17/03/2021;17:00:00;6.551,735;6.568,731;6.544,116;6.547,633;7.138.151.020,00;127.641
WDOFUT;17/03/2021;16:00:00;6.549,977;6.562,870;6.532,395;6.551,735;14.127.347.135,00;252.834
WDOFUT;17/03/2021;15:00:00;6.629,097;6.629,683;6.544,702;6.549,391;37.993.278.015,00;677.082
WDOFUT;17/03/2021;14:00:00;6.626,753;6.642,577;6.615,617;6.629,097;12.952.012.220,00;229.010
WDOFUT;17/03/2021;13:00:00;6.633,199;6.637,302;6.614,445;6.626,753;11.701.827.060,00;207.015
WDOFUT;17/03/2021;12:00:00;6.621,478;6.633,786;6.613,273;6.633,199;13.432.887.075,00;237.733
WDOFUT;17/03/2021;11:00:00;6.629,683;6.637,302;6.606,240;6.621,478;22.572.197.620,00;399.609
WDOFUT;17/03/2021;10:00:00;6.639,060;6.651,368;6.616,203;6.629,683;28.525.849.915,00;504.043
WDOFUT;17/03/2021;09:00:00;6.640,232;6.664,848;6.630,855;6.639,060;31.299.071.910,00;551.933
WDOFUT;16/03/2021;17:00:00;6.586,900;6.599,207;6.579,281;6.596,863;6.988.238.585,00;124.318
WDOFUT;16/03/2021;16:00:00;6.589,244;6.592,174;6.574,592;6.587,486;10.737.802.855,00;191.197
WDOFUT;16/03/2021;15:00:00;6.570,489;6.600,965;6.559,940;6.589,244;20.949.480.265,00;373.247
WDOFUT;16/03/2021;14:00:00;6.544,702;6.571,662;6.532,395;6.569,903;15.323.126.775,00;274.148
WDOFUT;16/03/2021;13:00:00;6.542,358;6.549,977;6.529,464;6.544,116;16.456.411.675,00;294.939
WDOFUT;16/03/2021;12:00:00;6.522,431;6.564,043;6.522,431;6.542,358;24.896.896.925,00;445.890
WDOFUT;16/03/2021;11:00:00;6.554,665;6.554,665;6.519,501;6.523,017;21.778.678.365,00;390.625
WDOFUT;16/03/2021;10:00:00;6.574,006;6.575,764;6.538,841;6.554,665;30.332.329.250,00;542.450
WDOFUT;16/03/2021;09:00:00;6.600,379;6.609,756;6.550,563;6.574,592;36.040.948.515,00;642.861
WDOFUT;15/03/2021;17:00:00;6.613,273;6.627,339;6.587,486;6.588,658;9.981.692.730,00;177.071
WDOFUT;15/03/2021;16:00:00;6.605,654;6.626,753;6.602,138;6.613,273;13.147.135.965,00;232.944
WDOFUT;15/03/2021;15:00:00;6.588,658;6.610,343;6.576,936;6.605,654;13.485.055.615,00;239.703
WDOFUT;15/03/2021;14:00:00;6.578,108;6.595,691;6.569,903;6.588,658;13.924.195.115,00;247.980
WDOFUT;15/03/2021;13:00:00;6.629,683;6.633,199;6.564,629;6.578,695;28.922.124.970,00;514.199
WDOFUT;15/03/2021;12:00:00;6.605,068;6.634,958;6.599,207;6.629,683;22.603.324.430,00;400.393
WDOFUT;15/03/2021;11:00:00;6.609,756;6.621,478;6.589,830;6.605,068;25.215.461.565,00;447.398
WDOFUT;15/03/2021;10:00:00;6.560,526;6.614,445;6.558,768;6.610,343;36.175.839.525,00;643.676
WDOFUT;15/03/2021;09:00:00;6.517,157;6.561,112;6.489,611;6.560,526;32.290.318.420,00;580.515
WDOFUT;12/03/2021;18:00:00;6.517,743;6.523,603;6.506,607;6.513,054;2.344.872.210,00;42.176
WDOFUT;12/03/2021;17:00:00;6.521,259;6.527,120;6.512,468;6.517,157;5.286.877.475,00;95.029
