Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;27/05/2021;10:36:00;6.182,982;6.187,072;6.181,814;6.186,488;537.913.610,00;10.163
WDOFUT;27/05/2021;10:35:00;6.186,488;6.186,488;6.182,398;6.182,982;478.735.940,00;9.045
WDOFUT;27/05/2021;10:34:00;6.188,825;6.189,993;6.185,319;6.186,488;586.944.315,00;11.083
WDOFUT;27/05/2021;10:33:00;6.187,072;6.189,409;6.186,488;6.188,240;286.884.655,00;5.417
WDOFUT;27/05/2021;10:32:00;6.188,240;6.189,409;6.185,903;6.187,072;182.575.450,00;3.448
WDOFUT;27/05/2021;10:31:00;6.185,903;6.189,409;6.185,903;6.188,240;257.740.590,00;4.867
WDOFUT;27/05/2021;10:30:00;6.188,240;6.189,993;6.185,903;6.185,903;307.532.415,00;5.807
WDOFUT;27/05/2021;10:29:00;6.188,825;6.189,409;6.187,656;6.187,656;199.781.315,00;3.772
WDOFUT;27/05/2021;10:28:00;6.184,151;6.189,409;6.184,151;6.188,240;525.513.465,00;9.924
WDOFUT;27/05/2021;10:27:00;6.181,814;6.185,903;6.181,230;6.184,735;431.527.295,00;8.155
WDOFUT;27/05/2021;10:26:00;6.184,151;6.185,319;6.181,230;6.181,230;270.699.060,00;5.115
WDOFUT;27/05/2021;10:25:00;6.185,319;6.185,319;6.180,645;6.183,567;782.064.280,00;14.781
WDOFUT;27/05/2021;10:24:00;6.185,903;6.186,488;6.184,151;6.185,903;318.453.560,00;6.016
WDOFUT;27/05/2021;10:23:00;6.188,825;6.189,409;6.185,903;6.185,903;510.767.415,00;9.645
WDOFUT;27/05/2021;10:22:00;6.189,409;6.190,577;6.188,240;6.188,825;306.339.620,00;5.783
WDOFUT;27/05/2021;10:21:00;6.187,656;6.189,409;6.186,488;6.189,409;232.841.180,00;4.397
WDOFUT;27/05/2021;10:20:00;6.189,993;6.189,993;6.187,656;6.188,240;234.518.670,00;4.428
WDOFUT;27/05/2021;10:19:00;6.189,409;6.190,577;6.187,656;6.189,409;473.691.535,00;8.942
WDOFUT;27/05/2021;10:18:00;6.188,240;6.189,993;6.188,240;6.188,825;322.837.330,00;6.095
WDOFUT;27/05/2021;10:17:00;6.187,656;6.189,993;6.187,656;6.187,656;287.174.595,00;5.422
WDOFUT;27/05/2021;10:16:00;6.184,151;6.188,825;6.183,567;6.187,656;591.486.320,00;11.171
WDOFUT;27/05/2021;10:15:00;6.182,982;6.184,151;6.182,398;6.183,567;160.125.840,00;3.026
WDOFUT;27/05/2021;10:14:00;6.183,567;6.184,151;6.182,398;6.182,982;109.430.970,00;2.068
WDOFUT;27/05/2021;10:13:00;6.184,151;6.184,735;6.181,814;6.183,567;295.313.460,00;5.581
WDOFUT;27/05/2021;10:12:00;6.184,735;6.185,319;6.182,398;6.184,151;170.934.745,00;3.230
WDOFUT;27/05/2021;10:11:00;6.184,735;6.185,903;6.183,567;6.184,735;201.045.080,00;3.798
WDOFUT;27/05/2021;10:10:00;6.183,567;6.185,319;6.182,982;6.185,319;215.944.375,00;4.080
WDOFUT;27/05/2021;10:09:00;6.182,398;6.184,735;6.181,814;6.184,151;405.860.520,00;7.670
WDOFUT;27/05/2021;10:08:00;6.185,319;6.186,488;6.182,398;6.182,398;528.750.155,00;9.991
WDOFUT;27/05/2021;10:07:00;6.186,488;6.188,825;6.184,735;6.185,319;473.567.670,00;8.944
WDOFUT;27/05/2021;10:06:00;6.189,409;6.190,577;6.185,903;6.186,488;338.743.305,00;6.396
WDOFUT;27/05/2021;10:05:00;6.186,488;6.190,577;6.186,488;6.189,993;570.912.130,00;10.779
WDOFUT;27/05/2021;10:04:00;6.189,409;6.189,409;6.185,903;6.187,072;379.618.650,00;7.168
WDOFUT;27/05/2021;10:03:00;6.187,656;6.190,577;6.186,488;6.189,409;726.863.935,00;13.724
WDOFUT;27/05/2021;10:02:00;6.188,240;6.192,914;6.185,903;6.188,240;1.352.913.530,00;25.540
WDOFUT;27/05/2021;10:01:00;6.182,982;6.188,825;6.181,814;6.188,825;752.761.510,00;14.221
WDOFUT;27/05/2021;10:00:00;6.184,151;6.185,903;6.182,398;6.183,567;559.739.560,00;10.577
WDOFUT;27/05/2021;09:59:00;6.185,319;6.186,488;6.183,567;6.184,735;338.123.265,00;6.388
WDOFUT;27/05/2021;09:58:00;6.187,656;6.188,825;6.184,735;6.185,319;359.236.660,00;6.785
WDOFUT;27/05/2021;09:57:00;6.188,825;6.191,746;6.186,488;6.187,656;815.480.590,00;15.395
WDOFUT;27/05/2021;09:56:00;6.187,656;6.189,993;6.187,072;6.188,825;473.036.885,00;8.931
WDOFUT;27/05/2021;09:55:00;6.185,903;6.188,240;6.184,735;6.187,656;370.249.680,00;6.993
WDOFUT;27/05/2021;09:54:00;6.185,903;6.188,240;6.185,319;6.185,903;538.878.565,00;10.178
WDOFUT;27/05/2021;09:53:00;6.183,567;6.185,903;6.181,814;6.185,903;365.767.820,00;6.912
WDOFUT;27/05/2021;09:52:00;6.182,982;6.184,735;6.181,814;6.184,151;353.965.385,00;6.689
WDOFUT;27/05/2021;09:51:00;6.182,398;6.186,488;6.180,645;6.182,982;615.850.475,00;11.638
WDOFUT;27/05/2021;09:50:00;6.184,151;6.186,488;6.181,814;6.182,982;452.240.395,00;8.545
WDOFUT;27/05/2021;09:49:00;6.183,567;6.187,072;6.182,982;6.184,151;994.137.025,00;18.781
WDOFUT;27/05/2021;09:48:00;6.180,645;6.183,567;6.179,477;6.183,567;754.200.215,00;14.256
WDOFUT;27/05/2021;09:47:00;6.179,477;6.181,230;6.175,387;6.180,061;993.717.460,00;18.794
WDOFUT;27/05/2021;09:46:00;6.180,645;6.181,814;6.178,308;6.179,477;382.300.635,00;7.228
WDOFUT;27/05/2021;09:45:00;6.179,477;6.182,398;6.178,308;6.180,645;529.983.375,00;10.020
WDOFUT;27/05/2021;09:44:00;6.180,645;6.180,645;6.178,308;6.179,477;463.308.335,00;8.761
WDOFUT;27/05/2021;09:43:00;6.182,398;6.184,151;6.179,477;6.180,061;434.449.350,00;8.212
WDOFUT;27/05/2021;09:42:00;6.181,230;6.183,567;6.178,308;6.181,814;516.677.095,00;9.768
WDOFUT;27/05/2021;09:41:00;6.180,645;6.184,151;6.179,477;6.181,230;712.566.225,00;13.468
WDOFUT;27/05/2021;09:40:00;6.179,477;6.182,398;6.177,724;6.181,230;1.066.685.770,00;20.168
WDOFUT;27/05/2021;09:39:00;6.186,488;6.187,072;6.178,308;6.179,477;1.407.202.235,00;26.599
WDOFUT;27/05/2021;09:38:00;6.188,825;6.189,993;6.185,319;6.186,488;561.187.150,00;10.597
WDOFUT;27/05/2021;09:37:00;6.188,825;6.189,993;6.183,567;6.189,409;1.259.391.960,00;23.787
WDOFUT;27/05/2021;09:36:00;6.189,409;6.191,746;6.188,240;6.189,409;294.286.590,00;5.555
WDOFUT;27/05/2021;09:35:00;6.191,162;6.192,914;6.188,240;6.189,409;562.152.990,00;10.612
WDOFUT;27/05/2021;09:34:00;6.195,251;6.195,251;6.188,825;6.191,746;677.837.035,00;12.793
WDOFUT;27/05/2021;09:33:00;6.196,420;6.197,004;6.191,746;6.194,667;457.644.610,00;8.633
WDOFUT;27/05/2021;09:32:00;6.201,094;6.201,094;6.194,667;6.195,836;713.084.430,00;13.444
WDOFUT;27/05/2021;09:31:00;6.191,746;6.202,846;6.191,746;6.200,509;1.246.344.300,00;23.494
WDOFUT;27/05/2021;09:30:00;6.193,499;6.195,251;6.189,993;6.192,330;718.338.865,00;13.556
WDOFUT;27/05/2021;09:29:00;6.192,330;6.196,420;6.192,330;6.193,499;281.338.300,00;5.307
WDOFUT;27/05/2021;09:28:00;6.191,746;6.194,083;6.191,746;6.192,914;131.061.460,00;2.473
WDOFUT;27/05/2021;09:27:00;6.192,330;6.194,083;6.189,993;6.191,746;257.438.150,00;4.858
WDOFUT;27/05/2021;09:26:00;6.189,409;6.194,667;6.189,409;6.191,746;511.310.725,00;9.648
WDOFUT;27/05/2021;09:25:00;6.189,409;6.191,162;6.187,656;6.189,409;462.535.580,00;8.732
WDOFUT;27/05/2021;09:24:00;6.194,667;6.195,251;6.188,240;6.189,993;936.405.390,00;17.673
WDOFUT;27/05/2021;09:23:00;6.192,330;6.194,667;6.190,577;6.194,083;616.798.095,00;11.639
WDOFUT;27/05/2021;09:22:00;6.195,836;6.197,004;6.191,746;6.191,746;612.331.260,00;11.551
WDOFUT;27/05/2021;09:21:00;6.199,925;6.200,509;6.195,251;6.196,420;578.214.495,00;10.901
WDOFUT;27/05/2021;09:20:00;6.202,262;6.202,846;6.198,172;6.199,925;661.666.915,00;12.468
WDOFUT;27/05/2021;09:19:00;6.202,846;6.206,936;6.202,262;6.202,262;738.846.785,00;13.914
WDOFUT;27/05/2021;09:18:00;6.197,588;6.203,431;6.196,420;6.202,846;593.441.650,00;11.182
WDOFUT;27/05/2021;09:17:00;6.197,004;6.200,509;6.195,836;6.197,004;385.654.090,00;7.270
WDOFUT;27/05/2021;09:16:00;6.194,083;6.198,172;6.194,083;6.196,420;307.432.130,00;5.797
WDOFUT;27/05/2021;09:15:00;6.197,588;6.198,172;6.194,083;6.194,667;484.328.865,00;9.134
WDOFUT;27/05/2021;09:14:00;6.195,251;6.201,094;6.194,667;6.197,004;662.680.360,00;12.492
WDOFUT;27/05/2021;09:13:00;6.192,914;6.195,836;6.190,577;6.194,667;533.256.570,00;10.061
WDOFUT;27/05/2021;09:12:00;6.194,083;6.195,251;6.191,746;6.193,499;631.891.100,00;11.922
WDOFUT;27/05/2021;09:11:00;6.198,172;6.198,757;6.191,746;6.194,083;743.677.970,00;14.028
WDOFUT;27/05/2021;09:10:00;6.200,509;6.202,846;6.197,588;6.197,588;496.131.035,00;9.350
WDOFUT;27/05/2021;09:09:00;6.198,172;6.201,094;6.197,004;6.201,094;362.769.805,00;6.838
WDOFUT;27/05/2021;09:08:00;6.197,588;6.198,757;6.193,499;6.198,172;684.983.860,00;12.918
WDOFUT;27/05/2021;09:07:00;6.204,599;6.206,352;6.197,004;6.197,588;546.581.065,00;10.300
WDOFUT;27/05/2021;09:06:00;6.204,015;6.205,768;6.199,925;6.205,183;606.852.755,00;11.432
WDOFUT;27/05/2021;09:05:00;6.205,183;6.208,689;6.203,431;6.204,015;668.565.295,00;12.587
WDOFUT;27/05/2021;09:04:00;6.200,509;6.205,768;6.200,509;6.205,183;396.874.390,00;7.475
WDOFUT;27/05/2021;09:03:00;6.199,341;6.202,846;6.197,588;6.201,094;308.348.145,00;5.811
WDOFUT;27/05/2021;09:02:00;6.198,757;6.201,678;6.194,083;6.199,341;1.066.480.330,00;20.108
WDOFUT;27/05/2021;09:01:00;6.206,352;6.206,936;6.197,004;6.198,172;846.721.360,00;15.957
WDOFUT;27/05/2021;09:00:00;6.201,094;6.206,936;6.199,925;6.205,768;378.471.245,00;7.129
WDOFUT;26/05/2021;17:59:00;6.208,689;6.210,441;6.208,104;6.209,857;112.759.450,00;2.122
WDOFUT;26/05/2021;17:58:00;6.208,104;6.209,273;6.208,104;6.208,689;12.964.305,00;244
WDOFUT;26/05/2021;17:57:00;6.205,768;6.208,689;6.205,768;6.208,104;66.242.995,00;1.247
WDOFUT;26/05/2021;17:56:00;6.206,936;6.207,520;6.204,599;6.205,768;143.034.000,00;2.693
WDOFUT;26/05/2021;17:55:00;6.206,352;6.208,104;6.204,599;6.206,352;172.620.560,00;3.250
WDOFUT;26/05/2021;17:54:00;6.205,183;6.206,936;6.205,183;6.206,352;30.328.805,00;571
WDOFUT;26/05/2021;17:53:00;6.205,768;6.206,352;6.204,599;6.205,768;52.257.565,00;984
WDOFUT;26/05/2021;17:52:00;6.204,599;6.205,768;6.204,015;6.205,183;43.809.545,00;825
WDOFUT;26/05/2021;17:51:00;6.202,846;6.205,768;6.202,846;6.204,599;88.947.010,00;1.675
WDOFUT;26/05/2021;17:50:00;6.202,846;6.204,599;6.202,262;6.202,846;125.817.575,00;2.370
WDOFUT;26/05/2021;17:49:00;6.202,262;6.204,015;6.202,262;6.202,846;121.678.140,00;2.292
WDOFUT;26/05/2021;17:48:00;6.204,599;6.205,183;6.202,262;6.202,846;88.126.560,00;1.660
WDOFUT;26/05/2021;17:47:00;6.204,599;6.205,183;6.204,015;6.204,599;48.426.525,00;912
WDOFUT;26/05/2021;17:46:00;6.205,183;6.205,768;6.204,015;6.204,599;45.877.410,00;864
WDOFUT;26/05/2021;17:45:00;6.204,015;6.205,183;6.203,431;6.204,599;47.789.855,00;900
WDOFUT;26/05/2021;17:44:00;6.204,599;6.205,183;6.203,431;6.204,599;59.948.810,00;1.129
WDOFUT;26/05/2021;17:43:00;6.204,015;6.205,183;6.204,015;6.204,599;43.435.980,00;818
WDOFUT;26/05/2021;17:42:00;6.205,768;6.205,768;6.204,015;6.204,599;58.362.035,00;1.099
WDOFUT;26/05/2021;17:41:00;6.202,846;6.205,768;6.202,846;6.205,768;136.567.840,00;2.572
WDOFUT;26/05/2021;17:40:00;6.202,846;6.204,599;6.201,678;6.202,846;171.776.430,00;3.236
WDOFUT;26/05/2021;17:39:00;6.206,352;6.206,352;6.202,846;6.203,431;130.889.060,00;2.465
WDOFUT;26/05/2021;17:38:00;6.206,352;6.206,936;6.205,768;6.205,768;44.668.535,00;841
WDOFUT;26/05/2021;17:37:00;6.208,104;6.208,689;6.205,768;6.206,936;83.459.535,00;1.571
WDOFUT;26/05/2021;17:36:00;6.207,520;6.208,104;6.206,936;6.208,104;44.147.455,00;831
WDOFUT;26/05/2021;17:35:00;6.206,936;6.207,520;6.206,352;6.207,520;41.540.240,00;782
WDOFUT;26/05/2021;17:34:00;6.206,936;6.207,520;6.206,352;6.206,936;38.459.585,00;724
WDOFUT;26/05/2021;17:33:00;6.205,768;6.206,936;6.205,768;6.206,936;27.461.330,00;517
WDOFUT;26/05/2021;17:32:00;6.206,352;6.206,936;6.205,768;6.206,352;32.560.270,00;613
WDOFUT;26/05/2021;17:31:00;6.205,183;6.206,352;6.204,599;6.206,352;20.712.985,00;390
WDOFUT;26/05/2021;17:30:00;6.206,352;6.206,936;6.204,599;6.205,183;60.279.405,00;1.135
WDOFUT;26/05/2021;17:29:00;6.205,768;6.206,352;6.205,768;6.206,352;41.267.595,00;777
WDOFUT;26/05/2021;17:28:00;6.208,104;6.209,273;6.204,015;6.205,183;368.109.990,00;6.931
WDOFUT;26/05/2021;17:27:00;6.208,104;6.208,104;6.207,520;6.207,520;47.656.745,00;897
WDOFUT;26/05/2021;17:26:00;6.206,936;6.208,689;6.206,936;6.207,520;58.282.505,00;1.097
WDOFUT;26/05/2021;17:25:00;6.208,104;6.208,104;6.206,936;6.207,520;24.277.870,00;457
WDOFUT;26/05/2021;17:24:00;6.208,104;6.209,273;6.206,352;6.207,520;171.973.700,00;3.237
WDOFUT;26/05/2021;17:23:00;6.207,520;6.208,689;6.207,520;6.207,520;37.881.235,00;713
WDOFUT;26/05/2021;17:22:00;6.209,857;6.210,441;6.207,520;6.207,520;181.880.280,00;3.423
WDOFUT;26/05/2021;17:21:00;6.210,441;6.211,026;6.209,857;6.210,441;42.147.910,00;793
WDOFUT;26/05/2021;17:20:00;6.209,857;6.211,026;6.209,857;6.211,026;54.212.420,00;1.020
WDOFUT;26/05/2021;17:19:00;6.210,441;6.211,026;6.209,857;6.209,857;36.513.785,00;687
WDOFUT;26/05/2021;17:18:00;6.211,026;6.211,610;6.210,441;6.210,441;33.591.600,00;632
WDOFUT;26/05/2021;17:17:00;6.211,026;6.211,610;6.210,441;6.211,026;104.981.755,00;1.975
WDOFUT;26/05/2021;17:16:00;6.212,778;6.212,778;6.211,026;6.211,610;106.276.135,00;1.999
WDOFUT;26/05/2021;17:15:00;6.209,857;6.212,778;6.208,689;6.212,778;274.133.465,00;5.157
WDOFUT;26/05/2021;17:14:00;6.208,104;6.210,441;6.207,520;6.209,273;177.747.170,00;3.345
WDOFUT;26/05/2021;17:13:00;6.205,768;6.208,104;6.205,183;6.208,104;183.369.725,00;3.452
WDOFUT;26/05/2021;17:12:00;6.206,936;6.206,936;6.203,431;6.205,183;182.362.365,00;3.434
WDOFUT;26/05/2021;17:11:00;6.206,352;6.207,520;6.205,768;6.206,352;64.802.640,00;1.220
WDOFUT;26/05/2021;17:10:00;6.204,015;6.207,520;6.203,431;6.206,352;223.063.740,00;4.200
WDOFUT;26/05/2021;17:09:00;6.204,599;6.205,183;6.202,262;6.204,015;279.410.890,00;5.263
WDOFUT;26/05/2021;17:08:00;6.204,599;6.204,599;6.203,431;6.204,015;54.529.800,00;1.027
WDOFUT;26/05/2021;17:07:00;6.205,768;6.205,768;6.203,431;6.204,015;179.208.650,00;3.375
WDOFUT;26/05/2021;17:06:00;6.207,520;6.207,520;6.204,599;6.205,768;222.645.480,00;4.192
WDOFUT;26/05/2021;17:05:00;6.209,273;6.209,273;6.206,936;6.207,520;88.455.695,00;1.665
WDOFUT;26/05/2021;17:04:00;6.209,857;6.209,857;6.208,689;6.209,273;27.526.655,00;518
WDOFUT;26/05/2021;17:03:00;6.207,520;6.209,857;6.207,520;6.209,857;65.409.860,00;1.231
WDOFUT;26/05/2021;17:02:00;6.209,273;6.209,273;6.206,936;6.208,104;151.202.255,00;2.846
WDOFUT;26/05/2021;17:01:00;6.209,857;6.211,026;6.208,689;6.209,273;75.464.775,00;1.420
WDOFUT;26/05/2021;17:00:00;6.209,273;6.211,026;6.208,689;6.210,441;152.263.500,00;2.865
WDOFUT;26/05/2021;16:59:00;6.209,273;6.211,610;6.208,689;6.209,273;178.632.995,00;3.361
WDOFUT;26/05/2021;16:58:00;6.209,857;6.210,441;6.208,689;6.209,273;80.775.885,00;1.520
WDOFUT;26/05/2021;16:57:00;6.210,441;6.211,026;6.209,857;6.209,857;99.017.665,00;1.863
WDOFUT;26/05/2021;16:56:00;6.209,857;6.210,441;6.209,273;6.209,857;24.393.045,00;459
WDOFUT;26/05/2021;16:55:00;6.210,441;6.210,441;6.208,689;6.209,857;88.799.485,00;1.671
WDOFUT;26/05/2021;16:54:00;6.210,441;6.211,026;6.209,273;6.210,441;177.146.595,00;3.333
WDOFUT;26/05/2021;16:53:00;6.209,273;6.211,026;6.208,104;6.211,026;230.173.515,00;4.331
WDOFUT;26/05/2021;16:52:00;6.208,104;6.209,273;6.207,520;6.208,689;265.621.690,00;4.999
WDOFUT;26/05/2021;16:51:00;6.207,520;6.208,104;6.206,936;6.208,104;97.697.310,00;1.839
WDOFUT;26/05/2021;16:50:00;6.206,936;6.208,104;6.206,936;6.206,936;68.527.450,00;1.290
WDOFUT;26/05/2021;16:49:00;6.206,936;6.208,104;6.206,936;6.207,520;53.124.700,00;1.000
WDOFUT;26/05/2021;16:48:00;6.205,183;6.208,104;6.205,183;6.207,520;222.044.510,00;4.180
WDOFUT;26/05/2021;16:47:00;6.205,768;6.205,768;6.205,183;6.205,183;26.341.455,00;496
WDOFUT;26/05/2021;16:46:00;6.205,183;6.205,768;6.202,846;6.205,768;327.035.380,00;6.159
WDOFUT;26/05/2021;16:45:00;6.207,520;6.207,520;6.205,183;6.205,183;69.523.010,00;1.309
WDOFUT;26/05/2021;16:44:00;6.206,352;6.207,520;6.205,768;6.207,520;37.341.845,00;703
WDOFUT;26/05/2021;16:43:00;6.205,768;6.206,352;6.205,183;6.205,768;121.037.600,00;2.279
WDOFUT;26/05/2021;16:42:00;6.206,352;6.207,520;6.205,768;6.206,352;53.009.380,00;998
WDOFUT;26/05/2021;16:41:00;6.206,936;6.207,520;6.206,352;6.206,936;50.464.135,00;950
WDOFUT;26/05/2021;16:40:00;6.207,520;6.208,104;6.206,936;6.207,520;80.644.015,00;1.518
WDOFUT;26/05/2021;16:39:00;6.207,520;6.207,520;6.206,352;6.207,520;62.788.095,00;1.182
WDOFUT;26/05/2021;16:38:00;6.207,520;6.207,520;6.206,352;6.206,936;51.897.735,00;977
WDOFUT;26/05/2021;16:37:00;6.207,520;6.207,520;6.206,936;6.207,520;8.712.195,00;164
WDOFUT;26/05/2021;16:36:00;6.207,520;6.208,104;6.206,352;6.206,936;195.828.675,00;3.686
WDOFUT;26/05/2021;16:35:00;6.206,936;6.208,689;6.206,936;6.208,104;59.236.020,00;1.115
WDOFUT;26/05/2021;16:34:00;6.207,520;6.208,104;6.206,352;6.206,936;89.562.160,00;1.686
WDOFUT;26/05/2021;16:33:00;6.208,104;6.208,689;6.207,520;6.207,520;80.068.825,00;1.507
WDOFUT;26/05/2021;16:32:00;6.208,104;6.208,689;6.206,936;6.208,104;146.312.725,00;2.754
WDOFUT;26/05/2021;16:31:00;6.207,520;6.208,104;6.206,936;6.208,104;52.380.825,00;986
WDOFUT;26/05/2021;16:30:00;6.206,936;6.207,520;6.206,352;6.206,936;54.926.730,00;1.034
WDOFUT;26/05/2021;16:29:00;6.206,352;6.207,520;6.205,768;6.207,520;189.571.495,00;3.569
WDOFUT;26/05/2021;16:28:00;6.207,520;6.207,520;6.205,768;6.206,936;140.229.460,00;2.640
WDOFUT;26/05/2021;16:27:00;6.210,441;6.211,026;6.206,352;6.207,520;218.144.405,00;4.106
WDOFUT;26/05/2021;16:26:00;6.211,026;6.211,610;6.209,857;6.210,441;110.877.490,00;2.086
WDOFUT;26/05/2021;16:25:00;6.210,441;6.211,026;6.209,273;6.210,441;70.900.295,00;1.334
WDOFUT;26/05/2021;16:24:00;6.209,273;6.210,441;6.208,689;6.210,441;100.443.220,00;1.890
WDOFUT;26/05/2021;16:23:00;6.211,026;6.211,026;6.208,689;6.209,273;115.691.780,00;2.177
WDOFUT;26/05/2021;16:22:00;6.211,610;6.212,778;6.209,857;6.211,026;325.441.860,00;6.122
WDOFUT;26/05/2021;16:21:00;6.206,936;6.212,194;6.205,768;6.211,610;729.873.825,00;13.735
WDOFUT;26/05/2021;16:20:00;6.208,689;6.209,273;6.206,936;6.207,520;122.245.535,00;2.301
WDOFUT;26/05/2021;16:19:00;6.208,689;6.209,857;6.208,689;6.209,273;75.406.555,00;1.419
WDOFUT;26/05/2021;16:18:00;6.209,273;6.209,273;6.208,689;6.209,273;58.768.870,00;1.106
WDOFUT;26/05/2021;16:17:00;6.210,441;6.211,026;6.206,936;6.208,689;379.651.055,00;7.145
WDOFUT;26/05/2021;16:16:00;6.211,610;6.212,194;6.210,441;6.210,441;68.196.895,00;1.283
WDOFUT;26/05/2021;16:15:00;6.211,610;6.212,194;6.211,026;6.211,610;61.453.280,00;1.156
WDOFUT;26/05/2021;16:14:00;6.212,194;6.212,194;6.211,026;6.211,026;50.393.995,00;948
WDOFUT;26/05/2021;16:13:00;6.212,194;6.213,363;6.211,610;6.212,194;75.550.950,00;1.421
WDOFUT;26/05/2021;16:12:00;6.212,194;6.212,778;6.211,610;6.212,778;44.234.345,00;832
WDOFUT;26/05/2021;16:11:00;6.211,610;6.212,778;6.211,026;6.212,194;70.495.940,00;1.326
WDOFUT;26/05/2021;16:10:00;6.211,610;6.212,194;6.211,026;6.211,026;75.753.500,00;1.425
WDOFUT;26/05/2021;16:09:00;6.212,778;6.212,778;6.211,026;6.211,610;115.253.005,00;2.168
WDOFUT;26/05/2021;16:08:00;6.212,194;6.213,363;6.211,610;6.212,778;136.005.135,00;2.558
WDOFUT;26/05/2021;16:07:00;6.212,194;6.212,778;6.211,610;6.212,194;65.446.385,00;1.231
WDOFUT;26/05/2021;16:06:00;6.209,857;6.212,778;6.209,857;6.211,610;140.977.305,00;2.652
WDOFUT;26/05/2021;16:05:00;6.209,857;6.211,610;6.209,857;6.210,441;107.524.020,00;2.023
WDOFUT;26/05/2021;16:04:00;6.211,026;6.211,610;6.209,857;6.209,857;110.876.750,00;2.086
WDOFUT;26/05/2021;16:03:00;6.212,778;6.213,363;6.210,441;6.211,610;229.120.910,00;4.310
WDOFUT;26/05/2021;16:02:00;6.213,363;6.213,363;6.211,610;6.212,194;147.592.740,00;2.776
WDOFUT;26/05/2021;16:01:00;6.215,115;6.215,115;6.212,778;6.212,778;180.702.035,00;3.398
WDOFUT;26/05/2021;16:00:00;6.213,363;6.216,284;6.213,363;6.214,531;394.346.255,00;7.414
WDOFUT;26/05/2021;15:59:00;6.213,947;6.213,947;6.212,194;6.213,947;138.407.220,00;2.603
WDOFUT;26/05/2021;15:58:00;6.213,363;6.213,947;6.212,778;6.213,947;106.515.120,00;2.003
WDOFUT;26/05/2021;15:57:00;6.212,194;6.214,531;6.211,610;6.212,778;290.543.100,00;5.464
WDOFUT;26/05/2021;15:56:00;6.212,194;6.212,778;6.211,026;6.212,778;124.239.655,00;2.337
WDOFUT;26/05/2021;15:55:00;6.211,026;6.212,194;6.210,441;6.212,194;211.253.385,00;3.974
WDOFUT;26/05/2021;15:54:00;6.209,273;6.211,610;6.209,273;6.211,026;131.447.575,00;2.473
WDOFUT;26/05/2021;15:53:00;6.210,441;6.210,441;6.208,689;6.208,689;126.531.660,00;2.381
WDOFUT;26/05/2021;15:52:00;6.210,441;6.211,026;6.209,273;6.210,441;165.824.400,00;3.120
WDOFUT;26/05/2021;15:51:00;6.208,689;6.210,441;6.208,689;6.210,441;99.647.355,00;1.875
